villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
64000290014,高雄市,梓官區,茄苳里,129,1711,7.54,0,1337,0,,,253,1503,16.83,313,1516,20.65,9.29
64000290011,高雄市,梓官區,大舍里,210,2721,7.72,0,2242,0,,,429,2531,16.95,555,2553,21.74,9.23
64000290004,高雄市,梓官區,梓平里,84,1123,7.48,0,986,0,,,172,1060,16.23,235,1077,21.82,8.75
64000290009,高雄市,梓官區,信蚵里,130,1740,7.47,0,1421,0,,,273,1686,16.19,350,1708,20.49,8.72
64000290015,高雄市,梓官區,典寶里,159,2170,7.33,0,1650,0,,,330,2062,16,430,2088,20.59,8.67
64000290010,高雄市,梓官區,同安里,62,726,8.54,0,559,0,,,114,668,17.07,131,676,19.38,8.53
64000290007,高雄市,梓官區,禮蚵里,102,1562,6.53,0,1267,0,,,202,1354,14.92,265,1376,19.26,8.39
64000290008,高雄市,梓官區,智蚵里,168,2176,7.72,0,1698,0,,,309,1918,16.11,397,1936,20.51,8.39
64000290012,高雄市,梓官區,赤東里,110,1659,6.63,0,1407,0,,,224,1530,14.64,304,1551,19.6,8.01
64000290002,高雄市,梓官區,梓義里,127,1481,8.58,0,1270,0,,,237,1430,16.57,312,1446,21.58,7.99
64000290005,高雄市,梓官區,中崙里,63,871,7.23,0,821,0,,,121,799,15.14,151,809,18.67,7.91
64000290006,高雄市,梓官區,赤崁里,86,1334,6.45,0,1043,0,,,173,1213,14.26,241,1242,19.4,7.81
64000290001,高雄市,梓官區,梓信里,132,1615,8.17,0,1361,0,,,237,1484,15.97,325,1497,21.71,7.8
64000290013,高雄市,梓官區,赤西里,39,604,6.46,0,436,0,,,71,521,13.63,98,527,18.6,7.17
64000290003,高雄市,梓官區,梓和里,137,1737,7.89,0,1438,0,,,217,1598,13.58,289,1615,17.89,5.69
