villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10015070010,花蓮縣,光復鄉,大豐村,9,246,3.66,1,247,0.4,潘璿安,,39,226,17.26,39,231,16.88,13.6
10015070001,花蓮縣,光復鄉,大安村,37,571,6.48,2,503,0.4,潘璿安,,93,498,18.67,112,512,21.88,12.19
10015070014,花蓮縣,光復鄉,北富村,16,552,2.9,0,80,0,潘璿安,,60,440,13.64,101,455,22.2,10.74
10015070005,花蓮縣,光復鄉,大同村,39,627,6.22,2,406,0.49,潘璿安,,91,579,15.72,121,600,20.17,9.5
10015070004,花蓮縣,光復鄉,大馬村,25,571,4.38,2,161,1.24,潘璿安,,70,506,13.83,99,523,18.93,9.45
10015070011,花蓮縣,光復鄉,東富村,16,566,2.83,0,61,0,潘璿安,,64,543,11.79,102,558,18.28,8.96
10015070013,花蓮縣,光復鄉,南富村,15,521,2.88,0,48,0,潘璿安,,55,467,11.78,95,480,19.79,8.9
10015070007,花蓮縣,光復鄉,大全村,21,443,4.74,2,332,0.6,潘璿安,,57,419,13.6,66,425,15.53,8.86
10015070006,花蓮縣,光復鄉,大進村,13,300,4.33,1,194,0.52,潘璿安,,34,260,13.08,47,264,17.8,8.75
10015070008,花蓮縣,光復鄉,大興村,9,262,3.44,1,156,0.64,潘璿安,,26,231,11.26,40,237,16.88,7.82
10015070012,花蓮縣,光復鄉,西富村,22,554,3.97,1,138,0.72,潘璿安,,57,494,11.54,77,508,15.16,7.57
10015070002,花蓮縣,光復鄉,大華村,55,816,6.74,1,590,0.17,潘璿安,,101,724,13.95,135,738,18.29,7.21
10015070003,花蓮縣,光復鄉,大平村,26,574,4.53,2,157,1.27,潘璿安,,59,525,11.24,85,545,15.6,6.71
10015070009,花蓮縣,光復鄉,大富村,15,180,8.33,0,189,0,潘璿安,,25,170,14.71,33,173,19.08,6.38
