villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
68000130010,桃園市,復興區,高義里,10,403,2.48,3,32,9.38,徐慈檉,,77,397,19.4,135,419,32.22,16.92
68000130004,桃園市,復興區,霞雲里,17,371,4.58,4,72,5.56,徐慈檉,,89,428,20.79,116,431,26.91,16.21
68000130005,桃園市,復興區,長興里,20,382,5.24,9,90,10,徐慈檉,,80,374,21.39,107,382,28.01,16.15
68000130006,桃園市,復興區,三光里,13,430,3.02,3,24,12.5,徐慈檉,,74,389,19.02,114,400,28.5,16
68000130003,桃園市,復興區,義盛里,13,466,2.79,0,30,0,徐慈檉,,83,454,18.28,128,468,27.35,15.49
68000130007,桃園市,復興區,奎輝里,20,491,4.07,2,39,5.13,徐慈檉,,88,462,19.05,142,468,30.34,14.98
68000130009,桃園市,復興區,羅浮里,48,663,7.24,22,248,8.87,徐慈檉,,147,690,21.3,203,701,28.96,14.06
68000130002,桃園市,復興區,澤仁里,50,889,5.62,26,408,6.37,徐慈檉,,162,878,18.45,222,900,24.67,12.83
68000130008,桃園市,復興區,華陵里,26,729,3.57,10,266,3.76,徐慈檉,,115,712,16.15,182,729,24.97,12.58
68000130001,桃園市,復興區,三民里,87,1341,6.49,55,974,5.65,徐慈檉,,230,1399,16.44,317,1424,22.26,9.95
