villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
68000090033,桃園市,龍潭區,渴望里,0,0,0,0,1315,0,,,393,1717,22.89,432,1719,25.13,22.89
68000090032,桃園市,龍潭區,祥和里,111,993,11.18,0,686,0,,,363,1191,30.48,445,1205,36.93,19.3
68000090015,桃園市,龍潭區,佳安里,299,2556,11.7,0,2096,0,,,704,2567,27.43,799,2589,30.86,15.73
68000090003,桃園市,龍潭區,烏林里,344,2731,12.6,0,2190,0,,,886,3131,28.3,1081,3182,33.97,15.7
68000090001,桃園市,龍潭區,黃唐里,355,3206,11.07,0,2403,0,,,858,3207,26.75,1056,3238,32.61,15.68
68000090024,桃園市,龍潭區,聖德里,225,2094,10.74,0,1564,0,,,527,1997,26.39,626,2032,30.81,15.65
68000090014,桃園市,龍潭區,中興里,291,2947,9.87,0,2128,0,,,732,2871,25.5,917,2904,31.58,15.63
68000090023,桃園市,龍潭區,龍祥里,253,2442,10.36,0,1768,0,,,615,2375,25.89,753,2403,31.34,15.53
68000090010,桃園市,龍潭區,中正里,506,3880,13.04,0,3261,0,,,1135,3980,28.52,1352,4020,33.63,15.48
68000090013,桃園市,龍潭區,九龍里,295,2527,11.67,0,2059,0,,,704,2605,27.02,919,2667,34.46,15.35
68000090028,桃園市,龍潭區,東興里,305,2751,11.09,0,2056,0,,,710,2695,26.35,867,2732,31.73,15.26
68000090029,桃園市,龍潭區,北興里,151,1536,9.83,0,1185,0,,,367,1479,24.81,450,1495,30.1,14.98
68000090026,桃園市,龍潭區,上華里,245,2337,10.48,0,1936,0,,,573,2281,25.12,710,2318,30.63,14.64
68000090004,桃園市,龍潭區,高平里,225,2249,10,0,1926,0,,,529,2174,24.33,666,2211,30.12,14.33
68000090002,桃園市,龍潭區,中山里,506,3953,12.8,0,3511,0,,,1222,4511,27.09,1412,4528,31.18,14.29
68000090012,桃園市,龍潭區,高原里,352,3059,11.51,0,2322,0,,,722,2819,25.61,874,2855,30.61,14.1
68000090021,桃園市,龍潭區,烏樹林里,210,1816,11.56,0,1520,0,,,470,1833,25.64,595,1857,32.04,14.08
68000090027,桃園市,龍潭區,武漢里,104,1057,9.84,0,858,0,,,246,1034,23.79,311,1054,29.51,13.95
68000090009,桃園市,龍潭區,上林里,338,3095,10.92,0,2545,0,,,754,3130,24.09,909,3167,28.7,13.17
68000090018,桃園市,龍潭區,大平里,124,1583,7.83,0,1438,0,,,386,1849,20.88,435,1857,23.42,13.05
68000090007,桃園市,龍潭區,八德里,310,2923,10.61,0,2158,0,,,681,2882,23.63,895,2925,30.6,13.02
68000090025,桃園市,龍潭區,龍星里,379,3004,12.62,0,2485,0,,,794,3119,25.46,931,3141,29.64,12.84
68000090006,桃園市,龍潭區,凌雲里,280,2523,11.1,0,2024,0,,,596,2495,23.89,769,2517,30.55,12.79
68000090022,桃園市,龍潭區,百年里,354,3084,11.48,0,2475,0,,,769,3196,24.06,921,3222,28.58,12.58
68000090020,桃園市,龍潭區,永興里,233,1950,11.95,0,1537,0,,,457,1887,24.22,574,1913,30.01,12.27
68000090017,桃園市,龍潭區,三坑里,102,1049,9.72,0,952,0,,,222,1028,21.6,256,1038,24.66,11.88
68000090031,桃園市,龍潭區,富林里,265,2475,10.71,0,1978,0,,,543,2404,22.59,657,2420,27.15,11.88
68000090011,桃園市,龍潭區,龍潭里,169,1436,11.77,0,1196,0,,,318,1350,23.56,367,1368,26.83,11.79
68000090030,桃園市,龍潭區,建林里,285,2802,10.17,0,2120,0,,,576,2668,21.59,718,2679,26.8,11.42
68000090019,桃園市,龍潭區,三林里,278,2303,12.07,0,1746,0,,,525,2282,23.01,649,2304,28.17,10.94
68000090016,桃園市,龍潭區,三和里,194,1813,10.7,0,565,0,,,119,569,20.91,143,581,24.61,10.21
68000090008,桃園市,龍潭區,三水里,44,467,9.42,0,528,0,,,92,486,18.93,124,505,24.55,9.51
