villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
64000060013,高雄市,新興區,順昌里,114,1507,7.56,0,1189,0,,,267,1523,17.53,308,1527,20.17,9.97
64000060009,高雄市,新興區,華聲里,39,716,5.45,0,467,0,,,94,612,15.36,101,617,16.37,9.91
64000060015,高雄市,新興區,光耀里,126,1695,7.43,0,1281,0,,,256,1495,17.12,289,1508,19.16,9.69
64000060028,高雄市,新興區,建興里,57,693,8.23,0,451,0,,,103,581,17.73,117,587,19.93,9.5
64000060008,高雄市,新興區,德望里,98,1424,6.88,0,946,0,,,202,1241,16.28,229,1250,18.32,9.4
64000060003,高雄市,新興區,德生里,194,2193,8.85,0,1482,0,,,358,1969,18.18,401,1978,20.27,9.33
64000060021,高雄市,新興區,愛平里,77,744,10.35,0,503,0,,,130,661,19.67,146,668,21.86,9.32
64000060010,高雄市,新興區,蕉園里,41,589,6.96,0,477,0,,,81,502,16.14,95,504,18.85,9.18
64000060006,高雄市,新興區,德政里,38,498,7.63,0,382,0,,,71,432,16.44,93,435,21.38,8.81
64000060007,高雄市,新興區,仁聲里,62,694,8.93,0,482,0,,,114,646,17.65,138,651,21.2,8.72
64000060001,高雄市,新興區,浩然里,98,1335,7.34,0,919,0,,,191,1202,15.89,234,1198,19.53,8.55
64000060018,高雄市,新興區,成功里,88,957,9.2,0,783,0,,,164,934,17.56,212,947,22.39,8.36
64000060011,高雄市,新興區,永寧里,91,956,9.52,0,719,0,,,167,941,17.75,190,954,19.92,8.23
64000060016,高雄市,新興區,興昌里,114,1357,8.4,0,910,0,,,206,1248,16.51,271,1256,21.58,8.11
64000060014,高雄市,新興區,文昌里,196,2035,9.63,0,1508,0,,,358,2043,17.52,385,2060,18.69,7.89
64000060019,高雄市,新興區,新江里,65,781,8.32,0,548,0,,,109,677,16.1,130,680,19.12,7.78
64000060023,高雄市,新興區,中東里,137,1817,7.54,0,1221,0,,,251,1638,15.32,319,1646,19.38,7.78
64000060029,高雄市,新興區,建華里,50,599,8.35,0,444,0,,,91,565,16.11,110,572,19.23,7.76
64000060024,高雄市,新興區,明莊里,38,544,6.99,0,371,0,,,63,429,14.69,76,436,17.43,7.7
64000060027,高雄市,新興區,長驛里,56,681,8.22,0,435,0,,,94,594,15.82,141,604,23.34,7.6
64000060032,高雄市,新興區,東坡里,50,897,5.57,0,704,0,,,103,808,12.75,135,810,16.67,7.18
64000060022,高雄市,新興區,南港里,90,1510,5.96,0,1112,0,,,176,1360,12.94,218,1377,15.83,6.98
64000060002,高雄市,新興區,振成里,59,791,7.46,0,593,0,,,96,669,14.35,125,673,18.57,6.89
64000060030,高雄市,新興區,漢民里,49,536,9.14,0,442,0,,,79,498,15.86,90,499,18.04,6.72
64000060031,高雄市,新興區,榮治里,50,534,9.36,0,417,0,,,75,473,15.86,92,476,19.33,6.5
64000060017,高雄市,新興區,開平里,221,2553,8.66,0,1762,0,,,355,2368,14.99,437,2379,18.37,6.33
64000060012,高雄市,新興區,玉衡里,40,563,7.1,0,367,0,,,60,453,13.25,68,453,15.01,6.15
64000060004,高雄市,新興區,振華里,63,767,8.21,0,589,0,,,100,702,14.25,122,707,17.26,6.04
64000060005,高雄市,新興區,正氣里,88,980,8.98,0,719,0,,,136,918,14.81,168,923,18.2,5.83
64000060026,高雄市,新興區,秋山里,65,657,9.89,0,486,0,,,99,632,15.66,109,637,17.11,5.77
64000060025,高雄市,新興區,大明里,56,774,7.24,0,557,0,,,89,697,12.77,123,716,17.18,5.53
64000060020,高雄市,新興區,黎明里,45,619,7.27,0,424,0,,,68,546,12.45,96,549,17.49,5.18
