villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
65000060053,新北市,新店區,和平里,53,591,8.97,85,686,12.39,張凱鈞,,242,1020,23.73,300,1041,28.82,14.76
65000060016,新北市,新店區,公崙里,945,8071,11.71,853,5698,14.97,張凱鈞,,2045,8488,24.09,2302,8544,26.94,12.38
65000060056,新北市,新店區,安和里,543,4990,10.88,346,3462,9.99,張凱鈞,,1148,4998,22.97,1347,5057,26.64,12.09
65000060022,新北市,新店區,美潭里,348,3394,10.25,152,2306,6.59,張凱鈞,,721,3277,22,863,3315,26.03,11.75
65000060020,新北市,新店區,玫瑰里,420,3874,10.84,303,2798,10.83,張凱鈞,,824,3671,22.45,1014,3716,27.29,11.61
65000060052,新北市,新店區,中山里,328,3128,10.49,234,2856,8.19,張凱鈞,,1093,4949,22.09,1169,4963,23.55,11.6
65000060019,新北市,新店區,日興里,342,3602,9.49,242,2477,9.77,張凱鈞,,706,3399,20.77,885,3444,25.7,11.28
65000060014,新北市,新店區,柴埕里,673,5715,11.78,469,4008,11.7,張凱鈞,,1274,5533,23.03,1477,5587,26.44,11.25
65000060030,新北市,新店區,青潭里,379,3450,10.99,216,2315,9.33,張凱鈞,,754,3394,22.22,867,3425,25.31,11.23
65000060059,新北市,新店區,小城里,252,2503,10.07,182,1847,9.85,張凱鈞,,509,2405,21.16,570,2412,23.63,11.09
65000060023,新北市,新店區,員潭里,336,3233,10.39,184,2532,7.27,張凱鈞,,693,3245,21.36,849,3294,25.77,10.97
65000060063,新北市,新店區,美城里,187,1834,10.2,95,1239,7.67,張凱鈞,,363,1717,21.14,443,1729,25.62,10.94
65000060060,新北市,新店區,香坡里,731,6975,10.48,543,5119,10.61,張凱鈞,,1583,7431,21.3,1883,7501,25.1,10.82
65000060018,新北市,新店區,雙城里,356,3644,9.77,208,2565,8.11,張凱鈞,,742,3611,20.55,848,3635,23.33,10.78
65000060051,新北市,新店區,福民里,251,2781,9.03,207,1868,11.08,張凱鈞,,529,2684,19.71,640,2698,23.72,10.68
65000060057,新北市,新店區,吉祥里,321,3199,10.03,240,2293,10.47,張凱鈞,,624,3014,20.7,785,3036,25.86,10.67
65000060067,新北市,新店區,永平里,428,3585,11.94,242,2634,9.19,張凱鈞,,785,3472,22.61,925,3506,26.38,10.67
65000060050,新北市,新店區,百福里,267,2524,10.58,195,1823,10.7,張凱鈞,,523,2463,21.23,581,2470,23.52,10.65
65000060012,新北市,新店區,頂城里,104,1016,10.24,50,645,7.75,張凱鈞,,190,916,20.74,243,927,26.21,10.5
65000060017,新北市,新店區,德安里,407,3879,10.49,343,2609,13.15,張凱鈞,,763,3643,20.94,937,3690,25.39,10.45
65000060011,新北市,新店區,太平里,233,2024,11.51,149,1507,9.89,張凱鈞,,434,1991,21.8,500,2003,24.96,10.29
65000060002,新北市,新店區,明德里,318,2678,11.87,195,1966,9.92,張凱鈞,,570,2576,22.13,649,2587,25.09,10.26
65000060015,新北市,新店區,永安里,351,3262,10.76,238,2246,10.6,張凱鈞,,658,3139,20.96,799,3168,25.22,10.2
65000060040,新北市,新店區,張北里,632,5854,10.8,384,4369,8.79,張凱鈞,,1240,5905,21,1366,5944,22.98,10.2
65000060041,新北市,新店區,五峯里,515,5126,10.05,292,3639,8.02,張凱鈞,,1007,4991,20.18,1124,5019,22.39,10.13
65000060034,新北市,新店區,文中里,137,1164,11.77,101,893,11.31,張凱鈞,,251,1147,21.88,293,1157,25.32,10.11
65000060042,新北市,新店區,新安里,317,3016,10.51,190,2057,9.24,張凱鈞,,532,2582,20.6,559,2604,21.47,10.09
65000060055,新北市,新店區,明城里,246,2353,10.45,197,1684,11.7,張凱鈞,,462,2251,20.52,538,2271,23.69,10.07
65000060066,新北市,新店區,新和里,347,2712,12.79,178,1840,9.67,張凱鈞,,586,2566,22.84,670,2584,25.93,10.05
65000060058,新北市,新店區,寶福里,509,4751,10.71,330,3517,9.38,張凱鈞,,966,4667,20.7,1100,4702,23.39,9.99
65000060003,新北市,新店區,大豐里,249,2527,9.85,161,1853,8.69,張凱鈞,,464,2348,19.76,523,2367,22.1,9.91
65000060005,新北市,新店區,江陵里,379,3688,10.28,259,2673,9.69,張凱鈞,,722,3595,20.08,792,3628,21.83,9.8
65000060064,新北市,新店區,安昌里,477,3593,13.28,357,2632,13.56,張凱鈞,,817,3565,22.92,964,3603,26.76,9.64
65000060044,新北市,新店區,中正里,397,4045,9.81,235,2895,8.12,張凱鈞,,752,3873,19.42,891,3937,22.63,9.61
65000060013,新北市,新店區,下城里,175,2086,8.39,116,1416,8.19,張凱鈞,,359,1998,17.97,389,2010,19.35,9.58
65000060049,新北市,新店區,福德里,280,2593,10.8,164,1810,9.06,張凱鈞,,480,2365,20.3,545,2378,22.92,9.5
65000060008,新北市,新店區,信義里,459,4555,10.08,261,3168,8.24,張凱鈞,,849,4358,19.48,996,4392,22.68,9.4
65000060047,新北市,新店區,百忍里,265,2589,10.24,168,1812,9.27,張凱鈞,,463,2359,19.63,558,2380,23.45,9.39
65000060007,新北市,新店區,寶安里,355,3705,9.58,216,2683,8.05,張凱鈞,,662,3505,18.89,735,3534,20.8,9.31
65000060033,新北市,新店區,國校里,173,1666,10.38,143,1308,10.93,張凱鈞,,319,1620,19.69,359,1633,21.98,9.31
65000060062,新北市,新店區,復興里,221,2064,10.71,119,1420,8.38,張凱鈞,,390,1948,20.02,466,1963,23.74,9.31
