prv_code,city_code,area_code,dept_code,li_code,cand_no,cand_name,party_code,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,is_vice
10,002,00,030,0000,3,楊鴻銘,999,1,0630318,48,臺灣省,大學,N, , 
10,002,00,040,0000,1,林樂賜,999,1,0390205,72,臺灣省,高中(職),N, , 
10,002,00,040,0000,2,林瑞文,16,1,0680210,43,臺灣省,碩士,N, , 
10,002,00,040,0000,3,蔡文益,1,1,0610804,50,臺灣省,碩士,Y,*, 
10,002,00,050,0000,1,林成功,16,1,0511212,59,臺灣省,碩士,N, , 
10,002,00,050,0000,2,林志洋,999,1,0510412,60,臺灣省,大學,N, , 
10,002,00,050,0000,3,張永德,1,1,0470910,64,臺灣省,碩士,Y,*, 
10,002,00,060,0000,1,莊謦宇,16,1,0751229,35,臺灣省,大學,N, , 
10,002,00,060,0000,2,沈清山,1,1,0480601,63,臺灣省,大學,Y,*, 
10,002,00,070,0000,1,張宜樺,1,1,0641019,47,臺灣省,大學,Y,*, 
10,002,00,070,0000,2,劉燦輝,999,1,0521014,59,臺灣省,高中(職),N, , 
10,002,00,070,0000,3,黃福生,16,1,0580117,53,新北市,專科,N, , 
10,002,00,080,0000,1,林峻輔,16,1,0580418,53,臺灣省,碩士,Y,*, 
10,002,00,090,0000,1,歐志銘,16,1,0541224,56,臺灣省,博士,N, , 
10,002,00,090,0000,2,王德福,999,1,0481225,62,臺灣省,高中(職),N, , 
10,002,00,090,0000,3,沈德茂,999,1,0451006,66,臺灣省,碩士,Y,*, 
10,002,00,100,0000,1,黃錫墉,16,1,0470403,64,臺灣省,高中(職),N, , 
10,002,00,100,0000,2,李志鏞,1,1,0550221,56,臺灣省,碩士,Y,*, 
10,002,00,110,0000,1,王進生,999,1,0450515,66,臺灣省,大學,N, , 
10,002,00,110,0000,2,何勝立,1,1,0521023,59,臺灣省,高中(職)以下,Y,*, 
10,002,00,120,0000,1,李勝雄,1,1,0550814,56,臺灣省,大學,Y,*, 
10,002,00,120,0000,2,林軍,999,2,0830124,28,臺灣省,高中(職),N, , 
10,002,00,120,0000,3,陳秋月,999,2,0470925,64,臺灣省,專科,N, , 
10,004,00,010,0000,1,鄭朝方,16,1,0690219,42,臺灣省,大學,N,*, 
10,004,00,010,0000,2,郭漢章,999,1,0601201,50,臺灣省,碩士,N, , 
10,004,00,010,0000,3,林冠年,350,1,0710208,40,臺北市,碩士,N, , 
10,004,00,010,0000,4,林為洲,1,1,0500725,61,臺灣省,大學,N, , 
10,004,00,020,0000,1,郭遠彰,999,1,0481202,62,臺灣省,碩士,N,*, 
10,004,00,020,0000,2,張順朋,1,2,0490816,62,臺灣省,高中(職),Y, , 
10,004,00,030,0000,1,彭瑞德,999,1,0570515,54,臺灣省,大學,N, , 
10,004,00,030,0000,2,陳英樓,1,1,0450908,66,臺灣省,大學,N,*, 
10,004,00,030,0000,3,陳新源,15,1,0490420,62,臺灣省,大學,N, , 
10,004,00,040,0000,1,曾綉雅,999,2,0590102,52,臺灣省,碩士,N, , 
10,004,00,040,0000,2,陳光彩,999,1,0580426,53,臺灣省,專科,N,*, 
10,004,00,040,0000,3,徐羽霆,999,2,0511101,59,臺灣省,專科,N, , 
10,004,00,040,0000,4,劉德樑,1,1,0450902,66,臺灣省,專科,Y, , 
10,004,00,050,0000,1,范綱胤,999,1,0680928,43,臺灣省,高中(職),N, , 
10,004,00,050,0000,2,戴翊如,999,2,0770402,34,臺灣省,碩士,N, , 
10,004,00,050,0000,3,吳淑君,1,2,0601207,50,臺灣省,碩士,N,*, 
10,004,00,050,0000,4,田耀祖,999,1,0701110,40,臺灣省,高中(職),N, , 
10,004,00,050,0000,5,鄭士榤,999,1,0551002,56,臺灣省,高中(職),N, , 
10,004,00,060,0000,1,許秋澤,1,1,0590103,52,臺灣省,專科,Y, , 
10,004,00,060,0000,2,徐煒傑,999,1,0500329,61,臺灣省,專科,N,*, 
10,004,00,070,0000,1,黃正彪,1,1,0660324,45,臺灣省,碩士,Y,*, 
10,004,00,080,0000,1,張志弘,1,1,0481010,63,臺灣省,碩士,Y,*, 
10,004,00,080,0000,2,彭裕文,999,1,0500319,61,臺灣省,高中(職),N, , 
10,004,00,090,0000,1,莊明增,999,1,0620101,49,臺灣省,高中(職),Y,*, 
10,004,00,090,0000,2,楊葵琇,999,1,0540310,57,臺灣省,專科,N, , 
10,004,00,100,0000,1,徐冬曲,999,2,0701116,40,新北市,碩士,N, , 
10,004,00,100,0000,2,范玉燕,999,2,0451226,65,臺灣省,碩士,N, , 
10,004,00,100,0000,3,鍾金霖,999,1,0480208,63,臺灣省,專科,N, , 
10,004,00,100,0000,4,邱振瑋,1,1,0631226,47,臺灣省,碩士,N,*, 
10,004,00,110,0000,1,王增忠,1,1,0560211,55,臺灣省,高中(職),Y,*, 
10,004,00,110,0000,2,黃森昌,999,1,0470201,64,臺灣省,高中(職),N, , 
10,004,00,120,0000,1,江彩華,999,2,0770821,34,臺灣省,大學,N, , 
10,004,00,120,0000,2,曾國大,1,1,0580705,53,臺灣省,碩士,Y,*, 
10,004,00,130,0000,1,秋維書,999,1,0681215,42,臺灣省,碩士,N,*, 
10,004,00,130,0000,2,呂小龍,999,1,0611203,49,臺灣省,高中(職),N, , 
10,004,00,130,0000,3,葛忠義,1,1,0471222,63,臺灣省,專科,Y, , 
10,005,00,010,0000,1,邱鎮軍,1,1,0601207,50,臺灣省,碩士,Y,*, 
10,005,00,020,0000,1,劉秋東,999,1,0530520,58,臺灣省,專科,Y, , 
10,005,00,020,0000,2,劉育育,999,2,0751226,35,臺中市,大學,N,*, 
10,005,00,030,0000,1,杜文卿,16,1,0431030,68,臺灣省,大學,N, , 
10,005,00,030,0000,2,林麗容,999,2,0460306,65,臺灣省,大學,N, , 
10,005,00,030,0000,3,張可欣,999,2,0840203,27,臺灣省,專科,N,*, 
10,005,00,030,0000,4,李美蓁,999,2,0641218,46,臺灣省,大學,N, , 
10,005,00,040,0000,1,方進興,999,1,0530304,58,臺灣省,大學,Y,*, 
10,005,00,040,0000,2,康世儒,999,1,0530116,58,臺灣省,專科,N, , 
10,005,00,050,0000,1,羅雪珠,999,2,0470208,64,臺灣省,專科,Y,*, 
10,005,00,050,0000,2,黎煥強,999,1,0711010,40,臺灣省,碩士,N, , 
10,005,00,060,0000,1,謝清輝,1,1,0521221,58,臺灣省,專科,N,*, 
10,005,00,060,0000,2,蔡坤松,1,1,0520522,59,臺灣省,專科,N, , 
10,005,00,070,0000,1,詹錦章,999,1,0430423,68,臺灣省,高中(職),Y,*, 
10,005,00,080,0000,1,傅松琳,999,1,0440615,67,臺灣省,專科,N, , 
10,005,00,080,0000,2,陳永福,999,1,0410219,70,臺灣省,高中(職),N, , 
10,005,00,080,0000,3,黃惠琴,999,2,0470808,64,臺灣省,高中(職),N,*, 
10,005,00,090,0000,1,劉冠霆,999,1,0460910,65,臺灣省,大學,N, , 
10,005,00,090,0000,2,何在鑫,999,1,0511122,59,臺灣省,碩士,N,*, 
10,005,00,100,0000,1,李瑞廷,1,1,0450215,66,臺灣省,高中(職),N, , 
10,005,00,100,0000,2,謝昌年,999,1,0550102,56,臺灣省,大學,Y,*, 
10,005,00,110,0000,1,羅春蓮,999,2,0541230,56,桃園市,高中(職),Y,*, 
10,005,00,120,0000,1,湯于杰,999,1,0700217,41,臺灣省,高中(職),N, , 
10,005,00,120,0000,2,徐鑫榮,999,1,0480917,63,臺灣省,高中(職),Y,*, 
10,005,00,130,0000,1,呂明忠,999,1,0481017,63,臺灣省,高中(職),Y,*, 
10,005,00,140,0000,1,高阿賜,999,1,0460317,65,臺灣省,專科,Y,*, 
10,005,00,150,0000,1,徐連斌,1,1,0500210,61,臺灣省,專科,N,*, 
10,005,00,150,0000,2,古育誌,1,1,0561214,54,臺灣省,大學,N, , 
10,005,00,160,0000,1,李運光,999,1,0440101,67,臺灣省,高中(職),N,*, 
10,005,00,160,0000,2,陳光洋,999,1,0470605,64,臺灣省,大學,N, , 
10,005,00,160,0000,3,李聲生,999,1,0510820,60,臺灣省,專科,N, , 
10,005,00,170,0000,1,謝燃廷,1,2,0520413,59,臺灣省,高中(職),N, , 
10,005,00,170,0000,2,劉淑能,1,2,0521031,59,臺灣省,大學,N,*, 
10,005,00,180,0000,1,陳吉基,1,1,0591104,51,臺灣省,碩士,N,*, 
10,007,00,010,0000,1,黄玉芬,1,2,0711110,39,臺灣省,碩士,N, , 
10,007,00,010,0000,2,林強世,999,1,0540102,57,臺南市,大學,N, , 
10,007,00,010,0000,3,張東正,999,1,0580513,53,臺灣省,碩士,N, , 
10,007,00,010,0000,4,林世賢,16,1,0480601,63,臺灣省,專科,Y,*, 
10,007,00,010,0000,5,劉坤鱧,999,1,0550101,56,臺北市,博士,N, , 
10,007,00,020,0000,1,施喻琁,16,1,0670304,44,臺灣省,碩士,N, , 
10,007,00,020,0000,2,許志宏,1,1,0620118,49,臺灣省,碩士,Y,*, 
10,007,00,030,0000,1,游聖頡,999,1,0701213,40,臺灣省,碩士,N, , 
10,007,00,030,0000,2,尤瑞春,16,2,0510505,60,臺灣省,碩士,N, , 
10,007,00,030,0000,3,林庚壬,1,1,0510613,60,臺灣省,碩士,N,*, 
10,007,00,040,0000,1,黃國原,999,1,0651109,45,臺灣省,高中(職),N, , 
10,007,00,040,0000,2,蘇韋峻,999,1,0670426,44,臺灣省,碩士,Y,*, 
10,007,00,050,0000,1,曾國貴,999,1,0691224,41,臺灣省,碩士,N, , 
10,007,00,050,0000,2,柯承翰,999,1,0800422,31,臺灣省,專科,N, , 
10,007,00,050,0000,3,陳聿琦,999,2,0670910,44,臺灣省,專科,N, , 
10,007,00,050,0000,4,黄永欽,999,1,0490306,62,臺灣省,高中(職),N,*, 
10,007,00,050,0000,5,黃素月,999,2,0490808,62,臺灣省,大學,N, , 
10,007,00,050,0000,6,姚富川,999,1,0600618,51,臺灣省,大學,N, , 
10,007,00,060,0000,1,陳文福,1,1,0430723,68,臺灣省,高中(職),N, , 
10,007,00,060,0000,2,蔣煙燈,16,1,0480213,63,臺灣省,專科,Y,*, 
10,007,00,070,0000,1,林英嘉,999,1,0580506,53,臺灣省,碩士,Y,*, 
10,007,00,080,0000,1,顧勝敏,1,1,0680513,43,臺灣省,碩士,Y,*, 
10,007,00,080,0000,2,葉繼元,16,1,0740203,37,臺灣省,碩士,N, , 
10,007,00,090,0000,1,洪千芸,999,2,0740302,37,臺灣省,碩士,N, , 
10,007,00,090,0000,2,林世明,16,1,0651031,46,臺灣省,碩士,Y,*, 
10,007,00,090,0000,3,蔡鎮吉,999,1,0591011,52,臺灣省,專科,N, , 
10,007,00,100,0000,1,張文和,999,1,0370704,74,臺灣省,大學,N, , 
10,007,00,100,0000,2,陳秋蓉,16,2,0550717,56,臺灣省,碩士,N, , 
10,007,00,100,0000,3,游振雄,1,1,0510208,60,臺灣省,大學,Y,*, 
10,007,00,110,0000,1,黃瑞珠,1,2,0530305,58,臺灣省,大學,Y, , 
10,007,00,110,0000,2,何炳樺,999,1,0671203,43,臺灣省,大學,N,*, 
10,007,00,120,0000,1,洪麗娜,999,2,0441016,67,臺灣省,專科,Y, , 
10,007,00,120,0000,2,蕭淑芬,999,2,0570515,54,臺灣省,專科,N,*, 
10,007,00,130,0000,1,賴志銘,999,1,0560817,55,臺灣省,專科,N,*, 
10,007,00,130,0000,2,許美珍,999,2,0540423,57,臺灣省,碩士,N, , 
10,007,00,140,0000,1,李廣瑾,999,1,0420105,69,臺灣省,高中(職)以下,N, , 
10,007,00,140,0000,2,許文萍,999,2,0650709,46,臺灣省,大學,Y,*, 
10,007,00,150,0000,1,張佩瑩,999,2,0630811,48,臺灣省,大學,N,*, 
10,007,00,150,0000,2,謝翠屏,16,2,0641014,47,臺灣省,大學,N, , 
10,007,00,150,0000,3,林淑華,1,2,0600128,51,臺灣省,碩士,N, , 
10,007,00,160,0000,1,詹雅婷,999,2,0730624,38,臺灣省,大學,N, , 
10,007,00,160,0000,2,劉兆祐,1,1,0600224,51,臺灣省,大學,N, , 
10,007,00,160,0000,3,陳丁進,999,1,0550120,56,臺灣省,碩士,N, , 
10,007,00,160,0000,4,魏碩衛,16,1,0550818,56,臺灣省,大學,N,*, 
10,007,00,170,0000,1,蕭家申,16,1,0490218,62,臺灣省,高中(職),N, , 
10,007,00,170,0000,2,蕭如意,999,1,0440610,67,臺灣省,高中(職),N, , 
10,007,00,170,0000,3,蕭浚二,1,1,0500816,61,臺灣省,專科,N,*, 
10,007,00,180,0000,1,蘇界欽,999,1,0521030,59,臺中市,高中(職)以下,Y,*, 
10,007,00,180,0000,2,鄭蒼陽,999,1,0470310,64,臺灣省,專科,N, , 
10,007,00,190,0000,1,李玄在,999,1,0540110,57,臺灣省,大學,Y,*, 
10,007,00,190,0000,2,王東魚,16,1,0610924,50,臺灣省,高中(職),N, , 
10,007,00,190,0000,3,顏宏霖,999,1,0561206,54,臺灣省,專科,N, , 
10,007,00,200,0000,1,蔡詩傑,999,1,0491202,61,臺灣省,博士,Y,*, 
10,007,00,210,0000,1,許淑美,999,2,0580721,53,臺灣省,碩士,N,*, 
10,007,00,210,0000,2,林守政,999,1,0480405,63,臺灣省,大學,Y, , 
10,007,00,210,0000,3,陳尚宏,999,1,0570610,54,臺灣省,高中(職),N, , 
10,007,00,210,0000,4,蕭家服,999,1,0511001,60,臺灣省,大學,N, , 
10,007,00,220,0000,1,杜懿彩,999,2,0530413,58,臺灣省,高中(職),Y,*, 
10,007,00,230,0000,1,洪松林,16,1,0551009,56,臺灣省,高中(職)以下,N, , 
10,007,00,230,0000,2,林保玲,1,2,0530218,58,臺灣省,碩士,N,*, 
10,007,00,240,0000,1,陳玉照,999,1,0470613,64,臺灣省,碩士,N,*, 
10,007,00,240,0000,2,許月鈴,999,2,0470410,64,臺灣省,高中(職),N, , 
10,007,00,250,0000,1,蔡碩任,999,1,0640904,47,臺灣省,高中(職),Y,*, 
10,007,00,260,0000,1,江淑芬,1,2,0500419,61,臺灣省,高中(職),Y,*, 
10,007,00,260,0000,2,楊金源,16,1,0450810,66,臺灣省,高中(職)以下,N, , 
10,008,00,010,0000,1,賴燕雪,16,2,0530418,58,臺灣省,碩士,N, , 
10,008,00,010,0000,2,陳進興,999,1,0660213,45,臺中市,碩士,N, , 
10,008,00,010,0000,3,張嘉哲,1,1,0701126,40,臺灣省,碩士,N,*, 
10,008,00,020,0000,1,廖志城,16,1,0511111,59,臺灣省,高中(職),Y,*, 
10,008,00,020,0000,2,黃敏聰,1,1,0550320,56,臺灣省,高中(職)以下,N, , 
10,008,00,030,0000,1,簡景賢,1,1,0481203,62,臺灣省,碩士,Y,*, 
10,008,00,030,0000,2,曾煌棊,16,1,0680920,43,臺灣省,博士,N, , 
10,008,00,040,0000,1,陳東睦,999,1,0520228,59,臺灣省,專科,Y,*, 
10,008,00,040,0000,2,林孟麗,1,2,0540310,57,臺灣省,高中(職),N, , 
10,008,00,040,0000,3,黃丹怡,999,2,0560911,55,臺灣省,專科,N, , 
10,008,00,050,0000,1,吳大村,1,1,0520403,59,臺灣省,專科,N,*, 
10,008,00,050,0000,2,陳昭煜,16,1,0511114,59,臺灣省,碩士,N, , 
10,008,00,060,0000,1,李雁惠,999,2,0610513,50,臺灣省,專科,N, , 
10,008,00,060,0000,2,陳翰立,16,1,0680829,43,臺中市,其他,N,*, 
10,008,00,070,0000,1,陳癸佑,999,1,0570915,54,臺灣省,大學,N, , 
10,008,00,070,0000,2,邱如平,999,1,0511021,60,臺灣省,高中(職),Y,*, 
10,008,00,080,0000,1,張永輝,999,1,0510215,60,臺灣省,大學,N, , 
10,008,00,080,0000,2,廖宜賢,1,1,0390822,72,臺灣省,大學,Y,*, 
10,008,00,090,0000,1,劉啟帆,16,1,0671113,43,臺灣省,博士,Y,*, 
10,008,00,090,0000,2,黃馨瑩,1,2,0550219,56,臺灣省,碩士,N, , 
10,008,00,100,0000,1,邱美玲,1,2,0600301,51,臺灣省,專科,N,*, 
10,008,00,100,0000,2,范旭南,999,1,0481030,63,臺灣省,高中(職),N, , 
10,008,00,110,0000,1,陳尤敏,999,2,0610610,50,高雄市,碩士,N, , 
10,008,00,110,0000,2,蕭志全,1,1,0520519,59,臺灣省,碩士,N, , 
10,008,00,110,0000,3,鄒信忠,999,1,0720221,39,臺灣省,高中(職),N, , 
10,008,00,110,0000,4,葉銘豐,999,1,0531201,57,臺灣省,專科,N,*, 
10,008,00,110,0000,5,湯鳳娥,999,2,0570821,54,臺灣省,大學,N, , 
10,008,00,120,0000,1,全志堅,1,1,0641219,46,臺灣省,專科,Y,*, 
10,008,00,130,0000,1,江子信,1,1,0570912,54,臺灣省,大學,N,*, 
10,008,00,130,0000,2,塔斯竹幹．武浪 Tascukan．Wran,999,1,0400906,71,臺灣省,高中(職),N, , 
10,008,00,130,0000,3,潘杰,999,1,0550726,56,臺灣省,碩士,N, , 
10,008,00,130,0000,4,錢宥均,999,1,0700617,41,臺灣省,高中(職),N, , 
10,009,00,010,0000,1,吳國昌,999,1,0481003,63,臺灣省,碩士,N, , 
10,009,00,010,0000,2,許百芳,16,2,0490208,62,臺灣省,碩士,N, , 
10,009,00,010,0000,3,林聖爵,1,1,0651125,45,臺灣省,大學,Y,*, 
10,009,00,020,0000,1,沈暉勛,999,1,0590129,52,臺灣省,大學,Y,*, 
10,009,00,020,0000,2,李準,999,1,0780407,33,新北市,大學,N, , 
10,009,00,020,0000,3,高明達,16,1,0541027,57,臺灣省,大學,N, , 
10,009,00,030,0000,1,丁學忠,999,1,0590628,52,臺灣省,碩士,Y,*, 
10,009,00,030,0000,2,黃清財,16,1,0420913,69,臺灣省,碩士,N, , 
10,009,00,040,0000,1,鍾任明,999,1,0620925,49,臺灣省,碩士,N, , 
10,009,00,040,0000,2,廖秋萍,16,2,0660530,45,臺灣省,大學,N,*, 
10,009,00,050,0000,1,陳特凱,999,1,0580722,53,臺灣省,專科,N,*, 
10,009,00,050,0000,2,張榮麗,16,2,0530512,58,臺灣省,碩士,Y, , 
10,009,00,060,0000,1,蕭美文,999,2,0500401,61,臺灣省,高中(職),N,*, 
10,009,00,060,0000,2,張勝智,16,1,0551126,55,臺灣省,大學,N, , 
10,009,00,070,0000,1,沈勝騰,1,1,0470715,64,臺灣省,高中(職)以下,Y, , 
10,009,00,070,0000,2,黃意玲,999,2,0601122,50,臺灣省,碩士,N, , 
10,009,00,070,0000,3,林慧如,16,2,0510607,60,臺灣省,大學,N,*, 
10,009,00,080,0000,1,林森寳,999,1,0521216,58,臺灣省,專科,Y,*, 
10,009,00,080,0000,2,簡碧慧,16,2,0510823,60,臺灣省,專科,N, , 
10,009,00,090,0000,1,廖秋蓉,16,2,0540912,57,臺灣省,高中(職),N,*, 
10,009,00,090,0000,2,林靖焜,999,1,0531126,57,臺灣省,碩士,Y, , 
10,009,00,100,0000,1,劉姿言,999,2,0621227,48,臺中市,碩士,N,*, 
10,009,00,100,0000,2,邱世文,16,1,0550610,56,臺灣省,大學,N, , 
10,009,00,110,0000,1,鍾東榮,999,1,0410429,70,臺灣省,高中(職),N,*, 
10,009,00,110,0000,2,廖文彬,999,1,0641125,46,臺灣省,高中(職),N, , 
10,009,00,110,0000,3,楊創民,16,1,0531210,57,臺灣省,高中(職)以下,N, , 
10,009,00,120,0000,1,張家閎,999,1,0710805,40,臺灣省,大學,N, , 
10,009,00,120,0000,2,李泓儀,16,1,0570323,54,臺灣省,高中(職)以下,Y,*, 
10,009,00,130,0000,1,林宜豊,999,1,0660226,45,臺灣省,碩士,N, , 
10,009,00,130,0000,2,林建鴻,1,1,0540318,57,臺灣省,專科,N, , 
10,009,00,130,0000,3,許志豪,999,1,0620102,49,臺灣省,高中(職),N, , 
10,009,00,130,0000,4,蔡長昆,999,1,0490302,62,臺灣省,高中(職)以下,Y,*, 
10,009,00,130,0000,5,許忠富,16,1,0571226,53,臺灣省,碩士,N, , 
10,009,00,140,0000,1,陳倉富,999,1,0461025,65,臺灣省,大學,N, , 
10,009,00,140,0000,2,張健福,16,1,0590429,52,臺灣省,高中(職),N,*, 
10,009,00,140,0000,3,唐竹勝,999,1,0470812,64,臺灣省,專科,N, , 
10,009,00,140,0000,4,周金來,999,1,0480108,63,臺灣省,高中(職),N, , 
10,009,00,150,0000,1,許峰瑞,999,1,0630628,48,臺灣省,高中(職),N, , 
10,009,00,150,0000,2,陳建名,16,1,0671005,44,臺灣省,專科,Y,*, 
10,009,00,160,0000,1,李文來,999,1,0590405,52,臺灣省,碩士,N,*, 
10,009,00,160,0000,2,連珮伶,16,2,0630619,48,臺南市,高中(職),N, , 
10,009,00,170,0000,1,李明明,16,2,0570912,54,臺灣省,碩士,Y,*, 
10,009,00,180,0000,1,陳明新,16,1,0580520,53,臺灣省,高中(職),N, , 
10,009,00,180,0000,2,吳建璋,999,1,0551208,55,臺灣省,高中(職),N, , 
10,009,00,180,0000,3,蘇金煌,999,1,0340712,77,臺灣省,高中(職),N, , 
10,009,00,180,0000,4,吳金錠,999,1,0601015,51,臺灣省,高中(職)以下,N, , 
10,009,00,180,0000,5,吳勁葦,999,1,0510630,60,臺灣省,大學,N,*, 
10,009,00,190,0000,1,呂老乾,16,1,0400125,71,臺灣省,高中(職),N, , 
10,009,00,190,0000,2,李宗霖,999,1,0700320,41,臺灣省,大學,N, , 
10,009,00,190,0000,3,李龍飛,999,1,0640820,47,臺灣省,高中(職)以下,N,*, 
10,009,00,200,0000,1,王承宏,999,1,0731212,37,臺灣省,大學,N, , 
10,009,00,200,0000,2,許山埜,16,1,0510228,60,臺灣省,高中(職),Y,*, 
10,009,00,200,0000,3,蘇正中,999,1,0590823,52,臺灣省,專科,N, , 
10,009,00,200,0000,4,紀明欣,999,1,0691107,41,臺灣省,碩士,N, , 
10,010,00,010,0000,1,鄭淑分,999,2,0651102,45,臺灣省,大學,N,*, 
10,010,00,010,0000,2,戴光宗,16,1,0650520,46,臺灣省,高中(職),N, , 
10,010,00,020,0000,1,涂建軒,16,1,0701106,40,臺灣省,大學,N, , 
10,010,00,020,0000,2,吳品叡,999,2,0750830,36,臺灣省,碩士,Y,*, 
10,010,00,030,0000,1,蔡瑋傑,16,1,0670607,44,臺南市,大學,N,*, 
10,010,00,030,0000,2,黃青揮,999,1,0570810,54,臺灣省,高中(職),N, , 
10,010,00,030,0000,3,蔡崇謀,999,1,0500623,61,臺灣省,高中(職),N, , 
10,010,00,040,0000,1,簡志偉,999,1,0671017,44,新北市,碩士,Y, , 
10,010,00,040,0000,2,許有疆,16,1,0620801,49,臺灣省,大學,N,*, 
10,010,00,050,0000,1,林于玲,1,2,0520208,59,臺灣省,碩士,N,*, 
10,010,00,050,0000,2,黃芳蘭,16,2,0510602,60,臺灣省,大學,N, , 
10,010,00,050,0000,3,黃嘉寬,999,1,0440725,67,臺灣省,高中(職),N, , 
10,010,00,050,0000,4,許能通,999,1,0420320,69,臺灣省,碩士,N, , 
10,010,00,060,0000,1,孫維聰,16,1,0700719,41,新北市,碩士,Y,*, 
10,010,00,070,0000,1,葉孟龍,16,1,0701102,40,臺灣省,大學,N,*, 
10,010,00,070,0000,2,嚴眺鴻,999,1,0580822,53,臺灣省,高中(職),N, , 
10,010,00,080,0000,1,黃明世,999,1,0610714,50,臺灣省,高中(職),N, , 
10,010,00,080,0000,2,黃鉦凱,16,1,0781202,32,臺灣省,碩士,N,*, 
10,010,00,090,0000,1,林俊雄,999,1,0510206,60,臺灣省,專科,N,*, 
10,010,00,090,0000,2,柯登雅,16,1,0520414,59,臺灣省,高中(職),N, , 
10,010,00,100,0000,1,黃政傑,999,1,0670906,44,臺灣省,博士,N,*, 
10,010,00,100,0000,2,黃阿家,16,2,0491003,62,臺灣省,高中(職),Y, , 
10,010,00,110,0000,1,嚴珮,16,2,0731019,38,臺灣省,碩士,N,*, 
10,010,00,110,0000,2,黃軒凱,999,1,0470120,64,臺灣省,碩士,N, , 
10,010,00,120,0000,1,林緗亭,16,2,0710813,40,臺灣省,碩士,N,*, 
10,010,00,120,0000,2,賴芳徵,999,1,0431001,68,臺灣省,高中(職),N, , 
10,010,00,120,0000,3,陳德榮,1,1,0460724,65,臺灣省,碩士,N, , 
10,010,00,130,0000,1,李碧雲,16,2,0480223,63,臺灣省,碩士,N,*, 
10,010,00,140,0000,1,温良恭,999,1,0470910,64,臺灣省,高中(職)以下,N, , 
10,010,00,140,0000,2,曾亮哲,16,1,0581030,53,臺灣省,專科,Y,*, 
10,010,00,150,0000,1,高春木,999,1,0340523,77,臺灣省,高中(職)以下,N, , 
10,010,00,150,0000,2,林俊謀,999,1,0400130,71,臺灣省,大學,Y,*, 
10,010,00,150,0000,3,翁國書,999,1,0510924,60,臺灣省,專科,N, , 
10,010,00,160,0000,1,蕭博勝,999,1,0530329,58,臺灣省,碩士,N,*, 
10,010,00,160,0000,2,陳正昇,16,1,0490818,62,臺灣省,高中(職)以下,N, , 
10,010,00,170,0000,1,吳明勲,999,1,0640524,47,臺灣省,大學,Y,*, 
10,010,00,180,0000,1,高瑞芳,999,1,0540811,57,臺灣省,專科,N,*, 
10,013,00,010,0000,1,周佳琪,1,2,0720105,39,臺灣省,碩士,N,*, 
