"00","000","01","000","0000","1","合一行動聯盟","342","1","0","0","","",""," "," "
"00","000","01","000","0000","2","中華統一促進黨","113","1","0","0","","",""," "," "
"00","000","01","000","0000","3","親民黨","90","1","0","0","","",""," "," "
"00","000","01","000","0000","4","安定力量","346","1","0","0","","",""," "," "
"00","000","01","000","0000","5","台灣基進","303","1","0","0","","",""," "," "
"00","000","01","000","0000","6","時代力量","267","1","0","0","","",""," "," "
"00","000","01","000","0000","7","新黨","74","1","0","0","","",""," "," "
"00","000","01","000","0000","8","喜樂島聯盟","348","1","0","0","","",""," "," "
"00","000","01","000","0000","9","中國國民黨","1","1","0","0","","",""," "," "
"00","000","01","000","0000","10","一邊一國行動黨","352","1","0","0","","",""," "," "
"00","000","01","000","0000","11","勞動黨","15","1","0","0","","",""," "," "
"00","000","01","000","0000","12","綠黨","79","1","0","0","","",""," "," "
"00","000","01","000","0000","13","宗教聯盟","319","1","0","0","","",""," "," "
"00","000","01","000","0000","14","民主進步黨","16","1","0","0","","",""," "," "
"00","000","01","000","0000","15","台灣民眾黨","350","1","0","0","","",""," "," "
"00","000","01","000","0000","16","台灣維新","356","1","0","0","","",""," "," "
"00","000","01","000","0000","17","台澎黨","355","1","0","0","","",""," "," "
"00","000","01","000","0000","18","國會政黨聯盟","341","1","0","0","","",""," "," "
"00","000","01","000","0000","19","台灣團結聯盟","95","1","0","0","","",""," "," "
