area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
宜蘭縣第01選舉區,10,莊淑如,中國國民黨,f,0671223,43,臺北市,碩士,Y,Y,3525
宜蘭縣第01選舉區,11,黃惠慈,民主進步黨,f,0830321,28,臺灣省,大學,N,N,3462
宜蘭縣第01選舉區,12,楊順木,正神名黨,m,0390428,72,桃園市,高中(職)以下,Y,Y,3691
宜蘭縣第01選舉區,13,黃定和,無黨籍及未經政黨推薦,m,0470105,64,臺灣省,碩士,Y,Y,4768
宜蘭縣第01選舉區,14,孫博萮,無黨籍及未經政黨推薦,f,0670304,44,臺北市,大學,N,N,576
宜蘭縣第01選舉區,15,潘淑芬,無黨籍及未經政黨推薦,f,0581205,52,臺灣省,專科,N,N,767
宜蘭縣第01選舉區,16,吳長青,無黨籍及未經政黨推薦,m,0671104,43,臺灣省,大學,N,N,252
宜蘭縣第01選舉區,17,林岳賢,中國國民黨,m,0630614,48,臺灣省,碩士,Y,Y,6426
宜蘭縣第02選舉區,1,林東成,無黨籍及未經政黨推薦,m,0520802,59,臺灣省,大學,N,N,3216
宜蘭縣第02選舉區,2,簡英俊,無黨籍及未經政黨推薦,m,0400401,71,臺灣省,博士,N,N,4211
宜蘭縣第02選舉區,3,賴良洲,中國國民黨,m,0521005,59,臺灣省,高中(職),N,Y,4259
宜蘭縣第02選舉區,4,林詩穎,民主進步黨,f,0710617,40,臺灣省,大學,N,Y,5025
宜蘭縣第03選舉區,1,林聰池,無黨籍及未經政黨推薦,m,0600225,51,臺灣省,高中(職),N,Y,7010
宜蘭縣第03選舉區,2,李清林,中國國民黨,m,0380820,73,臺灣省,高中(職)以下,Y,N,5964
宜蘭縣第03選舉區,3,吳宏謀,民主進步黨,m,0390815,72,臺灣省,高中(職),Y,Y,6301
宜蘭縣第04選舉區,1,陳俊宇,民主進步黨,m,0640314,47,臺灣省,碩士,Y,Y,9197
宜蘭縣第04選舉區,2,黃浴沂,中國國民黨,m,0410412,70,臺灣省,高中(職)以下,Y,Y,6453
宜蘭縣第05選舉區,1,黃建勇,中國國民黨,m,0470912,64,臺灣省,高中(職),Y,Y,6572
宜蘭縣第05選舉區,2,陳福山,無黨籍及未經政黨推薦,m,0461108,64,臺灣省,專科,Y,Y,6373
宜蘭縣第06選舉區,1,黃琤婷,中國國民黨,f,0671220,43,臺灣省,大學,Y,Y,5062
宜蘭縣第06選舉區,2,謝志得,台灣民眾黨,m,0570506,54,臺灣省,碩士,N,N,817
宜蘭縣第06選舉區,3,陳漢鍾,無黨籍及未經政黨推薦,m,0600807,51,臺灣省,碩士,Y,Y,5294
宜蘭縣第06選舉區,4,林意評,台灣基進,m,0780304,33,臺灣省,碩士,N,N,2223
宜蘭縣第06選舉區,5,劉添梧,民主進步黨,m,0370713,74,臺灣省,專科,Y,N,4070
宜蘭縣第06選舉區,6,楊坊翔,時代力量,m,0850714,26,臺灣省,大學,N,N,461
宜蘭縣第06選舉區,7,呂惠卿,民主進步黨,f,0590711,52,臺灣省,碩士,Y,Y,4248
宜蘭縣第06選舉區,8,謝家倫,民主進步黨,m,0740708,37,臺灣省,大學,N,Y,5396
宜蘭縣第06選舉區,9,陳鴻禧,中國國民黨,m,0480113,63,臺灣省,碩士,Y,Y,4584
宜蘭縣第07選舉區,1,沈信雄,無黨籍及未經政黨推薦,m,0560830,55,臺灣省,專科,N,Y,4747
宜蘭縣第07選舉區,2,張明華,民主進步黨,m,0500514,61,臺灣省,碩士,N,N,4456
宜蘭縣第07選舉區,3,簡松樹,民主進步黨,m,0541013,57,臺灣省,碩士,Y,Y,6004
宜蘭縣第07選舉區,4,林義剛,中國國民黨,m,0420205,69,臺灣省,大學,Y,Y,4869
宜蘭縣第08選舉區,1,謝燦輝,民主進步黨,m,0470218,64,臺灣省,碩士,Y,Y,4959
宜蘭縣第08選舉區,2,林佩螢,民主進步黨,f,0760628,35,臺灣省,碩士,N,Y,5426
宜蘭縣第08選舉區,3,邱素梅,無黨籍及未經政黨推薦,f,0540217,57,臺灣省,碩士,Y,Y,4888
宜蘭縣第08選舉區,4,張芷珊,無黨籍及未經政黨推薦,f,0780825,33,臺灣省,碩士,N,N,3855
宜蘭縣第08選舉區,5,江汶賢,民主進步黨,m,0540225,57,臺灣省,大學,N,N,2043
宜蘭縣第08選舉區,6,楊弘旻,中國國民黨,m,0590505,52,臺灣省,碩士,Y,Y,5345
宜蘭縣第09選舉區,1,吳珮菱,無黨籍及未經政黨推薦,f,0700212,41,臺灣省,高中(職),N,N,4285
宜蘭縣第09選舉區,2,陳文昌,民主進步黨,m,0420901,69,臺灣省,高中(職),Y,Y,6247
宜蘭縣第09選舉區,3,江信賢,無黨籍及未經政黨推薦,m,0661130,44,臺灣省,高中(職),N,N,2081
宜蘭縣第10選舉區,1,陳金麟,中國國民黨,m,0430908,68,其他省市,專科,N,N,4208
宜蘭縣第10選舉區,2,李茂豐,中國國民黨,m,0460910,65,臺灣省,高中(職),N,Y,5486
宜蘭縣第10選舉區,3,謝正信,民主進步黨,m,0680504,43,臺灣省,碩士,N,Y,6590
宜蘭縣第10選舉區,4,陳玉萍,無黨籍及未經政黨推薦,f,0640623,47,臺灣省,碩士,Y,Y,4744
新竹縣第01選舉區,1,林禹佑,無黨籍及未經政黨推薦,m,0790727,32,臺灣省,碩士,Y,Y,6532
新竹縣第01選舉區,2,蔡蕥鍹,民主進步黨,f,0670109,44,臺中市,碩士,N,Y,3807
新竹縣第01選舉區,3,陳冠宇,綠黨,m,0791119,31,臺灣省,大學,N,N,1872
新竹縣第01選舉區,4,蔡志環,中國國民黨,f,0480801,63,臺灣省,碩士,Y,Y,4477
新竹縣第01選舉區,5,林增堂,中國國民黨,m,0521010,59,桃園市,碩士,Y,N,3373
新竹縣第01選舉區,6,張珈源,民主進步黨,m,0651123,45,臺灣省,碩士,Y,Y,4252
新竹縣第01選舉區,7,吳旭智,中國國民黨,m,0650101,46,臺灣省,博士,Y,Y,6912
新竹縣第01選舉區,8,王炳漢,中國國民黨,m,0570924,54,臺灣省,高中(職)以下,Y,Y,5929
新竹縣第01選舉區,9,杜文中,中國國民黨,m,0560505,55,臺灣省,碩士,Y,N,3000
新竹縣第01選舉區,10,范植華,無黨籍及未經政黨推薦,m,0650304,46,臺灣省,碩士,N,N,1328
新竹縣第01選舉區,11,許育綸,勞動黨,m,0730503,38,臺灣省,大學,N,N,1027
新竹縣第01選舉區,12,林碩彥,台灣民眾黨,m,0650123,46,高雄市,碩士,N,Y,4778
新竹縣第01選舉區,13,歐陽霆,民主進步黨,m,0800915,31,新北市,大學,N,Y,4441
新竹縣第01選舉區,14,邱靖雅,無黨籍及未經政黨推薦,f,0611212,49,新北市,碩士,Y,Y,6965
新竹縣第01選舉區,15,朱健銘,無黨籍及未經政黨推薦,m,0690601,42,臺灣省,大學,N,Y,5018
新竹縣第01選舉區,16,林祺軒,無黨籍及未經政黨推薦,m,0720209,39,臺灣省,碩士,N,N,1621
新竹縣第01選舉區,17,陳立基,台灣民眾黨,m,0621009,49,臺北市,博士,N,N,873
新竹縣第01選舉區,18,陳凱榮,中國國民黨,m,0511224,59,臺灣省,碩士,Y,Y,4173
新竹縣第01選舉區,19,連郁婷,時代力量,f,0761110,34,臺灣省,大學,Y,N,3203
新竹縣第01選舉區,20,陳文得,無黨籍及未經政黨推薦,m,0550321,56,臺灣省,博士,N,N,910
新竹縣第01選舉區,21,鄭美琴,無黨籍及未經政黨推薦,f,0430401,68,臺灣省,高中(職),Y,Y,4964
新竹縣第01選舉區,22,鄭福強,無黨籍及未經政黨推薦,m,0580103,53,臺灣省,專科,N,N,447
新竹縣第02選舉區,1,范振龍,中國國民黨,m,0500308,61,臺灣省,大學,N,N,3958
新竹縣第02選舉區,2,萬正英,中國國民黨,m,0500429,61,臺灣省,高中(職),N,N,2166
新竹縣第02選舉區,3,吳菊花,中國國民黨,f,0491011,62,臺灣省,專科,Y,N,2619
新竹縣第02選舉區,4,齊占翔,中國國民黨,m,0571023,54,臺灣省,大學,N,N,2983
新竹縣第02選舉區,5,陳栢誠,中國國民黨,m,0560417,55,臺灣省,碩士,N,N,3954
新竹縣第02選舉區,6,何建樺,民主進步黨,m,0581227,52,臺灣省,碩士,Y,Y,5909
新竹縣第02選舉區,7,陳德木,中國國民黨,m,0470329,64,臺灣省,高中(職),N,Y,4184
新竹縣第02選舉區,8,甄克堅,無黨籍及未經政黨推薦,m,0591018,52,臺灣省,碩士,Y,Y,5186
新竹縣第02選舉區,9,羅美文,勞動黨,m,0400905,71,臺灣省,高中(職),Y,Y,4246
新竹縣第02選舉區,10,張燦堂,無黨籍及未經政黨推薦,m,0500724,61,臺灣省,高中(職),N,N,1064
新竹縣第03選舉區,1,徐勝凌,台灣民眾黨,m,0690830,42,臺灣省,碩士,N,N,3943
新竹縣第03選舉區,2,吳傳地,民主進步黨,m,0530516,58,臺灣省,碩士,Y,Y,6184
新竹縣第03選舉區,3,何智達,無黨籍及未經政黨推薦,m,0431116,67,臺灣省,大學,Y,Y,5674
新竹縣第03選舉區,4,張鎮榮,中國國民黨,m,0411230,69,桃園市,碩士,Y,Y,8463
新竹縣第04選舉區,1,徐瑜新,中國國民黨,m,0600328,51,臺灣省,大學,Y,Y,6625
新竹縣第04選舉區,2,吳發勝,民主進步黨,m,0471029,64,臺灣省,大學,N,N,3573
新竹縣第04選舉區,3,羅仕琦,中國國民黨,m,0531216,57,臺灣省,碩士,Y,Y,5015
新竹縣第05選舉區,1,呂宛庭,無黨籍及未經政黨推薦,f,0850808,26,臺灣省,大學,N,Y,7972
新竹縣第05選舉區,2,范曰富,中國國民黨,m,0491221,61,臺灣省,專科,Y,Y,5036
新竹縣第05選舉區,3,林保祿,無黨籍及未經政黨推薦,m,0460302,65,臺灣省,專科,N,N,4553
新竹縣第06選舉區,1,張良印,中國國民黨,m,0620703,49,臺灣省,大學,Y,Y,6659
新竹縣第06選舉區,2,張永奎,無黨籍及未經政黨推薦,m,0530515,58,臺灣省,專科,N,N,940
新竹縣第07選舉區,1,鄭昱芸,無黨籍及未經政黨推薦,f,0670623,44,臺灣省,碩士,Y,Y,5396
新竹縣第07選舉區,2,劉代洋,中國國民黨,m,0600324,51,臺灣省,專科,N,N,5022
新竹縣第08選舉區,1,呂幸潤,無黨籍及未經政黨推薦,m,0750313,36,臺灣省,大學,N,N,1464
新竹縣第08選舉區,2,范振東,無黨籍及未經政黨推薦,m,0390628,72,臺灣省,大學,N,N,1635
新竹縣第08選舉區,3,林昭錡,無黨籍及未經政黨推薦,m,0490222,62,臺灣省,碩士,N,Y,2884
新竹縣第08選舉區,4,上官秋燕,中國國民黨,f,0461028,65,新北市,高中(職),Y,Y,3465
新竹縣第08選舉區,5,鄭朝鐘,無黨籍及未經政黨推薦,m,0670222,44,臺灣省,大學,N,Y,3537
新竹縣第08選舉區,6,林若宸,無黨籍及未經政黨推薦,f,0850302,26,臺灣省,高中(職),N,N,1094
新竹縣第08選舉區,7,楊昌德,民主進步黨,m,0500301,61,臺灣省,大學,N,Y,3132
新竹縣第08選舉區,8,陳晏華,無黨籍及未經政黨推薦,f,0640827,47,臺中市,大學,N,N,845
新竹縣第08選舉區,9,彭致豪,時代力量,m,0821208,28,臺北市,大學,N,N,1056
新竹縣第08選舉區,10,劉興藻,無黨籍及未經政黨推薦,m,0630504,48,臺灣省,碩士,N,N,715
新竹縣第08選舉區,11,余筱菁,綠黨,f,0691202,41,臺灣省,碩士,Y,N,2324
新竹縣第08選舉區,12,彭余美玲,中國國民黨,f,0520505,59,臺灣省,碩士,Y,Y,4403
新竹縣第08選舉區,13,鄭正,無黨籍及未經政黨推薦,m,0651231,45,臺灣省,碩士,N,N,1874
新竹縣第08選舉區,14,馮守亮,中國國民黨,m,0680914,43,臺灣省,碩士,N,N,2873
新竹縣第08選舉區,15,范振港,無黨籍及未經政黨推薦,m,0401201,70,臺灣省,高中(職),N,N,1469
新竹縣第08選舉區,16,黃豪杰,中國國民黨,m,0590513,52,臺灣省,高中(職),Y,Y,5259
新竹縣第08選舉區,17,林子丞,台灣民眾黨,m,0720415,39,臺灣省,碩士,N,N,2562
新竹縣第09選舉區,1,邱坤桶,中國國民黨,m,0500210,61,臺灣省,大學,N,Y,6771
新竹縣第10選舉區,1,王辰翔,中國國民黨,m,0780607,33,臺灣省,高中(職)以下,N,Y,3944
新竹縣第10選舉區,2,范文鴻,民主進步黨,m,0641207,46,臺灣省,博士,N,N,3804
新竹縣第10選舉區,3,湯惠鈴,無黨籍及未經政黨推薦,f,0540517,57,臺灣省,高中(職),N,N,778
苗栗縣第01選舉區,1,禹耀東,無黨籍及未經政黨推薦,m,0471205,63,臺灣省,碩士,Y,Y,5140
苗栗縣第01選舉區,2,曾美露,中國國民黨,f,0440113,67,臺灣省,大學,N,Y,6772
苗栗縣第01選舉區,3,湯維岳,無黨籍及未經政黨推薦,m,0370212,74,臺灣省,高中(職),Y,N,3042
苗栗縣第01選舉區,4,許櫻萍,民主進步黨,f,0650911,46,高雄市,專科,N,Y,5486
苗栗縣第01選舉區,5,張志宇,無黨籍及未經政黨推薦,m,0650824,46,臺灣省,碩士,N,Y,4752
苗栗縣第01選舉區,6,孫素娥,無黨籍及未經政黨推薦,f,0430718,68,臺灣省,高中(職),Y,Y,5137
苗栗縣第01選舉區,7,林志豪,時代力量,m,0690313,42,臺灣省,高中(職),N,N,3979
苗栗縣第01選舉區,8,羅以明,無黨籍及未經政黨推薦,m,0540812,57,臺灣省,高中(職)以下,N,N,2645
苗栗縣第01選舉區,9,莊智凱,無黨籍及未經政黨推薦,m,0850101,26,臺灣省,大學,N,N,179
苗栗縣第01選舉區,10,徐筱菁,民主進步黨,f,0680519,43,臺灣省,大學,Y,Y,5876
苗栗縣第01選舉區,11,鄭碧玉,中國國民黨,f,0450315,66,臺灣省,專科,Y,Y,4715
苗栗縣第01選舉區,12,楊喬安,台灣民眾黨,f,0660707,45,臺中市,高中(職),N,N,4563
苗栗縣第01選舉區,13,余文忠,無黨籍及未經政黨推薦,m,0590624,52,臺灣省,高中(職),Y,Y,6468
苗栗縣第01選舉區,14,黃萬盛,無黨籍及未經政黨推薦,m,0551031,56,臺灣省,高中(職),N,N,1572
苗栗縣第01選舉區,15,謝庚霖,中國國民黨,m,0491010,62,臺灣省,碩士,N,N,1214
苗栗縣第01選舉區,16,楊明燁,無黨籍及未經政黨推薦,m,0741013,37,臺灣省,大學,Y,Y,5826
苗栗縣第02選舉區,1,黎尚安,中國國民黨,f,0590511,52,臺灣省,碩士,N,Y,6723
苗栗縣第02選舉區,2,徐文達,中國國民黨,m,0470410,64,臺灣省,專科,N,N,2832
苗栗縣第02選舉區,3,吳昌運,無黨籍及未經政黨推薦,m,0531122,57,臺灣省,高中(職),N,N,3291
苗栗縣第02選舉區,4,黃芳椿,中國國民黨,m,0440705,67,臺灣省,高中(職),Y,Y,4657
苗栗縣第02選舉區,5,羅貴星,民主進步黨,m,0501215,60,臺灣省,博士,Y,Y,5112
苗栗縣第03選舉區,1,張顧礫,無黨籍及未經政黨推薦,m,0600127,51,臺灣省,碩士,Y,Y,7952
苗栗縣第03選舉區,2,陳品安,無黨籍及未經政黨推薦,f,0730920,38,臺北市,碩士,Y,Y,9119
苗栗縣第03選舉區,3,傅郁揚,台灣民眾黨,m,0711123,39,臺灣省,大學,N,N,2382
苗栗縣第03選舉區,4,徐永煌,無黨籍及未經政黨推薦,m,0590502,52,臺灣省,碩士,Y,Y,7049
苗栗縣第03選舉區,5,劉寶鈴,無黨籍及未經政黨推薦,f,0580102,53,臺灣省,高中(職),N,N,3525
苗栗縣第03選舉區,6,周玉滿,無黨籍及未經政黨推薦,f,0511020,60,桃園市,專科,N,Y,5185
苗栗縣第03選舉區,7,翁杰,民主進步黨,m,0790215,32,臺中市,碩士,N,Y,5933
苗栗縣第03選舉區,8,孟文源,無黨籍及未經政黨推薦,m,0640322,47,臺中市,高中(職),N,N,3032
苗栗縣第04選舉區,1,李文斌,無黨籍及未經政黨推薦,m,0620216,49,臺灣省,大學,Y,Y,9130
苗栗縣第04選舉區,2,邱毓興,民主進步黨,m,0740118,37,臺北市,碩士,N,Y,7224
苗栗縣第04選舉區,3,謝大山,無黨籍及未經政黨推薦,m,0400303,71,臺灣省,高中(職)以下,N,N,321
苗栗縣第04選舉區,4,林寶珠,無黨籍及未經政黨推薦,f,0400214,71,臺灣省,高中(職),Y,Y,6095
苗栗縣第04選舉區,5,張佳玲,無黨籍及未經政黨推薦,f,0730218,38,臺灣省,碩士,Y,Y,8667
苗栗縣第04選舉區,6,吳亭亭,無黨籍及未經政黨推薦,f,0600705,51,臺灣省,專科,N,N,3794
苗栗縣第04選舉區,7,徐明傑,無黨籍及未經政黨推薦,m,0570818,54,臺灣省,高中(職),N,N,394
苗栗縣第04選舉區,8,陳碧華,無黨籍及未經政黨推薦,f,0430518,68,臺灣省,碩士,Y,Y,4565
苗栗縣第04選舉區,9,蕭國清,無黨籍及未經政黨推薦,m,0590913,52,臺灣省,碩士,N,N,2491
苗栗縣第04選舉區,10,廖英利,無黨籍及未經政黨推薦,f,0420714,69,臺灣省,碩士,Y,Y,4424
苗栗縣第04選舉區,11,葉忠倫,時代力量,m,0681008,43,臺灣省,碩士,N,Y,5677
苗栗縣第04選舉區,12,鄭秋風,中國國民黨,m,0471118,63,臺灣省,大學,Y,Y,6163
苗栗縣第04選舉區,13,謝端容,台灣民眾黨,f,0460710,65,臺灣省,碩士,N,N,4008
苗栗縣第04選舉區,14,廖秀紅,無黨籍及未經政黨推薦,f,0440613,67,臺灣省,高中(職),Y,Y,6100
苗栗縣第05選舉區,1,黎光明,無黨籍及未經政黨推薦,m,0560116,55,臺灣省,碩士,N,N,1942
苗栗縣第05選舉區,2,吳翌立,時代力量,f,0730506,38,臺北市,專科,N,N,1131
苗栗縣第05選舉區,3,曾宛菁,中華統一促進黨,f,0740408,37,臺灣省,高中(職),N,N,1160
苗栗縣第05選舉區,4,陳光軒,民主進步黨,m,0741010,37,臺灣省,碩士,Y,Y,3097
苗栗縣第05選舉區,5,曾玟學,無黨籍及未經政黨推薦,m,0761219,34,臺北市,碩士,Y,Y,11149
苗栗縣第05選舉區,6,黃聲全,無黨籍及未經政黨推薦,m,0410711,70,臺灣省,高中(職),N,Y,3180
苗栗縣第05選舉區,7,林志學,台灣民眾黨,m,0650331,46,臺灣省,大學,N,N,1207
苗栗縣第05選舉區,8,張淑芬,中國國民黨,f,0601221,50,新北市,碩士,Y,Y,5696
苗栗縣第05選舉區,9,李貴富,民主進步黨,m,0590617,52,臺灣省,大學,N,N,2536
苗栗縣第05選舉區,10,温俊勇,無黨籍及未經政黨推薦,m,0650921,46,新北市,碩士,N,Y,4339
苗栗縣第05選舉區,11,黃桂坤,無黨籍及未經政黨推薦,m,0520518,59,臺灣省,專科,N,N,1770
苗栗縣第05選舉區,12,陳永賢,無黨籍及未經政黨推薦,m,0450726,66,臺灣省,高中(職),N,Y,4547
苗栗縣第05選舉區,13,蕭詠萱,無黨籍及未經政黨推薦,f,0850628,26,臺灣省,碩士,N,N,2368
苗栗縣第05選舉區,14,饒斯淵,無黨籍及未經政黨推薦,m,0641020,47,臺灣省,專科,N,N,1019
苗栗縣第05選舉區,15,徐沄臻,無黨籍及未經政黨推薦,f,0800621,31,臺灣省,高中(職),N,N,1321
苗栗縣第05選舉區,16,陳詩弦,民主進步黨,m,0731010,38,臺灣省,碩士,N,N,2878
苗栗縣第05選舉區,17,徐功凡,無黨籍及未經政黨推薦,m,0711202,39,臺灣省,碩士,Y,Y,4370
苗栗縣第05選舉區,18,劉恭銘,無黨籍及未經政黨推薦,m,0630709,48,臺北市,大學,N,N,647
苗栗縣第05選舉區,19,鍾維發,無黨籍及未經政黨推薦,m,0600322,51,臺灣省,其他,N,N,792
苗栗縣第05選舉區,20,李本欽,無黨籍及未經政黨推薦,m,0561230,54,臺灣省,專科,N,N,550
苗栗縣第05選舉區,21,鄭聚然,中國國民黨,m,0490803,62,臺北市,專科,Y,N,2986
苗栗縣第06選舉區,1,盛瑛,無黨籍及未經政黨推薦,f,0590513,52,臺灣省,高中(職),N,N,5224
苗栗縣第06選舉區,2,胡娘妹,無黨籍及未經政黨推薦,f,0450528,66,臺灣省,大學,N,N,5335
苗栗縣第06選舉區,3,楊恭林,無黨籍及未經政黨推薦,m,0500628,61,臺灣省,高中(職),Y,Y,5380
苗栗縣第06選舉區,4,陳春暖,民主進步黨,f,0530309,58,臺灣省,碩士,N,Y,5604
彰化縣第01選舉區,1,李寶銀,無黨籍及未經政黨推薦,f,0670427,44,臺灣省,碩士,Y,N,4690
彰化縣第01選舉區,2,顧黃水花,中國國民黨,f,0420120,69,臺灣省,高中(職)以下,Y,Y,8435
彰化縣第01選舉區,3,林茂明,無黨籍及未經政黨推薦,m,0470725,64,臺灣省,高中(職),Y,Y,6691
彰化縣第01選舉區,4,白玉如,中國國民黨,f,0570630,54,臺灣省,大學,Y,Y,5809
彰化縣第01選舉區,5,許原龍,中國國民黨,m,0510328,60,臺灣省,高中(職)以下,Y,Y,10947
彰化縣第01選舉區,6,李成濟,民主進步黨,m,0580328,53,臺灣省,大學,Y,Y,9481
彰化縣第01選舉區,7,陳銌銌,無黨籍及未經政黨推薦,f,0550809,56,臺灣省,碩士,Y,Y,5905
