prv_code,city_code,area_code,dept_code,li_code,cand_no,cand_name,party_code,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,is_vice
10,014,03,040,0000,7,林雪玉,999,2,0540509,57,臺灣省,大學,N, , 
10,014,03,040,0000,8,李德良,999,1,0530519,58,臺灣省,高中(職),Y, , 
10,014,03,050,0000,1,陽勝榮,999,1,0420630,69,臺灣省,高中(職),N,*, 
10,014,03,050,0000,2,李鴻斌,999,1,0601104,50,臺灣省,高中(職),N, , 
10,014,03,050,0000,3,陳金花,999,2,0500312,61,臺灣省,高中(職)以下,Y,*, 
10,014,03,050,0000,4,陽志明,999,1,0550404,56,臺灣省,大學,Y, , 
10,014,04,060,0000,1,林連生,999,1,0391219,71,臺灣省,專科,N, , 
10,014,04,060,0000,2,林阿貴,1,1,0370106,74,臺灣省,高中(職),Y,*, 
10,014,04,060,0000,3,陳莉蘋,999,2,0630605,48,臺北市,大學,N, , 
10,014,04,060,0000,4,潘旭瑞,999,1,0510515,60,臺灣省,高中(職)以下,Y,*, 
10,014,02,070,0000,1,李春成,999,1,0370323,74,臺灣省,高中(職)以下,Y, , 
10,014,02,070,0000,2,鍾祥光,999,1,0500128,61,臺灣省,高中(職),N, , 
10,014,02,070,0000,3,黃美珠,999,2,0530221,58,臺灣省,高中(職),Y,*, 
10,014,02,070,0000,4,陳鳳真,999,2,0521026,59,臺灣省,大學,N, , 
10,014,02,070,0000,5,黃金妹,999,2,0470312,64,臺灣省,高中(職),N, , 
10,014,02,070,0000,6,吳占勝 Suiling．Asiku,999,1,0440720,67,臺灣省,高中(職)以下,N,*, 
10,014,02,070,0000,7,黃庭甄,999,2,0690306,42,臺灣省,大學,N, , 
10,014,02,070,0000,8,柯禧音,999,1,0451014,66,臺灣省,高中(職),N, , 
10,014,02,070,0000,9,陳光明 Sawmah Futor,999,1,0530712,58,臺灣省,高中(職),N,*, 
10,014,02,070,0000,10,高美燕,999,2,0620219,49,臺灣省,高中(職),N, , 
10,014,02,070,0000,11,林貴賢,999,1,0540129,57,臺灣省,高中(職)以下,Y,*, 
10,014,02,080,0000,1,高玉珠,999,2,0490521,62,臺灣省,大學,N, , 
10,014,02,080,0000,2,嚴美玲,999,2,0630225,48,臺灣省,大學,N,*, 
10,014,02,080,0000,3,陳金嬌,1,2,0501110,60,臺灣省,專科,N,*, 
10,014,02,080,0000,4,林錦顯 Kacaw．Lafa,999,1,0680925,43,臺灣省,專科,Y,*, 
10,014,02,080,0000,5,章雅豐 Yosef．Akiko．Kacaw,999,1,0500505,61,臺灣省,高中(職),N, , 
10,014,02,080,0000,6,莊詩清,999,1,0531121,57,臺灣省,專科,Y,*, 
10,014,02,080,0000,7,白金榮,999,1,0510929,60,臺灣省,高中(職),N, , 
10,014,03,090,0000,1,李高明珠,1,2,0480409,63,臺灣省,高中(職)以下,Y,*, 
10,014,03,090,0000,2,陳寵吉,1,1,0670816,44,臺灣省,碩士,N, , 
10,014,03,090,0000,3,潘德順,999,1,0730331,38,臺灣省,大學,N, , 
10,014,03,090,0000,4,林美智,999,2,0510920,60,臺灣省,專科,Y,*, 
10,014,04,090,0000,1,陳孫金,1,1,0571113,53,臺灣省,高中(職),Y,*, 
10,014,04,090,0000,2,羅春明,1,1,0530109,58,臺灣省,專科,Y,*, 
10,014,04,090,0000,3,蔡源山,1,1,0590918,52,臺北市,高中(職),N, , 
10,014,04,090,0000,4,邱天生,999,1,0480829,63,臺灣省,專科,Y,*, 
10,014,02,100,0000,1,鄭振雄,999,1,0400717,71,臺灣省,高中(職),Y, , 
10,014,02,100,0000,2,柯玉英,999,2,0520226,59,臺灣省,高中(職),N, , 
10,014,02,100,0000,3,高龎自強,999,1,0670930,44,臺灣省,高中(職),N, , 
10,014,02,100,0000,4,蔡宇嫻,999,2,0500204,61,臺灣省,高中(職)以下,Y,*, 
10,014,02,100,0000,5,王一山,999,1,0461210,64,臺灣省,專科,N,*, 
10,014,02,100,0000,6,金勝男,999,1,0440413,67,臺灣省,專科,Y,*, 
10,014,02,100,0000,7,高春花,999,2,0431205,67,臺灣省,高中(職)以下,Y,*, 
10,014,04,140,0000,1,卓芯慈,999,2,0511114,59,臺灣省,高中(職)以下,N,*, 
10,014,04,140,0000,2,林光明,999,1,0360915,75,臺灣省,專科,N, , 
10,015,05,010,0000,1,林錦生,350,1,0541115,56,臺灣省,大學,N, , 
10,015,05,010,0000,2,平島．部定,1,1,0551030,56,臺灣省,大學,Y,*, 
10,015,05,010,0000,3,蕭民隆,1,1,0400219,71,臺灣省,專科,Y,*, 
10,015,05,010,0000,4,謝主羚,16,2,0811104,29,臺灣省,大學,N, , 
10,015,04,020,0000,1,連金福,999,1,0550129,56,臺灣省,高中(職),Y,*, 
10,015,04,020,0000,2,黃新德 Amid‧ ˆApak,1,1,0510729,60,臺灣省,大學,N,*, 
10,015,03,030,0000,1,林大豐,999,1,0530720,58,臺灣省,專科,N, , 
10,015,03,030,0000,2,林彩英,999,2,0520427,59,臺灣省,高中(職)以下,Y,*, 
10,015,03,030,0000,3,鄭莉莉,999,2,0590911,52,臺灣省,高中(職),N, , 
10,015,04,030,0000,1,陳重吉,999,1,0600607,51,臺灣省,高中(職),N, , 
10,015,04,030,0000,2,林金和,16,1,0510710,60,臺灣省,高中(職),N, , 
10,015,04,030,0000,3,秀吉‧撒夫洛,1,1,0521224,58,臺灣省,高中(職),Y,*, 
10,015,04,030,0000,4,林錦鴻,999,1,0610707,50,臺灣省,專科,N, , 
10,015,04,030,0000,5,謝德川,1,1,0600707,51,臺灣省,高中(職),N,*, 
10,015,04,040,0000,1,田金峰,1,1,0430712,68,臺灣省,高中(職),Y,*, 
10,015,04,040,0000,2,王聰山,999,1,0370216,74,臺灣省,高中(職),N, , 
10,015,04,040,0000,3,葛秋夫 Di‧Han‧Ulawer‧Panay,1,1,0411001,70,臺灣省,高中(職),Y, , 
10,015,04,040,0000,4,呂春美 Iku‧Karang,999,2,0490129,62,臺灣省,高中(職),N,*, 
10,015,04,050,0000,1,余震華,1,1,0610906,50,臺灣省,大學,Y,*, 
10,015,04,050,0000,2,林志忠 Akiyu Malu,1,1,0580117,53,臺灣省,大學,N,*, 
10,015,04,050,0000,3,吳世明,999,1,0550717,56,臺灣省,專科,N, , 
10,015,04,060,0000,1,卓阿敏,999,1,0510617,60,臺灣省,高中(職),N, , 
10,015,04,060,0000,2,謝東穎,999,1,0600913,51,臺灣省,大學,N,*, 
10,015,04,060,0000,3,房美瑤,1,2,0561126,54,臺灣省,高中(職)以下,N, , 
10,015,04,060,0000,4,馬其山 Lasang Cilu,1,1,0481118,62,臺灣省,高中(職),Y,*, 
10,015,04,060,0000,5,林晨延,999,1,0440915,67,臺灣省,專科,Y,*, 
10,015,03,070,0000,1,蔡智輝,1,1,0501202,60,臺灣省,高中(職),Y,*, 
10,015,03,070,0000,2,吳榮豊,1,1,0440821,67,臺灣省,碩士,Y,*, 
10,015,03,070,0000,3,張惠美,999,2,0541122,56,臺灣省,碩士,N, , 
10,015,03,070,0000,4,鄭萬正Ipay-Kaeti,1,1,0510110,60,臺灣省,專科,Y,*, 
10,015,03,070,0000,5,理新‧哈魯蔚 Lisin‧Haluwey,999,2,0731112,37,臺灣省,高中(職),N, , 
10,015,04,070,0000,1,吳輝明,999,1,0410617,70,臺灣省,高中(職),Y,*, 
10,015,04,070,0000,2,萬榮中,999,1,0520629,59,臺灣省,專科,N, , 
10,015,04,070,0000,3,楊天明,999,1,0470720,64,臺灣省,高中(職),Y, , 
10,015,04,070,0000,4,石美智,999,2,0550515,56,臺灣省,高中(職),N, , 
10,015,04,070,0000,5,吳依臻,999,2,0520402,59,臺灣省,碩士,Y,!, 
10,015,04,070,0000,6,鄭金寶Kumod‧Angan,999,1,0470225,64,臺灣省,高中(職)以下,N,*, 
10,015,02,080,0000,1,張仕學,999,1,0690305,42,臺灣省,高中(職),N, , 
10,015,02,080,0000,2,吳素英,999,2,0480616,63,臺灣省,專科,Y,*, 
10,015,02,080,0000,3,潘禎祥,999,1,0610906,50,臺灣省,大學,Y, , 
10,015,02,080,0000,4,何俊雄,999,1,0630820,48,臺灣省,高中(職),N,*, 
10,015,02,080,0000,5,司玉花 Akiyok‧Sawmah,999,2,0550524,56,臺灣省,高中(職),Y,*, 
10,015,02,080,0000,6,吳耀福,999,1,0480528,63,臺灣省,高中(職),N,*, 
10,015,02,080,0000,7,李威寰,1,1,0470217,64,臺灣省,大學,N,*, 
10,015,02,080,0000,8,劉靜芳,1,2,0420212,69,臺灣省,高中(職),Y,*, 
10,015,02,080,0000,9,林健正,999,1,0641005,47,臺灣省,大學,N, , 
10,015,03,090,0000,1,詹金福,999,1,0380408,73,臺灣省,專科,N, , 
10,015,03,090,0000,2,余新德,1,1,0450102,66,臺灣省,高中(職)以下,N, , 
10,015,03,090,0000,3,陳秀珍,999,2,0540212,57,臺灣省,專科,N,*, 
10,015,03,090,0000,4,楊秀蘭,999,2,0550517,56,臺灣省,專科,N, , 
10,015,03,090,0000,5,陳源發,999,1,0440301,67,臺灣省,高中(職)以下,Y,*, 
10,015,03,090,0000,6,陳秀蘭,999,2,0560917,55,臺灣省,專科,N,*, 
10,015,03,090,0000,7,徐成國 Hane·Gayaw,1,1,0520511,59,臺灣省,高中(職),N, , 
10,015,03,090,0000,8,鍾紫韻,999,2,0640509,47,臺灣省,大學,N,*, 
10,015,03,100,0000,1,潘務本 Saw Mah,16,1,0550615,56,臺灣省,高中(職),Y,*, 
10,015,03,100,0000,2,高岳霖,999,1,0640728,47,臺灣省,大學,N, , 
10,015,03,100,0000,3,孫永承,1,1,0390618,72,臺灣省,專科,Y, , 
10,015,04,110,0000,1,黃福祥,999,1,0480903,63,臺灣省,大學,N,*, 
10,015,04,110,0000,2,林素美,999,2,0510725,60,臺灣省,大學,N, , 
10,015,04,110,0000,3,羅名材 Halu·Lihang,1,1,0600519,51,臺灣省,碩士,N, , 
