prv_code,city_code,area_code,dept_code,li_code,tbox_no,valid_ticket,invalid_ticket,vote_ticket,votable_population,population,cand_male_num,cand_female_num,cand_num,elected_male_num,elected_female_num,elected_num,elect_to_population,vote_to_elect,elected_to_cand
64,000,02,370,0002,0000,365,9,374,455,0,5,0,5,2,0,2,0.00,82.20,40.00
64,000,02,370,0003,0000,459,9,468,590,0,5,0,5,2,0,2,0.00,79.32,40.00
64,000,02,380,0002,0011,524,9,533,616,0,6,0,6,3,0,3,0.00,86.53,50.00
64,000,02,380,0003,0012,374,5,379,461,0,6,0,6,3,0,3,0.00,82.21,50.00
64,000,02,380,0002,0000,524,9,533,616,0,6,0,6,3,0,3,0.00,86.53,50.00
64,000,02,380,0003,0000,374,5,379,461,0,6,0,6,3,0,3,0.00,82.21,50.00
64,000,00,360,0000,0000,1429,16,1445,1592,1948,6,5,11,3,4,7,81.72,90.77,63.64
64,000,01,360,0000,0000,795,7,802,878,1071,4,3,7,2,2,4,81.98,91.34,57.14
64,000,02,360,0000,0000,634,9,643,714,877,2,2,4,1,2,3,81.41,90.06,75.00
64,000,00,370,0000,0000,2692,52,2744,3398,4254,12,3,15,6,1,7,79.88,80.75,46.67
64,000,01,370,0000,0000,1868,34,1902,2353,2986,7,3,10,4,1,5,78.80,80.83,50.00
64,000,02,370,0000,0000,824,18,842,1045,1268,5,0,5,2,0,2,82.41,80.57,40.00
64,000,00,380,0000,0000,2016,29,2045,2417,3197,10,3,13,5,2,7,75.60,84.61,53.85
64,000,01,380,0000,0000,1118,15,1133,1340,1762,4,3,7,2,2,4,76.05,84.55,57.14
64,000,02,380,0000,0000,898,14,912,1077,1435,6,0,6,3,0,3,75.05,84.68,50.00
65,000,00,000,0000,0000,3542,123,3665,5088,6327,12,2,14,6,1,7,80.42,72.03,50.00
65,000,01,290,0002,0000,1056,37,1093,1528,0,3,1,4,1,1,2,0.00,71.53,50.00
65,000,01,290,0002,2397,586,28,614,893,0,3,1,4,1,1,2,0.00,68.76,50.00
65,000,01,290,0002,2398,470,9,479,635,0,3,1,4,1,1,2,0.00,75.43,50.00
65,000,02,290,0001,0000,1553,36,1589,2264,0,6,1,7,3,0,3,0.00,70.19,42.86
65,000,02,290,0005,0000,190,2,192,226,0,6,1,7,3,0,3,0.00,84.96,42.86
65,000,02,290,0001,2399,737,16,753,1138,0,6,1,7,3,0,3,0.00,66.17,42.86
65,000,02,290,0001,2400,816,20,836,1126,0,6,1,7,3,0,3,0.00,74.25,42.86
65,000,02,290,0005,2401,190,2,192,226,0,6,1,7,3,0,3,0.00,84.96,42.86
65,000,03,290,0004,0000,276,41,317,475,0,1,0,1,1,0,1,0.00,66.74,100.00
65,000,03,290,0004,2402,276,41,317,475,0,1,0,1,1,0,1,0.00,66.74,100.00
65,000,04,290,0003,0000,467,7,474,595,0,2,0,2,1,0,1,0.00,79.66,50.00
65,000,04,290,0003,2403,467,7,474,595,0,2,0,2,1,0,1,0.00,79.66,50.00
65,000,00,290,0000,0000,3542,123,3665,5088,6327,12,2,14,6,1,7,80.42,72.03,50.00
65,000,01,290,0000,0000,1056,37,1093,1528,1870,3,1,4,1,1,2,81.71,71.53,50.00
65,000,02,290,0000,0000,1743,38,1781,2490,3067,6,1,7,3,0,3,81.19,71.53,42.86
65,000,03,290,0000,0000,276,41,317,475,586,1,0,1,1,0,1,81.06,66.74,100.00
65,000,04,290,0000,0000,467,7,474,595,804,2,0,2,1,0,1,74.00,79.66,50.00
66,000,00,000,0000,0000,6415,189,6604,9251,10936,14,4,18,9,2,11,84.59,71.39,61.11
66,000,01,290,0001,0000,1386,30,1416,1869,0,8,3,11,4,1,5,0.00,75.76,45.45
66,000,01,290,0002,0000,333,8,341,450,0,8,3,11,4,1,5,0.00,75.78,45.45
66,000,01,290,0003,0000,1105,21,1126,1572,0,8,3,11,4,1,5,0.00,71.63,45.45
66,000,01,290,0001,1864,660,22,682,931,0,8,3,11,4,1,5,0.00,73.25,45.45
66,000,01,290,0001,1865,726,8,734,938,0,8,3,11,4,1,5,0.00,78.25,45.45
66,000,01,290,0002,1866,333,8,341,450,0,8,3,11,4,1,5,0.00,75.78,45.45
66,000,01,290,0003,1867,672,11,683,944,0,8,3,11,4,1,5,0.00,72.35,45.45
66,000,01,290,0003,1868,433,10,443,628,0,8,3,11,4,1,5,0.00,70.54,45.45
66,000,02,290,0004,0000,320,19,339,444,0,2,1,3,2,1,3,0.00,76.35,100.00
66,000,02,290,0005,0000,741,41,782,1024,0,2,1,3,2,1,3,0.00,76.37,100.00
66,000,02,290,0006,0000,767,39,806,1097,0,2,1,3,2,1,3,0.00,73.47,100.00
66,000,02,290,0005,1869,199,9,208,271,0,2,1,3,2,1,3,0.00,76.75,100.00
66,000,02,290,0005,1870,318,23,341,439,0,2,1,3,2,1,3,0.00,77.68,100.00
66,000,02,290,0005,1871,224,9,233,314,0,2,1,3,2,1,3,0.00,74.20,100.00
66,000,02,290,0006,1872,523,32,555,758,0,2,1,3,2,1,3,0.00,73.22,100.00
66,000,02,290,0006,1873,244,7,251,339,0,2,1,3,2,1,3,0.00,74.04,100.00
66,000,02,290,0004,1874,320,19,339,444,0,2,1,3,2,1,3,0.00,76.35,100.00
66,000,03,290,0007,0000,1081,23,1104,1892,0,4,0,4,3,0,3,0.00,58.35,75.00
66,000,03,290,0008,0000,682,8,690,903,0,4,0,4,3,0,3,0.00,76.41,75.00
66,000,03,290,0007,1875,218,1,219,355,0,4,0,4,3,0,3,0.00,61.69,75.00
66,000,03,290,0007,1876,379,9,388,740,0,4,0,4,3,0,3,0.00,52.43,75.00
66,000,03,290,0007,1877,286,9,295,521,0,4,0,4,3,0,3,0.00,56.62,75.00
66,000,03,290,0007,1878,198,4,202,276,0,4,0,4,3,0,3,0.00,73.19,75.00
66,000,03,290,0008,1879,80,0,80,146,0,4,0,4,3,0,3,0.00,54.79,75.00
66,000,03,290,0008,1880,602,8,610,757,0,4,0,4,3,0,3,0.00,80.58,75.00
66,000,00,290,0000,0000,6415,189,6604,9251,10936,14,4,18,9,2,11,84.59,71.39,61.11
66,000,01,290,0000,0000,2824,59,2883,3891,4523,8,3,11,4,1,5,86.03,74.09,45.45
66,000,02,290,0000,0000,1828,99,1927,2565,3066,2,1,3,2,1,3,83.66,75.13,100.00
66,000,03,290,0000,0000,1763,31,1794,2795,3347,4,0,4,3,0,3,83.51,64.19,75.00
68,000,00,000,0000,0000,7046,163,7209,10057,12943,19,2,21,10,1,11,77.70,71.68,52.38
68,000,01,130,0001,0000,1407,28,1435,2053,0,6,2,8,4,1,5,0.00,69.90,62.50
68,000,01,130,0002,0000,921,17,938,1421,0,6,2,8,4,1,5,0.00,66.01,62.50
68,000,01,130,0003,0000,507,13,520,735,0,6,2,8,4,1,5,0.00,70.75,62.50
68,000,01,130,0004,0000,522,18,540,666,0,6,2,8,4,1,5,0.00,81.08,62.50
68,000,01,130,0001,0699,695,12,707,1009,0,6,2,8,4,1,5,0.00,70.07,62.50
68,000,01,130,0001,0700,712,16,728,1044,0,6,2,8,4,1,5,0.00,69.73,62.50
68,000,01,130,0002,0701,921,17,938,1421,0,6,2,8,4,1,5,0.00,66.01,62.50
68,000,01,130,0004,0702,522,18,540,666,0,6,2,8,4,1,5,0.00,81.08,62.50
68,000,01,130,0003,0703,507,13,520,735,0,6,2,8,4,1,5,0.00,70.75,62.50
68,000,02,130,0005,0000,460,24,484,643,0,7,0,7,3,0,3,0.00,75.27,42.86
68,000,02,130,0007,0000,569,9,578,734,0,7,0,7,3,0,3,0.00,78.75,42.86
68,000,02,130,0009,0000,744,18,762,1082,0,7,0,7,3,0,3,0.00,70.43,42.86
68,000,02,130,0009,0704,744,18,762,1082,0,7,0,7,3,0,3,0.00,70.43,42.86
68,000,02,130,0005,0705,460,24,484,643,0,7,0,7,3,0,3,0.00,75.27,42.86
68,000,02,130,0007,0706,569,9,578,734,0,7,0,7,3,0,3,0.00,78.75,42.86
68,000,03,130,0006,0000,495,12,507,687,0,6,0,6,3,0,3,0.00,73.80,50.00
68,000,03,130,0008,0000,863,17,880,1269,0,6,0,6,3,0,3,0.00,69.35,50.00
68,000,03,130,0010,0000,558,7,565,767,0,6,0,6,3,0,3,0.00,73.66,50.00
68,000,03,130,0010,0707,558,7,565,767,0,6,0,6,3,0,3,0.00,73.66,50.00
68,000,03,130,0006,0708,495,12,507,687,0,6,0,6,3,0,3,0.00,73.80,50.00
68,000,03,130,0008,0709,863,17,880,1269,0,6,0,6,3,0,3,0.00,69.35,50.00
68,000,00,130,0000,0000,7046,163,7209,10057,12943,19,2,21,10,1,11,77.70,71.68,52.38
68,000,01,130,0000,0000,3357,76,3433,4875,6171,6,2,8,4,1,5,79.00,70.42,62.50
68,000,02,130,0000,0000,1773,51,1824,2459,3162,7,0,7,3,0,3,77.77,74.18,42.86
68,000,03,130,0000,0000,1916,36,1952,2723,3610,6,0,6,3,0,3,75.43,71.69,50.00
