地區,姓名,號次,得票數,得票率
臺北市第01選區士林區仁勇里,謝維洲,1,239,9.84%
臺北市第01選區士林區仁勇里,賴素如,2,23,0.94%
臺北市第01選區士林區仁勇里,孫士堅,3,1,0.04%
臺北市第01選區士林區仁勇里,潘懷宗,4,138,5.68%
臺北市第01選區士林區仁勇里,林瑞圖,5,130,5.35%
臺北市第01選區士林區仁勇里,周佳君,6,10,0.41%
臺北市第01選區士林區仁勇里,王奕凱,7,47,1.93%
臺北市第01選區士林區仁勇里,王英文,8,2,0.08%
臺北市第01選區士林區仁勇里,陳重文,9,32,1.31%
臺北市第01選區士林區仁勇里,黃平洋,10,47,1.93%
臺北市第01選區士林區仁勇里,王小玉,11,12,0.49%
臺北市第01選區士林區仁勇里,楊靜宇,12,63,2.59%
臺北市第01選區士林區仁勇里,汪志冰,13,61,2.51%
臺北市第01選區士林區仁勇里,林世宗,14,67,2.75%
臺北市第01選區士林區仁勇里,王威中,15,147,6.05%
臺北市第01選區士林區仁勇里,吳思瑤,16,169,6.96%
臺北市第01選區士林區仁勇里,陳建銘,17,248,10.21%
臺北市第01選區士林區仁勇里,何志偉,18,154,6.34%
臺北市第01選區士林區仁勇里,陳政忠,19,107,4.40%
臺北市第01選區士林區仁勇里,陳慈慧,20,114,4.69%
臺北市第01選區士林區仁勇里,吳碧珠,21,617,25.41%
臺北市第01選區士林區義信里,謝維洲,1,145,7.60%
臺北市第01選區士林區義信里,賴素如,2,27,1.41%
臺北市第01選區士林區義信里,孫士堅,3,0,0.00%
臺北市第01選區士林區義信里,潘懷宗,4,118,6.19%
臺北市第01選區士林區義信里,林瑞圖,5,94,4.93%
臺北市第01選區士林區義信里,周佳君,6,0,0.00%
臺北市第01選區士林區義信里,王奕凱,7,49,2.57%
臺北市第01選區士林區義信里,王英文,8,2,0.10%
臺北市第01選區士林區義信里,陳重文,9,38,1.99%
臺北市第01選區士林區義信里,黃平洋,10,40,2.09%
臺北市第01選區士林區義信里,王小玉,11,5,0.26%
臺北市第01選區士林區義信里,楊靜宇,12,41,2.15%
臺北市第01選區士林區義信里,汪志冰,13,40,2.09%
臺北市第01選區士林區義信里,林世宗,14,56,2.93%
臺北市第01選區士林區義信里,王威中,15,90,4.72%
臺北市第01選區士林區義信里,吳思瑤,16,121,6.34%
臺北市第01選區士林區義信里,陳建銘,17,208,10.91%
臺北市第01選區士林區義信里,何志偉,18,94,4.93%
臺北市第01選區士林區義信里,陳政忠,19,53,2.78%
臺北市第01選區士林區義信里,陳慈慧,20,82,4.30%
臺北市第01選區士林區義信里,吳碧珠,21,603,31.63%
臺北市第01選區士林區福林里,謝維洲,1,152,8.21%
臺北市第01選區士林區福林里,賴素如,2,26,1.40%
臺北市第01選區士林區福林里,孫士堅,3,5,0.27%
臺北市第01選區士林區福林里,潘懷宗,4,160,8.64%
臺北市第01選區士林區福林里,林瑞圖,5,110,5.94%
臺北市第01選區士林區福林里,周佳君,6,13,0.70%
臺北市第01選區士林區福林里,王奕凱,7,47,2.53%
臺北市第01選區士林區福林里,王英文,8,1,0.05%
臺北市第01選區士林區福林里,陳重文,9,50,2.70%
臺北市第01選區士林區福林里,黃平洋,10,60,3.24%
臺北市第01選區士林區福林里,王小玉,11,24,1.29%
臺北市第01選區士林區福林里,楊靜宇,12,48,2.59%
臺北市第01選區士林區福林里,汪志冰,13,113,6.10%
臺北市第01選區士林區福林里,林世宗,14,55,2.97%
臺北市第01選區士林區福林里,王威中,15,125,6.75%
臺北市第01選區士林區福林里,吳思瑤,16,95,5.13%
臺北市第01選區士林區福林里,陳建銘,17,169,9.13%
臺北市第01選區士林區福林里,何志偉,18,80,4.32%
臺北市第01選區士林區福林里,陳政忠,19,59,3.18%
臺北市第01選區士林區福林里,陳慈慧,20,79,4.26%
臺北市第01選區士林區福林里,吳碧珠,21,380,20.52%
臺北市第01選區士林區福德里,謝維洲,1,184,6.89%
臺北市第01選區士林區福德里,賴素如,2,43,1.61%
臺北市第01選區士林區福德里,孫士堅,3,5,0.18%
臺北市第01選區士林區福德里,潘懷宗,4,228,8.54%
臺北市第01選區士林區福德里,林瑞圖,5,136,5.09%
臺北市第01選區士林區福德里,周佳君,6,12,0.44%
臺北市第01選區士林區福德里,王奕凱,7,75,2.81%
臺北市第01選區士林區福德里,王英文,8,8,0.29%
臺北市第01選區士林區福德里,陳重文,9,47,1.76%
臺北市第01選區士林區福德里,黃平洋,10,94,3.52%
臺北市第01選區士林區福德里,王小玉,11,19,0.71%
臺北市第01選區士林區福德里,楊靜宇,12,60,2.24%
臺北市第01選區士林區福德里,汪志冰,13,111,4.16%
臺北市第01選區士林區福德里,林世宗,14,81,3.03%
臺北市第01選區士林區福德里,王威中,15,200,7.49%
臺北市第01選區士林區福德里,吳思瑤,16,181,6.78%
臺北市第01選區士林區福德里,陳建銘,17,286,10.71%
臺北市第01選區士林區福德里,何志偉,18,154,5.77%
臺北市第01選區士林區福德里,陳政忠,19,117,4.38%
臺北市第01選區士林區福德里,陳慈慧,20,113,4.23%
臺北市第01選區士林區福德里,吳碧珠,21,514,19.26%
臺北市第01選區士林區福志里,謝維洲,1,371,8.01%
臺北市第01選區士林區福志里,賴素如,2,81,1.75%
臺北市第01選區士林區福志里,孫士堅,3,10,0.21%
臺北市第01選區士林區福志里,潘懷宗,4,576,12.44%
臺北市第01選區士林區福志里,林瑞圖,5,193,4.17%
臺北市第01選區士林區福志里,周佳君,6,37,0.79%
臺北市第01選區士林區福志里,王奕凱,7,151,3.26%
臺北市第01選區士林區福志里,王英文,8,6,0.12%
臺北市第01選區士林區福志里,陳重文,9,130,2.80%
臺北市第01選區士林區福志里,黃平洋,10,155,3.34%
臺北市第01選區士林區福志里,王小玉,11,32,0.69%
臺北市第01選區士林區福志里,楊靜宇,12,211,4.56%
臺北市第01選區士林區福志里,汪志冰,13,450,9.72%
臺北市第01選區士林區福志里,林世宗,14,107,2.31%
臺北市第01選區士林區福志里,王威中,15,360,7.78%
臺北市第01選區士林區福志里,吳思瑤,16,241,5.20%
臺北市第01選區士林區福志里,陳建銘,17,326,7.04%
臺北市第01選區士林區福志里,何志偉,18,252,5.44%
臺北市第01選區士林區福志里,陳政忠,19,105,2.26%
臺北市第01選區士林區福志里,陳慈慧,20,205,4.43%
臺北市第01選區士林區福志里,吳碧珠,21,628,13.57%
臺北市第01選區士林區舊佳里,謝維洲,1,286,7.88%
臺北市第01選區士林區舊佳里,賴素如,2,58,1.59%
臺北市第01選區士林區舊佳里,孫士堅,3,3,0.08%
臺北市第01選區士林區舊佳里,潘懷宗,4,319,8.79%
臺北市第01選區士林區舊佳里,林瑞圖,5,213,5.87%
臺北市第01選區士林區舊佳里,周佳君,6,35,0.96%
臺北市第01選區士林區舊佳里,王奕凱,7,105,2.89%
臺北市第01選區士林區舊佳里,王英文,8,3,0.08%
臺北市第01選區士林區舊佳里,陳重文,9,91,2.50%
臺北市第01選區士林區舊佳里,黃平洋,10,113,3.11%
臺北市第01選區士林區舊佳里,王小玉,11,17,0.46%
臺北市第01選區士林區舊佳里,楊靜宇,12,113,3.11%
臺北市第01選區士林區舊佳里,汪志冰,13,165,4.55%
臺北市第01選區士林區舊佳里,林世宗,14,95,2.61%
臺北市第01選區士林區舊佳里,王威中,15,281,7.74%
臺北市第01選區士林區舊佳里,吳思瑤,16,269,7.41%
臺北市第01選區士林區舊佳里,陳建銘,17,323,8.90%
臺北市第01選區士林區舊佳里,何志偉,18,257,7.08%
臺北市第01選區士林區舊佳里,陳政忠,19,251,6.92%
臺北市第01選區士林區舊佳里,陳慈慧,20,169,4.66%
臺北市第01選區士林區舊佳里,吳碧珠,21,460,12.68%
臺北市第01選區士林區福佳里,謝維洲,1,384,8.29%
臺北市第01選區士林區福佳里,賴素如,2,100,2.16%
臺北市第01選區士林區福佳里,孫士堅,3,2,0.04%
臺北市第01選區士林區福佳里,潘懷宗,4,360,7.77%
臺北市第01選區士林區福佳里,林瑞圖,5,251,5.42%
臺北市第01選區士林區福佳里,周佳君,6,28,0.60%
臺北市第01選區士林區福佳里,王奕凱,7,128,2.76%
臺北市第01選區士林區福佳里,王英文,8,9,0.19%
臺北市第01選區士林區福佳里,陳重文,9,76,1.64%
臺北市第01選區士林區福佳里,黃平洋,10,106,2.29%
臺北市第01選區士林區福佳里,王小玉,11,38,0.82%
臺北市第01選區士林區福佳里,楊靜宇,12,117,2.52%
臺北市第01選區士林區福佳里,汪志冰,13,289,6.24%
臺北市第01選區士林區福佳里,林世宗,14,164,3.54%
臺北市第01選區士林區福佳里,王威中,15,306,6.61%
臺北市第01選區士林區福佳里,吳思瑤,16,268,5.79%
臺北市第01選區士林區福佳里,陳建銘,17,502,10.84%
臺北市第01選區士林區福佳里,何志偉,18,273,5.89%
臺北市第01選區士林區福佳里,陳政忠,19,376,8.12%
臺北市第01選區士林區福佳里,陳慈慧,20,200,4.32%
臺北市第01選區士林區福佳里,吳碧珠,21,651,14.06%
臺北市第01選區士林區後港里,謝維洲,1,367,7.42%
臺北市第01選區士林區後港里,賴素如,2,88,1.78%
臺北市第01選區士林區後港里,孫士堅,3,4,0.08%
臺北市第01選區士林區後港里,潘懷宗,4,360,7.28%
臺北市第01選區士林區後港里,林瑞圖,5,187,3.78%
臺北市第01選區士林區後港里,周佳君,6,23,0.46%
臺北市第01選區士林區後港里,王奕凱,7,128,2.59%
臺北市第01選區士林區後港里,王英文,8,6,0.12%
臺北市第01選區士林區後港里,陳重文,9,120,2.42%
臺北市第01選區士林區後港里,黃平洋,10,152,3.07%
臺北市第01選區士林區後港里,王小玉,11,39,0.78%
臺北市第01選區士林區後港里,楊靜宇,12,101,2.04%
臺北市第01選區士林區後港里,汪志冰,13,170,3.43%
臺北市第01選區士林區後港里,林世宗,14,205,4.14%
臺北市第01選區士林區後港里,王威中,15,321,6.49%
臺北市第01選區士林區後港里,吳思瑤,16,290,5.86%
臺北市第01選區士林區後港里,陳建銘,17,495,10.01%
臺北市第01選區士林區後港里,何志偉,18,519,10.50%
臺北市第01選區士林區後港里,陳政忠,19,233,4.71%
臺北市第01選區士林區後港里,陳慈慧,20,453,9.16%
臺北市第01選區士林區後港里,吳碧珠,21,681,13.77%
臺北市第01選區士林區福中里,謝維洲,1,343,8.00%
臺北市第01選區士林區福中里,賴素如,2,61,1.42%
臺北市第01選區士林區福中里,孫士堅,3,5,0.11%
臺北市第01選區士林區福中里,潘懷宗,4,255,5.95%
臺北市第01選區士林區福中里,林瑞圖,5,149,3.47%
臺北市第01選區士林區福中里,周佳君,6,11,0.25%
臺北市第01選區士林區福中里,王奕凱,7,103,2.40%
臺北市第01選區士林區福中里,王英文,8,5,0.11%
臺北市第01選區士林區福中里,陳重文,9,117,2.73%
臺北市第01選區士林區福中里,黃平洋,10,95,2.21%
臺北市第01選區士林區福中里,王小玉,11,28,0.65%
臺北市第01選區士林區福中里,楊靜宇,12,113,2.63%
臺北市第01選區士林區福中里,汪志冰,13,98,2.28%
臺北市第01選區士林區福中里,林世宗,14,198,4.62%
臺北市第01選區士林區福中里,王威中,15,256,5.97%
臺北市第01選區士林區福中里,吳思瑤,16,224,5.22%
臺北市第01選區士林區福中里,陳建銘,17,500,11.67%
臺北市第01選區士林區福中里,何志偉,18,481,11.22%
臺北市第01選區士林區福中里,陳政忠,19,258,6.02%
臺北市第01選區士林區福中里,陳慈慧,20,341,7.95%
臺北市第01選區士林區福中里,吳碧珠,21,643,15.00%
臺北市第01選區士林區前港里,謝維洲,1,173,6.10%
臺北市第01選區士林區前港里,賴素如,2,34,1.19%
臺北市第01選區士林區前港里,孫士堅,3,1,0.03%
臺北市第01選區士林區前港里,潘懷宗,4,168,5.92%
臺北市第01選區士林區前港里,林瑞圖,5,116,4.09%
臺北市第01選區士林區前港里,周佳君,6,10,0.35%
臺北市第01選區士林區前港里,王奕凱,7,65,2.29%
臺北市第01選區士林區前港里,王英文,8,4,0.14%
臺北市第01選區士林區前港里,陳重文,9,87,3.06%
臺北市第01選區士林區前港里,黃平洋,10,67,2.36%
臺北市第01選區士林區前港里,王小玉,11,21,0.74%
臺北市第01選區士林區前港里,楊靜宇,12,91,3.21%
臺北市第01選區士林區前港里,汪志冰,13,100,3.52%
臺北市第01選區士林區前港里,林世宗,14,119,4.19%
臺北市第01選區士林區前港里,王威中,15,203,7.16%
臺北市第01選區士林區前港里,吳思瑤,16,181,6.38%
臺北市第01選區士林區前港里,陳建銘,17,246,8.68%
臺北市第01選區士林區前港里,何志偉,18,379,13.37%
臺北市第01選區士林區前港里,陳政忠,19,216,7.62%
臺北市第01選區士林區前港里,陳慈慧,20,212,7.48%
臺北市第01選區士林區前港里,吳碧珠,21,341,12.03%
臺北市第01選區士林區百齡里,謝維洲,1,340,7.65%
臺北市第01選區士林區百齡里,賴素如,2,64,1.44%
臺北市第01選區士林區百齡里,孫士堅,3,5,0.11%
臺北市第01選區士林區百齡里,潘懷宗,4,260,5.85%
臺北市第01選區士林區百齡里,林瑞圖,5,154,3.46%
臺北市第01選區士林區百齡里,周佳君,6,25,0.56%
臺北市第01選區士林區百齡里,王奕凱,7,112,2.52%
臺北市第01選區士林區百齡里,王英文,8,8,0.18%
臺北市第01選區士林區百齡里,陳重文,9,137,3.08%
臺北市第01選區士林區百齡里,黃平洋,10,101,2.27%
臺北市第01選區士林區百齡里,王小玉,11,30,0.67%
臺北市第01選區士林區百齡里,楊靜宇,12,147,3.31%
臺北市第01選區士林區百齡里,汪志冰,13,150,3.37%
臺北市第01選區士林區百齡里,林世宗,14,120,2.70%
臺北市第01選區士林區百齡里,王威中,15,272,6.12%
臺北市第01選區士林區百齡里,吳思瑤,16,330,7.43%
臺北市第01選區士林區百齡里,陳建銘,17,339,7.63%
臺北市第01選區士林區百齡里,何志偉,18,595,13.40%
臺北市第01選區士林區百齡里,陳政忠,19,303,6.82%
臺北市第01選區士林區百齡里,陳慈慧,20,414,9.32%
臺北市第01選區士林區百齡里,吳碧珠,21,533,12.00%
臺北市第01選區士林區承德里,謝維洲,1,268,7.93%
臺北市第01選區士林區承德里,賴素如,2,62,1.83%
臺北市第01選區士林區承德里,孫士堅,3,1,0.02%
臺北市第01選區士林區承德里,潘懷宗,4,264,7.81%
臺北市第01選區士林區承德里,林瑞圖,5,152,4.49%
臺北市第01選區士林區承德里,周佳君,6,41,1.21%
臺北市第01選區士林區承德里,王奕凱,7,92,2.72%
臺北市第01選區士林區承德里,王英文,8,4,0.11%
臺北市第01選區士林區承德里,陳重文,9,76,2.24%
