地區,姓名,號次,得票數,得票率
宜蘭縣第13選區宜蘭市,林裕臺,1,43,44.79%
宜蘭縣第13選區宜蘭市,陳來賜,2,45,46.87%
宜蘭縣第13選區宜蘭市,林幸輝,3,8,8.33%
宜蘭縣第13選區羅東鎮,林裕臺,1,19,29.68%
宜蘭縣第13選區羅東鎮,陳來賜,2,37,57.81%
宜蘭縣第13選區羅東鎮,林幸輝,3,8,12.50%
宜蘭縣第13選區蘇澳鎮,林裕臺,1,91,54.81%
宜蘭縣第13選區蘇澳鎮,陳來賜,2,68,40.96%
宜蘭縣第13選區蘇澳鎮,林幸輝,3,7,4.21%
宜蘭縣第13選區頭城鎮,林裕臺,1,17,36.95%
宜蘭縣第13選區頭城鎮,陳來賜,2,25,54.34%
宜蘭縣第13選區頭城鎮,林幸輝,3,4,8.69%
宜蘭縣第13選區礁溪鄉,林裕臺,1,12,25.53%
宜蘭縣第13選區礁溪鄉,陳來賜,2,19,40.42%
宜蘭縣第13選區礁溪鄉,林幸輝,3,16,34.04%
宜蘭縣第13選區壯圍鄉,林裕臺,1,4,20.00%
宜蘭縣第13選區壯圍鄉,陳來賜,2,15,75.00%
宜蘭縣第13選區壯圍鄉,林幸輝,3,1,5.00%
宜蘭縣第13選區員山鄉,林裕臺,1,8,44.44%
宜蘭縣第13選區員山鄉,陳來賜,2,6,33.33%
宜蘭縣第13選區員山鄉,林幸輝,3,4,22.22%
宜蘭縣第13選區冬山鄉,林裕臺,1,18,32.72%
宜蘭縣第13選區冬山鄉,陳來賜,2,32,58.18%
宜蘭縣第13選區冬山鄉,林幸輝,3,5,9.09%
宜蘭縣第13選區五結鄉,林裕臺,1,19,36.53%
宜蘭縣第13選區五結鄉,陳來賜,2,32,61.53%
宜蘭縣第13選區五結鄉,林幸輝,3,1,1.92%
宜蘭縣第13選區三星鄉,林裕臺,1,24,33.33%
宜蘭縣第13選區三星鄉,陳來賜,2,40,55.55%
宜蘭縣第13選區三星鄉,林幸輝,3,8,11.11%
宜蘭縣第13選區大同鄉,林裕臺,1,14,51.85%
宜蘭縣第13選區大同鄉,陳來賜,2,4,14.81%
宜蘭縣第13選區大同鄉,林幸輝,3,9,33.33%
宜蘭縣第13選區南澳鄉,林裕臺,1,27,56.25%
宜蘭縣第13選區南澳鄉,陳來賜,2,10,20.83%
宜蘭縣第13選區南澳鄉,林幸輝,3,11,22.91%
桃園縣第13選區桃園市,陳泰宇,1,266,29.35%
桃園縣第13選區桃園市,楊進福,2,186,20.52%
桃園縣第13選區桃園市,洪國治,3,156,17.21%
桃園縣第13選區桃園市,吳春芳,4,188,20.75%
桃園縣第13選區桃園市,林志強,5,110,12.14%
桃園縣第13選區龜山鄉,陳泰宇,1,146,12.65%
桃園縣第13選區龜山鄉,楊進福,2,594,51.47%
桃園縣第13選區龜山鄉,洪國治,3,93,8.05%
桃園縣第13選區龜山鄉,吳春芳,4,255,22.09%
桃園縣第13選區龜山鄉,林志強,5,66,5.71%
