地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
新北市烏來區第02選區,尤勞‧尤幹,3,男,1964,無黨籍及未經政黨推薦,135,7.24%,,否
新北市烏來區第02選區,傅龍源,4,男,1956,無黨籍及未經政黨推薦,163,8.74%,,否
新北市烏來區第02選區,王文炳,5,男,1952,中國國民黨,225,12.07%,*,否
新北市烏來區第02選區,"多烈 ．尤幹",6,男,1949,無黨籍及未經政黨推薦,185,9.93%,,否
新北市烏來區第02選區,黃萬益,7,男,1951,無黨籍及未經政黨推薦,199,10.68%,,否
新北市烏來區第02選區,吳承翰,8,男,1959,無黨籍及未經政黨推薦,207,11.11%,,否
新北市烏來區第02選區,沈常福,9,男,1967,無黨籍及未經政黨推薦,223,11.96%,,否
新北市烏來區第03選區,黃清波,1,男,1951,無黨籍及未經政黨推薦,309,100.00%,*,否
新北市烏來區第04選區,張建堂,1,男,1957,無黨籍及未經政黨推薦,169,37.06%,,否
新北市烏來區第04選區,蔡成德,2,男,1957,無黨籍及未經政黨推薦,287,62.93%,*,否
臺中市和平區第01選區,陳志勇,1,男,1973,無黨籍及未經政黨推薦,660,22.58%,*,否
臺中市和平區第01選區,吳寶縈,2,女,1956,無黨籍及未經政黨推薦,281,9.61%,,否
臺中市和平區第01選區,徐裕傑,3,男,1957,中國國民黨,567,19.40%,*,否
臺中市和平區第01選區,王秋助,4,男,1943,中國國民黨,486,16.63%,*,否
臺中市和平區第01選區,賴添保,5,男,1950,無黨籍及未經政黨推薦,433,14.81%,*,否
臺中市和平區第01選區,管慧莉,6,女,1962,無黨籍及未經政黨推薦,495,16.94%,*,否
臺中市和平區第02選區,楊淑青,1,女,1955,無黨籍及未經政黨推薦,372,18.36%,*,否
臺中市和平區第02選區,羅清輝,2,男,1961,中國國民黨,598,29.51%,*,否
臺中市和平區第02選區,吳天祐,3,男,1952,中國國民黨,293,14.46%,,否
臺中市和平區第02選區,李鵬飛,4,男,1959,無黨籍及未經政黨推薦,265,13.07%,,否
臺中市和平區第02選區,蘇慶祥,5,男,1954,中國國民黨,305,15.05%,*,否
臺中市和平區第02選區,廖上奇,6,男,1951,無黨籍及未經政黨推薦,193,9.52%,,否
臺中市和平區第03選區,林永富,1,男,1965,無黨籍及未經政黨推薦,274,13.90%,*,否
臺中市和平區第03選區,羅進玉,2,男,1967,無黨籍及未經政黨推薦,316,16.04%,*,否
臺中市和平區第03選區,吳政書,3,男,1979,中國國民黨,91,4.61%,,否
臺中市和平區第03選區,林鶴年,4,男,1956,中國國民黨,307,15.58%,*,否
臺中市和平區第03選區,劉三福,5,男,1940,中國國民黨,160,8.12%,,否
臺中市和平區第03選區,張志國,6,男,1968,無黨籍及未經政黨推薦,256,12.99%,,否
臺中市和平區第03選區,黃昭明,7,男,1942,無黨籍及未經政黨推薦,143,7.25%,,否
臺中市和平區第03選區,莊建和,8,男,1956,中國國民黨,158,8.02%,,否
臺中市和平區第03選區,劉國華,9,男,1967,中國國民黨,265,13.45%,,否
桃園市復興區第01選區,鍾照光,1,男,1968,無黨籍及未經政黨推薦,273,8.81%,,否
桃園市復興區第01選區,林沛筠,2,男,1966,中國國民黨,396,12.78%,*,否
桃園市復興區第01選區,黃盛,3,男,1952,無黨籍及未經政黨推薦,378,12.20%,*,否
桃園市復興區第01選區,鄭振源,4,男,1949,無黨籍及未經政黨推薦,251,8.10%,,否
桃園市復興區第01選區,葉瀚文,5,男,1967,無黨籍及未經政黨推薦,160,5.16%,,否
桃園市復興區第01選區,王秀金,6,女,1965,中國國民黨,215,6.93%,,否
桃園市復興區第01選區,林玉花,7,女,1956,無黨籍及未經政黨推薦,283,9.13%,*,否
桃園市復興區第01選區,莊書維,8,男,1986,無黨籍及未經政黨推薦,619,19.98%,*,否
桃園市復興區第01選區,余文源,9,男,1965,中國國民黨,523,16.88%,*,否
桃園市復興區第02選區,黃義有,1,男,1960,無黨籍及未經政黨推薦,92,6.13%,,否
桃園市復興區第02選區,王光榮,2,男,1945,無黨籍及未經政黨推薦,334,22.26%,*,否
桃園市復興區第02選區,柯玉明,3,男,1960,無黨籍及未經政黨推薦,232,15.46%,,否
桃園市復興區第02選區,楊春樹,4,男,1964,中國國民黨,419,27.93%,*,否
桃園市復興區第02選區,簡清安,5,男,1948,無黨籍及未經政黨推薦,91,6.06%,,否
桃園市復興區第02選區,楊苔英,6,女,1961,中國國民黨,332,22.13%,*,否
桃園市復興區第03選區,李榮新,1,男,1957,無黨籍及未經政黨推薦,329,20.06%,*,否
桃園市復興區第03選區,曾輝光,2,男,1958,無黨籍及未經政黨推薦,309,18.84%,,否
桃園市復興區第03選區,林振德,3,男,1955,中國國民黨,538,32.80%,*,否
桃園市復興區第03選區,莊武忠,4,男,1950,無黨籍及未經政黨推薦,104,6.34%,,否
桃園市復興區第03選區,張永專,5,男,1972,中國國民黨,360,21.95%,*,否
