地區,姓名,號次,得票數,得票率
臺北市第01選區北投區,陳國棟,1,3534,2.03%
臺北市第01選區北投區,張耀華,2,73,0.20%
臺北市第01選區北投區,陳建銘,3,10133,11.36%
臺北市第01選區北投區,吳碧珠,4,7445,22.11%
臺北市第01選區北投區,林瑞圖,5,8671,2.64%
臺北市第01選區北投區,陳壽彭,6,11471,9.13%
臺北市第01選區北投區,王育誠,7,4720,3.25%
臺北市第01選區北投區,邱志山,8,142,0.00%
臺北市第01選區北投區,潘懷宗,9,8454,3.25%
臺北市第01選區北投區,許博喬,10,510,0.41%
臺北市第01選區北投區,賴素如,11,14511,5.27%
臺北市第01選區北投區,莊瑞雄,12,11405,5.68%
臺北市第01選區北投區,張聿文,13,1331,0.00%
臺北市第01選區北投區,陳碧峰,14,5535,5.88%
臺北市第01選區北投區,陳政忠,15,4313,3.04%
臺北市第01選區北投區,許純美,16,592,0.41%
臺北市第01選區北投區,呂瀅瀅,17,5978,9.33%
臺北市第01選區北投區,汪志冰,18,7385,1.42%
臺北市第01選區士林區,陳國棟,1,487,0.13%
臺北市第01選區士林區,張耀華,2,172,0.00%
臺北市第01選區士林區,陳建銘,3,18565,9.72%
臺北市第01選區士林區,吳碧珠,4,17677,14.31%
臺北市第01選區士林區,林瑞圖,5,7900,5.89%
臺北市第01選區士林區,陳壽彭,6,3335,2.07%
臺北市第01選區士林區,王育誠,7,3318,3.89%
臺北市第01選區士林區,邱志山,8,231,0.13%
臺北市第01選區士林區,潘懷宗,9,11144,8.29%
臺北市第01選區士林區,許博喬,10,191,0.26%
臺北市第01選區士林區,賴素如,11,10181,11.20%
臺北市第01選區士林區,莊瑞雄,12,13766,9.07%
臺北市第01選區士林區,張聿文,13,587,0.19%
臺北市第01選區士林區,陳碧峰,14,11006,4.34%
臺北市第01選區士林區,陳政忠,15,12877,4.15%
臺北市第01選區士林區,許純美,16,792,0.71%
臺北市第01選區士林區,呂瀅瀅,17,5784,4.21%
臺北市第01選區士林區,汪志冰,18,10256,10.95%
臺北市第02選區內湖區,顏守禮,1,59,0.15%
臺北市第02選區內湖區,陳宣靜,2,281,0.27%
臺北市第02選區內湖區,李建昌,3,13531,10.47%
臺北市第02選區內湖區,黃世杰,4,2559,3.61%
臺北市第02選區內湖區,常中天,5,1636,1.15%
臺北市第02選區內湖區,黃珊珊,6,13593,9.74%
臺北市第02選區內湖區,江志銘,7,8746,10.59%
臺北市第02選區內湖區,陳彥勳,8,1724,0.50%
臺北市第02選區內湖區,吳世正,9,20854,12.93%
臺北市第02選區內湖區,李彥秀,10,10982,8.94%
臺北市第02選區內湖區,陳義洲,11,15516,7.98%
臺北市第02選區內湖區,王孝維,12,11305,9.09%
臺北市第02選區內湖區,闕枚莎,13,18742,22.59%
臺北市第02選區內湖區,廖林麗玲,14,3004,1.99%
臺北市第02選區南港區,顏守禮,1,46,0.04%
臺北市第02選區南港區,陳宣靜,2,188,0.72%
臺北市第02選區南港區,李建昌,3,4209,8.68%
臺北市第02選區南港區,黃世杰,4,669,0.58%
臺北市第02選區南港區,常中天,5,529,1.30%
臺北市第02選區南港區,黃珊珊,6,4117,19.25%
臺北市第02選區南港區,江志銘,7,4736,7.16%
臺北市第02選區南港區,陳彥勳,8,314,0.72%
臺北市第02選區南港區,吳世正,9,2745,6.19%
臺北市第02選區南港區,李彥秀,10,15226,21.67%
臺北市第02選區南港區,陳義洲,11,1008,1.34%
臺北市第02選區南港區,王孝維,12,4934,6.11%
臺北市第02選區南港區,闕枚莎,13,14390,24.64%
臺北市第02選區南港區,廖林麗玲,14,1068,1.59%
臺北市第03選區松山區,潘翰聲,1,1065,1.11%
臺北市第03選區松山區,王正德,2,7549,3.49%
臺北市第03選區松山區,洪士奇,3,5542,4.39%
臺北市第03選區松山區,陳燦鴻,4,1837,1.11%
臺北市第03選區松山區,陳孋輝,5,12130,9.20%
臺北市第03選區松山區,陳淑華,6,5693,7.93%
臺北市第03選區松山區,許淑華,7,10889,14.80%
臺北市第03選區松山區,陳永德,8,5694,5.81%
臺北市第03選區松山區,陳維祥,9,376,0.69%
