地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
第1選舉區,馬文君,1,女,1965,中國國民黨,65922,55.26%,*,否
第1選舉區,林耘生,2,男,1972,民主進步黨,53362,44.74%,,否
