地區,姓名,號次,得票數,得票率
臺北市,陳水扁,1,690379,43.47%
臺北市,連戰,2,897870,56.53%
高雄市,陳水扁,1,500304,55.65%
高雄市,連戰,2,398769,44.35%
臺北縣,陳水扁,1,1000265,46.94%
臺北縣,連戰,2,1130615,53.06%
宜蘭縣,陳水扁,1,147848,57.71%
宜蘭縣,連戰,2,108361,42.29%
桃園縣,陳水扁,1,448770,44.68%
桃園縣,連戰,2,555688,55.32%
新竹縣,陳水扁,1,92576,35.94%
新竹縣,連戰,2,165027,64.06%
苗栗縣,陳水扁,1,123427,39.25%
苗栗縣,連戰,2,191059,60.75%
臺中縣,陳水扁,1,440479,51.79%
臺中縣,連戰,2,410082,48.21%
彰化縣,陳水扁,1,383296,52.26%
彰化縣,連戰,2,350128,47.74%
南投縣,陳水扁,1,146415,48.75%
南投縣,連戰,2,153913,51.25%
雲林縣,陳水扁,1,243129,60.32%
雲林縣,連戰,2,159906,39.68%
嘉義縣,陳水扁,1,199466,62.79%
嘉義縣,連戰,2,118189,37.21%
臺南縣,陳水扁,1,421927,64.79%
臺南縣,連戰,2,229284,35.21%
高雄縣,陳水扁,1,425265,58.40%
高雄縣,連戰,2,302937,41.60%
屏東縣,陳水扁,1,299321,58.11%
屏東縣,連戰,2,215796,41.89%
臺東縣,陳水扁,1,40203,34.48%
臺東縣,連戰,2,76382,65.52%
花蓮縣,陳水扁,1,53501,29.80%
花蓮縣,連戰,2,126041,70.20%
澎湖縣,陳水扁,1,22162,49.47%
澎湖縣,連戰,2,22639,50.53%
基隆市,陳水扁,1,90276,40.56%
基隆市,連戰,2,132289,59.44%
新竹市,陳水扁,1,96818,44.88%
新竹市,連戰,2,118924,55.12%
臺中市,陳水扁,1,267095,47.34%
臺中市,連戰,2,297098,52.66%
嘉義市,陳水扁,1,85702,56.06%
嘉義市,連戰,2,67176,43.94%
臺南市,陳水扁,1,251397,57.77%
臺南市,連戰,2,183786,42.23%
金門縣,陳水扁,1,1701,6.05%
金門縣,連戰,2,26433,93.95%
連江縣,陳水扁,1,248,5.76%
連江縣,連戰,2,4060,94.24%
