地區,姓名,號次,得票數,得票率
臺北市北投區建民里第0001投開票所,李敖,1,3,0.29%
臺北市北投區建民里第0001投開票所,周玉蔻,2,4,0.39%
臺北市北投區建民里第0001投開票所,謝長廷,3,579,56.00%
臺北市北投區建民里第0001投開票所,宋楚瑜,4,41,3.97%
臺北市北投區建民里第0001投開票所,郝龍斌,5,402,38.88%
臺北市北投區建民里第0001投開票所,柯賜海,6,5,0.48%
臺北市北投區建民里第0002投開票所,李敖,1,5,0.42%
臺北市北投區建民里第0002投開票所,周玉蔻,2,6,0.50%
臺北市北投區建民里第0002投開票所,謝長廷,3,698,58.26%
臺北市北投區建民里第0002投開票所,宋楚瑜,4,45,3.76%
臺北市北投區建民里第0002投開票所,郝龍斌,5,441,36.81%
臺北市北投區建民里第0002投開票所,柯賜海,6,3,0.25%
臺北市北投區文林里第0003投開票所,李敖,1,2,0.26%
臺北市北投區文林里第0003投開票所,周玉蔻,2,2,0.26%
臺北市北投區文林里第0003投開票所,謝長廷,3,403,53.10%
臺北市北投區文林里第0003投開票所,宋楚瑜,4,24,3.16%
臺北市北投區文林里第0003投開票所,郝龍斌,5,327,43.08%
臺北市北投區文林里第0003投開票所,柯賜海,6,1,0.13%
臺北市北投區文林里第0004投開票所,李敖,1,11,1.24%
臺北市北投區文林里第0004投開票所,周玉蔻,2,1,0.11%
臺北市北投區文林里第0004投開票所,謝長廷,3,453,51.19%
臺北市北投區文林里第0004投開票所,宋楚瑜,4,22,2.49%
臺北市北投區文林里第0004投開票所,郝龍斌,5,395,44.63%
臺北市北投區文林里第0004投開票所,柯賜海,6,3,0.34%
臺北市北投區文林里第0005投開票所,李敖,1,4,0.51%
臺北市北投區文林里第0005投開票所,周玉蔻,2,1,0.13%
臺北市北投區文林里第0005投開票所,謝長廷,3,362,45.71%
臺北市北投區文林里第0005投開票所,宋楚瑜,4,28,3.54%
臺北市北投區文林里第0005投開票所,郝龍斌,5,395,49.87%
臺北市北投區文林里第0005投開票所,柯賜海,6,2,0.25%
臺北市北投區石牌里第0006投開票所,李敖,1,8,0.89%
臺北市北投區石牌里第0006投開票所,周玉蔻,2,3,0.33%
臺北市北投區石牌里第0006投開票所,謝長廷,3,430,47.62%
臺北市北投區石牌里第0006投開票所,宋楚瑜,4,22,2.44%
臺北市北投區石牌里第0006投開票所,郝龍斌,5,435,48.17%
臺北市北投區石牌里第0006投開票所,柯賜海,6,5,0.55%
臺北市北投區石牌里第0007投開票所,李敖,1,6,0.61%
臺北市北投區石牌里第0007投開票所,周玉蔻,2,1,0.10%
臺北市北投區石牌里第0007投開票所,謝長廷,3,524,53.52%
臺北市北投區石牌里第0007投開票所,宋楚瑜,4,27,2.76%
臺北市北投區石牌里第0007投開票所,郝龍斌,5,416,42.49%
臺北市北投區石牌里第0007投開票所,柯賜海,6,5,0.51%
臺北市北投區石牌里第0008投開票所,李敖,1,4,0.42%
臺北市北投區石牌里第0008投開票所,周玉蔻,2,1,0.11%
臺北市北投區石牌里第0008投開票所,謝長廷,3,462,48.53%
臺北市北投區石牌里第0008投開票所,宋楚瑜,4,23,2.42%
臺北市北投區石牌里第0008投開票所,郝龍斌,5,462,48.53%
臺北市北投區石牌里第0008投開票所,柯賜海,6,0,0.00%
臺北市北投區福興里第0009投開票所,李敖,1,6,0.64%
臺北市北投區福興里第0009投開票所,周玉蔻,2,0,0.00%
臺北市北投區福興里第0009投開票所,謝長廷,3,460,49.09%
臺北市北投區福興里第0009投開票所,宋楚瑜,4,26,2.77%
臺北市北投區福興里第0009投開票所,郝龍斌,5,441,47.07%
臺北市北投區福興里第0009投開票所,柯賜海,6,4,0.43%
臺北市北投區福興里第0010投開票所,李敖,1,4,0.44%
臺北市北投區福興里第0010投開票所,周玉蔻,2,3,0.33%
臺北市北投區福興里第0010投開票所,謝長廷,3,469,51.31%
臺北市北投區福興里第0010投開票所,宋楚瑜,4,36,3.94%
臺北市北投區福興里第0010投開票所,郝龍斌,5,402,43.98%
臺北市北投區福興里第0010投開票所,柯賜海,6,0,0.00%
臺北市北投區福興里第0011投開票所,李敖,1,4,0.44%
臺北市北投區福興里第0011投開票所,周玉蔻,2,3,0.33%
臺北市北投區福興里第0011投開票所,謝長廷,3,433,47.90%
臺北市北投區福興里第0011投開票所,宋楚瑜,4,25,2.77%
臺北市北投區福興里第0011投開票所,郝龍斌,5,431,47.68%
臺北市北投區福興里第0011投開票所,柯賜海,6,8,0.88%
臺北市北投區福興里第0012投開票所,李敖,1,7,0.67%
臺北市北投區福興里第0012投開票所,周玉蔻,2,0,0.00%
臺北市北投區福興里第0012投開票所,謝長廷,3,414,39.81%
臺北市北投區福興里第0012投開票所,宋楚瑜,4,54,5.19%
