地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
花蓮縣富里鄉第03選區,"潘務本Saw Mah",1,男,1966,無黨籍及未經政黨推薦,250,35.66%,*,否
花蓮縣富里鄉第03選區,陳美齡,2,女,1954,中國國民黨,181,25.82%,*,是
花蓮縣富里鄉第03選區,陳盛發Sawmah‧Kisa,3,男,1961,無黨籍及未經政黨推薦,105,14.97%,,否
花蓮縣富里鄉第03選區,林同助,4,男,1943,中國國民黨,165,23.53%,,否
