地區,姓名,號次,得票數,得票率
臺北市第01選區北投區,卓榮泰,1,10982,7.86%
臺北市第01選區北投區,林重謨,2,6545,4.68%
臺北市第01選區北投區,姜厚任,3,1437,1.03%
臺北市第01選區北投區,許主峰,4,901,0.64%
臺北市第01選區北投區,林忠山,5,2815,2.01%
臺北市第01選區北投區,陳建銘,6,168,0.12%
臺北市第01選區北投區,謝欽宗,7,2309,1.65%
臺北市第01選區北投區,丁守中,8,21526,15.40%
臺北市第01選區北投區,高惠宇,9,4729,3.38%
臺北市第01選區北投區,郝龍斌,10,11350,8.12%
臺北市第01選區北投區,秦慧珠,11,11798,8.44%
臺北市第01選區北投區,林瑞圖,12,15214,10.89%
臺北市第01選區北投區,楊悟空,13,672,0.48%
臺北市第01選區北投區,施明德,14,10533,7.54%
臺北市第01選區北投區,王雪峯,15,16274,11.64%
臺北市第01選區北投區,林濁水,16,9823,7.03%
臺北市第01選區北投區,蔡明華,17,4287,3.07%
臺北市第01選區北投區,穆閩珠,18,8402,6.01%
臺北市第01選區士林區,卓榮泰,1,13571,8.06%
臺北市第01選區士林區,林重謨,2,8041,4.78%
臺北市第01選區士林區,姜厚任,3,1884,1.12%
臺北市第01選區士林區,許主峰,4,1292,0.77%
臺北市第01選區士林區,林忠山,5,3811,2.26%
臺北市第01選區士林區,陳建銘,6,240,0.14%
臺北市第01選區士林區,謝欽宗,7,2988,1.77%
臺北市第01選區士林區,丁守中,8,14948,8.88%
臺北市第01選區士林區,高惠宇,9,5489,3.26%
臺北市第01選區士林區,郝龍斌,10,14806,8.79%
臺北市第01選區士林區,秦慧珠,11,13190,7.83%
臺北市第01選區士林區,林瑞圖,12,15218,9.04%
臺北市第01選區士林區,楊悟空,13,863,0.51%
臺北市第01選區士林區,施明德,14,13289,7.89%
臺北市第01選區士林區,王雪峯,15,21032,12.49%
臺北市第01選區士林區,林濁水,16,13959,8.29%
臺北市第01選區士林區,蔡明華,17,5958,3.54%
臺北市第01選區士林區,穆閩珠,18,17812,10.58%
臺北市第01選區內湖區,卓榮泰,1,9087,6.92%
臺北市第01選區內湖區,林重謨,2,6213,4.73%
臺北市第01選區內湖區,姜厚任,3,1480,1.13%
臺北市第01選區內湖區,許主峰,4,772,0.59%
臺北市第01選區內湖區,林忠山,5,4294,3.27%
臺北市第01選區內湖區,陳建銘,6,230,0.18%
臺北市第01選區內湖區,謝欽宗,7,17724,13.49%
臺北市第01選區內湖區,丁守中,8,9953,7.58%
臺北市第01選區內湖區,高惠宇,9,7934,6.04%
臺北市第01選區內湖區,郝龍斌,10,16099,12.26%
臺北市第01選區內湖區,秦慧珠,11,12818,9.76%
臺北市第01選區內湖區,林瑞圖,12,7067,5.38%
臺北市第01選區內湖區,楊悟空,13,748,0.57%
臺北市第01選區內湖區,施明德,14,8705,6.63%
臺北市第01選區內湖區,王雪峯,15,13367,10.18%
臺北市第01選區內湖區,林濁水,16,9125,6.95%
臺北市第01選區內湖區,蔡明華,17,2955,2.25%
臺北市第01選區內湖區,穆閩珠,18,2795,2.13%
臺北市第01選區南港區,卓榮泰,1,3705,5.89%
臺北市第01選區南港區,林重謨,2,4547,7.23%
臺北市第01選區南港區,姜厚任,3,1079,1.72%
臺北市第01選區南港區,許主峰,4,370,0.59%
臺北市第01選區南港區,林忠山,5,1758,2.80%
臺北市第01選區南港區,陳建銘,6,158,0.25%
臺北市第01選區南港區,謝欽宗,7,6476,10.30%
臺北市第01選區南港區,丁守中,8,5661,9.00%
臺北市第01選區南港區,高惠宇,9,2663,4.23%
臺北市第01選區南港區,郝龍斌,10,5590,8.89%
臺北市第01選區南港區,秦慧珠,11,6800,10.81%
臺北市第01選區南港區,林瑞圖,12,3609,5.74%
臺北市第01選區南港區,楊悟空,13,548,0.87%
臺北市第01選區南港區,施明德,14,3720,5.91%
臺北市第01選區南港區,王雪峯,15,7842,12.47%
臺北市第01選區南港區,林濁水,16,3937,6.26%
臺北市第01選區南港區,蔡明華,17,1326,2.11%
臺北市第01選區南港區,穆閩珠,18,3103,4.93%
臺北市第01選區松山區,卓榮泰,1,10476,9.11%
臺北市第01選區松山區,林重謨,2,5243,4.56%
臺北市第01選區松山區,姜厚任,3,1085,0.94%
臺北市第01選區松山區,許主峰,4,921,0.80%
臺北市第01選區松山區,林忠山,5,4356,3.79%
臺北市第01選區松山區,陳建銘,6,107,0.09%
臺北市第01選區松山區,謝欽宗,7,3433,2.98%
臺北市第01選區松山區,丁守中,8,10208,8.88%
臺北市第01選區松山區,高惠宇,9,7733,6.72%
臺北市第01選區松山區,郝龍斌,10,14341,12.47%
臺北市第01選區松山區,秦慧珠,11,17669,15.36%
臺北市第01選區松山區,林瑞圖,12,5117,4.45%
臺北市第01選區松山區,楊悟空,13,476,0.41%
臺北市第01選區松山區,施明德,14,8598,7.48%
臺北市第01選區松山區,王雪峯,15,10273,8.93%
臺北市第01選區松山區,林濁水,16,8735,7.59%
臺北市第01選區松山區,蔡明華,17,3149,2.74%
臺北市第01選區松山區,穆閩珠,18,3097,2.69%
臺北市第01選區信義區,卓榮泰,1,9541,6.88%
