地區,姓名,號次,得票數,得票率
臺北市北投區,楊仁福,1,26,17.22%
臺北市北投區,宋進財,2,10,6.62%
臺北市北投區,章賢生,3,2,1.32%
臺北市北投區,陳瑩,4,31,20.53%
臺北市北投區,王清堅,5,10,6.62%
臺北市北投區,廖國棟,6,39,25.83%
臺北市北投區,楊仁煌,7,2,1.32%
臺北市北投區,蔡中涵,8,20,13.25%
臺北市北投區,林正二,9,11,7.28%
臺北市士林區,楊仁福,1,24,20.17%
臺北市士林區,宋進財,2,12,10.08%
臺北市士林區,章賢生,3,2,1.68%
臺北市士林區,陳瑩,4,19,15.97%
臺北市士林區,王清堅,5,3,2.52%
臺北市士林區,廖國棟,6,25,21.01%
臺北市士林區,楊仁煌,7,4,3.36%
臺北市士林區,蔡中涵,8,16,13.45%
臺北市士林區,林正二,9,14,11.76%
臺北市內湖區,楊仁福,1,28,26.17%
臺北市內湖區,宋進財,2,12,11.21%
臺北市內湖區,章賢生,3,0,0.00%
臺北市內湖區,陳瑩,4,14,13.08%
臺北市內湖區,王清堅,5,3,2.80%
臺北市內湖區,廖國棟,6,21,19.63%
臺北市內湖區,楊仁煌,7,1,0.93%
臺北市內湖區,蔡中涵,8,8,7.48%
臺北市內湖區,林正二,9,20,18.69%
臺北市南港區,楊仁福,1,5,10.87%
臺北市南港區,宋進財,2,3,6.52%
臺北市南港區,章賢生,3,0,0.00%
臺北市南港區,陳瑩,4,4,8.70%
臺北市南港區,王清堅,5,8,17.39%
臺北市南港區,廖國棟,6,14,30.43%
臺北市南港區,楊仁煌,7,3,6.52%
臺北市南港區,蔡中涵,8,5,10.87%
臺北市南港區,林正二,9,4,8.70%
臺北市松山區,楊仁福,1,11,16.18%
臺北市松山區,宋進財,2,6,8.82%
臺北市松山區,章賢生,3,0,0.00%
臺北市松山區,陳瑩,4,16,23.53%
臺北市松山區,王清堅,5,4,5.88%
臺北市松山區,廖國棟,6,15,22.06%
臺北市松山區,楊仁煌,7,4,5.88%
臺北市松山區,蔡中涵,8,5,7.35%
臺北市松山區,林正二,9,7,10.29%
臺北市信義區,楊仁福,1,21,21.88%
臺北市信義區,宋進財,2,8,8.33%
臺北市信義區,章賢生,3,3,3.13%
臺北市信義區,陳瑩,4,10,10.42%
臺北市信義區,王清堅,5,10,10.42%
臺北市信義區,廖國棟,6,12,12.50%
臺北市信義區,楊仁煌,7,4,4.17%
臺北市信義區,蔡中涵,8,20,20.83%
臺北市信義區,林正二,9,8,8.33%
臺北市中山區,楊仁福,1,67,25.97%
臺北市中山區,宋進財,2,44,17.05%
臺北市中山區,章賢生,3,4,1.55%
臺北市中山區,陳瑩,4,35,13.57%
臺北市中山區,王清堅,5,9,3.49%
臺北市中山區,廖國棟,6,34,13.18%
臺北市中山區,楊仁煌,7,6,2.33%
臺北市中山區,蔡中涵,8,38,14.73%
臺北市中山區,林正二,9,21,8.14%
臺北市大同區,楊仁福,1,87,23.14%
臺北市大同區,宋進財,2,21,5.59%
臺北市大同區,章賢生,3,8,2.13%
臺北市大同區,陳瑩,4,59,15.69%
臺北市大同區,王清堅,5,21,5.59%
臺北市大同區,廖國棟,6,95,25.27%
臺北市大同區,楊仁煌,7,6,1.60%
臺北市大同區,蔡中涵,8,48,12.77%
臺北市大同區,林正二,9,31,8.24%
臺北市中正區,楊仁福,1,23,20.35%
臺北市中正區,宋進財,2,3,2.65%
臺北市中正區,章賢生,3,2,1.77%
臺北市中正區,陳瑩,4,21,18.58%
臺北市中正區,王清堅,5,8,7.08%
臺北市中正區,廖國棟,6,20,17.70%
臺北市中正區,楊仁煌,7,0,0.00%
臺北市中正區,蔡中涵,8,15,13.27%
臺北市中正區,林正二,9,21,18.58%
臺北市萬華區,楊仁福,1,7,13.21%
臺北市萬華區,宋進財,2,7,13.21%
臺北市萬華區,章賢生,3,2,3.77%
臺北市萬華區,陳瑩,4,7,13.21%
臺北市萬華區,王清堅,5,2,3.77%
臺北市萬華區,廖國棟,6,13,24.53%
臺北市萬華區,楊仁煌,7,4,7.55%
臺北市萬華區,蔡中涵,8,5,9.43%
臺北市萬華區,林正二,9,6,11.32%
臺北市大安區,楊仁福,1,17,21.52%
臺北市大安區,宋進財,2,6,7.59%
臺北市大安區,章賢生,3,5,6.33%
臺北市大安區,陳瑩,4,13,16.46%
臺北市大安區,王清堅,5,3,3.80%
臺北市大安區,廖國棟,6,14,17.72%
臺北市大安區,楊仁煌,7,0,0.00%
臺北市大安區,蔡中涵,8,14,17.72%
臺北市大安區,林正二,9,7,8.86%
臺北市文山區,楊仁福,1,55,24.77%
臺北市文山區,宋進財,2,28,12.61%
臺北市文山區,章賢生,3,4,1.80%
臺北市文山區,陳瑩,4,30,13.51%
臺北市文山區,王清堅,5,17,7.66%
臺北市文山區,廖國棟,6,37,16.67%
臺北市文山區,楊仁煌,7,10,4.50%
臺北市文山區,蔡中涵,8,14,6.31%
臺北市文山區,林正二,9,27,12.16%
高雄市鹽埕區,楊仁福,1,1,12.50%
高雄市鹽埕區,宋進財,2,0,0.00%
高雄市鹽埕區,章賢生,3,0,0.00%
高雄市鹽埕區,陳瑩,4,4,50.00%
高雄市鹽埕區,王清堅,5,0,0.00%
高雄市鹽埕區,廖國棟,6,1,12.50%
高雄市鹽埕區,楊仁煌,7,0,0.00%
高雄市鹽埕區,蔡中涵,8,0,0.00%
高雄市鹽埕區,林正二,9,2,25.00%
高雄市鼓山區,楊仁福,1,16,43.24%
高雄市鼓山區,宋進財,2,1,2.70%
高雄市鼓山區,章賢生,3,0,0.00%
高雄市鼓山區,陳瑩,4,9,24.32%
高雄市鼓山區,王清堅,5,1,2.70%
高雄市鼓山區,廖國棟,6,5,13.51%
高雄市鼓山區,楊仁煌,7,1,2.70%
高雄市鼓山區,蔡中涵,8,1,2.70%
高雄市鼓山區,林正二,9,3,8.11%
高雄市旗津區,楊仁福,1,1,33.33%
高雄市旗津區,宋進財,2,0,0.00%
高雄市旗津區,章賢生,3,0,0.00%
高雄市旗津區,陳瑩,4,0,0.00%
高雄市旗津區,王清堅,5,0,0.00%
高雄市旗津區,廖國棟,6,1,33.33%
高雄市旗津區,楊仁煌,7,0,0.00%
高雄市旗津區,蔡中涵,8,0,0.00%
高雄市旗津區,林正二,9,1,33.33%
高雄市左營區,楊仁福,1,19,15.32%
高雄市左營區,宋進財,2,1,0.81%
高雄市左營區,章賢生,3,0,0.00%
高雄市左營區,陳瑩,4,19,15.32%
高雄市左營區,王清堅,5,3,2.42%
高雄市左營區,廖國棟,6,37,29.84%
高雄市左營區,楊仁煌,7,0,0.00%
高雄市左營區,蔡中涵,8,18,14.52%
高雄市左營區,林正二,9,27,21.77%
高雄市楠梓區,楊仁福,1,40,28.17%
高雄市楠梓區,宋進財,2,6,4.23%
高雄市楠梓區,章賢生,3,0,0.00%
高雄市楠梓區,陳瑩,4,20,14.08%
高雄市楠梓區,王清堅,5,1,0.70%
高雄市楠梓區,廖國棟,6,36,25.35%
高雄市楠梓區,楊仁煌,7,5,3.52%
高雄市楠梓區,蔡中涵,8,18,12.68%
高雄市楠梓區,林正二,9,16,11.27%
高雄市三民區,楊仁福,1,10,13.33%
