地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北縣第11選區,陳永福,2,男,1958,民主進步黨,43580,28.76%,,否
臺北縣第11選區,林美秀,3,女,1963,台灣農民黨,696,0.45%,,否
臺北縣第11選區,許玫茵,4,女,1982,紅黨,1390,0.91%,,否
臺北縣第11選區,羅明才,5,男,1967,中國國民黨,105601,69.69%,*,是
臺北縣第12選區,陳朝龍,1,男,1953,民主進步黨,46590,38.24%,,是
臺北縣第12選區,蕭振珉,2,男,1968,制憲聯盟,573,0.47%,,否
臺北縣第12選區,廖學廣,3,男,1954,無黨籍及未經政黨推薦,11348,9.31%,,否
臺北縣第12選區,李慶華,4,男,1948,中國國民黨,63297,51.96%,*,是
宜蘭縣第01選區,陳金德,1,男,1961,民主進步黨,81984,45.86%,,是
宜蘭縣第01選區,林建榮,2,男,1946,中國國民黨,94965,53.12%,*,是
宜蘭縣第01選區,謝李靜宜,3,女,1958,民主自由黨,1795,1.00%,,否
桃園縣第01選區,陳根德,1,男,1956,中國國民黨,75973,61.76%,*,是
桃園縣第01選區,陳志明,2,男,1954,客家黨,647,0.52%,,否
桃園縣第01選區,李鎮楠,3,男,1953,民主進步黨,45257,36.79%,,是
桃園縣第01選區,姚毅君,4,男,1972,第三社會黨,1118,0.90%,,否
桃園縣第02選區,郭榮宗,1,男,1954,民主進步黨,58577,44.91%,,是
桃園縣第02選區,廖正井,2,男,1945,中國國民黨,71174,54.57%,*,否
桃園縣第02選區,蔡楊如松,3,女,1927,台灣農民黨,672,0.51%,,否
桃園縣第03選區,吳志揚,1,男,1969,中國國民黨,85821,63.22%,*,是
桃園縣第03選區,彭添富,2,男,1951,民主進步黨,49305,36.32%,,是
桃園縣第03選區,張明松,3,男,1957,客家黨,618,0.45%,,否
桃園縣第04選區,楊麗環,1,女,1957,中國國民黨,80769,62.42%,*,是
桃園縣第04選區,黃宗源,2,男,1950,民主進步黨,47966,37.07%,,是
桃園縣第04選區,蔡佩宜,3,女,1968,紅黨,645,0.49%,,否
桃園縣第05選區,劉俊儀,1,男,1971,無黨籍及未經政黨推薦,6214,4.97%,,否
桃園縣第05選區,黃嘉華,2,男,1970,制憲聯盟,382,0.30%,,否
桃園縣第05選區,朱鳳芝,3,女,1948,中國國民黨,79671,63.76%,*,是
桃園縣第05選區,李月琴,4,女,1960,民主進步黨,38671,30.95%,,否
桃園縣第06選區,姚吉鴻,1,男,1960,台灣團結聯盟,3147,2.57%,,否
桃園縣第06選區,邱創良,2,男,1955,民主進步黨,39660,32.40%,,否
桃園縣第06選區,孫大千,3,男,1969,中國國民黨,79593,65.02%,*,是
新竹縣第01選區,徐欣瑩,1,女,1972,無黨籍及未經政黨推薦,60209,31.31%,,否
新竹縣第01選區,余玉池,2,男,1953,客家黨,4152,2.15%,,否
新竹縣第01選區,邱鏡淳,3,男,1949,中國國民黨,127892,66.52%,*,是
苗栗縣第01選區,杜文卿,1,男,1954,民主進步黨,46905,41.98%,,是
苗栗縣第01選區,李乙廷,2,男,1954,中國國民黨,64817,58.01%,*,否
苗栗縣第02選區,何智輝,1,男,1950,中國國民黨,48290,38.06%,,是
苗栗縣第02選區,郭玉枝,2,女,1969,客家黨,975,0.76%,,否
苗栗縣第02選區,莊嚴,3,男,1965,民主自由黨,474,0.37%,,否
苗栗縣第02選區,詹運喜,4,男,1962,民主進步黨,18905,14.90%,,否
苗栗縣第02選區,賴金明,5,男,1976,大道慈悲濟世黨,335,0.26%,,否
苗栗縣第02選區,徐耀昌,6,男,1955,中國國民黨,57880,45.62%,*,是
臺中縣第01選區,蔡其昌,1,男,1969,民主進步黨,51624,46.40%,,是
臺中縣第01選區,劉銓忠,2,男,1942,中國國民黨,59632,53.59%,*,是
臺中縣第02選區,李順涼,1,男,1956,無黨籍及未經政黨推薦,14611,10.50%,,否
臺中縣第02選區,劉瑞龍,2,男,1951,民主進步黨,41093,29.55%,,否
臺中縣第02選區,顏清標,3,男,1960,無黨團結聯盟,83349,59.94%,*,是
臺中縣第03選區,江連福,1,男,1958,中國國民黨,75563,54.95%,*,是
臺中縣第03選區,簡肇棟,2,男,1955,民主進步黨,61927,45.04%,,否
臺中縣第04選區,高基讚,1,男,1957,台灣團結聯盟,38368,35.99%,,否
臺中縣第04選區,徐中雄,2,男,1957,中國國民黨,68216,64.00%,*,是
臺中縣第05選區,楊瓊瓔,1,女,1964,中國國民黨,72270,57.68%,*,是
臺中縣第05選區,郭俊銘,2,男,1955,民主進步黨,53012,42.31%,,是
彰化縣第01選區,陳秀卿,1,女,1950,中國國民黨,67236,44.96%,*,是
彰化縣第01選區,柯金德,2,男,1960,民主進步黨,31516,21.07%,,否
彰化縣第01選區,陳進丁,3,男,1946,無黨團結聯盟,50771,33.95%,,是
彰化縣第02選區,邱創進,1,男,1956,民主進步黨,47809,36.85%,,是
彰化縣第02選區,林滄敏,2,男,1958,中國國民黨,77871,60.02%,*,是
彰化縣第02選區,林招膨,3,男,1959,台灣團結聯盟,4047,3.11%,,否
彰化縣第03選區,鄭汝芬,1,女,1957,中國國民黨,68486,45.33%,*,否
彰化縣第03選區,楊宗哲,2,男,1956,無黨籍及未經政黨推薦,35989,23.82%,,是
彰化縣第03選區,林重謨,3,男,1947,民主進步黨,46595,30.84%,,是
彰化縣第04選區,陳朝容,1,男,1956,無黨籍及未經政黨推薦,20690,14.00%,,是
彰化縣第04選區,謝章捷,2,男,1958,無黨籍及未經政黨推薦,11302,7.64%,,否
彰化縣第04選區,江昭儀,3,男,1943,民主進步黨,54808,37.08%,,是
彰化縣第04選區,蕭景田,4,男,1954,中國國民黨,60980,41.26%,*,否
南投縣第01選區,吳敦義,1,男,1948,中國國民黨,64295,67.12%,*,是
南投縣第01選區,林耘生,2,男,1972,民主進步黨,31489,32.87%,,是
南投縣第02選區,林明溱,1,男,1951,中國國民黨,62344,57.93%,*,否
南投縣第02選區,湯火聖,2,男,1956,民主進步黨,44397,41.25%,,是
南投縣第02選區,陳翠容,3,女,1973,大道慈悲濟世黨,873,0.81%,,否
雲林縣第01選區,黃山谷,1,男,1947,綠黨,779,0.50%,,否
雲林縣第01選區,蔡桓生,2,男,1964,無黨籍及未經政黨推薦,1648,1.07%,,否
雲林縣第01選區,張嘉郡,3,女,1981,中國國民黨,86571,56.24%,*,否
雲林縣第01選區,陳憲中,4,男,1948,民主進步黨,64921,42.17%,,是
雲林縣第02選區,尹伶瑛,1,女,1957,無黨籍及未經政黨推薦,17282,10.72%,,是
雲林縣第02選區,張碩文,2,男,1971,中國國民黨,79138,49.11%,*,是
雲林縣第02選區,黃國華,3,男,1969,制憲聯盟,499,0.30%,,否
雲林縣第02選區,張昆煌,4,男,1954,大道慈悲濟世黨,454,0.28%,,否
雲林縣第02選區,廖珪如,5,女,1982,第三社會黨,2055,1.27%,,否
雲林縣第02選區,劉建國,6,男,1969,民主進步黨,61703,38.29%,,否
嘉義縣第01選區,蔡啟芳,1,男,1954,民主進步黨,55860,42.52%,,是
嘉義縣第01選區,翁重鈞,2,男,1955,中國國民黨,75489,57.47%,*,是
嘉義縣第02選區,張花冠,1,女,1954,民主進步黨,65192,57.05%,*,是
嘉義縣第02選區,黃茂,2,男,1944,制憲聯盟,940,0.82%,,否
嘉義縣第02選區,涂文生,3,男,1957,中國國民黨,48131,42.12%,,否
臺南縣第01選區,葉宜津,1,女,1960,民主進步黨,83909,54.57%,*,是
臺南縣第01選區,陳俊倫,2,男,1968,公民黨,1048,0.68%,,否
臺南縣第01選區,洪玉欽,3,男,1943,中國國民黨,68796,44.74%,,是
臺南縣第02選區,李和順,1,男,1952,無黨團結聯盟,65601,40.83%,,是
臺南縣第02選區,黃偉哲,2,男,1963,民主進步黨,95061,59.16%,*,是
臺南縣第03選區,吳健保,1,男,1950,中國國民黨,76285,47.33%,,否
臺南縣第03選區,李俊毅,2,男,1959,民主進步黨,84873,52.66%,*,是
高雄縣第01選區,鍾紹和,1,男,1956,中國國民黨,72309,53.55%,*,是
高雄縣第01選區,江嘉盛,2,男,1960,公民黨,1025,0.75%,,否
高雄縣第01選區,顏文章,3,男,1947,民主進步黨,61679,45.68%,,是
高雄縣第02選區,劉政瑋,1,男,1980,台灣農民黨,3250,2.12%,,否
高雄縣第02選區,余政憲,2,男,1959,民主進步黨,65257,42.60%,,否
高雄縣第02選區,林益世,3,男,1968,中國國民黨,84659,55.27%,*,是
高雄縣第03選區,陳啟昱,1,男,1965,民主進步黨,55848,45.13%,*,是
高雄縣第03選區,黃憲南,2,男,1960,無黨籍及未經政黨推薦,317,0.25%,,否
高雄縣第03選區,吳光訓,3,男,1950,中國國民黨,53205,43.00%,,是
高雄縣第03選區,徐慶煌,4,男,1976,無黨籍及未經政黨推薦,13158,10.63%,,否
高雄縣第03選區,簡宏德,5,男,1963,台灣農民黨,996,0.80%,,否
高雄縣第03選區,簡家弘,6,男,1973,無黨籍及未經政黨推薦,199,0.16%,,否
高雄縣第04選區,陳明政,1,男,1969,第三社會黨,204,0.13%,,否
高雄縣第04選區,吳隆傑,2,男,1950,台灣團結聯盟,1095,0.74%,,否
高雄縣第04選區,張美嫻,3,女,1978,公民黨,266,0.18%,,否
高雄縣第04選區,楊東杰,4,男,1963,台灣農民黨,377,0.25%,,否
高雄縣第04選區,林岱樺,5,女,1972,民主進步黨,71450,48.45%,,是
高雄縣第04選區,江玲君,6,女,1975,中國國民黨,74062,50.22%,*,否
屏東縣第01選區,王樹圍,1,男,1955,無黨籍及未經政黨推薦,2355,1.74%,,否
屏東縣第01選區,蕭立應,2,男,1971,第三社會黨,470,0.34%,,否
屏東縣第01選區,蔡豪,3,男,1958,無黨籍及未經政黨推薦,58727,43.41%,,是
屏東縣第01選區,藍群傑,4,男,1959,無黨籍及未經政黨推薦,6656,4.92%,,否
屏東縣第01選區,蘇震清,5,男,1965,民主進步黨,63453,46.90%,*,否
屏東縣第01選區,張惠怡,6,女,1970,無黨籍及未經政黨推薦,3617,2.67%,,否
屏東縣第02選區,李世斌,1,男,1962,民主進步黨,52441,43.17%,,否
屏東縣第02選區,王進士,2,男,1948,中國國民黨,69027,56.82%,*,否
屏東縣第03選區,潘孟安,1,男,1963,民主進步黨,59896,51.30%,*,是
屏東縣第03選區,蘇清泉,2,男,1957,中國國民黨,50195,42.99%,,否
屏東縣第03選區,周碧雲,3,女,1972,無黨籍及未經政黨推薦,6653,5.69%,,否
臺東縣第01選區,許志雄,1,男,1954,無黨籍及未經政黨推薦,21080,37.01%,,否
臺東縣第01選區,黃健庭,2,男,1959,中國國民黨,34794,61.09%,*,是
臺東縣第01選區,劉昀筑,3,女,1960,客家黨,1078,1.89%,,否
花蓮縣第01選區,鍾寶珠,1,女,1966,綠黨,2473,2.62%,,否
花蓮縣第01選區,盧博基,2,男,1949,民主進步黨,27207,28.88%,,是
花蓮縣第01選區,傅崐萁,3,男,1962,中國國民黨,62548,66.39%,*,是
花蓮縣第01選區,何智弘,4,男,1979,大道慈悲濟世黨,172,0.18%,,否
花蓮縣第01選區,詹益萬,5,男,1974,紅黨,682,0.72%,,否
花蓮縣第01選區,鍾尚廷,6,男,1968,無黨籍及未經政黨推薦,1119,1.18%,,否
澎湖縣第01選區,歐中慨,1,男,1958,無黨籍及未經政黨推薦,3373,8.73%,,否
澎湖縣第01選區,黃中陽,2,男,1976,大道慈悲濟世黨,300,0.77%,,否
澎湖縣第01選區,陳光復,3,男,1955,民主進步黨,15356,39.76%,,否
澎湖縣第01選區,林炳坤,4,男,1948,無黨團結聯盟,19584,50.71%,*,是
基隆市第01選區,游祥耀,1,男,1952,民主進步黨,41709,28.58%,,否
基隆市第01選區,呂貞中,2,男,1973,公民黨,1869,1.28%,,否
基隆市第01選區,王醒之,3,男,1972,綠黨,3426,2.34%,,否
基隆市第01選區,謝國樑,4,男,1975,中國國民黨,98926,67.79%,*,是
新竹市第01選區,呂學樟,1,男,1952,中國國民黨,99124,60.61%,*,是
新竹市第01選區,鄭宏輝,2,男,1969,民主進步黨,62334,38.12%,,否
新竹市第01選區,鄧秀寶,3,女,1960,民主自由黨,2059,1.25%,,否
臺中市第01選區,蔡明憲,1,男,1941,民主進步黨,53471,38.70%,,否
臺中市第01選區,蔡錦隆,2,男,1958,中國國民黨,84664,61.29%,*,是
臺中市第02選區,楊宗澧,1,男,1976,第三社會黨,791,0.47%,,否
臺中市第02選區,沈智慧,2,女,1957,無黨籍及未經政黨推薦,10714,6.37%,,是
臺中市第02選區,謝明源,3,男,1952,民主進步黨,60582,36.06%,,是
臺中市第02選區,盧秀燕,4,女,1961,中國國民黨,95873,57.08%,*,是
臺中市第03選區,賀姿華,1,女,1967,無黨籍及未經政黨推薦,1673,1.20%,,否
臺中市第03選區,何敏豪,2,男,1958,民主進步黨,59969,43.21%,,是
臺中市第03選區,林振東,3,男,1960,民主自由黨,611,0.44%,,否
臺中市第03選區,王名江,4,男,1950,大道慈悲濟世黨,322,0.23%,,否
臺中市第03選區,黃義交,5,男,1953,中國國民黨,76209,54.91%,*,是
嘉義市第01選區,凌子楚,1,男,1965,台灣團結聯盟,14273,12.63%,,否
嘉義市第01選區,江義雄,2,男,1944,中國國民黨,52774,46.70%,*,是
嘉義市第01選區,莊和子,3,女,1945,民主進步黨,45293,40.08%,,是
嘉義市第01選區,林瑞霞,4,女,1954,綠黨,663,0.58%,,否
臺南市第01選區,陳亭妃,1,女,1974,民主進步黨,86983,50.27%,*,否
臺南市第01選區,王昱婷,2,女,1973,中國國民黨,86040,49.72%,,是
臺南市第02選區,高思博,1,男,1968,中國國民黨,82566,48.35%,,是
臺南市第02選區,賴清德,2,男,1959,民主進步黨,88172,51.64%,*,是
金門縣第01選區,陳福海,1,男,1963,無黨籍及未經政黨推薦,9912,37.31%,*,否
金門縣第01選區,李沃士,2,男,1960,無黨籍及未經政黨推薦,5274,19.85%,,否
金門縣第01選區,高絃騰,3,男,1952,公民黨,39,0.14%,,否
金門縣第01選區,胡偉生,4,男,1957,無黨籍及未經政黨推薦,1070,4.02%,,否
金門縣第01選區,唐惠霈,5,男,1976,民主進步黨,431,1.62%,,否
金門縣第01選區,吳成典,6,男,1957,中國國民黨,9838,37.03%,,是
連江縣第01選區,曹成俤,1,男,1968,民主進步黨,142,3.23%,,否
連江縣第01選區,林惠官,2,男,1957,親民黨,2064,47.03%,,是
連江縣第01選區,曹爾忠,3,男,1954,中國國民黨,2182,49.72%,*,是
