地區,姓名,號次,得票數,得票率
臺北市第01選區士林區仁勇里,陳進祺,1,56,1.78%
臺北市第01選區士林區仁勇里,趙叔鍵,2,26,0.83%
臺北市第01選區士林區仁勇里,孫潤本,3,43,1.37%
臺北市第01選區士林區仁勇里,陳政忠,4,163,5.18%
臺北市第01選區士林區仁勇里,蔡茂林,5,37,1.17%
臺北市第01選區士林區仁勇里,鄭貴夏,6,41,1.30%
臺北市第01選區士林區仁勇里,何春盛,7,19,0.60%
臺北市第01選區士林區仁勇里,陳勝宏,8,104,3.30%
臺北市第01選區士林區仁勇里,張秋雄,9,46,1.46%
臺北市第01選區士林區仁勇里,江碩平,10,26,0.83%
臺北市第01選區士林區仁勇里,莊瑞雲,11,12,0.38%
臺北市第01選區士林區仁勇里,彭芝園,12,78,2.48%
臺北市第01選區士林區仁勇里,趙志祿,13,4,0.13%
臺北市第01選區士林區仁勇里,葉有正,14,14,0.44%
臺北市第01選區士林區仁勇里,陳耀煌,15,22,0.70%
臺北市第01選區士林區仁勇里,黃宗文,16,63,2.00%
臺北市第01選區士林區仁勇里,羅斌,17,1,0.03%
臺北市第01選區士林區仁勇里,陳雪芬,18,147,4.67%
臺北市第01選區士林區仁勇里,林瑞圖,19,486,15.43%
臺北市第01選區士林區仁勇里,吳碧珠,20,931,29.56%
臺北市第01選區士林區仁勇里,包崇敏,21,10,0.32%
臺北市第01選區士林區仁勇里,魏億龍,22,140,4.45%
臺北市第01選區士林區仁勇里,賁馨儀,23,141,4.48%
臺北市第01選區士林區仁勇里,陳正德,24,179,5.68%
臺北市第01選區士林區仁勇里,郭石吉,25,340,10.80%
臺北市第01選區士林區仁勇里,孫士堅,26,20,0.64%
臺北市第01選區士林區義信里,陳進祺,1,63,3.44%
臺北市第01選區士林區義信里,趙叔鍵,2,8,0.44%
臺北市第01選區士林區義信里,孫潤本,3,13,0.71%
臺北市第01選區士林區義信里,陳政忠,4,81,4.43%
臺北市第01選區士林區義信里,蔡茂林,5,11,0.60%
臺北市第01選區士林區義信里,鄭貴夏,6,13,0.71%
臺北市第01選區士林區義信里,何春盛,7,4,0.22%
