地區,姓名,號次,得票數,得票率
臺北市北投區建民里第0001投開票所,陳水扁,1,717,46.53%
臺北市北投區建民里第0001投開票所,連戰,2,824,53.47%
臺北市北投區建民里第0002投開票所,陳水扁,1,888,56.17%
臺北市北投區建民里第0002投開票所,連戰,2,693,43.83%
臺北市北投區文林里第0003投開票所,陳水扁,1,857,56.94%
臺北市北投區文林里第0003投開票所,連戰,2,648,43.06%
臺北市北投區文林里第0004投開票所,陳水扁,1,784,52.06%
臺北市北投區文林里第0004投開票所,連戰,2,722,47.94%
臺北市北投區石牌里第0005投開票所,陳水扁,1,625,53.51%
臺北市北投區石牌里第0005投開票所,連戰,2,543,46.49%
臺北市北投區石牌里第0006投開票所,陳水扁,1,628,53.68%
臺北市北投區石牌里第0006投開票所,連戰,2,542,46.32%
臺北市北投區石牌里第0007投開票所,陳水扁,1,624,53.15%
臺北市北投區石牌里第0007投開票所,連戰,2,550,46.85%
臺北市北投區福興里第0008投開票所,陳水扁,1,769,50.23%
臺北市北投區福興里第0008投開票所,連戰,2,762,49.77%
臺北市北投區福興里第0009投開票所,陳水扁,1,848,54.01%
臺北市北投區福興里第0009投開票所,連戰,2,722,45.99%
臺北市北投區福興里第0010投開票所,陳水扁,1,606,44.79%
臺北市北投區福興里第0010投開票所,連戰,2,747,55.21%
臺北市北投區榮光里第0011投開票所,陳水扁,1,786,53.04%
臺北市北投區榮光里第0011投開票所,連戰,2,696,46.96%
臺北市北投區榮光里第0012投開票所,陳水扁,1,846,51.09%
臺北市北投區榮光里第0012投開票所,連戰,2,810,48.91%
臺北市北投區榮光里第0013投開票所,陳水扁,1,612,39.71%
臺北市北投區榮光里第0013投開票所,連戰,2,929,60.29%
臺北市北投區榮華里第0014投開票所,陳水扁,1,482,40.61%
臺北市北投區榮華里第0014投開票所,連戰,2,705,59.39%
臺北市北投區榮華里第0015投開票所,陳水扁,1,540,43.44%
臺北市北投區榮華里第0015投開票所,連戰,2,703,56.56%
臺北市北投區榮華里第0016投開票所,陳水扁,1,622,48.40%
臺北市北投區榮華里第0016投開票所,連戰,2,663,51.60%
臺北市北投區榮華里第0017投開票所,陳水扁,1,527,44.62%
臺北市北投區榮華里第0017投開票所,連戰,2,654,55.38%
臺北市北投區裕民里第0018投開票所,陳水扁,1,672,44.53%
臺北市北投區裕民里第0018投開票所,連戰,2,837,55.47%
臺北市北投區裕民里第0019投開票所,陳水扁,1,705,47.96%
臺北市北投區裕民里第0019投開票所,連戰,2,765,52.04%
臺北市北投區裕民里第0020投開票所,陳水扁,1,694,47.31%
臺北市北投區裕民里第0020投開票所,連戰,2,773,52.69%
臺北市北投區振華里第0021投開票所,陳水扁,1,585,40.68%
臺北市北投區振華里第0021投開票所,連戰,2,853,59.32%
臺北市北投區振華里第0022投開票所,陳水扁,1,679,45.33%
臺北市北投區振華里第0022投開票所,連戰,2,819,54.67%
臺北市北投區振華里第0023投開票所,陳水扁,1,512,44.52%
臺北市北投區振華里第0023投開票所,連戰,2,638,55.48%
臺北市北投區振華里第0024投開票所,陳水扁,1,596,50.51%
臺北市北投區振華里第0024投開票所,連戰,2,584,49.49%
臺北市北投區永和里第0025投開票所,陳水扁,1,689,52.48%
臺北市北投區永和里第0025投開票所,連戰,2,624,47.52%
臺北市北投區永和里第0026投開票所,陳水扁,1,595,46.74%
臺北市北投區永和里第0026投開票所,連戰,2,678,53.26%
臺北市北投區永和里第0027投開票所,陳水扁,1,726,46.90%
臺北市北投區永和里第0027投開票所,連戰,2,822,53.10%
臺北市北投區永和里第0028投開票所,陳水扁,1,482,43.82%
臺北市北投區永和里第0028投開票所,連戰,2,618,56.18%
臺北市北投區永欣里第0029投開票所,陳水扁,1,539,37.64%
臺北市北投區永欣里第0029投開票所,連戰,2,893,62.36%
臺北市北投區永欣里第0030投開票所,陳水扁,1,463,32.33%
臺北市北投區永欣里第0030投開票所,連戰,2,969,67.67%
臺北市北投區永欣里第0031投開票所,陳水扁,1,609,43.41%
臺北市北投區永欣里第0031投開票所,連戰,2,794,56.59%
臺北市北投區永明里第0032投開票所,陳水扁,1,728,48.24%
臺北市北投區永明里第0032投開票所,連戰,2,781,51.76%
臺北市北投區永明里第0033投開票所,陳水扁,1,593,42.18%
臺北市北投區永明里第0033投開票所,連戰,2,813,57.82%
臺北市北投區東華里第0034投開票所,陳水扁,1,652,43.06%
臺北市北投區東華里第0034投開票所,連戰,2,862,56.94%
臺北市北投區東華里第0035投開票所,陳水扁,1,640,41.40%
臺北市北投區東華里第0035投開票所,連戰,2,906,58.60%
臺北市北投區吉利里第0036投開票所,陳水扁,1,593,43.44%
臺北市北投區吉利里第0036投開票所,連戰,2,772,56.56%
臺北市北投區吉利里第0037投開票所,陳水扁,1,633,43.78%
臺北市北投區吉利里第0037投開票所,連戰,2,813,56.22%
臺北市北投區吉利里第0038投開票所,陳水扁,1,553,38.73%
臺北市北投區吉利里第0038投開票所,連戰,2,875,61.27%
臺北市北投區吉慶里第0039投開票所,陳水扁,1,873,55.01%
臺北市北投區吉慶里第0039投開票所,連戰,2,714,44.99%
臺北市北投區吉慶里第0040投開票所,陳水扁,1,893,50.40%
臺北市北投區吉慶里第0040投開票所,連戰,2,879,49.60%
臺北市北投區尊賢里第0041投開票所,陳水扁,1,801,50.73%
臺北市北投區尊賢里第0041投開票所,連戰,2,778,49.27%
臺北市北投區尊賢里第0042投開票所,陳水扁,1,887,56.97%
臺北市北投區尊賢里第0042投開票所,連戰,2,670,43.03%
臺北市北投區立賢里第0043投開票所,陳水扁,1,602,51.76%
臺北市北投區立賢里第0043投開票所,連戰,2,561,48.24%
臺北市北投區立賢里第0044投開票所,陳水扁,1,542,50.56%
臺北市北投區立賢里第0044投開票所,連戰,2,530,49.44%
臺北市北投區立賢里第0045投開票所,陳水扁,1,586,50.69%
臺北市北投區立賢里第0045投開票所,連戰,2,570,49.31%
臺北市北投區立農里第0046投開票所,陳水扁,1,706,46.45%
臺北市北投區立農里第0046投開票所,連戰,2,814,53.55%
臺北市北投區立農里第0047投開票所,陳水扁,1,794,53.61%
臺北市北投區立農里第0047投開票所,連戰,2,687,46.39%
臺北市北投區立農里第0048投開票所,陳水扁,1,664,52.12%
臺北市北投區立農里第0048投開票所,連戰,2,610,47.88%
臺北市北投區立農里第0049投開票所,陳水扁,1,692,50.00%
臺北市北投區立農里第0049投開票所,連戰,2,692,50.00%
臺北市北投區八仙里第0050投開票所,陳水扁,1,835,54.19%
臺北市北投區八仙里第0050投開票所,連戰,2,706,45.81%
臺北市北投區八仙里第0051投開票所,陳水扁,1,860,52.22%
臺北市北投區八仙里第0051投開票所,連戰,2,787,47.78%
臺北市北投區洲美里第0052投開票所,陳水扁,1,835,70.23%
臺北市北投區洲美里第0052投開票所,連戰,2,354,29.77%
臺北市北投區奇岩里第0053投開票所,陳水扁,1,709,52.09%
臺北市北投區奇岩里第0053投開票所,連戰,2,652,47.91%
臺北市北投區奇岩里第0054投開票所,陳水扁,1,642,43.97%
臺北市北投區奇岩里第0054投開票所,連戰,2,818,56.03%
臺北市北投區奇岩里第0055投開票所,陳水扁,1,708,47.45%
臺北市北投區奇岩里第0055投開票所,連戰,2,784,52.55%
臺北市北投區奇岩里第0056投開票所,陳水扁,1,933,50.43%
臺北市北投區奇岩里第0056投開票所,連戰,2,917,49.57%
臺北市北投區清江里第0057投開票所,陳水扁,1,887,58.32%
臺北市北投區清江里第0057投開票所,連戰,2,634,41.68%
臺北市北投區清江里第0058投開票所,陳水扁,1,810,54.92%
臺北市北投區清江里第0058投開票所,連戰,2,665,45.08%
臺北市北投區清江里第0059投開票所,陳水扁,1,896,54.47%
臺北市北投區清江里第0059投開票所,連戰,2,749,45.53%
臺北市北投區清江里第0060投開票所,陳水扁,1,431,40.93%
臺北市北投區清江里第0060投開票所,連戰,2,622,59.07%
臺北市北投區中央里第0061投開票所,陳水扁,1,691,56.13%
臺北市北投區中央里第0061投開票所,連戰,2,540,43.87%
臺北市北投區中央里第0062投開票所,陳水扁,1,690,57.12%
臺北市北投區中央里第0062投開票所,連戰,2,518,42.88%
臺北市北投區中央里第0063投開票所,陳水扁,1,680,55.46%
臺北市北投區中央里第0063投開票所,連戰,2,546,44.54%
臺北市北投區中央里第0064投開票所,陳水扁,1,638,53.52%
臺北市北投區中央里第0064投開票所,連戰,2,554,46.48%
臺北市北投區長安里第0065投開票所,陳水扁,1,680,51.99%
臺北市北投區長安里第0065投開票所,連戰,2,628,48.01%
臺北市北投區長安里第0066投開票所,陳水扁,1,617,51.25%
臺北市北投區長安里第0066投開票所,連戰,2,587,48.75%
臺北市北投區長安里第0067投開票所,陳水扁,1,607,50.50%
臺北市北投區長安里第0067投開票所,連戰,2,595,49.50%
臺北市北投區大同里第0068投開票所,陳水扁,1,708,57.47%
臺北市北投區大同里第0068投開票所,連戰,2,524,42.53%
臺北市北投區大同里第0069投開票所,陳水扁,1,724,58.06%
臺北市北投區大同里第0069投開票所,連戰,2,523,41.94%
臺北市北投區大同里第0070投開票所,陳水扁,1,674,46.42%
臺北市北投區大同里第0070投開票所,連戰,2,778,53.58%
臺北市北投區溫泉里第0071投開票所,陳水扁,1,736,53.84%
臺北市北投區溫泉里第0071投開票所,連戰,2,631,46.16%
臺北市北投區溫泉里第0072投開票所,陳水扁,1,594,44.56%
臺北市北投區溫泉里第0072投開票所,連戰,2,739,55.44%
臺北市北投區溫泉里第0073投開票所,陳水扁,1,640,44.20%
臺北市北投區溫泉里第0073投開票所,連戰,2,808,55.80%
臺北市北投區林泉里第0074投開票所,陳水扁,1,233,22.96%
臺北市北投區林泉里第0074投開票所,連戰,2,782,77.04%
臺北市北投區林泉里第0075投開票所,陳水扁,1,491,45.00%
臺北市北投區林泉里第0075投開票所,連戰,2,600,55.00%
臺北市北投區中心里第0076投開票所,陳水扁,1,465,43.06%
臺北市北投區中心里第0076投開票所,連戰,2,615,56.94%
臺北市北投區中心里第0077投開票所,陳水扁,1,592,45.64%
臺北市北投區中心里第0077投開票所,連戰,2,705,54.36%
臺北市北投區中心里第0078投開票所,陳水扁,1,657,49.58%
臺北市北投區中心里第0078投開票所,連戰,2,668,50.42%
臺北市北投區中庸里第0079投開票所,陳水扁,1,680,53.54%
臺北市北投區中庸里第0079投開票所,連戰,2,590,46.46%
臺北市北投區中庸里第0080投開票所,陳水扁,1,777,51.08%
臺北市北投區中庸里第0080投開票所,連戰,2,744,48.92%
臺北市北投區開明里第0081投開票所,陳水扁,1,597,43.14%
臺北市北投區開明里第0081投開票所,連戰,2,787,56.86%
臺北市北投區開明里第0082投開票所,陳水扁,1,586,41.50%
臺北市北投區開明里第0082投開票所,連戰,2,826,58.50%
臺北市北投區開明里第0083投開票所,陳水扁,1,686,50.11%
臺北市北投區開明里第0083投開票所,連戰,2,683,49.89%
臺北市北投區中和里第0084投開票所,陳水扁,1,592,43.31%
臺北市北投區中和里第0084投開票所,連戰,2,775,56.69%
臺北市北投區中和里第0085投開票所,陳水扁,1,464,48.28%
臺北市北投區中和里第0085投開票所,連戰,2,497,51.72%
臺北市北投區中和里第0086投開票所,陳水扁,1,394,40.12%
臺北市北投區中和里第0086投開票所,連戰,2,588,59.88%
臺北市北投區智仁里第0087投開票所,陳水扁,1,505,41.67%
臺北市北投區智仁里第0087投開票所,連戰,2,707,58.33%
臺北市北投區智仁里第0088投開票所,陳水扁,1,606,43.47%
臺北市北投區智仁里第0088投開票所,連戰,2,788,56.53%
臺北市北投區智仁里第0089投開票所,陳水扁,1,560,41.48%
臺北市北投區智仁里第0089投開票所,連戰,2,790,58.52%
臺北市北投區秀山里第0090投開票所,陳水扁,1,515,45.18%
臺北市北投區秀山里第0090投開票所,連戰,2,625,54.82%
臺北市北投區秀山里第0091投開票所,陳水扁,1,500,42.63%
臺北市北投區秀山里第0091投開票所,連戰,2,673,57.37%
臺北市北投區文化里第0092投開票所,陳水扁,1,331,22.99%
臺北市北投區文化里第0092投開票所,連戰,2,1109,77.01%
臺北市北投區文化里第0093投開票所,陳水扁,1,496,35.53%
臺北市北投區文化里第0093投開票所,連戰,2,900,64.47%
臺北市北投區豐年里第0094投開票所,陳水扁,1,634,44.27%
臺北市北投區豐年里第0094投開票所,連戰,2,798,55.73%
臺北市北投區豐年里第0095投開票所,陳水扁,1,628,48.95%
臺北市北投區豐年里第0095投開票所,連戰,2,655,51.05%
臺北市北投區稻香里第0096投開票所,陳水扁,1,654,41.76%
臺北市北投區稻香里第0096投開票所,連戰,2,912,58.24%
臺北市北投區稻香里第0097投開票所,陳水扁,1,623,42.12%
臺北市北投區稻香里第0097投開票所,連戰,2,856,57.88%
臺北市北投區桃源里第0098投開票所,陳水扁,1,843,51.97%
臺北市北投區桃源里第0098投開票所,連戰,2,779,48.03%
臺北市北投區桃源里第0099投開票所,陳水扁,1,1017,56.59%
臺北市北投區桃源里第0099投開票所,連戰,2,780,43.41%
臺北市北投區一德里第0100投開票所,陳水扁,1,910,63.11%
臺北市北投區一德里第0100投開票所,連戰,2,532,36.89%
臺北市北投區一德里第0101投開票所,陳水扁,1,854,55.67%
臺北市北投區一德里第0101投開票所,連戰,2,680,44.33%
臺北市北投區一德里第0102投開票所,陳水扁,1,554,50.41%
臺北市北投區一德里第0102投開票所,連戰,2,545,49.59%
臺北市北投區關渡里第0103投開票所,陳水扁,1,715,48.54%
臺北市北投區關渡里第0103投開票所,連戰,2,758,51.46%
臺北市北投區關渡里第0104投開票所,陳水扁,1,661,52.21%
臺北市北投區關渡里第0104投開票所,連戰,2,605,47.79%
臺北市北投區關渡里第0105投開票所,陳水扁,1,702,47.15%
臺北市北投區關渡里第0105投開票所,連戰,2,787,52.85%
臺北市北投區關渡里第0106投開票所,陳水扁,1,706,52.61%
臺北市北投區關渡里第0106投開票所,連戰,2,636,47.39%
臺北市北投區關渡里第0107投開票所,陳水扁,1,370,39.28%
臺北市北投區關渡里第0107投開票所,連戰,2,572,60.72%
臺北市北投區泉源里第0108投開票所,陳水扁,1,168,50.60%
臺北市北投區泉源里第0108投開票所,連戰,2,164,49.40%
臺北市北投區泉源里第0109投開票所,陳水扁,1,708,57.00%
臺北市北投區泉源里第0109投開票所,連戰,2,534,43.00%
臺北市北投區湖山里第0110投開票所,陳水扁,1,327,56.19%
臺北市北投區湖山里第0110投開票所,連戰,2,255,43.81%
臺北市北投區湖山里第0111投開票所,陳水扁,1,334,43.32%
臺北市北投區湖山里第0111投開票所,連戰,2,437,56.68%
臺北市北投區大屯里第0112投開票所,陳水扁,1,512,67.19%
臺北市北投區大屯里第0112投開票所,連戰,2,250,32.81%
臺北市北投區湖田里第0113投開票所,陳水扁,1,322,54.39%
臺北市北投區湖田里第0113投開票所,連戰,2,270,45.61%
臺北市士林區仁勇里第0114投開票所,陳水扁,1,883,58.17%
臺北市士林區仁勇里第0114投開票所,連戰,2,635,41.83%
臺北市士林區仁勇里第0115投開票所,陳水扁,1,690,50.66%
臺北市士林區仁勇里第0115投開票所,連戰,2,672,49.34%
臺北市士林區義信里第0116投開票所,陳水扁,1,456,48.10%
臺北市士林區義信里第0116投開票所,連戰,2,492,51.90%
臺北市士林區義信里第0117投開票所,陳水扁,1,601,51.54%
臺北市士林區義信里第0117投開票所,連戰,2,565,48.46%
臺北市士林區福林里第0118投開票所,陳水扁,1,177,19.69%
臺北市士林區福林里第0118投開票所,連戰,2,722,80.31%
臺北市士林區福林里第0119投開票所,陳水扁,1,238,41.75%
臺北市士林區福林里第0119投開票所,連戰,2,332,58.25%
臺北市士林區福林里第0120投開票所,陳水扁,1,572,50.13%
臺北市士林區福林里第0120投開票所,連戰,2,569,49.87%
臺北市士林區福德里第0121投開票所,陳水扁,1,608,50.75%
臺北市士林區福德里第0121投開票所,連戰,2,590,49.25%
臺北市士林區福德里第0122投開票所,陳水扁,1,525,47.81%
臺北市士林區福德里第0122投開票所,連戰,2,573,52.19%
臺北市士林區福德里第0123投開票所,陳水扁,1,332,46.11%
臺北市士林區福德里第0123投開票所,連戰,2,388,53.89%
臺北市士林區福志里第0124投開票所,陳水扁,1,571,37.32%
臺北市士林區福志里第0124投開票所,連戰,2,959,62.68%
臺北市士林區福志里第0125投開票所,陳水扁,1,691,45.22%
臺北市士林區福志里第0125投開票所,連戰,2,837,54.78%
臺北市士林區福志里第0126投開票所,陳水扁,1,879,52.79%
臺北市士林區福志里第0126投開票所,連戰,2,786,47.21%
臺北市士林區舊佳里第0127投開票所,陳水扁,1,722,50.21%
臺北市士林區舊佳里第0127投開票所,連戰,2,716,49.79%
臺北市士林區舊佳里第0128投開票所,陳水扁,1,738,53.32%
臺北市士林區舊佳里第0128投開票所,連戰,2,646,46.68%
臺北市士林區舊佳里第0129投開票所,陳水扁,1,781,50.95%
臺北市士林區舊佳里第0129投開票所,連戰,2,752,49.05%
臺北市士林區福佳里第0130投開票所,陳水扁,1,627,52.25%
