地區,姓名,號次,得票數,得票率
臺北市第08選區松山區莊敬里,"伊凡諾幹 Iban Nokan",1,1,5.88%
臺北市第08選區松山區莊敬里,高李茂俊,2,0,0.00%
臺北市第08選區松山區莊敬里,李傅中武,3,16,94.11%
臺北市第08選區松山區東榮里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區東榮里,高李茂俊,2,1,33.33%
臺北市第08選區松山區東榮里,李傅中武,3,2,66.66%
臺北市第08選區松山區三民里,"伊凡諾幹 Iban Nokan",1,1,33.33%
臺北市第08選區松山區三民里,高李茂俊,2,0,0.00%
臺北市第08選區松山區三民里,李傅中武,3,2,66.66%
臺北市第08選區松山區新益里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區新益里,高李茂俊,2,0,0.00%
臺北市第08選區松山區新益里,李傅中武,3,4,100.00%
臺北市第08選區松山區富錦里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區富錦里,高李茂俊,2,0,0.00%
臺北市第08選區松山區富錦里,李傅中武,3,2,100.00%
臺北市第08選區松山區新東里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區新東里,高李茂俊,2,0,0.00%
臺北市第08選區松山區新東里,李傅中武,3,3,100.00%
臺北市第08選區松山區富泰里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區富泰里,高李茂俊,2,1,33.33%
臺北市第08選區松山區富泰里,李傅中武,3,2,66.66%
臺北市第08選區松山區介壽里,"伊凡諾幹 Iban Nokan",1,2,50.00%
臺北市第08選區松山區介壽里,高李茂俊,2,0,0.00%
臺北市第08選區松山區介壽里,李傅中武,3,2,50.00%
臺北市第08選區松山區精忠里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區精忠里,高李茂俊,2,2,100.00%
臺北市第08選區松山區精忠里,李傅中武,3,0,0.00%
臺北市第08選區松山區東光里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區東光里,高李茂俊,2,0,0.00%
臺北市第08選區松山區東光里,李傅中武,3,1,100.00%
臺北市第08選區松山區龍田里,"伊凡諾幹 Iban Nokan",1,1,6.66%
臺北市第08選區松山區龍田里,高李茂俊,2,0,0.00%
臺北市第08選區松山區龍田里,李傅中武,3,14,93.33%
臺北市第08選區松山區東昌里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區東昌里,高李茂俊,2,0,0.00%
臺北市第08選區松山區東昌里,李傅中武,3,1,100.00%
臺北市第08選區松山區東勢里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區東勢里,高李茂俊,2,0,0.00%
臺北市第08選區松山區東勢里,李傅中武,3,2,100.00%
臺北市第08選區松山區中華里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區中華里,高李茂俊,2,0,0.00%
臺北市第08選區松山區中華里,李傅中武,3,6,100.00%
臺北市第08選區松山區民有里,"伊凡諾幹 Iban Nokan",1,1,7.69%
臺北市第08選區松山區民有里,高李茂俊,2,0,0.00%
臺北市第08選區松山區民有里,李傅中武,3,12,92.30%
臺北市第08選區松山區民福里,"伊凡諾幹 Iban Nokan",1,1,10.00%
臺北市第08選區松山區民福里,高李茂俊,2,6,60.00%
臺北市第08選區松山區民福里,李傅中武,3,3,30.00%
臺北市第08選區松山區慈祐里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區慈祐里,高李茂俊,2,0,0.00%
臺北市第08選區松山區慈祐里,李傅中武,3,4,100.00%
臺北市第08選區松山區安平里,"伊凡諾幹 Iban Nokan",1,1,11.11%
臺北市第08選區松山區安平里,高李茂俊,2,0,0.00%
臺北市第08選區松山區安平里,李傅中武,3,8,88.88%
臺北市第08選區松山區鵬程里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區鵬程里,高李茂俊,2,0,0.00%
臺北市第08選區松山區鵬程里,李傅中武,3,15,100.00%
臺北市第08選區松山區自強里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區自強里,高李茂俊,2,0,0.00%
臺北市第08選區松山區自強里,李傅中武,3,8,100.00%
臺北市第08選區松山區吉祥里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區吉祥里,高李茂俊,2,0,0.00%
臺北市第08選區松山區吉祥里,李傅中武,3,3,100.00%
臺北市第08選區松山區新聚里,"伊凡諾幹 Iban Nokan",1,2,28.57%
臺北市第08選區松山區新聚里,高李茂俊,2,1,14.28%
臺北市第08選區松山區新聚里,李傅中武,3,4,57.14%
臺北市第08選區松山區復盛里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區復盛里,高李茂俊,2,1,16.66%
臺北市第08選區松山區復盛里,李傅中武,3,5,83.33%
臺北市第08選區松山區中正里,"伊凡諾幹 Iban Nokan",1,1,7.69%
臺北市第08選區松山區中正里,高李茂俊,2,0,0.00%
臺北市第08選區松山區中正里,李傅中武,3,12,92.30%
臺北市第08選區松山區中崙里,"伊凡諾幹 Iban Nokan",1,0,0.00%
臺北市第08選區松山區中崙里,高李茂俊,2,0,0.00%
臺北市第08選區松山區中崙里,李傅中武,3,5,100.00%
臺北市第08選區松山區美仁里,"伊凡諾幹 Iban Nokan",1,0,0.00%
