地區,姓名,號次,得票數,得票率
連江縣南竿鄉,劉增應,1,2402,64.36%
連江縣南竿鄉,楊綏生,2,1330,35.63%
連江縣北竿鄉,劉增應,1,929,70.53%
連江縣北竿鄉,楊綏生,2,388,29.46%
連江縣莒光鄉,劉增應,1,507,66.27%
連江縣莒光鄉,楊綏生,2,258,33.72%
連江縣東引鄉,劉增應,1,547,67.95%
連江縣東引鄉,楊綏生,2,258,32.04%
金門縣金城鎮,蘇龍科,1,180,1.22%
金門縣金城鎮,雷由靖,2,38,0.25%
金門縣金城鎮,陳福海,3,7402,50.30%
金門縣金城鎮,李沃士,4,4519,30.71%
金門縣金城鎮,汪成華,5,139,0.94%
金門縣金城鎮,洪志恒,6,146,0.99%
金門縣金城鎮,莊育民,7,129,0.87%
金門縣金城鎮,林水泉,8,62,0.42%
金門縣金城鎮,許乃權,9,1934,13.14%
金門縣金城鎮,楊榮祥,10,166,1.12%
金門縣金沙鎮,蘇龍科,1,42,0.62%
金門縣金沙鎮,雷由靖,2,21,0.31%
金門縣金沙鎮,陳福海,3,4053,60.08%
金門縣金沙鎮,李沃士,4,2172,32.19%
金門縣金沙鎮,汪成華,5,33,0.48%
金門縣金沙鎮,洪志恒,6,38,0.56%
金門縣金沙鎮,莊育民,7,18,0.26%
金門縣金沙鎮,林水泉,8,20,0.29%
金門縣金沙鎮,許乃權,9,336,4.98%
金門縣金沙鎮,楊榮祥,10,13,0.19%
金門縣金湖鎮,蘇龍科,1,58,0.59%
金門縣金湖鎮,雷由靖,2,17,0.17%
金門縣金湖鎮,陳福海,3,5791,59.87%
金門縣金湖鎮,李沃士,4,3065,31.68%
金門縣金湖鎮,汪成華,5,74,0.76%
金門縣金湖鎮,洪志恒,6,71,0.73%
金門縣金湖鎮,莊育民,7,27,0.27%
金門縣金湖鎮,林水泉,8,56,0.57%
金門縣金湖鎮,許乃權,9,453,4.68%
金門縣金湖鎮,楊榮祥,10,60,0.62%
金門縣金寧鄉,蘇龍科,1,159,1.66%
金門縣金寧鄉,雷由靖,2,40,0.41%
金門縣金寧鄉,陳福海,3,4570,47.78%
金門縣金寧鄉,李沃士,4,3441,35.98%
金門縣金寧鄉,汪成華,5,108,1.12%
金門縣金寧鄉,洪志恒,6,93,0.97%
金門縣金寧鄉,莊育民,7,48,0.50%
金門縣金寧鄉,林水泉,8,45,0.47%
金門縣金寧鄉,許乃權,9,953,9.96%
金門縣金寧鄉,楊榮祥,10,106,1.10%
金門縣烈嶼鄉,蘇龍科,1,27,0.61%
金門縣烈嶼鄉,雷由靖,2,14,0.31%
金門縣烈嶼鄉,陳福海,3,2079,47.46%
金門縣烈嶼鄉,李沃士,4,1714,39.13%
金門縣烈嶼鄉,汪成華,5,39,0.89%
金門縣烈嶼鄉,洪志恒,6,278,6.34%
金門縣烈嶼鄉,莊育民,7,11,0.25%
金門縣烈嶼鄉,林水泉,8,55,1.25%
金門縣烈嶼鄉,許乃權,9,155,3.53%
金門縣烈嶼鄉,楊榮祥,10,8,0.18%
金門縣烏坵鄉,蘇龍科,1,4,1.17%
金門縣烏坵鄉,雷由靖,2,2,0.58%
金門縣烏坵鄉,陳福海,3,70,20.58%
金門縣烏坵鄉,李沃士,4,235,69.11%
金門縣烏坵鄉,汪成華,5,10,2.94%
金門縣烏坵鄉,洪志恒,6,10,2.94%
金門縣烏坵鄉,莊育民,7,3,0.88%
金門縣烏坵鄉,林水泉,8,2,0.58%
金門縣烏坵鄉,許乃權,9,3,0.88%
金門縣烏坵鄉,楊榮祥,10,1,0.29%
宜蘭縣宜蘭市,林聰賢,1,27992,57.99%
宜蘭縣宜蘭市,邱淑媞,2,20276,42.00%
宜蘭縣羅東鎮,林聰賢,1,22693,65.49%
宜蘭縣羅東鎮,邱淑媞,2,11958,34.50%
宜蘭縣蘇澳鎮,林聰賢,1,15444,64.89%
宜蘭縣蘇澳鎮,邱淑媞,2,8353,35.10%
宜蘭縣頭城鎮,林聰賢,1,10184,55.71%
宜蘭縣頭城鎮,邱淑媞,2,8095,44.28%
宜蘭縣礁溪鄉,林聰賢,1,13814,62.65%
宜蘭縣礁溪鄉,邱淑媞,2,8235,37.34%
宜蘭縣壯圍鄉,林聰賢,1,10484,66.87%
宜蘭縣壯圍鄉,邱淑媞,2,5192,33.12%
宜蘭縣員山鄉,林聰賢,1,12294,68.13%
宜蘭縣員山鄉,邱淑媞,2,5750,31.86%
宜蘭縣冬山鄉,林聰賢,1,19929,71.19%
宜蘭縣冬山鄉,邱淑媞,2,8063,28.80%
宜蘭縣五結鄉,林聰賢,1,15015,70.18%
宜蘭縣五結鄉,邱淑媞,2,6379,29.81%
宜蘭縣三星鄉,林聰賢,1,8914,69.00%
宜蘭縣三星鄉,邱淑媞,2,4004,30.99%
宜蘭縣大同鄉,林聰賢,1,1659,43.76%
宜蘭縣大同鄉,邱淑媞,2,2132,56.23%
宜蘭縣南澳鄉,林聰賢,1,1831,49.29%
宜蘭縣南澳鄉,邱淑媞,2,1883,50.70%
新竹縣竹北市,葉芳棟,1,7223,10.62%
新竹縣竹北市,邱鏡淳,2,31587,46.48%
新竹縣竹北市,鄭永金,3,27482,40.43%
新竹縣竹北市,莊作兵,4,1666,2.45%
新竹縣竹東鎮,葉芳棟,1,2172,4.93%
新竹縣竹東鎮,邱鏡淳,2,22364,50.82%
新竹縣竹東鎮,鄭永金,3,18722,42.54%
新竹縣竹東鎮,莊作兵,4,744,1.69%
新竹縣新埔鎮,葉芳棟,1,888,4.49%
新竹縣新埔鎮,邱鏡淳,2,8034,40.63%
新竹縣新埔鎮,鄭永金,3,10516,53.18%
新竹縣新埔鎮,莊作兵,4,334,1.68%
新竹縣關西鎮,葉芳棟,1,616,3.37%
新竹縣關西鎮,邱鏡淳,2,7906,43.35%
新竹縣關西鎮,鄭永金,3,9453,51.84%
新竹縣關西鎮,莊作兵,4,259,1.42%
新竹縣湖口鄉,葉芳棟,1,1646,4.23%
新竹縣湖口鄉,邱鏡淳,2,18635,47.89%
新竹縣湖口鄉,鄭永金,3,17053,43.82%
新竹縣湖口鄉,莊作兵,4,1575,4.04%
新竹縣新豐鄉,葉芳棟,1,1422,5.02%
新竹縣新豐鄉,邱鏡淳,2,13452,47.50%
新竹縣新豐鄉,鄭永金,3,12586,44.44%
新竹縣新豐鄉,莊作兵,4,860,3.03%
新竹縣芎林鄉,葉芳棟,1,572,4.76%
新竹縣芎林鄉,邱鏡淳,2,5322,44.35%
新竹縣芎林鄉,鄭永金,3,5888,49.07%
新竹縣芎林鄉,莊作兵,4,216,1.80%
新竹縣橫山鄉,葉芳棟,1,279,3.23%
新竹縣橫山鄉,邱鏡淳,2,4237,49.17%
新竹縣橫山鄉,鄭永金,3,3971,46.08%
新竹縣橫山鄉,莊作兵,4,130,1.50%
新竹縣北埔鄉,葉芳棟,1,277,4.52%
新竹縣北埔鄉,邱鏡淳,2,2773,45.25%
新竹縣北埔鄉,鄭永金,3,2977,48.58%
新竹縣北埔鄉,莊作兵,4,100,1.63%
新竹縣寶山鄉,葉芳棟,1,358,4.28%
新竹縣寶山鄉,邱鏡淳,2,4698,56.18%
新竹縣寶山鄉,鄭永金,3,3195,38.21%
新竹縣寶山鄉,莊作兵,4,110,1.31%
新竹縣峨眉鄉,葉芳棟,1,107,2.59%
新竹縣峨眉鄉,邱鏡淳,2,1825,44.31%
新竹縣峨眉鄉,鄭永金,3,2129,51.69%
新竹縣峨眉鄉,莊作兵,4,57,1.38%
新竹縣尖石鄉,葉芳棟,1,104,1.96%
新竹縣尖石鄉,邱鏡淳,2,2335,44.05%
新竹縣尖石鄉,鄭永金,3,2815,53.11%
新竹縣尖石鄉,莊作兵,4,46,0.86%
新竹縣五峰鄉,葉芳棟,1,35,1.12%
新竹縣五峰鄉,邱鏡淳,2,1141,36.74%
新竹縣五峰鄉,鄭永金,3,1911,61.54%
新竹縣五峰鄉,莊作兵,4,18,0.57%
苗栗縣苗栗市,徐耀昌,1,24056,49.95%
苗栗縣苗栗市,康世儒,2,5562,11.54%
苗栗縣苗栗市,江明修,3,4583,9.51%
苗栗縣苗栗市,陳淑芬,4,319,0.66%
苗栗縣苗栗市,曾國良,5,286,0.59%
苗栗縣苗栗市,吳宜臻,6,13354,27.72%
苗栗縣苑裡鎮,徐耀昌,1,8989,32.62%
苗栗縣苑裡鎮,康世儒,2,4119,14.94%
苗栗縣苑裡鎮,江明修,3,653,2.36%
苗栗縣苑裡鎮,陳淑芬,4,262,0.95%
苗栗縣苑裡鎮,曾國良,5,180,0.65%
苗栗縣苑裡鎮,吳宜臻,6,13351,48.45%
苗栗縣通霄鎮,徐耀昌,1,9630,44.34%
苗栗縣通霄鎮,康世儒,2,2714,12.49%
苗栗縣通霄鎮,江明修,3,591,2.72%
苗栗縣通霄鎮,陳淑芬,4,220,1.01%
苗栗縣通霄鎮,曾國良,5,157,0.72%
苗栗縣通霄鎮,吳宜臻,6,8403,38.69%
苗栗縣竹南鎮,徐耀昌,1,12655,29.57%
苗栗縣竹南鎮,康世儒,2,20599,48.13%
苗栗縣竹南鎮,江明修,3,1114,2.60%
苗栗縣竹南鎮,陳淑芬,4,184,0.43%
苗栗縣竹南鎮,曾國良,5,152,0.35%
苗栗縣竹南鎮,吳宜臻,6,8086,18.89%
苗栗縣頭份鎮,徐耀昌,1,29277,57.78%
苗栗縣頭份鎮,康世儒,2,8136,16.05%
苗栗縣頭份鎮,江明修,3,1700,3.35%
苗栗縣頭份鎮,陳淑芬,4,276,0.54%
苗栗縣頭份鎮,曾國良,5,245,0.48%
苗栗縣頭份鎮,吳宜臻,6,11030,21.77%
苗栗縣後龍鎮,徐耀昌,1,9613,43.03%
苗栗縣後龍鎮,康世儒,2,3887,17.40%
苗栗縣後龍鎮,江明修,3,632,2.82%
苗栗縣後龍鎮,陳淑芬,4,221,0.98%
苗栗縣後龍鎮,曾國良,5,311,1.39%
苗栗縣後龍鎮,吳宜臻,6,7672,34.34%
苗栗縣卓蘭鎮,徐耀昌,1,5670,49.00%
苗栗縣卓蘭鎮,康世儒,2,1474,12.73%
苗栗縣卓蘭鎮,江明修,3,238,2.05%
苗栗縣卓蘭鎮,陳淑芬,4,81,0.70%
苗栗縣卓蘭鎮,曾國良,5,44,0.38%
苗栗縣卓蘭鎮,吳宜臻,6,4063,35.11%
苗栗縣大湖鄉,徐耀昌,1,5457,55.29%
苗栗縣大湖鄉,康世儒,2,1086,11.00%
苗栗縣大湖鄉,江明修,3,306,3.10%
苗栗縣大湖鄉,陳淑芬,4,67,0.67%
苗栗縣大湖鄉,曾國良,5,35,0.35%
苗栗縣大湖鄉,吳宜臻,6,2918,29.56%
苗栗縣公館鄉,徐耀昌,1,9653,48.16%
苗栗縣公館鄉,康世儒,2,2065,10.30%
苗栗縣公館鄉,江明修,3,2803,13.98%
苗栗縣公館鄉,陳淑芬,4,86,0.42%
苗栗縣公館鄉,曾國良,5,81,0.40%
苗栗縣公館鄉,吳宜臻,6,5355,26.71%
