地區,姓名,號次,得票數,得票率
臺北市第01選區士林區,翁儀賰,1,9211,5.50%
臺北市第01選區士林區,張盛玄,2,624,0.37%
臺北市第01選區士林區,陳正德,3,11103,6.63%
臺北市第01選區士林區,林朝鑫,4,937,0.56%
臺北市第01選區士林區,孫潤本,5,2612,1.56%
臺北市第01選區士林區,鄭政彥,6,252,0.15%
臺北市第01選區士林區,魏憶龍,7,11173,6.67%
臺北市第01選區士林區,呂月娥,8,1892,1.13%
臺北市第01選區士林區,林政毓,9,10558,6.31%
臺北市第01選區士林區,張振宇,10,1955,1.17%
臺北市第01選區士林區,陳進棋,11,2892,1.73%
臺北市第01選區士林區,蔡秋凰,12,13672,8.17%
臺北市第01選區士林區,陳政忠,13,17014,10.16%
臺北市第01選區士林區,吳碧珠,14,20342,12.15%
臺北市第01選區士林區,張金溪,15,1083,0.65%
臺北市第01選區士林區,陳雪芬,16,14996,8.96%
臺北市第01選區士林區,陳茂德,17,218,0.13%
臺北市第01選區士林區,高建智,18,9454,5.65%
臺北市第01選區士林區,賴素如,19,5751,3.44%
臺北市第01選區士林區,李康雷,20,2776,1.66%
臺北市第01選區士林區,潘懷宗,21,7125,4.26%
臺北市第01選區士林區,潘行一,22,6387,3.82%
臺北市第01選區士林區,陳碧峰,23,12730,7.61%
臺北市第01選區士林區,張昭仁,24,2631,1.57%
臺北市第01選區北投區,翁儀賰,1,4937,3.55%
臺北市第01選區北投區,張盛玄,2,556,0.40%
臺北市第01選區北投區,陳正德,3,8623,6.20%
臺北市第01選區北投區,林朝鑫,4,1336,0.96%
臺北市第01選區北投區,孫潤本,5,3952,2.84%
臺北市第01選區北投區,鄭政彥,6,145,0.10%
臺北市第01選區北投區,魏憶龍,7,8757,6.29%
臺北市第01選區北投區,呂月娥,8,1696,1.22%
臺北市第01選區北投區,林政毓,9,2950,2.12%
臺北市第01選區北投區,張振宇,10,1367,0.98%
臺北市第01選區北投區,陳進棋,11,14010,10.07%
臺北市第01選區北投區,蔡秋凰,12,11647,8.37%
臺北市第01選區北投區,陳政忠,13,6476,4.65%
臺北市第01選區北投區,吳碧珠,14,7502,5.39%
臺北市第01選區北投區,張金溪,15,612,0.44%
臺北市第01選區北投區,陳雪芬,16,19732,14.18%
臺北市第01選區北投區,陳茂德,17,82,0.06%
臺北市第01選區北投區,高建智,18,8790,6.32%
臺北市第01選區北投區,賴素如,19,14337,10.31%
臺北市第01選區北投區,李康雷,20,2600,1.87%
臺北市第01選區北投區,潘懷宗,21,4957,3.56%
臺北市第01選區北投區,潘行一,22,8371,6.02%
臺北市第01選區北投區,陳碧峰,23,3822,2.75%
臺北市第01選區北投區,張昭仁,24,1868,1.34%
臺北市第02選區南港區,賈毅然,1,2739,4.39%
臺北市第02選區南港區,官君達,2,844,1.35%
臺北市第02選區南港區,廖彬良,3,4814,7.72%
臺北市第02選區南港區,陳秀惠,4,5400,8.66%
臺北市第02選區南港區,黃珊珊,5,6907,11.08%
臺北市第02選區南港區,吳世正,6,3734,5.99%
臺北市第02選區南港區,葉春榮,7,2206,3.54%
臺北市第02選區南港區,李彥秀,8,16324,26.18%
臺北市第02選區南港區,陳義洲,9,995,1.60%
臺北市第02選區南港區,胡國樑,10,182,0.29%
臺北市第02選區南港區,陳尤雪,11,2043,3.28%
臺北市第02選區南港區,謝英美,12,11563,18.54%
臺北市第02選區南港區,李建昌,13,4613,7.40%
臺北市第02選區內湖區,賈毅然,1,9677,7.43%
臺北市第02選區內湖區,官君達,2,1872,1.44%
臺北市第02選區內湖區,廖彬良,3,8054,6.18%
臺北市第02選區內湖區,陳秀惠,4,14637,11.24%
臺北市第02選區內湖區,黃珊珊,5,19339,14.85%
臺北市第02選區內湖區,吳世正,6,16502,12.67%
臺北市第02選區內湖區,葉春榮,7,6689,5.14%
臺北市第02選區內湖區,李彥秀,8,9591,7.37%
臺北市第02選區內湖區,陳義洲,9,12746,9.79%
臺北市第02選區內湖區,胡國樑,10,306,0.23%
臺北市第02選區內湖區,陳尤雪,11,9380,7.20%
臺北市第02選區內湖區,謝英美,12,8310,6.38%
臺北市第02選區內湖區,李建昌,13,13119,10.07%
臺北市第03選區松山區,賴志威,1,743,0.65%
臺北市第03選區松山區,王俊元,2,3740,3.29%
臺北市第03選區松山區,柯盛雄,3,914,0.80%
臺北市第03選區松山區,許淵國,4,10478,9.22%
臺北市第03選區松山區,陳長榮,5,5042,4.44%
臺北市第03選區松山區,費鴻泰,6,12852,11.31%
臺北市第03選區松山區,陳孋輝,7,12250,10.78%
臺北市第03選區松山區,陳燦鴻,8,3441,3.03%
臺北市第03選區松山區,王正德,9,5447,4.79%
臺北市第03選區松山區,陳淑華,10,7463,6.57%
臺北市第03選區松山區,李成嶽,11,293,0.26%
臺北市第03選區松山區,許富男,12,11622,10.23%
臺北市第03選區松山區,魏錦源,13,4606,4.05%
臺北市第03選區松山區,朱孟庠,14,4269,3.76%
臺北市第03選區松山區,黃國隆,15,3678,3.24%
臺北市第03選區松山區,王博昱,16,5674,4.99%
臺北市第03選區松山區,陳永德,17,7423,6.53%
臺北市第03選區松山區,楊實秋,18,6589,5.80%
臺北市第03選區松山區,張琦凰,19,1906,1.68%
臺北市第03選區松山區,王高成,20,5219,4.59%
臺北市第03選區信義區,賴志威,1,676,0.49%
臺北市第03選區信義區,王俊元,2,3889,2.83%
臺北市第03選區信義區,柯盛雄,3,674,0.49%
臺北市第03選區信義區,許淵國,4,8741,6.36%
臺北市第03選區信義區,陳長榮,5,6387,4.65%
臺北市第03選區信義區,費鴻泰,6,20133,14.65%
臺北市第03選區信義區,陳孋輝,7,13143,9.56%
臺北市第03選區信義區,陳燦鴻,8,6776,4.93%
臺北市第03選區信義區,王正德,9,9362,6.81%
臺北市第03選區信義區,陳淑華,10,9924,7.22%
臺北市第03選區信義區,李成嶽,11,397,0.29%
臺北市第03選區信義區,許富男,12,10251,7.46%
臺北市第03選區信義區,魏錦源,13,4082,2.97%
臺北市第03選區信義區,朱孟庠,14,3677,2.68%
臺北市第03選區信義區,黃國隆,15,3196,2.33%
臺北市第03選區信義區,王博昱,16,5805,4.22%
臺北市第03選區信義區,陳永德,17,15491,11.27%
臺北市第03選區信義區,楊實秋,18,7553,5.50%
臺北市第03選區信義區,張琦凰,19,2292,1.67%
臺北市第03選區信義區,王高成,20,4990,3.63%
臺北市第04選區中山區,詹昭全,1,5493,4.57%
臺北市第04選區中山區,羅宗勝,2,10016,8.34%
臺北市第04選區中山區,陳玉梅,3,13719,11.42%
臺北市第04選區中山區,李承龍,4,1036,0.86%
臺北市第04選區中山區,葉信義,5,7408,6.17%
臺北市第04選區中山區,吳貞儀,6,561,0.47%
臺北市第04選區中山區,張福美,7,368,0.31%
臺北市第04選區中山區,林晉章,8,13325,11.10%
臺北市第04選區中山區,楊鎮雄,9,7539,6.28%
臺北市第04選區中山區,藍美津,10,13611,11.33%
臺北市第04選區中山區,方瑞生,11,6077,5.06%
臺北市第04選區中山區,王世堅,12,13214,11.00%
臺北市第04選區中山區,王浩,13,17921,14.92%
臺北市第04選區中山區,張豐藤,14,2485,2.07%
臺北市第04選區中山區,陳志銘,15,1717,1.43%
臺北市第04選區中山區,葛高凌風,16,5602,4.66%
臺北市第04選區大同區,詹昭全,1,1605,2.10%
臺北市第04選區大同區,羅宗勝,2,8014,10.51%
臺北市第04選區大同區,陳玉梅,3,14364,18.83%
臺北市第04選區大同區,李承龍,4,890,1.17%
臺北市第04選區大同區,葉信義,5,8339,10.93%
臺北市第04選區大同區,吳貞儀,6,362,0.47%
臺北市第04選區大同區,張福美,7,264,0.35%
臺北市第04選區大同區,林晉章,8,4817,6.31%
臺北市第04選區大同區,楊鎮雄,9,2596,3.40%
臺北市第04選區大同區,藍美津,10,11289,14.80%
臺北市第04選區大同區,方瑞生,11,3704,4.86%
臺北市第04選區大同區,王世堅,12,8703,11.41%
臺北市第04選區大同區,王浩,13,6313,8.28%
臺北市第04選區大同區,張豐藤,14,1772,2.32%
臺北市第04選區大同區,陳志銘,15,753,0.99%
臺北市第04選區大同區,葛高凌風,16,2502,3.28%
臺北市第05選區中正區,陳光宇,1,2461,2.73%
臺北市第05選區中正區,段宜康,2,11964,13.27%
臺北市第05選區中正區,林宏熙,3,2839,3.15%
臺北市第05選區中正區,龐建國,4,10010,11.10%
臺北市第05選區中正區,康耀忠,5,2619,2.90%
臺北市第05選區中正區,鍾小平,6,8759,9.71%
臺北市第05選區中正區,陳惠敏,7,7870,8.73%
臺北市第05選區中正區,林如心,8,1348,1.50%
臺北市第05選區中正區,謝麗珠,9,843,0.93%
臺北市第05選區中正區,邱智淵,10,5928,6.57%
臺北市第05選區中正區,陳嘉銘,11,6073,6.74%
臺北市第05選區中正區,邱錦添,12,10850,12.03%
臺北市第05選區中正區,李仁人,13,5850,6.49%
臺北市第05選區中正區,陳英燦,14,2707,3.00%
臺北市第05選區中正區,劉金富,15,187,0.21%
臺北市第05選區中正區,顏聖冠,16,9854,10.93%
臺北市第05選區萬華區,陳光宇,1,1792,1.47%
臺北市第05選區萬華區,段宜康,2,18237,15.01%
臺北市第05選區萬華區,林宏熙,3,11157,9.18%
臺北市第05選區萬華區,龐建國,4,9477,7.80%
臺北市第05選區萬華區,康耀忠,5,5128,4.22%
臺北市第05選區萬華區,鍾小平,6,7171,5.90%
臺北市第05選區萬華區,陳惠敏,7,8005,6.59%
臺北市第05選區萬華區,林如心,8,1742,1.43%
臺北市第05選區萬華區,謝麗珠,9,409,0.34%
臺北市第05選區萬華區,邱智淵,10,3981,3.28%
臺北市第05選區萬華區,陳嘉銘,11,13692,11.27%
臺北市第05選區萬華區,邱錦添,12,3148,2.59%
臺北市第05選區萬華區,李仁人,13,19674,16.19%
臺北市第05選區萬華區,陳英燦,14,5157,4.24%
臺北市第05選區萬華區,劉金富,15,323,0.27%
臺北市第05選區萬華區,顏聖冠,16,12422,10.22%
臺北市第06選區大安區,鄧家基,1,9509,5.45%
臺北市第06選區大安區,李新,2,9524,5.45%
臺北市第06選區大安區,江蓋世,3,16104,9.22%
臺北市第06選區大安區,陳錦祥,4,12438,7.12%
臺北市第06選區大安區,厲耿桂芳,5,9285,5.32%
臺北市第06選區大安區,郭儒釗,6,393,0.23%
臺北市第06選區大安區,柯景昇,7,7173,4.11%
臺北市第06選區大安區,彭渰雯,8,6095,3.49%
臺北市第06選區大安區,曾文華,9,1383,0.79%
臺北市第06選區大安區,王長春,10,3902,2.23%
臺北市第06選區大安區,張裕泰,11,1454,0.83%
臺北市第06選區大安區,周柏雅,12,12656,7.25%
臺北市第06選區大安區,李慶元,13,9501,5.44%
臺北市第06選區大安區,秦儷舫,14,21377,12.24%
臺北市第06選區大安區,林美娜,15,6638,3.80%
臺北市第06選區大安區,蔣乃辛,16,23492,13.45%
臺北市第06選區大安區,林奕華,17,9882,5.66%
臺北市第06選區大安區,劉昌崙,18,8019,4.59%
臺北市第06選區大安區,李慶鋒,19,5784,3.31%
臺北市第06選區文山區,鄧家基,1,9734,7.17%
臺北市第06選區文山區,李新,2,6976,5.14%
臺北市第06選區文山區,江蓋世,3,6802,5.01%
臺北市第06選區文山區,陳錦祥,4,7472,5.50%
臺北市第06選區文山區,厲耿桂芳,5,10133,7.46%
臺北市第06選區文山區,郭儒釗,6,338,0.25%
臺北市第06選區文山區,柯景昇,7,10037,7.39%
臺北市第06選區文山區,彭渰雯,8,4406,3.24%
臺北市第06選區文山區,曾文華,9,604,0.44%
臺北市第06選區文山區,王長春,10,4539,3.34%
臺北市第06選區文山區,張裕泰,11,7861,5.79%
臺北市第06選區文山區,周柏雅,12,6840,5.04%
臺北市第06選區文山區,李慶元,13,8320,6.13%
臺北市第06選區文山區,秦儷舫,14,17712,13.04%
臺北市第06選區文山區,林美娜,15,5259,3.87%
臺北市第06選區文山區,蔣乃辛,16,9429,6.94%
臺北市第06選區文山區,林奕華,17,6517,4.80%
臺北市第06選區文山區,劉昌崙,18,7638,5.63%
臺北市第06選區文山區,李慶鋒,19,5166,3.80%
高雄市第01選區鹽埕區,陳漢昇,1,770,4.13%
高雄市第01選區鹽埕區,蕭裕正,2,3668,19.70%
高雄市第01選區鹽埕區,陳明吉,3,625,3.36%
高雄市第01選區鹽埕區,張省吾,4,3097,16.63%
高雄市第01選區鹽埕區,趙幸男,5,1630,8.75%
高雄市第01選區鹽埕區,蔡松雄,6,4412,23.69%
高雄市第01選區鹽埕區,李喬如,7,2739,14.71%
高雄市第01選區鹽埕區,鄭瑞平,8,790,4.24%
高雄市第01選區鹽埕區,池學文,9,678,3.64%
高雄市第01選區鹽埕區,陳建達,10,215,1.15%
高雄市第01選區鼓山區,陳漢昇,1,2104,3.41%
高雄市第01選區鼓山區,蕭裕正,2,9370,15.20%
高雄市第01選區鼓山區,陳明吉,3,6682,10.84%
高雄市第01選區鼓山區,張省吾,4,9106,14.77%
高雄市第01選區鼓山區,趙幸男,5,6024,9.77%
高雄市第01選區鼓山區,蔡松雄,6,7498,12.16%
高雄市第01選區鼓山區,李喬如,7,13331,21.62%
高雄市第01選區鼓山區,鄭瑞平,8,4376,7.10%
高雄市第01選區鼓山區,池學文,9,2427,3.94%
高雄市第01選區鼓山區,陳建達,10,745,1.21%
高雄市第01選區旗津區,陳漢昇,1,11050,61.43%
高雄市第01選區旗津區,蕭裕正,2,1237,6.88%
高雄市第01選區旗津區,陳明吉,3,658,3.66%
高雄市第01選區旗津區,張省吾,4,1972,10.96%
高雄市第01選區旗津區,趙幸男,5,719,4.00%
高雄市第01選區旗津區,蔡松雄,6,478,2.66%
高雄市第01選區旗津區,李喬如,7,1258,6.99%
高雄市第01選區旗津區,鄭瑞平,8,344,1.91%
高雄市第01選區旗津區,池學文,9,88,0.49%
高雄市第01選區旗津區,陳建達,10,185,1.03%
高雄市第02選區左營區,林安亨,1,400,0.51%
高雄市第02選區左營區,謝天助,2,1513,1.95%
高雄市第02選區左營區,張春粗,3,5744,7.39%
高雄市第02選區左營區,陳萬達,4,3430,4.41%
高雄市第02選區左營區,蔡朝鵬,5,1822,2.34%
高雄市第02選區左營區,周秋敏,6,2585,3.33%
高雄市第02選區左營區,張清泉,7,6731,8.66%
高雄市第02選區左營區,藍星木,8,2287,2.94%
高雄市第02選區左營區,蔡長根,9,1723,2.22%
高雄市第02選區左營區,師興中,10,2534,3.26%
高雄市第02選區左營區,藍健菖,11,6306,8.11%
高雄市第02選區左營區,楊色玉,12,10983,14.13%
高雄市第02選區左營區,葉信誠,13,3374,4.34%
高雄市第02選區左營區,陳雲龍,14,12016,15.46%
高雄市第02選區左營區,周鍾溢,15,2917,3.75%
高雄市第02選區左營區,黃石龍,16,2007,2.58%
高雄市第02選區左營區,劉麗娟,17,1137,1.46%
高雄市第02選區左營區,戴德銘,18,10200,13.13%
高雄市第02選區楠梓區,林安亨,1,270,0.34%
高雄市第02選區楠梓區,謝天助,2,1024,1.30%
高雄市第02選區楠梓區,張春粗,3,1774,2.25%
高雄市第02選區楠梓區,陳萬達,4,8154,10.36%
高雄市第02選區楠梓區,蔡朝鵬,5,4761,6.05%
高雄市第02選區楠梓區,周秋敏,6,3442,4.37%
高雄市第02選區楠梓區,張清泉,7,3085,3.92%
高雄市第02選區楠梓區,藍星木,8,10097,12.83%
高雄市第02選區楠梓區,蔡長根,9,6834,8.68%
高雄市第02選區楠梓區,師興中,10,1735,2.20%
高雄市第02選區楠梓區,藍健菖,11,4347,5.52%
高雄市第02選區楠梓區,楊色玉,12,4935,6.27%
高雄市第02選區楠梓區,葉信誠,13,2262,2.87%
高雄市第02選區楠梓區,陳雲龍,14,2390,3.04%
高雄市第02選區楠梓區,周鍾溢,15,8471,10.77%
高雄市第02選區楠梓區,黃石龍,16,9539,12.12%
高雄市第02選區楠梓區,劉麗娟,17,2362,3.00%
高雄市第02選區楠梓區,戴德銘,18,3208,4.08%
高雄市第03選區三民區,黃添財,1,13441,7.33%
高雄市第03選區三民區,吳重新,2,10581,5.77%
高雄市第03選區三民區,鄭震源,3,1602,0.87%
高雄市第03選區三民區,黃昭星,4,9832,5.36%
高雄市第03選區三民區,羅智強,5,3234,1.76%
高雄市第03選區三民區,張榮顯,6,11289,6.16%
高雄市第03選區三民區,陳麗伶,7,2792,1.52%
高雄市第03選區三民區,顏陳秀鑾,8,6798,3.71%
高雄市第03選區三民區,徐傑堂,9,8374,4.57%
高雄市第03選區三民區,林永堅,10,18866,10.29%
高雄市第03選區三民區,康月蓮,11,415,0.23%
高雄市第03選區三民區,梅再興,12,10018,5.47%
高雄市第03選區三民區,黃啟川,13,19097,10.42%
高雄市第03選區三民區,林武忠,14,6719,3.67%
高雄市第03選區三民區,吳林淑敏,15,8132,4.44%
高雄市第03選區三民區,陳富榮,16,812,0.44%
高雄市第03選區三民區,蔡順安,17,4835,2.64%
高雄市第03選區三民區,劉少春,18,15016,8.19%
高雄市第03選區三民區,吳長洪,19,760,0.41%
高雄市第03選區三民區,曾長發,20,10277,5.61%
高雄市第03選區三民區,楊文禮,21,668,0.36%
高雄市第03選區三民區,蔡見興,22,13367,7.29%
高雄市第03選區三民區,劉明松,23,954,0.52%
高雄市第03選區三民區,陳武勳,24,3520,1.92%
高雄市第03選區三民區,蔡財源,25,1874,1.02%
高雄市第04選區新興區,劉文經,1,130,0.37%
高雄市第04選區新興區,王志雄,2,4025,11.56%
高雄市第04選區新興區,莊啟旺,3,1582,4.54%
高雄市第04選區新興區,蔡龍居,4,1530,4.39%
高雄市第04選區新興區,林崑山,5,2700,7.76%
高雄市第04選區新興區,陳春生,6,3008,8.64%
高雄市第04選區新興區,陳惠凰,7,936,2.69%
高雄市第04選區新興區,龔睿宏,8,1409,4.05%
高雄市第04選區新興區,梁奕權,9,45,0.13%
高雄市第04選區新興區,張瑞德,10,1436,4.12%
高雄市第04選區新興區,陳村雄,11,5950,17.09%
高雄市第04選區新興區,許榮貴,12,55,0.16%
高雄市第04選區新興區,許崑源,13,5525,15.87%
高雄市第04選區新興區,黃芳仁,14,1708,4.91%
高雄市第04選區新興區,詹永龍,15,1039,2.98%
高雄市第04選區新興區,洪茂俊,16,1178,3.38%
高雄市第04選區新興區,陳玲俐,17,1855,5.33%
高雄市第04選區新興區,高洪達,18,704,2.02%
高雄市第04選區前金區,劉文經,1,61,0.31%
高雄市第04選區前金區,王志雄,2,2544,12.92%
高雄市第04選區前金區,莊啟旺,3,1087,5.52%
高雄市第04選區前金區,蔡龍居,4,775,3.94%
高雄市第04選區前金區,林崑山,5,1321,6.71%
高雄市第04選區前金區,陳春生,6,1705,8.66%
高雄市第04選區前金區,陳惠凰,7,630,3.20%
高雄市第04選區前金區,龔睿宏,8,782,3.97%
高雄市第04選區前金區,梁奕權,9,34,0.17%
高雄市第04選區前金區,張瑞德,10,739,3.75%
高雄市第04選區前金區,陳村雄,11,2343,11.90%
高雄市第04選區前金區,許榮貴,12,45,0.23%
高雄市第04選區前金區,許崑源,13,3198,16.25%
高雄市第04選區前金區,黃芳仁,14,1010,5.13%
高雄市第04選區前金區,詹永龍,15,670,3.40%
