地區,姓名,號次,得票數,得票率
臺北市,楊仁福,1,371,21.98%
臺北市,宋進財,2,160,9.48%
臺北市,章賢生,3,32,1.90%
臺北市,陳瑩,4,259,15.34%
臺北市,王清堅,5,98,5.81%
臺北市,廖國棟,6,339,20.08%
臺北市,楊仁煌,7,44,2.61%
臺北市,蔡中涵,8,208,12.32%
臺北市,林正二,9,177,10.49%
高雄市,楊仁福,1,145,10.89%
高雄市,宋進財,2,37,2.78%
高雄市,章賢生,3,3,0.23%
高雄市,陳瑩,4,192,14.41%
高雄市,王清堅,5,99,7.43%
高雄市,廖國棟,6,438,32.88%
高雄市,楊仁煌,7,36,2.70%
高雄市,蔡中涵,8,166,12.46%
高雄市,林正二,9,216,16.22%
臺北縣,楊仁福,1,1353,20.56%
臺北縣,宋進財,2,1505,22.87%
臺北縣,章賢生,3,71,1.08%
臺北縣,陳瑩,4,806,12.25%
臺北縣,王清堅,5,243,3.69%
臺北縣,廖國棟,6,937,14.24%
臺北縣,楊仁煌,7,110,1.67%
臺北縣,蔡中涵,8,880,13.37%
臺北縣,林正二,9,677,10.29%
宜蘭縣,楊仁福,1,70,20.90%
宜蘭縣,宋進財,2,21,6.27%
宜蘭縣,章賢生,3,1,0.30%
宜蘭縣,陳瑩,4,58,17.31%
宜蘭縣,王清堅,5,8,2.39%
宜蘭縣,廖國棟,6,94,28.06%
宜蘭縣,楊仁煌,7,5,1.49%
宜蘭縣,蔡中涵,8,54,16.12%
宜蘭縣,林正二,9,24,7.16%
桃園縣,楊仁福,1,1003,16.65%
桃園縣,宋進財,2,864,14.35%
桃園縣,章賢生,3,57,0.95%
桃園縣,陳瑩,4,616,10.23%
桃園縣,王清堅,5,478,7.94%
桃園縣,廖國棟,6,1066,17.70%
桃園縣,楊仁煌,7,64,1.06%
桃園縣,蔡中涵,8,916,15.21%
桃園縣,林正二,9,959,15.92%
新竹縣,楊仁福,1,97,32.88%
新竹縣,宋進財,2,17,5.76%
新竹縣,章賢生,3,2,0.68%
新竹縣,陳瑩,4,44,14.92%
新竹縣,王清堅,5,11,3.73%
新竹縣,廖國棟,6,53,17.97%
新竹縣,楊仁煌,7,3,1.02%
新竹縣,蔡中涵,8,38,12.88%
