地區,姓名,號次,得票數,得票率
宜蘭縣宜蘭市南門里,林聰賢,1,147,38.38%
宜蘭縣宜蘭市南門里,呂國華,2,236,61.61%
宜蘭縣宜蘭市負郭里,林聰賢,1,810,45.60%
宜蘭縣宜蘭市負郭里,呂國華,2,966,54.39%
宜蘭縣宜蘭市民族里,林聰賢,1,648,41.24%
宜蘭縣宜蘭市民族里,呂國華,2,923,58.75%
宜蘭縣宜蘭市建軍里,林聰賢,1,729,42.93%
宜蘭縣宜蘭市建軍里,呂國華,2,969,57.06%
宜蘭縣宜蘭市復興里,林聰賢,1,740,38.78%
宜蘭縣宜蘭市復興里,呂國華,2,1168,61.21%
宜蘭縣宜蘭市思源里,林聰賢,1,1680,41.05%
宜蘭縣宜蘭市思源里,呂國華,2,2412,58.94%
宜蘭縣宜蘭市文化里,林聰賢,1,921,44.94%
宜蘭縣宜蘭市文化里,呂國華,2,1128,55.05%
宜蘭縣宜蘭市神農里,林聰賢,1,160,41.99%
宜蘭縣宜蘭市神農里,呂國華,2,221,58.00%
宜蘭縣宜蘭市民生里,林聰賢,1,173,56.35%
宜蘭縣宜蘭市民生里,呂國華,2,134,43.64%
宜蘭縣宜蘭市昇平里,林聰賢,1,294,58.56%
宜蘭縣宜蘭市昇平里,呂國華,2,208,41.43%
宜蘭縣宜蘭市大東里,林聰賢,1,204,49.63%
宜蘭縣宜蘭市大東里,呂國華,2,207,50.36%
宜蘭縣宜蘭市新興里,林聰賢,1,165,44.83%
宜蘭縣宜蘭市新興里,呂國華,2,203,55.16%
宜蘭縣宜蘭市和睦里,林聰賢,1,599,43.50%
宜蘭縣宜蘭市和睦里,呂國華,2,778,56.49%
宜蘭縣宜蘭市民權里,林聰賢,1,423,38.98%
宜蘭縣宜蘭市民權里,呂國華,2,662,61.01%
宜蘭縣宜蘭市進士里,林聰賢,1,1585,47.39%
宜蘭縣宜蘭市進士里,呂國華,2,1759,52.60%
宜蘭縣宜蘭市南橋里,林聰賢,1,285,54.70%
宜蘭縣宜蘭市南橋里,呂國華,2,236,45.29%
宜蘭縣宜蘭市建業里,林聰賢,1,445,53.22%
宜蘭縣宜蘭市建業里,呂國華,2,391,46.77%
宜蘭縣宜蘭市南津里,林聰賢,1,383,54.09%
宜蘭縣宜蘭市南津里,呂國華,2,325,45.90%
宜蘭縣宜蘭市凱旋里,林聰賢,1,457,54.53%
宜蘭縣宜蘭市凱旋里,呂國華,2,381,45.46%
宜蘭縣宜蘭市黎明里,林聰賢,1,542,51.32%
宜蘭縣宜蘭市黎明里,呂國華,2,514,48.67%
宜蘭縣宜蘭市東村里,林聰賢,1,1336,45.80%
宜蘭縣宜蘭市東村里,呂國華,2,1581,54.19%
宜蘭縣宜蘭市延平里,林聰賢,1,1515,45.04%
宜蘭縣宜蘭市延平里,呂國華,2,1848,54.95%
宜蘭縣宜蘭市七張里,林聰賢,1,561,61.17%
宜蘭縣宜蘭市七張里,呂國華,2,356,38.82%
宜蘭縣宜蘭市慈安里,林聰賢,1,1282,45.36%
宜蘭縣宜蘭市慈安里,呂國華,2,1544,54.63%
宜蘭縣宜蘭市新民里,林聰賢,1,220,51.40%
宜蘭縣宜蘭市新民里,呂國華,2,208,48.59%
宜蘭縣宜蘭市東門里,林聰賢,1,199,57.34%
宜蘭縣宜蘭市東門里,呂國華,2,148,42.65%
宜蘭縣宜蘭市中正里,林聰賢,1,217,53.71%
宜蘭縣宜蘭市中正里,呂國華,2,187,46.28%
宜蘭縣宜蘭市小東里,林聰賢,1,416,46.68%
宜蘭縣宜蘭市小東里,呂國華,2,475,53.31%
宜蘭縣宜蘭市菜園里,林聰賢,1,462,52.61%
宜蘭縣宜蘭市菜園里,呂國華,2,416,47.38%
宜蘭縣宜蘭市孝廉里,林聰賢,1,358,51.65%
宜蘭縣宜蘭市孝廉里,呂國華,2,335,48.34%
宜蘭縣宜蘭市新生里,林聰賢,1,868,53.67%
宜蘭縣宜蘭市新生里,呂國華,2,749,46.32%
宜蘭縣宜蘭市茭白里,林聰賢,1,813,55.11%
宜蘭縣宜蘭市茭白里,呂國華,2,662,44.88%
宜蘭縣宜蘭市北津里,林聰賢,1,647,54.23%
宜蘭縣宜蘭市北津里,呂國華,2,546,45.76%
宜蘭縣宜蘭市梅洲里,林聰賢,1,1099,57.75%
宜蘭縣宜蘭市梅洲里,呂國華,2,804,42.24%
宜蘭縣宜蘭市北門里,林聰賢,1,279,49.20%
宜蘭縣宜蘭市北門里,呂國華,2,288,50.79%
宜蘭縣宜蘭市慶和里,林聰賢,1,292,59.71%
宜蘭縣宜蘭市慶和里,呂國華,2,197,40.28%
宜蘭縣宜蘭市鄂王里,林聰賢,1,294,59.87%
宜蘭縣宜蘭市鄂王里,呂國華,2,197,40.12%
宜蘭縣宜蘭市西門里,林聰賢,1,452,52.86%
宜蘭縣宜蘭市西門里,呂國華,2,403,47.13%
宜蘭縣宜蘭市中山里,林聰賢,1,292,58.05%
宜蘭縣宜蘭市中山里,呂國華,2,211,41.94%
宜蘭縣宜蘭市大道里,林聰賢,1,425,45.35%
宜蘭縣宜蘭市大道里,呂國華,2,512,54.64%
宜蘭縣羅東鎮開明里,林聰賢,1,643,63.85%
宜蘭縣羅東鎮開明里,呂國華,2,364,36.14%
宜蘭縣羅東鎮大新里,林聰賢,1,648,66.66%
宜蘭縣羅東鎮大新里,呂國華,2,324,33.33%
宜蘭縣羅東鎮東安里,林聰賢,1,1232,60.42%
宜蘭縣羅東鎮東安里,呂國華,2,807,39.57%
宜蘭縣羅東鎮新群里,林聰賢,1,1100,71.33%
宜蘭縣羅東鎮新群里,呂國華,2,442,28.66%
宜蘭縣羅東鎮羅莊里,林聰賢,1,913,58.48%
宜蘭縣羅東鎮羅莊里,呂國華,2,648,41.51%
宜蘭縣羅東鎮南昌里,林聰賢,1,811,50.37%
宜蘭縣羅東鎮南昌里,呂國華,2,799,49.62%
宜蘭縣羅東鎮南豪里,林聰賢,1,537,59.14%
宜蘭縣羅東鎮南豪里,呂國華,2,371,40.85%
宜蘭縣羅東鎮成功里,林聰賢,1,522,54.37%
宜蘭縣羅東鎮成功里,呂國華,2,438,45.62%
宜蘭縣羅東鎮仁德里,林聰賢,1,464,59.79%
宜蘭縣羅東鎮仁德里,呂國華,2,312,40.20%
宜蘭縣羅東鎮仁和里,林聰賢,1,441,59.59%
宜蘭縣羅東鎮仁和里,呂國華,2,299,40.40%
宜蘭縣羅東鎮中山里,林聰賢,1,633,63.61%
宜蘭縣羅東鎮中山里,呂國華,2,362,36.38%
宜蘭縣羅東鎮漢民里,林聰賢,1,1302,54.25%
宜蘭縣羅東鎮漢民里,呂國華,2,1098,45.75%
宜蘭縣羅東鎮維揚里,林聰賢,1,1078,57.73%
宜蘭縣羅東鎮維揚里,呂國華,2,789,42.26%
宜蘭縣羅東鎮西安里,林聰賢,1,972,57.00%
宜蘭縣羅東鎮西安里,呂國華,2,733,42.99%
宜蘭縣羅東鎮北成里,林聰賢,1,1027,61.09%
宜蘭縣羅東鎮北成里,呂國華,2,654,38.90%
宜蘭縣羅東鎮國華里,林聰賢,1,1566,56.98%
宜蘭縣羅東鎮國華里,呂國華,2,1182,43.01%
宜蘭縣羅東鎮賢文里,林聰賢,1,1279,55.51%
宜蘭縣羅東鎮賢文里,呂國華,2,1025,44.48%
宜蘭縣羅東鎮公正里,林聰賢,1,1074,57.61%
宜蘭縣羅東鎮公正里,呂國華,2,790,42.38%
宜蘭縣羅東鎮集祥里,林聰賢,1,356,55.10%
宜蘭縣羅東鎮集祥里,呂國華,2,290,44.89%
宜蘭縣羅東鎮信義里,林聰賢,1,1110,57.60%
宜蘭縣羅東鎮信義里,呂國華,2,817,42.39%
宜蘭縣羅東鎮樹林里,林聰賢,1,1147,52.44%
宜蘭縣羅東鎮樹林里,呂國華,2,1040,47.55%
宜蘭縣羅東鎮竹林里,林聰賢,1,1140,60.83%
宜蘭縣羅東鎮竹林里,呂國華,2,734,39.16%
宜蘭縣羅東鎮仁愛里,林聰賢,1,1298,61.45%
宜蘭縣羅東鎮仁愛里,呂國華,2,814,38.54%
宜蘭縣蘇澳鎮龍德里,林聰賢,1,1306,59.99%
宜蘭縣蘇澳鎮龍德里,呂國華,2,871,40.00%
宜蘭縣蘇澳鎮頂寮里,林聰賢,1,377,64.88%
宜蘭縣蘇澳鎮頂寮里,呂國華,2,204,35.11%
宜蘭縣蘇澳鎮永榮里,林聰賢,1,1213,57.70%
宜蘭縣蘇澳鎮永榮里,呂國華,2,889,42.29%
宜蘭縣蘇澳鎮存仁里,林聰賢,1,392,60.30%
宜蘭縣蘇澳鎮存仁里,呂國華,2,258,39.69%
宜蘭縣蘇澳鎮港邊里,林聰賢,1,495,60.36%
宜蘭縣蘇澳鎮港邊里,呂國華,2,325,39.63%
宜蘭縣蘇澳鎮岳明里,林聰賢,1,28,23.72%
宜蘭縣蘇澳鎮岳明里,呂國華,2,90,76.27%
宜蘭縣蘇澳鎮隘丁里,林聰賢,1,971,60.72%
宜蘭縣蘇澳鎮隘丁里,呂國華,2,628,39.27%
宜蘭縣蘇澳鎮新城里,林聰賢,1,410,53.66%
宜蘭縣蘇澳鎮新城里,呂國華,2,354,46.33%
宜蘭縣蘇澳鎮聖湖里,林聰賢,1,1621,50.09%
宜蘭縣蘇澳鎮聖湖里,呂國華,2,1615,49.90%
宜蘭縣蘇澳鎮蘇西里,林聰賢,1,804,51.21%
宜蘭縣蘇澳鎮蘇西里,呂國華,2,766,48.78%
宜蘭縣蘇澳鎮蘇北里,林聰賢,1,368,48.74%
宜蘭縣蘇澳鎮蘇北里,呂國華,2,387,51.25%
宜蘭縣蘇澳鎮蘇南里,林聰賢,1,186,51.38%
宜蘭縣蘇澳鎮蘇南里,呂國華,2,176,48.61%
宜蘭縣蘇澳鎮蘇東里,林聰賢,1,174,51.17%
宜蘭縣蘇澳鎮蘇東里,呂國華,2,166,48.82%
宜蘭縣蘇澳鎮長安里,林聰賢,1,177,45.26%
宜蘭縣蘇澳鎮長安里,呂國華,2,214,54.73%
宜蘭縣蘇澳鎮永光里,林聰賢,1,149,47.30%
宜蘭縣蘇澳鎮永光里,呂國華,2,166,52.69%
宜蘭縣蘇澳鎮永春里,林聰賢,1,240,56.07%
宜蘭縣蘇澳鎮永春里,呂國華,2,188,43.92%
宜蘭縣蘇澳鎮永樂里,林聰賢,1,186,54.38%
宜蘭縣蘇澳鎮永樂里,呂國華,2,156,45.61%
宜蘭縣蘇澳鎮南安里,林聰賢,1,415,52.53%
宜蘭縣蘇澳鎮南安里,呂國華,2,375,47.46%
宜蘭縣蘇澳鎮南正里,林聰賢,1,387,60.37%
宜蘭縣蘇澳鎮南正里,呂國華,2,254,39.62%
宜蘭縣蘇澳鎮南成里,林聰賢,1,455,56.31%
宜蘭縣蘇澳鎮南成里,呂國華,2,353,43.68%
宜蘭縣蘇澳鎮南興里,林聰賢,1,536,52.80%
宜蘭縣蘇澳鎮南興里,呂國華,2,479,47.19%
宜蘭縣蘇澳鎮南寧里,林聰賢,1,415,56.00%
宜蘭縣蘇澳鎮南寧里,呂國華,2,326,43.99%
宜蘭縣蘇澳鎮南建里,林聰賢,1,520,59.77%
宜蘭縣蘇澳鎮南建里,呂國華,2,350,40.22%
宜蘭縣蘇澳鎮東澳里,林聰賢,1,106,45.68%
宜蘭縣蘇澳鎮東澳里,呂國華,2,126,54.31%
宜蘭縣蘇澳鎮南強里,林聰賢,1,284,59.53%
宜蘭縣蘇澳鎮南強里,呂國華,2,193,40.46%
宜蘭縣蘇澳鎮朝陽里,林聰賢,1,296,66.96%
宜蘭縣蘇澳鎮朝陽里,呂國華,2,146,33.03%
宜蘭縣頭城鎮石城里,林聰賢,1,96,44.65%
宜蘭縣頭城鎮石城里,呂國華,2,119,55.34%
宜蘭縣頭城鎮大里里,林聰賢,1,176,41.12%
宜蘭縣頭城鎮大里里,呂國華,2,252,58.87%
宜蘭縣頭城鎮龜山里,林聰賢,1,205,48.12%
宜蘭縣頭城鎮龜山里,呂國華,2,221,51.87%
宜蘭縣頭城鎮大溪里,林聰賢,1,303,50.16%
宜蘭縣頭城鎮大溪里,呂國華,2,301,49.83%
宜蘭縣頭城鎮合興里,林聰賢,1,83,37.38%
宜蘭縣頭城鎮合興里,呂國華,2,139,62.61%
宜蘭縣頭城鎮更新里,林聰賢,1,292,33.37%
宜蘭縣頭城鎮更新里,呂國華,2,583,66.62%
宜蘭縣頭城鎮外澳里,林聰賢,1,192,34.16%
宜蘭縣頭城鎮外澳里,呂國華,2,370,65.83%
宜蘭縣頭城鎮港口里,林聰賢,1,147,32.73%
宜蘭縣頭城鎮港口里,呂國華,2,302,67.26%
宜蘭縣頭城鎮武營里,林聰賢,1,248,24.57%
宜蘭縣頭城鎮武營里,呂國華,2,761,75.42%
宜蘭縣頭城鎮大坑里,林聰賢,1,246,29.32%
宜蘭縣頭城鎮大坑里,呂國華,2,593,70.67%
宜蘭縣頭城鎮城東里,林聰賢,1,174,31.92%
宜蘭縣頭城鎮城東里,呂國華,2,371,68.07%
宜蘭縣頭城鎮城北里,林聰賢,1,108,28.95%
宜蘭縣頭城鎮城北里,呂國華,2,265,71.04%
宜蘭縣頭城鎮城西里,林聰賢,1,113,23.94%
宜蘭縣頭城鎮城西里,呂國華,2,359,76.05%
宜蘭縣頭城鎮城南里,林聰賢,1,124,26.21%
宜蘭縣頭城鎮城南里,呂國華,2,349,73.78%
宜蘭縣頭城鎮竹安里,林聰賢,1,473,37.99%
宜蘭縣頭城鎮竹安里,呂國華,2,772,62.00%
宜蘭縣頭城鎮新建里,林聰賢,1,452,35.75%
宜蘭縣頭城鎮新建里,呂國華,2,812,64.24%
宜蘭縣頭城鎮拔雅里,林聰賢,1,371,34.90%
宜蘭縣頭城鎮拔雅里,呂國華,2,692,65.09%
宜蘭縣頭城鎮福成里,林聰賢,1,240,37.15%
宜蘭縣頭城鎮福成里,呂國華,2,406,62.84%
宜蘭縣頭城鎮金面里,林聰賢,1,366,32.94%
宜蘭縣頭城鎮金面里,呂國華,2,745,67.05%
宜蘭縣頭城鎮金盈里,林聰賢,1,200,40.32%
宜蘭縣頭城鎮金盈里,呂國華,2,296,59.67%
宜蘭縣頭城鎮頂埔里,林聰賢,1,376,39.24%
宜蘭縣頭城鎮頂埔里,呂國華,2,582,60.75%
宜蘭縣頭城鎮下埔里,林聰賢,1,273,40.80%
宜蘭縣頭城鎮下埔里,呂國華,2,396,59.19%
宜蘭縣頭城鎮中崙里,林聰賢,1,257,36.14%
宜蘭縣頭城鎮中崙里,呂國華,2,454,63.85%
宜蘭縣頭城鎮二城里,林聰賢,1,299,42.41%
宜蘭縣頭城鎮二城里,呂國華,2,406,57.58%
宜蘭縣礁溪鄉白雲村,林聰賢,1,485,49.08%
宜蘭縣礁溪鄉白雲村,呂國華,2,503,50.91%
宜蘭縣礁溪鄉玉石村,林聰賢,1,543,49.36%
宜蘭縣礁溪鄉玉石村,呂國華,2,557,50.63%
宜蘭縣礁溪鄉德陽村,林聰賢,1,911,39.76%
宜蘭縣礁溪鄉德陽村,呂國華,2,1380,60.23%
宜蘭縣礁溪鄉大忠村,林聰賢,1,550,37.21%
宜蘭縣礁溪鄉大忠村,呂國華,2,928,62.78%
宜蘭縣礁溪鄉大義村,林聰賢,1,248,50.81%
宜蘭縣礁溪鄉大義村,呂國華,2,240,49.18%
宜蘭縣礁溪鄉六結村,林聰賢,1,403,40.17%
宜蘭縣礁溪鄉六結村,呂國華,2,600,59.82%
宜蘭縣礁溪鄉二龍村,林聰賢,1,462,56.89%
宜蘭縣礁溪鄉二龍村,呂國華,2,350,43.10%
宜蘭縣礁溪鄉時潮村,林聰賢,1,547,56.86%
宜蘭縣礁溪鄉時潮村,呂國華,2,415,43.13%
宜蘭縣礁溪鄉玉田村,林聰賢,1,866,66.46%
宜蘭縣礁溪鄉玉田村,呂國華,2,437,33.53%
宜蘭縣礁溪鄉三民村,林聰賢,1,810,50.37%
宜蘭縣礁溪鄉三民村,呂國華,2,798,49.62%
宜蘭縣礁溪鄉林美村,林聰賢,1,465,55.95%
宜蘭縣礁溪鄉林美村,呂國華,2,366,44.04%
宜蘭縣礁溪鄉白鵝村,林聰賢,1,258,52.22%
宜蘭縣礁溪鄉白鵝村,呂國華,2,236,47.77%
宜蘭縣礁溪鄉玉光村,林聰賢,1,420,63.73%
宜蘭縣礁溪鄉玉光村,呂國華,2,239,36.26%
宜蘭縣礁溪鄉光武村,林聰賢,1,409,53.67%
宜蘭縣礁溪鄉光武村,呂國華,2,353,46.32%
宜蘭縣礁溪鄉吳沙村,林聰賢,1,891,55.34%
宜蘭縣礁溪鄉吳沙村,呂國華,2,719,44.65%
宜蘭縣礁溪鄉龍潭村,林聰賢,1,1245,65.04%
宜蘭縣礁溪鄉龍潭村,呂國華,2,669,34.95%
宜蘭縣礁溪鄉匏崙村,林聰賢,1,353,55.85%
宜蘭縣礁溪鄉匏崙村,呂國華,2,279,44.14%
宜蘭縣礁溪鄉二結村,林聰賢,1,216,72.72%
宜蘭縣礁溪鄉二結村,呂國華,2,81,27.27%
宜蘭縣壯圍鄉吉祥村,林聰賢,1,911,53.55%
宜蘭縣壯圍鄉吉祥村,呂國華,2,790,46.44%
宜蘭縣壯圍鄉古結村,林聰賢,1,428,55.94%
宜蘭縣壯圍鄉古結村,呂國華,2,337,44.05%
宜蘭縣壯圍鄉美福村,林聰賢,1,701,54.42%
宜蘭縣壯圍鄉美福村,呂國華,2,587,45.57%
宜蘭縣壯圍鄉新南村,林聰賢,1,400,54.86%
宜蘭縣壯圍鄉新南村,呂國華,2,329,45.13%
宜蘭縣壯圍鄉東港村,林聰賢,1,408,56.27%
宜蘭縣壯圍鄉東港村,呂國華,2,317,43.72%
宜蘭縣壯圍鄉復興村,林聰賢,1,734,57.65%
宜蘭縣壯圍鄉復興村,呂國華,2,539,42.34%
宜蘭縣壯圍鄉過嶺村,林聰賢,1,660,55.04%
宜蘭縣壯圍鄉過嶺村,呂國華,2,539,44.95%
宜蘭縣壯圍鄉永鎮村,林聰賢,1,387,59.44%
宜蘭縣壯圍鄉永鎮村,呂國華,2,264,40.55%
宜蘭縣壯圍鄉忠孝村,林聰賢,1,897,53.90%
宜蘭縣壯圍鄉忠孝村,呂國華,2,767,46.09%
宜蘭縣壯圍鄉古亭村,林聰賢,1,632,57.14%
宜蘭縣壯圍鄉古亭村,呂國華,2,474,42.85%
宜蘭縣壯圍鄉功勞村,林聰賢,1,512,60.02%
宜蘭縣壯圍鄉功勞村,呂國華,2,341,39.97%
宜蘭縣壯圍鄉美城村,林聰賢,1,907,58.32%
宜蘭縣壯圍鄉美城村,呂國華,2,648,41.67%
宜蘭縣壯圍鄉新社村,林聰賢,1,447,52.83%
宜蘭縣壯圍鄉新社村,呂國華,2,399,47.16%
宜蘭縣壯圍鄉大福村,林聰賢,1,657,50.93%
宜蘭縣壯圍鄉大福村,呂國華,2,633,49.06%
宜蘭縣員山鄉員山村,林聰賢,1,1608,52.12%
宜蘭縣員山鄉員山村,呂國華,2,1477,47.87%
宜蘭縣員山鄉尚德村,林聰賢,1,746,60.45%
宜蘭縣員山鄉尚德村,呂國華,2,488,39.54%
宜蘭縣員山鄉惠好村,林聰賢,1,609,66.33%
宜蘭縣員山鄉惠好村,呂國華,2,309,33.66%
宜蘭縣員山鄉七賢村,林聰賢,1,383,53.19%
宜蘭縣員山鄉七賢村,呂國華,2,337,46.80%
宜蘭縣員山鄉深溝村,林聰賢,1,667,67.30%
宜蘭縣員山鄉深溝村,呂國華,2,324,32.69%
宜蘭縣員山鄉蓁巷村,林聰賢,1,518,66.58%
宜蘭縣員山鄉蓁巷村,呂國華,2,260,33.41%
宜蘭縣員山鄉內城村,林聰賢,1,391,42.77%
宜蘭縣員山鄉內城村,呂國華,2,523,57.22%
宜蘭縣員山鄉中華村,林聰賢,1,299,65.85%
宜蘭縣員山鄉中華村,呂國華,2,155,34.14%
宜蘭縣員山鄉永和村,林聰賢,1,617,56.76%
宜蘭縣員山鄉永和村,呂國華,2,470,43.23%
宜蘭縣員山鄉頭分村,林聰賢,1,488,60.17%
宜蘭縣員山鄉頭分村,呂國華,2,323,39.82%
宜蘭縣員山鄉枕山村,林聰賢,1,1020,66.57%
宜蘭縣員山鄉枕山村,呂國華,2,512,33.42%
宜蘭縣員山鄉同樂村,林聰賢,1,1049,61.05%
宜蘭縣員山鄉同樂村,呂國華,2,669,38.94%
宜蘭縣員山鄉湖東村,林聰賢,1,330,60.21%
宜蘭縣員山鄉湖東村,呂國華,2,218,39.78%
宜蘭縣員山鄉逸仙村,林聰賢,1,371,64.40%
宜蘭縣員山鄉逸仙村,呂國華,2,205,35.59%
宜蘭縣員山鄉湖北村,林聰賢,1,404,58.97%
宜蘭縣員山鄉湖北村,呂國華,2,281,41.02%
宜蘭縣員山鄉湖西村,林聰賢,1,681,68.99%
宜蘭縣員山鄉湖西村,呂國華,2,306,31.00%
宜蘭縣冬山鄉珍珠村,林聰賢,1,736,69.17%
宜蘭縣冬山鄉珍珠村,呂國華,2,328,30.82%
宜蘭縣冬山鄉補城村,林聰賢,1,481,67.08%
宜蘭縣冬山鄉補城村,呂國華,2,236,32.91%
宜蘭縣冬山鄉三奇村,林聰賢,1,430,68.36%
宜蘭縣冬山鄉三奇村,呂國華,2,199,31.63%
宜蘭縣冬山鄉大興村,林聰賢,1,441,61.85%
宜蘭縣冬山鄉大興村,呂國華,2,272,38.14%
宜蘭縣冬山鄉東城村,林聰賢,1,579,61.66%
宜蘭縣冬山鄉東城村,呂國華,2,360,38.33%
宜蘭縣冬山鄉香和村,林聰賢,1,973,62.33%
宜蘭縣冬山鄉香和村,呂國華,2,588,37.66%
宜蘭縣冬山鄉南興村,林聰賢,1,1034,59.18%
宜蘭縣冬山鄉南興村,呂國華,2,713,40.81%
宜蘭縣冬山鄉安平村,林聰賢,1,382,72.90%
宜蘭縣冬山鄉安平村,呂國華,2,142,27.09%
宜蘭縣冬山鄉冬山村,林聰賢,1,332,61.14%
宜蘭縣冬山鄉冬山村,呂國華,2,211,38.85%
宜蘭縣冬山鄉太和村,林聰賢,1,656,63.62%
宜蘭縣冬山鄉太和村,呂國華,2,375,36.37%
宜蘭縣冬山鄉八寶村,林聰賢,1,379,65.00%
宜蘭縣冬山鄉八寶村,呂國華,2,204,34.99%
宜蘭縣冬山鄉丸山村,林聰賢,1,619,66.77%
宜蘭縣冬山鄉丸山村,呂國華,2,308,33.22%
宜蘭縣冬山鄉中山村,林聰賢,1,243,69.03%
宜蘭縣冬山鄉中山村,呂國華,2,109,30.96%
宜蘭縣冬山鄉順安村,林聰賢,1,2061,65.80%
