地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
金門縣第02選區,李應文,8,男,1979,中國國民黨,1553,9.52%,*,否
金門縣第02選區,蔡水游,9,男,1957,中國國民黨,1372,8.41%,*,是
金門縣第02選區,陳文慶,10,男,1959,無黨籍及未經政黨推薦,775,4.75%,,否
金門縣第02選區,陳玉珍,11,女,1973,無黨籍及未經政黨推薦,1047,6.42%,!,否
金門縣第02選區,王再生,12,男,1946,中國國民黨,916,5.61%,,是
金門縣第02選區,陳志斌,13,男,1983,中國國民黨,1231,7.54%,-,否
金門縣第03選區,洪麗萍,1,女,1968,中國國民黨,1041,23.70%,*,是
金門縣第03選區,洪輝榮,2,男,1977,無黨籍及未經政黨推薦,321,7.30%,,否
金門縣第03選區,林金量,3,男,1954,中國國民黨,895,20.37%,,是
金門縣第03選區,呂俊龍,4,男,1976,中國國民黨,358,8.15%,,否
金門縣第03選區,洪鴻斌,5,男,1969,中國國民黨,1777,40.45%,*,否
宜蘭縣第01選區,余美雪,1,女,1955,民主進步黨,3494,7.28%,,否
宜蘭縣第01選區,陳進亮,2,男,1942,台灣團結聯盟,501,1.04%,,否
宜蘭縣第01選區,羅文清,3,男,1951,無黨籍及未經政黨推薦,324,0.67%,,否
宜蘭縣第01選區,楊順木,4,男,1950,無黨籍及未經政黨推薦,3754,7.83%,*,否
宜蘭縣第01選區,張建榮,5,男,1947,中國國民黨,5314,11.08%,*,是
宜蘭縣第01選區,張曜顯,6,男,1973,民主進步黨,2825,5.89%,,否
宜蘭縣第01選區,林錫明,7,男,1954,無黨籍及未經政黨推薦,5017,10.46%,*,否
宜蘭縣第01選區,莊淑如,8,女,1978,中國國民黨,3580,7.46%,,否
宜蘭縣第01選區,吳福田,9,男,1949,民主進步黨,3203,6.68%,,是
宜蘭縣第01選區,陳永錰,10,男,1946,無黨籍及未經政黨推薦,253,0.52%,,否
宜蘭縣第01選區,林志鴻,11,男,1977,民主進步黨,3792,7.91%,*,否
宜蘭縣第01選區,黃定和,12,男,1958,中國國民黨,6871,14.33%,*,否
宜蘭縣第01選區,林岳賢,13,男,1974,中國國民黨,4431,9.24%,*,是
宜蘭縣第01選區,江碧華,14,女,1956,中國國民黨,4571,9.53%,*,是
宜蘭縣第02選區,陳秀暖,1,女,1961,中國國民黨,5349,29.38%,,否
宜蘭縣第02選區,林東成,2,男,1963,無黨籍及未經政黨推薦,5557,30.53%,*,否
宜蘭縣第02選區,林金龍,3,男,1950,民主進步黨,6705,36.83%,*,否
宜蘭縣第02選區,楊惠民,4,男,1955,無黨籍及未經政黨推薦,590,3.24%,,否
宜蘭縣第03選區,林成功,1,男,1962,無黨籍及未經政黨推薦,8378,38.20%,*,否
宜蘭縣第03選區,吳宏謀,2,男,1950,民主進步黨,6870,31.33%,*,是
宜蘭縣第03選區,李清林,3,男,1949,中國國民黨,6679,30.46%,,是
宜蘭縣第04選區,廖明照,1,男,1959,無黨籍及未經政黨推薦,2806,15.63%,,否
宜蘭縣第04選區,陳俊宇,2,男,1975,民主進步黨,5257,29.28%,*,否
宜蘭縣第04選區,黃浴沂,3,男,1952,中國國民黨,5224,29.10%,*,是
宜蘭縣第04選區,張漢東,4,男,1960,民主進步黨,4127,22.99%,,是
宜蘭縣第04選區,林錦坤,5,男,1964,無黨籍及未經政黨推薦,536,2.98%,,否
宜蘭縣第05選區,陳福山,1,男,1957,無黨籍及未經政黨推薦,5485,34.96%,*,是
宜蘭縣第05選區,黃建勇,2,男,1958,中國國民黨,5336,34.01%,*,否
宜蘭縣第05選區,林水金,3,男,1952,民主進步黨,4864,31.01%,,是
宜蘭縣第06選區,陳漢鍾,1,男,1971,無黨籍及未經政黨推薦,6679,19.64%,*,否
宜蘭縣第06選區,劉添梧,2,男,1948,民主進步黨,5551,16.32%,*,是
宜蘭縣第06選區,吳秋齡,3,女,1957,中國國民黨,7646,22.49%,*,是
宜蘭縣第06選區,謝志得,4,男,1968,民主進步黨,3464,10.19%,,是
宜蘭縣第06選區,黃素琴,5,女,1964,民主進步黨,5640,16.59%,*,是
宜蘭縣第06選區,陳鴻禧,6,男,1959,中國國民黨,5013,14.74%,*,是
宜蘭縣第07選區,張明華,1,男,1961,民主進步黨,4478,21.25%,*,否
宜蘭縣第07選區,沈德茂,2,男,1956,無黨籍及未經政黨推薦,6425,30.49%,*,是
宜蘭縣第07選區,黃適超,3,男,1961,民主進步黨,6329,30.04%,*,是
宜蘭縣第07選區,林朝旺,4,男,1950,中國國民黨,3835,18.20%,,是
宜蘭縣第08選區,邱素梅,1,女,1965,無黨籍及未經政黨推薦,2800,10.10%,,是
宜蘭縣第08選區,楊政誠,2,男,1943,中國國民黨,5035,18.17%,*,是
宜蘭縣第08選區,薛呈懿,3,女,1989,樹黨,3594,12.97%,*,否
宜蘭縣第08選區,張秋明,4,男,1952,民主進步黨,4919,17.75%,*,是
宜蘭縣第08選區,游祥德,5,男,1952,民主進步黨,5557,20.05%,*,是
宜蘭縣第08選區,張建成,6,男,1967,無黨籍及未經政黨推薦,3500,12.63%,,否
宜蘭縣第08選區,林松根,7,男,1958,中國國民黨,2299,8.29%,,否
宜蘭縣第09選區,李志鏞,1,男,1966,中國國民黨,6505,48.71%,,是
宜蘭縣第09選區,陳文昌,2,男,1953,民主進步黨,6847,51.28%,*,否
宜蘭縣第10選區,王明輝,1,男,1956,民主進步黨,3941,16.47%,,否
宜蘭縣第10選區,陳正男,2,男,1948,無黨籍及未經政黨推薦,4298,17.97%,*,是
宜蘭縣第10選區,林騰煌,3,男,1948,中國國民黨,4142,17.31%,,否
宜蘭縣第10選區,林棋山,4,男,1951,中國國民黨,4981,20.82%,*,是
宜蘭縣第10選區,邱嘉進,5,男,1977,民主進步黨,6229,26.04%,*,否
宜蘭縣第10選區,鄭金池,6,男,1951,無黨籍及未經政黨推薦,324,1.35%,,否
新竹縣第01選區,楊敬賜,1,男,1953,中國國民黨,6442,9.24%,*,否
新竹縣第01選區,林群森,2,男,1971,無黨籍及未經政黨推薦,821,1.17%,,否
新竹縣第01選區,陳見賢,3,男,1960,中國國民黨,7812,11.21%,*,是
新竹縣第01選區,杜文中,4,男,1967,中國國民黨,3186,4.57%,,否
新竹縣第01選區,林為洲,5,男,1961,中國國民黨,5636,8.08%,*,是
新竹縣第01選區,蘇明輝,6,男,1953,無黨籍及未經政黨推薦,3910,5.61%,*,是
新竹縣第01選區,郭鴻德,7,男,1963,民主進步黨,3637,5.21%,,否
新竹縣第01選區,葉芬英,8,女,1963,民主進步黨,4421,6.34%,*,是
新竹縣第01選區,傅文忠,9,男,1972,中國國民黨,850,1.21%,,否
新竹縣第01選區,蔡志環,10,女,1959,中國國民黨,3366,4.83%,,否
新竹縣第01選區,鄭美琴,11,女,1954,無黨籍及未經政黨推薦,3733,5.35%,*,是
新竹縣第01選區,高偉凱,12,男,1971,勞動黨,5827,8.36%,*,是
新竹縣第01選區,邱靖雅,13,女,1972,無黨籍及未經政黨推薦,11560,16.59%,*,否
新竹縣第01選區,陳凱榮,14,男,1962,中國國民黨,4198,6.02%,*,否
新竹縣第01選區,林保光,15,男,1961,中國國民黨,4280,6.14%,*,是
新竹縣第02選區,吳菊花,1,女,1960,中國國民黨,6815,17.60%,*,是
新竹縣第02選區,甄克堅,2,男,1970,中國國民黨,4982,12.87%,,否
新竹縣第02選區,吳淑君,3,女,1971,中國國民黨,7537,19.47%,*,是
新竹縣第02選區,黃永傳,4,男,1945,中國國民黨,6746,17.42%,*,是
新竹縣第02選區,陳栢維,5,男,1965,無黨籍及未經政黨推薦,7242,18.70%,*,是
新竹縣第02選區,張春鳳,6,女,1954,無黨籍及未經政黨推薦,5387,13.91%,*,否
新竹縣第03選區,鄭清漢,1,男,1959,中國國民黨,4980,17.36%,*,是
新竹縣第03選區,羅春蘭,2,女,1962,無黨籍及未經政黨推薦,2185,7.61%,!,否
新竹縣第03選區,黃金樓,3,男,1965,中國國民黨,4314,15.04%,-,是
新竹縣第03選區,張鎮榮,4,男,1952,中國國民黨,7061,24.62%,*,否
新竹縣第03選區,吳寀璇,5,女,1961,民主進步黨,1826,6.36%,,是
新竹縣第03選區,吳傳地,6,男,1964,民主進步黨,6804,23.72%,*,否
新竹縣第03選區,陳林金玉,7,女,1958,無黨籍及未經政黨推薦,1506,5.25%,,否
新竹縣第04選區,陳玉蟾,1,女,1958,無黨籍及未經政黨推薦,1633,9.03%,,否
新竹縣第04選區,劉良彬,2,男,1960,中國國民黨,5948,32.91%,*,是
新竹縣第04選區,嚴永秋,3,男,1949,無黨籍及未經政黨推薦,6401,35.41%,*,是
新竹縣第04選區,羅吉燾,4,男,1947,無黨籍及未經政黨推薦,4091,22.63%,,否
新竹縣第05選區,楊連湧,1,男,1944,無黨籍及未經政黨推薦,3765,19.12%,,否
新竹縣第05選區,范曰富,2,男,1960,中國國民黨,7417,37.68%,*,否
新竹縣第05選區,賴江海,3,男,1958,中國國民黨,4901,24.90%,*,否
新竹縣第05選區,張玟源,4,男,1962,無黨籍及未經政黨推薦,3599,18.28%,,否
新竹縣第06選區,張志弘,1,男,1959,中國國民黨,4735,50.88%,*,是
新竹縣第06選區,温文結,2,男,1948,無黨籍及未經政黨推薦,3312,35.59%,,否
新竹縣第06選區,蔡維邦,3,男,1940,無黨籍及未經政黨推薦,1258,13.51%,,否
新竹縣第07選區,林政良,1,男,1952,中國國民黨,11049,100.00%,*,是
新竹縣第08選區,林昭錡,1,男,1960,民主進步黨,4328,9.80%,,否
新竹縣第08選區,羅吉祥,2,男,1957,中國國民黨,7085,16.04%,*,是
新竹縣第08選區,彭余美玲,3,女,1963,無黨籍及未經政黨推薦,5608,12.69%,*,否
新竹縣第08選區,周江杰,4,男,1980,綠黨,4402,9.96%,*,否
新竹縣第08選區,黃秀龍,5,男,1960,無黨籍及未經政黨推薦,163,0.36%,,否
新竹縣第08選區,郭遠彰,6,男,1959,中國國民黨,4398,9.95%,*,是
新竹縣第08選區,彭怡君,7,女,1989,無黨籍及未經政黨推薦,253,0.57%,,否
新竹縣第08選區,上官秋燕,8,女,1957,中國國民黨,4221,9.55%,,是
新竹縣第08選區,吳勝松,9,男,1957,中國國民黨,5710,12.92%,*,是
新竹縣第08選區,林思銘,10,男,1966,中國國民黨,5667,12.83%,*,是
新竹縣第08選區,劉珈愷,11,男,1960,中國國民黨,2326,5.26%,,否
新竹縣第09選區,邱振瑋,1,男,1974,無黨籍及未經政黨推薦,7781,100.00%,*,是
新竹縣第10選區,陳正順,1,男,1954,中國國民黨,5274,52.10%,*,是
新竹縣第10選區,彭紹松,2,男,1953,無黨籍及未經政黨推薦,3932,38.84%,,否
新竹縣第10選區,彭進添,3,男,1965,無黨籍及未經政黨推薦,916,9.04%,,否
苗栗縣第01選區,禹耀東,1,男,1958,中國國民黨,6103,8.10%,*,是
苗栗縣第01選區,謝文禓,2,男,1975,無黨籍及未經政黨推薦,5932,7.87%,*,否
苗栗縣第01選區,涂月華,3,女,1969,無黨籍及未經政黨推薦,971,1.28%,,否
苗栗縣第01選區,傅學煥,4,男,1957,無黨籍及未經政黨推薦,2194,2.91%,,是
苗栗縣第01選區,陳建成,5,男,1977,無黨籍及未經政黨推薦,447,0.59%,,否
苗栗縣第01選區,鄭碧玉,6,女,1956,中國國民黨,5927,7.87%,*,是
苗栗縣第01選區,呂明亮,7,男,1958,無黨籍及未經政黨推薦,5729,7.60%,*,否
苗栗縣第01選區,謝雷,8,男,1959,無黨籍及未經政黨推薦,496,0.65%,,否
苗栗縣第01選區,張志宇,9,男,1976,中國國民黨,5500,7.30%,*,否
苗栗縣第01選區,邱鎮軍,10,男,1971,無黨籍及未經政黨推薦,9583,12.72%,*,否
苗栗縣第01選區,湯維岳,11,男,1948,無黨籍及未經政黨推薦,5378,7.14%,*,否
苗栗縣第01選區,詹運喜,12,男,1962,民主進步黨,4773,6.33%,,是
苗栗縣第01選區,許櫻萍,13,女,1976,民主進步黨,7145,9.49%,*,否
苗栗縣第01選區,胡忠勇,14,男,1943,無黨籍及未經政黨推薦,4943,6.56%,,是
苗栗縣第01選區,孫素娥,15,女,1954,中國國民黨,5827,7.73%,*,是
苗栗縣第01選區,徐集明,16,男,1970,中國國民黨,4340,5.76%,,否
苗栗縣第02選區,羅貴星,1,男,1961,民主進步黨,4465,16.63%,,否
苗栗縣第02選區,黎旭欽,2,男,1943,中國國民黨,5556,20.70%,*,是
苗栗縣第02選區,謝文俊,3,男,1956,無黨籍及未經政黨推薦,3808,14.18%,,否
苗栗縣第02選區,張家靜,4,女,1959,中國國民黨,6911,25.75%,*,是
苗栗縣第02選區,韓茂賢,5,男,1953,中國國民黨,6097,22.71%,*,是
苗栗縣第03選區,李聰祥,1,男,1959,無黨籍及未經政黨推薦,6473,13.17%,*,是
苗栗縣第03選區,邱紹俊,2,男,1944,無黨籍及未經政黨推薦,7046,14.34%,*,是
苗栗縣第03選區,張太陽,3,男,1953,無黨籍及未經政黨推薦,5647,11.49%,,是
苗栗縣第03選區,周玉滿,4,女,1962,無黨籍及未經政黨推薦,7979,16.24%,*,否
苗栗縣第03選區,劉秋東,5,男,1964,中國國民黨,6617,13.47%,*,是
苗栗縣第03選區,呂木鈿,6,男,1952,中國國民黨,5694,11.59%,,否
苗栗縣第03選區,劉寶鈴,7,女,1969,無黨籍及未經政黨推薦,9662,19.67%,*,是
苗栗縣第04選區,陳明朝,1,男,1952,中國國民黨,6720,9.24%,*,是
苗栗縣第04選區,林寶珠,2,女,1951,中國國民黨,6905,9.49%,*,是
苗栗縣第04選區,翁寶桂,3,女,1965,無黨籍及未經政黨推薦,1758,2.41%,,否
苗栗縣第04選區,劉順松,4,男,1952,民主進步黨,4105,5.64%,,否
苗栗縣第04選區,林一方,5,男,1965,樹黨,3819,5.25%,,否
苗栗縣第04選區,謝芳紋,6,女,1975,民主進步黨,4496,6.18%,*,是
苗栗縣第04選區,黃聲全,7,男,1952,無黨籍及未經政黨推薦,4956,6.81%,*,否
苗栗縣第04選區,蕭國清,8,男,1970,無黨籍及未經政黨推薦,2324,3.19%,,否
苗栗縣第04選區,廖英利,9,女,1953,中國國民黨,5904,8.11%,*,否
苗栗縣第04選區,連森裕,10,男,1968,無黨籍及未經政黨推薦,2623,3.60%,,否
苗栗縣第04選區,陳沅榜,11,男,1989,無黨籍及未經政黨推薦,1136,1.56%,,否
苗栗縣第04選區,謝端容,12,女,1957,無黨籍及未經政黨推薦,6598,9.07%,*,是
苗栗縣第04選區,林洧鋅,13,男,1973,無黨籍及未經政黨推薦,149,0.20%,,否
苗栗縣第04選區,鄭秋風,14,男,1958,中國國民黨,5850,8.04%,*,是
苗栗縣第04選區,陳碧華,15,女,1954,中國國民黨,6421,8.83%,*,是
苗栗縣第04選區,李文斌,16,男,1973,中國國民黨,8951,12.30%,*,是
苗栗縣第05選區,游忠鈿,1,男,1954,中國國民黨,7986,13.39%,*,是
苗栗縣第05選區,陳永賢,2,男,1956,中國國民黨,8401,14.08%,*,是
苗栗縣第05選區,羅雪珠,3,女,1958,無黨籍及未經政黨推薦,6654,11.15%,*,是
苗栗縣第05選區,陳漢清,4,男,1977,中國國民黨,5274,8.84%,*,否
苗栗縣第05選區,陳光軒,5,男,1985,民主進步黨,7417,12.43%,*,否
苗栗縣第05選區,邱秋琴,6,女,1958,無黨籍及未經政黨推薦,4976,8.34%,*,是
苗栗縣第05選區,張淑芬,7,女,1971,無黨籍及未經政黨推薦,1242,2.08%,,否
苗栗縣第05選區,鍾東錦,8,男,1963,無黨籍及未經政黨推薦,7754,13.00%,*,否
苗栗縣第05選區,彭宇綸,9,男,1953,無黨籍及未經政黨推薦,796,1.33%,,否
苗栗縣第05選區,李貴富,10,男,1970,民主進步黨,4533,7.60%,,是
苗栗縣第05選區,鍾福貴,11,男,1962,中國國民黨,4602,7.71%,,是
苗栗縣第06選區,陳春暖,1,女,1964,民主進步黨,6972,27.18%,*,否
苗栗縣第06選區,楊慶汶,2,男,1951,無黨籍及未經政黨推薦,5580,21.75%,,是
苗栗縣第06選區,楊恭林,3,男,1961,無黨籍及未經政黨推薦,6791,26.47%,*,是
苗栗縣第06選區,徐欽鴻,4,男,1956,無黨籍及未經政黨推薦,6306,24.58%,*,是
彰化縣第01選區,林世賢,1,男,1959,民主進步黨,16483,10.02%,*,否
彰化縣第01選區,許原龍,2,男,1962,中國國民黨,10848,6.59%,*,是
彰化縣第01選區,唐鎮林,3,男,1942,中國國民黨,5778,3.51%,,是
彰化縣第01選區,白玉如,4,女,1968,中國國民黨,7567,4.60%,*,否
彰化縣第01選區,黄育寬,5,男,1956,民主進步黨,6538,3.97%,*,是
彰化縣第01選區,黃秀芳,6,女,1971,民主進步黨,15592,9.48%,*,是
彰化縣第01選區,陳蔣秀美,7,女,1961,中國國民黨,11484,6.98%,*,否
彰化縣第01選區,吳俊緯,8,男,1980,無黨籍及未經政黨推薦,291,0.17%,,否
彰化縣第01選區,葉孟家,9,男,1977,民主進步黨,4378,2.66%,,否
彰化縣第01選區,張東正,10,男,1969,無黨籍及未經政黨推薦,8202,4.98%,*,是
彰化縣第01選區,林茂明,11,男,1958,無黨籍及未經政黨推薦,7312,4.44%,*,是
彰化縣第01選區,楊經國,12,男,1961,無黨籍及未經政黨推薦,561,0.34%,,否
彰化縣第01選區,張瀚天,13,男,1968,無黨籍及未經政黨推薦,11265,6.85%,*,否
彰化縣第01選區,林維浩,14,男,1969,民主進步黨,6166,3.74%,,是
彰化縣第01選區,黃千宴,15,女,1972,中國國民黨,5123,3.11%,,是
彰化縣第01選區,顧文東,16,男,1964,無黨籍及未經政黨推薦,645,0.39%,,否
彰化縣第01選區,陳俊佑,17,男,1986,無黨籍及未經政黨推薦,5144,3.12%,,否
彰化縣第01選區,黄玉芬,18,女,1982,無黨籍及未經政黨推薦,14637,8.90%,*,否
彰化縣第01選區,賴岸璋,19,男,1964,民主進步黨,8590,5.22%,*,是
彰化縣第01選區,陳冠鴻,20,男,1966,無黨籍及未經政黨推薦,710,0.43%,,否
彰化縣第01選區,曾世勇,21,男,1960,中國國民黨,6893,4.19%,*,是
彰化縣第01選區,王文東,22,男,1958,台灣團結聯盟,865,0.52%,,否
彰化縣第01選區,顧黃水花,23,女,1953,中國國民黨,9380,5.70%,*,是
彰化縣第02選區,楊竣程,1,男,1975,中國國民黨,7908,8.09%,,是
彰化縣第02選區,粘勝傑,2,男,1964,無黨籍及未經政黨推薦,4868,4.98%,,否
彰化縣第02選區,陳秀寳,3,女,1972,民主進步黨,11393,11.65%,*,是
彰化縣第02選區,施性鍾,4,男,1952,中國國民黨,12142,12.42%,*,否
彰化縣第02選區,葉國雄,5,男,1966,民主進步黨,9804,10.03%,*,否
彰化縣第02選區,林士堅,6,男,1970,民主進步黨,11877,12.15%,*,否
彰化縣第02選區,鄭敬議,7,男,1974,無黨籍及未經政黨推薦,3403,3.48%,,否
彰化縣第02選區,林聖哲,8,男,1953,中國國民黨,10679,10.92%,*,是
彰化縣第02選區,凃淑媚,9,女,1964,中國國民黨,11513,11.77%,*,是
彰化縣第02選區,郭國賓,10,男,1966,無黨籍及未經政黨推薦,14151,14.47%,*,否
彰化縣第03選區,賴清美,1,女,1961,民主進步黨,12761,16.27%,*,是
彰化縣第03選區,蕭文雄,2,男,1958,中國國民黨,7204,9.18%,*,否
彰化縣第03選區,林宗翰,3,男,1969,無黨籍及未經政黨推薦,11104,14.16%,*,否
彰化縣第03選區,王國忠,4,男,1962,民主進步黨,6625,8.45%,,否
彰化縣第03選區,尤瑞春,5,女,1962,民主進步黨,11203,14.29%,*,是
彰化縣第03選區,黃寶隆,6,男,1961,無黨籍及未經政黨推薦,5219,6.65%,,是
彰化縣第03選區,陳錦玉,7,女,1953,中國國民黨,6571,8.38%,,是
彰化縣第03選區,柯振杯,8,男,1960,中國國民黨,8037,10.25%,*,是
彰化縣第03選區,林庚壬,9,男,1962,中國國民黨,9668,12.33%,*,否
彰化縣第04選區,黃正盛,1,男,1978,中國國民黨,7825,7.21%,*,否
彰化縣第04選區,彭國成,2,男,1956,民主進步黨,4235,3.90%,,否
彰化縣第04選區,葉麗娟,3,女,1954,中國國民黨,7074,6.51%,*,是
彰化縣第04選區,江瑞演,4,男,1953,民主進步黨,6653,6.13%,,是
彰化縣第04選區,張仁城,5,男,1961,中國國民黨,4339,3.99%,,否
彰化縣第04選區,游振雄,6,男,1962,中國國民黨,7954,7.32%,*,是
彰化縣第04選區,劉惠娟,7,女,1972,中國國民黨,9529,8.78%,*,否
彰化縣第04選區,張素芬,8,女,1959,無黨籍及未經政黨推薦,5098,4.69%,,否
彰化縣第04選區,張雪如,9,女,1966,無黨籍及未經政黨推薦,8963,8.25%,*,是
彰化縣第04選區,曹嘉豪,10,男,1981,中國國民黨,9509,8.76%,*,否
彰化縣第04選區,邱方銘,11,男,1961,無黨籍及未經政黨推薦,5909,5.44%,,否
彰化縣第04選區,陳秋蓉,12,女,1966,民主進步黨,13011,11.98%,*,否
彰化縣第04選區,凃俊任,13,男,1978,中國國民黨,6212,5.72%,,否
彰化縣第04選區,賴澤民,14,男,1984,民主進步黨,12208,11.24%,*,否
彰化縣第05選區,蔡福祿,1,男,1965,中國國民黨,4605,6.62%,,否
彰化縣第05選區,張永泉,2,男,1956,無黨籍及未經政黨推薦,9194,13.23%,*,是
彰化縣第05選區,李清木,3,男,1972,民主進步黨,13339,19.20%,*,否
彰化縣第05選區,楊淑鳯,4,女,1958,中國國民黨,6913,9.95%,,否
彰化縣第05選區,張春洋,5,男,1960,無黨籍及未經政黨推薦,7776,11.19%,,否
彰化縣第05選區,歐陽蓁珠,6,女,1955,民主進步黨,10074,14.50%,*,是
彰化縣第05選區,陳文漢,7,男,1961,中國國民黨,8982,12.92%,*,否
彰化縣第05選區,陳重嘉,8,男,1981,無黨籍及未經政黨推薦,8589,12.36%,*,是
彰化縣第06選區,劉景滄,1,男,1970,無黨籍及未經政黨推薦,10159,17.41%,*,否
彰化縣第06選區,許書維,2,男,1973,民主進步黨,11678,20.01%,*,否
彰化縣第06選區,鄭俊雄,3,男,1961,中國國民黨,9230,15.82%,-,否
彰化縣第06選區,蕭淑芬,4,女,1968,無黨籍及未經政黨推薦,5796,9.93%,!,是
彰化縣第06選區,蕭如意,5,男,1955,中國國民黨,11328,19.41%,*,否
彰化縣第06選區,蕭智程,6,男,1964,民主進步黨,7876,13.50%,,否
彰化縣第06選區,陳正忠,7,男,1971,無黨籍及未經政黨推薦,2265,3.88%,,否
彰化縣第07選區,謝典霖,1,男,1979,中國國民黨,14663,21.66%,*,是
彰化縣第07選區,劉淑芳,2,女,1959,中國國民黨,10781,15.93%,*,是
彰化縣第07選區,李俊諭,3,男,1958,民主進步黨,16331,24.13%,*,是
彰化縣第07選區,洪見洲,4,男,1933,無黨籍及未經政黨推薦,2334,3.44%,,否
彰化縣第07選區,李浩誠,5,男,1973,中國國民黨,10188,15.05%,*,是
彰化縣第07選區,江熊一楓,6,女,1952,民主進步黨,13369,19.75%,*,是
彰化縣第08選區,吳淑娟,1,女,1955,無黨籍及未經政黨推薦,13390,19.48%,*,是
彰化縣第08選區,洪遊江,2,男,1958,台灣民族黨,741,1.07%,,否
彰化縣第08選區,蔡金蓮,3,女,1955,無黨籍及未經政黨推薦,1735,2.52%,,否
彰化縣第08選區,謝彥慧,4,女,1974,中國國民黨,11488,16.71%,*,否
彰化縣第08選區,陳光輝,5,男,1955,無黨籍及未經政黨推薦,11328,16.48%,*,否
彰化縣第08選區,林清彬,6,男,1961,無黨籍及未經政黨推薦,7878,11.46%,,否
彰化縣第08選區,洪宗熠,7,男,1969,民主進步黨,12483,18.16%,*,是
彰化縣第08選區,陳一惇,8,男,1974,中國國民黨,9672,14.07%,*,是
南投縣第01選區,李添興,1,男,1955,無黨籍及未經政黨推薦,4797,5.84%,,是
南投縣第01選區,劉宜成,2,男,1962,中國國民黨,2709,3.30%,,否
南投縣第01選區,洪明科,3,男,1971,無黨籍及未經政黨推薦,6102,7.43%,*,否
南投縣第01選區,莊文斌,4,男,1956,中國國民黨,5476,6.67%,*,是
南投縣第01選區,林憶如,5,女,1976,中國國民黨,4242,5.17%,,是
南投縣第01選區,張維華,6,男,1971,中國國民黨,5994,7.30%,*,否
