地區,姓名,號次,得票數,得票率
連江縣南竿鄉介壽村第0001投開票所,劉增應,1,764,64.69%
連江縣南竿鄉介壽村第0001投開票所,楊綏生,2,417,35.30%
連江縣南竿鄉復興村、福沃村第0002投開票所,劉增應,1,727,60.68%
連江縣南竿鄉復興村、福沃村第0002投開票所,楊綏生,2,471,39.31%
連江縣南竿鄉清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村第0003投開票所,劉增應,1,911,67.33%
連江縣南竿鄉清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村第0003投開票所,楊綏生,2,442,32.66%
連江縣北竿鄉塘岐村、后沃村、橋仔村第0004投開票所,劉增應,1,632,67.52%
連江縣北竿鄉塘岐村、后沃村、橋仔村第0004投開票所,楊綏生,2,304,32.47%
連江縣北竿鄉芹壁村、坂里村、白沙村第0005投開票所,劉增應,1,297,77.95%
連江縣北竿鄉芹壁村、坂里村、白沙村第0005投開票所,楊綏生,2,84,22.04%
連江縣莒光鄉青帆村、田沃村、西坵村第0006投開票所,劉增應,1,241,61.16%
連江縣莒光鄉青帆村、田沃村、西坵村第0006投開票所,楊綏生,2,153,38.83%
連江縣莒光鄉大坪村、福正村第0007投開票所,劉增應,1,266,71.69%
連江縣莒光鄉大坪村、福正村第0007投開票所,楊綏生,2,105,28.30%
連江縣東引鄉中柳村、樂華村第0008投開票所,劉增應,1,547,67.95%
連江縣東引鄉中柳村、樂華村第0008投開票所,楊綏生,2,258,32.04%
金門縣金城鎮東門里第0001投開票所,蘇龍科,1,8,0.82%
金門縣金城鎮東門里第0001投開票所,雷由靖,2,5,0.51%
金門縣金城鎮東門里第0001投開票所,陳福海,3,556,57.61%
金門縣金城鎮東門里第0001投開票所,李沃士,4,263,27.25%
金門縣金城鎮東門里第0001投開票所,汪成華,5,13,1.34%
金門縣金城鎮東門里第0001投開票所,洪志恒,6,7,0.72%
金門縣金城鎮東門里第0001投開票所,莊育民,7,13,1.34%
金門縣金城鎮東門里第0001投開票所,林水泉,8,0,0.00%
金門縣金城鎮東門里第0001投開票所,許乃權,9,85,8.80%
金門縣金城鎮東門里第0001投開票所,楊榮祥,10,15,1.55%
金門縣金城鎮東門里第0002投開票所,蘇龍科,1,18,1.58%
金門縣金城鎮東門里第0002投開票所,雷由靖,2,5,0.43%
金門縣金城鎮東門里第0002投開票所,陳福海,3,600,52.67%
