地區,姓名,號次,得票數,得票率
臺北縣第11選區板橋市,張天明,1,66,10.63%
臺北縣第11選區板橋市,田春枝,2,161,25.93%
臺北縣第11選區板橋市,林忠仁,3,170,27.38%
臺北縣第11選區板橋市,宋進財,4,224,36.07%
臺北縣第11選區三重市,張天明,1,31,6.87%
臺北縣第11選區三重市,田春枝,2,97,21.51%
臺北縣第11選區三重市,林忠仁,3,78,17.29%
臺北縣第11選區三重市,宋進財,4,245,54.32%
臺北縣第11選區中和市,張天明,1,20,19.23%
臺北縣第11選區中和市,田春枝,2,32,30.77%
臺北縣第11選區中和市,林忠仁,3,15,14.42%
臺北縣第11選區中和市,宋進財,4,37,35.58%
臺北縣第11選區永和市,張天明,1,101,10.09%
臺北縣第11選區永和市,田春枝,2,170,16.98%
臺北縣第11選區永和市,林忠仁,3,232,23.18%
臺北縣第11選區永和市,宋進財,4,498,49.75%
臺北縣第11選區新莊市,張天明,1,260,19.55%
臺北縣第11選區新莊市,田春枝,2,201,15.11%
臺北縣第11選區新莊市,林忠仁,3,469,35.26%
臺北縣第11選區新莊市,宋進財,4,400,30.08%
臺北縣第11選區新店市,張天明,1,34,9.74%
臺北縣第11選區新店市,田春枝,2,77,22.06%
臺北縣第11選區新店市,林忠仁,3,81,23.21%
臺北縣第11選區新店市,宋進財,4,157,44.99%
臺北縣第11選區土城市,張天明,1,38,11.28%
臺北縣第11選區土城市,田春枝,2,66,19.58%
臺北縣第11選區土城市,林忠仁,3,119,35.31%
臺北縣第11選區土城市,宋進財,4,114,33.83%
臺北縣第11選區蘆洲市,張天明,1,38,15.38%
臺北縣第11選區蘆洲市,田春枝,2,52,21.05%
臺北縣第11選區蘆洲市,林忠仁,3,73,29.55%
臺北縣第11選區蘆洲市,宋進財,4,84,34.01%
臺北縣第11選區汐止市,張天明,1,57,15.83%
臺北縣第11選區汐止市,田春枝,2,55,15.28%
臺北縣第11選區汐止市,林忠仁,3,120,33.33%
臺北縣第11選區汐止市,宋進財,4,128,35.56%
臺北縣第11選區樹林市,張天明,1,63,8.18%
臺北縣第11選區樹林市,田春枝,2,115,14.94%
臺北縣第11選區樹林市,林忠仁,3,293,38.05%
臺北縣第11選區樹林市,宋進財,4,299,38.83%
臺北縣第11選區鶯歌鎮,張天明,1,14,7.11%
臺北縣第11選區鶯歌鎮,田春枝,2,22,11.17%
臺北縣第11選區鶯歌鎮,林忠仁,3,97,49.24%
臺北縣第11選區鶯歌鎮,宋進財,4,64,32.49%
臺北縣第11選區三峽鎮,張天明,1,18,8.26%
臺北縣第11選區三峽鎮,田春枝,2,34,15.60%
臺北縣第11選區三峽鎮,林忠仁,3,96,44.04%
臺北縣第11選區三峽鎮,宋進財,4,70,32.11%
臺北縣第11選區淡水鎮,張天明,1,8,3.90%
臺北縣第11選區淡水鎮,田春枝,2,37,18.05%
臺北縣第11選區淡水鎮,林忠仁,3,42,20.49%
臺北縣第11選區淡水鎮,宋進財,4,118,57.56%
臺北縣第11選區瑞芳鎮,張天明,1,10,5.35%
臺北縣第11選區瑞芳鎮,田春枝,2,36,19.25%
臺北縣第11選區瑞芳鎮,林忠仁,3,38,20.32%
臺北縣第11選區瑞芳鎮,宋進財,4,103,55.08%
臺北縣第11選區五股鄉,張天明,1,4,3.88%
臺北縣第11選區五股鄉,田春枝,2,60,58.25%
臺北縣第11選區五股鄉,林忠仁,3,22,21.36%
臺北縣第11選區五股鄉,宋進財,4,17,16.50%
臺北縣第11選區泰山鄉,張天明,1,2,3.17%
臺北縣第11選區泰山鄉,田春枝,2,26,41.27%
臺北縣第11選區泰山鄉,林忠仁,3,11,17.46%
臺北縣第11選區泰山鄉,宋進財,4,24,38.10%
臺北縣第11選區林口鄉,張天明,1,0,0.00%
臺北縣第11選區林口鄉,田春枝,2,2,22.22%
臺北縣第11選區林口鄉,林忠仁,3,1,11.11%
