地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
宜蘭縣第10選區,林棋山,4,男,1951,中國國民黨,6583,29.38%,*,是
桃園縣第01選區,黃景熙,1,男,1959,無黨籍及未經政黨推薦,11642,8.27%,*,否
桃園縣第01選區,林政賢,2,男,1959,中國國民黨,8581,6.10%,*,否
桃園縣第01選區,詹江村,3,男,1963,中國國民黨,8113,5.76%,*,是
桃園縣第01選區,卓德樹,4,男,1949,中國國民黨,4817,3.42%,,是
桃園縣第01選區,黃婉如,5,女,1954,中國國民黨,10562,7.50%,*,是
桃園縣第01選區,甘乃迪,6,男,1955,台灣國民黨,208,0.14%,,否
桃園縣第01選區,黃婷鈺,8,女,1975,無黨籍及未經政黨推薦,6101,4.33%,,否
桃園縣第01選區,黃哲鍾,9,男,1949,無黨籍及未經政黨推薦,6318,4.49%,*,否
桃園縣第01選區,廖輝星,10,男,1954,民主進步黨,12691,9.02%,*,是
桃園縣第01選區,黃智銘,11,男,1953,無黨籍及未經政黨推薦,7462,5.30%,*,是
桃園縣第01選區,萬美玲,12,女,1969,中國國民黨,13414,9.53%,*,是
桃園縣第01選區,陳美梅,13,女,1974,無黨籍及未經政黨推薦,6162,4.38%,*,否
桃園縣第01選區,林國政,14,男,1966,無黨籍及未經政黨推薦,3784,2.69%,,否
桃園縣第01選區,郭貴香,15,女,1963,無黨籍及未經政黨推薦,4341,3.08%,,否
桃園縣第01選區,高世嘉,16,男,1965,中國國民黨,4455,3.16%,,否
桃園縣第01選區,呂秀紋,17,女,1954,無黨籍及未經政黨推薦,2696,1.91%,,否
桃園縣第01選區,陳宗義,18,男,1959,民主進步黨,9593,6.82%,*,否
桃園縣第01選區,李曉鐘,19,男,1959,無黨籍及未經政黨推薦,8114,5.76%,*,是
桃園縣第01選區,邱素芬,20,女,1966,民主進步黨,11589,8.24%,*,是
桃園縣第02選區,蔡炤正,1,男,1963,無黨籍及未經政黨推薦,3313,6.90%,,否
桃園縣第02選區,許森能,2,男,1963,民主進步黨,9174,19.13%,*,否
桃園縣第02選區,林明義,3,男,1968,中國國民黨,7532,15.70%,,否
桃園縣第02選區,李雲強,4,男,1959,中國國民黨,8336,17.38%,*,否
桃園縣第02選區,李麗珠,5,女,1958,中國國民黨,7979,16.63%,*,是
桃園縣第02選區,林俐玲,6,女,1963,民主進步黨,10568,22.03%,*,是
桃園縣第02選區,謝章侃,7,男,1963,無黨籍及未經政黨推薦,1049,2.18%,,否
桃園縣第03選區,呂林小鳳,1,女,1964,民主進步黨,12633,19.56%,*,是
桃園縣第03選區,邱奕澄,2,男,1976,無黨籍及未經政黨推薦,4249,6.58%,,否
桃園縣第03選區,劉茂羣,3,女,1956,中國國民黨,9005,13.94%,*,是
桃園縣第03選區,呂淑真,4,女,1955,中國國民黨,10045,15.55%,*,是
桃園縣第03選區,張文瑜,5,女,1965,民主進步黨,10520,16.29%,*,是
桃園縣第03選區,鄭銀福,6,男,1957,中國國民黨,7291,11.29%,,否
桃園縣第03選區,趙正宇,7,男,1966,中國國民黨,10818,16.75%,*,是
桃園縣第04選區,郭麗華,1,女,1965,無黨籍及未經政黨推薦,3481,7.06%,,否
桃園縣第04選區,黃淑芬,2,女,1958,無黨籍及未經政黨推薦,3661,7.43%,,否
桃園縣第04選區,許清順,3,男,1965,民主進步黨,14542,29.52%,*,否
桃園縣第04選區,呂宏仁,5,男,1957,中國國民黨,6265,12.72%,*,否
桃園縣第04選區,李訓求,6,男,1955,無黨籍及未經政黨推薦,9183,18.64%,*,否
桃園縣第04選區,陳宇桓,7,男,1963,無黨籍及未經政黨推薦,3131,6.35%,,否
桃園縣第04選區,陳麗莉,8,女,1957,中國國民黨,8985,18.24%,*,是
桃園縣第05選區,徐其萬,1,男,1958,中國國民黨,10032,28.79%,*,否
桃園縣第05選區,陳瑞昌,2,男,1957,中國國民黨,8509,24.42%,,否
桃園縣第05選區,楊謙讓,3,男,1971,民主進步黨,6292,18.06%,,否
桃園縣第05選區,王淳長,4,男,1957,無黨籍及未經政黨推薦,10004,28.71%,*,是
桃園縣第06選區,邱伶樺,1,女,1982,無黨籍及未經政黨推薦,2363,5.93%,,否
桃園縣第06選區,陳治文,2,女,1970,民主進步黨,14816,37.22%,*,否
桃園縣第06選區,楊朝偉,3,男,1967,中國國民黨,8571,21.53%,*,是
桃園縣第06選區,李柏坊,4,男,1958,中國國民黨,9571,24.04%,*,是
桃園縣第06選區,黃德隆,5,男,1950,民主進步黨,4476,11.24%,,否
桃園縣第07選區,張運炳,1,男,1955,無黨籍及未經政黨推薦,10510,7.40%,*,是
桃園縣第07選區,梁新武,2,男,1955,民主進步黨,10766,7.58%,*,是
桃園縣第07選區,葉明月,3,女,1960,中國國民黨,9160,6.45%,*,是
桃園縣第07選區,徐景文,4,男,1962,民主進步黨,11539,8.13%,*,是
桃園縣第07選區,陳富豐,5,男,1956,無黨籍及未經政黨推薦,5173,3.64%,,否
桃園縣第07選區,蔡勝烘,6,男,1962,中國國民黨,4684,3.30%,,否
桃園縣第07選區,蔣中千,7,男,1956,無黨籍及未經政黨推薦,7460,5.25%,*,否
桃園縣第07選區,王興業,8,男,1968,無黨籍及未經政黨推薦,7132,5.02%,,否
桃園縣第07選區,傅淑香,9,女,1958,民主進步黨,13736,9.68%,*,否
桃園縣第07選區,葉連燈,10,男,1952,親民黨,1054,0.74%,,否
桃園縣第07選區,鍾和貴,11,男,1955,中國國民黨,6407,4.51%,,否
桃園縣第07選區,邱奕勝,12,男,1960,中國國民黨,11875,8.37%,*,是
桃園縣第07選區,洪奕巔,13,男,1952,中國國民黨,7279,5.13%,,是
桃園縣第07選區,劉曾玉春,14,女,1954,無黨籍及未經政黨推薦,12820,9.03%,*,否
桃園縣第07選區,梁為超,15,男,1974,中國國民黨,10837,7.63%,*,否
桃園縣第07選區,沐平波,16,女,1952,中國國民黨,11441,8.06%,*,是
桃園縣第08選區,舒翠玲,1,女,1964,中國國民黨,9088,12.28%,*,是
桃園縣第08選區,劉邦鉉,2,男,1968,中國國民黨,6979,9.43%,*,是
桃園縣第08選區,鄧仁艾,3,男,1956,中國國民黨,7389,9.98%,*,否
桃園縣第08選區,劉俊儀,4,男,1971,無黨籍及未經政黨推薦,3848,5.20%,,是
桃園縣第08選區,謝彰文,5,女,1958,中國國民黨,10032,13.55%,*,是
桃園縣第08選區,林德忠,6,男,1961,中國國民黨,5774,7.80%,,否
桃園縣第08選區,羅文欽,7,男,1970,民主進步黨,11352,15.34%,*,是
桃園縣第08選區,李月琴,8,女,1960,無黨籍及未經政黨推薦,6802,9.19%,,否
桃園縣第08選區,莊玉輝,9,男,1959,無黨籍及未經政黨推薦,8740,11.81%,*,是
桃園縣第08選區,陳美玉,10,女,1974,無黨籍及未經政黨推薦,3981,5.38%,,否
桃園縣第09選區,彭盛山,1,男,1959,無黨籍及未經政黨推薦,5893,10.74%,,否
桃園縣第09選區,陳賴素美,2,女,1964,民主進步黨,13078,23.83%,*,是
桃園縣第09選區,張火爐,3,男,1958,民主進步黨,11019,20.08%,*,否
桃園縣第09選區,李家興,4,男,1957,中國國民黨,9692,17.66%,*,是
桃園縣第09選區,古秀烽,5,男,1953,無黨籍及未經政黨推薦,2806,5.11%,,否
桃園縣第09選區,周玉琴,6,女,1958,中國國民黨,12371,22.55%,*,是
桃園縣第10選區,魏雪卿,1,女,1956,中國國民黨,10088,22.98%,*,是
桃園縣第10選區,張肇良,2,男,1964,民主進步黨,15178,34.58%,*,是
桃園縣第10選區,徐玉樹,3,男,1964,無黨籍及未經政黨推薦,8010,18.25%,,否
桃園縣第10選區,𨶒中傑,4,男,1956,中國國民黨,10608,24.17%,*,是
桃園縣第11選區,謝浩來,1,男,1959,無黨籍及未經政黨推薦,5523,23.20%,,否
桃園縣第11選區,邱佳亮,2,男,1968,無黨籍及未經政黨推薦,9367,39.35%,*,否
桃園縣第11選區,許國楣,3,男,1959,無黨籍及未經政黨推薦,8912,37.44%,,否
桃園縣第12選區,莊阿松,1,男,1948,無黨籍及未經政黨推薦,7170,27.43%,,否
桃園縣第12選區,吳宗憲,2,男,1959,中國國民黨,10199,39.03%,*,是
桃園縣第12選區,郭蔡美英,3,女,1953,民主進步黨,8762,33.53%,*,否
新竹縣第01選區,陳凱榮,1,男,1962,中國國民黨,3145,5.14%,,否
新竹縣第01選區,徐欣瑩,2,女,1972,中國國民黨,8117,13.28%,*,是
新竹縣第01選區,蔡志環,3,女,1959,中國國民黨,2461,4.02%,,否
新竹縣第01選區,蘇明輝,4,男,1953,無黨籍及未經政黨推薦,3359,5.49%,*,是
新竹縣第01選區,鄭美琴,5,女,1954,無黨籍及未經政黨推薦,5025,8.22%,*,是
新竹縣第01選區,高偉凱,6,男,1971,勞動黨,4736,7.75%,*,否
新竹縣第01選區,林為洲,7,男,1961,無黨籍及未經政黨推薦,4580,7.49%,*,否
新竹縣第01選區,陳見賢,8,男,1960,中國國民黨,5149,8.43%,*,否
新竹縣第01選區,張葉芬英,9,女,1963,民主進步黨,5648,9.24%,*,否
新竹縣第01選區,杜文中,10,男,1967,中國國民黨,2982,4.88%,,否
新竹縣第01選區,何淦銘,11,男,1959,無黨籍及未經政黨推薦,5698,9.32%,*,否
新竹縣第01選區,林保光,12,男,1961,中國國民黨,4699,7.69%,*,否
新竹縣第01選區,黃齡慧,13,女,1952,無黨籍及未經政黨推薦,2741,4.48%,,是
新竹縣第01選區,陳榮燦,14,男,1956,中國國民黨,2736,4.47%,,是
新竹縣第02選區,吳菊花,1,女,1960,中國國民黨,5614,14.97%,*,否
新竹縣第02選區,甄克堅,2,男,1970,中國國民黨,4975,13.27%,,是
新竹縣第02選區,林志華,3,男,1965,中國國民黨,10090,26.91%,*,否
新竹縣第02選區,吳淑君,4,女,1971,中國國民黨,5857,15.62%,*,是
新竹縣第02選區,黃永傳,5,男,1945,中國國民黨,5086,13.56%,*,否
新竹縣第02選區,陳栢維,6,男,1965,無黨籍及未經政黨推薦,5865,15.64%,*,是
新竹縣第03選區,吳寀璇,1,女,1961,無黨籍及未經政黨推薦,2894,12.58%,,否
新竹縣第03選區,羅春蘭,2,女,1962,無黨籍及未經政黨推薦,2304,10.01%,,否
新竹縣第03選區,黃金樓,3,男,1965,中國國民黨,4325,18.80%,*,否
新竹縣第03選區,蘇雯英,4,女,1962,無黨籍及未經政黨推薦,1304,5.66%,,否
新竹縣第03選區,吳淑女,5,女,1953,中國國民黨,3383,14.70%,*,否
新竹縣第03選區,鄭清漢,6,男,1959,無黨籍及未經政黨推薦,3606,15.67%,*,否
新竹縣第03選區,史金象,7,男,1958,民主進步黨,5186,22.54%,*,是
新竹縣第04選區,嚴永秋,1,男,1949,無黨籍及未經政黨推薦,5262,30.56%,*,否
新竹縣第04選區,羅吉坤,2,男,1953,中國國民黨,5011,29.10%,,否
新竹縣第04選區,劉良彬,3,男,1960,中國國民黨,6942,40.32%,*,否
新竹縣第05選區,陳英樓,1,男,1956,中國國民黨,7157,36.88%,*,是
新竹縣第05選區,林保祿,2,男,1957,無黨籍及未經政黨推薦,6388,32.92%,*,是
新竹縣第05選區,陳英西,3,男,1956,無黨籍及未經政黨推薦,741,3.81%,,否
新竹縣第05選區,范曰富,4,男,1960,中國國民黨,5118,26.37%,,是
新竹縣第06選區,張志弘,1,男,1959,中國國民黨,8111,100.00%,*,是
新竹縣第07選區,林政良,1,男,1952,中國國民黨,6467,55.69%,*,否
新竹縣第07選區,林礽俊,2,男,1945,中國國民黨,5144,44.30%,,是
新竹縣第08選區,盧東文,1,男,1950,中國國民黨,5970,13.64%,*,是
新竹縣第08選區,上官秋燕,2,女,1957,無黨籍及未經政黨推薦,2430,5.55%,,否
新竹縣第08選區,林思銘,3,男,1966,中國國民黨,6094,13.93%,*,否
新竹縣第08選區,羅吉祥,4,男,1957,中國國民黨,6632,15.16%,*,是
新竹縣第08選區,鄭朝鐘,6,男,1978,無黨籍及未經政黨推薦,4067,9.29%,,否
新竹縣第08選區,郭遠彰,7,男,1959,中國國民黨,6044,13.81%,*,是
新竹縣第08選區,吳勝松,8,男,1957,中國國民黨,7891,18.03%,*,是
新竹縣第08選區,彭余美玲,9,女,1963,中國國民黨,4616,10.55%,*,是
新竹縣第09選區,徐振烽,1,男,1960,中國國民黨,3345,44.53%,,否
新竹縣第09選區,邱振瑋,2,男,1974,無黨籍及未經政黨推薦,4166,55.46%,*,否
新竹縣第10選區,陳正順,1,男,1954,中國國民黨,3715,39.06%,*,否
新竹縣第10選區,劉國貞,2,男,1944,無黨籍及未經政黨推薦,3460,36.37%,,否
新竹縣第10選區,彭德照,3,男,1953,中國國民黨,2336,24.56%,,否
苗栗縣第01選區,胡忠勇,1,男,1943,無黨籍及未經政黨推薦,4872,7.05%,*,是
苗栗縣第01選區,謝文禓,2,男,1975,中國國民黨,3490,5.05%,,否
苗栗縣第01選區,孫素娥,3,女,1954,中國國民黨,5222,7.55%,*,是
苗栗縣第01選區,詹運喜,4,男,1962,民主進步黨,6412,9.28%,*,是
苗栗縣第01選區,楊燕梅,5,女,1954,中國國民黨,1039,1.50%,,否
苗栗縣第01選區,徐集明,6,男,1970,中國國民黨,5846,8.46%,*,否
苗栗縣第01選區,涂春榮,7,男,1945,中國國民黨,4861,7.03%,*,否
苗栗縣第01選區,禹耀東,8,男,1958,中國國民黨,4985,7.21%,*,是
苗栗縣第01選區,賴源順,9,男,1953,無黨籍及未經政黨推薦,4828,6.98%,*,是
苗栗縣第01選區,王培珠,10,女,1956,中國國民黨,3765,5.45%,,否
苗栗縣第01選區,鄭碧玉,11,女,1956,中國國民黨,4424,6.40%,!,否
苗栗縣第01選區,湯范秀妃,12,女,1958,無黨籍及未經政黨推薦,3803,5.50%,,否
苗栗縣第01選區,湯維岳,13,男,1948,無黨籍及未經政黨推薦,4281,6.19%,,否
苗栗縣第01選區,傅學煥,14,男,1957,中國國民黨,4557,6.59%,-,否
苗栗縣第01選區,王士毅,15,男,1948,中國國民黨,4765,6.89%,*,是
苗栗縣第01選區,陳富興,16,男,1969,中國國民黨,1928,2.79%,,否
苗栗縣第02選區,黎旭欽,1,男,1943,中國國民黨,5345,20.35%,,是
苗栗縣第02選區,韓茂賢,2,男,1953,中國國民黨,6582,25.06%,*,是
苗栗縣第02選區,吳昌運,3,男,1964,無黨籍及未經政黨推薦,7597,28.92%,*,否
苗栗縣第02選區,張家靜,4,女,1959,中國國民黨,6736,25.65%,*,否
苗栗縣第03選區,張太陽,1,男,1953,無黨籍及未經政黨推薦,7036,15.33%,*,是
苗栗縣第03選區,劉秋東,2,男,1964,中國國民黨,6739,14.69%,*,是
苗栗縣第03選區,李聰祥,3,男,1959,民主進步黨,6262,13.65%,*,是
苗栗縣第03選區,葉益男,4,男,1965,無黨籍及未經政黨推薦,3671,8.00%,,否
苗栗縣第03選區,邱紹俊,5,男,1944,無黨籍及未經政黨推薦,4435,9.66%,-,是
苗栗縣第03選區,林淑惠,6,女,1968,無黨籍及未經政黨推薦,2638,5.75%,,否
苗栗縣第03選區,巫恒昭,7,男,1963,無黨籍及未經政黨推薦,5869,12.79%,*,否
苗栗縣第03選區,劉寶鈴,8,女,1969,無黨籍及未經政黨推薦,3126,6.81%,!,否
苗栗縣第03選區,呂木鈿,9,男,1952,中國國民黨,6092,13.28%,*,是
苗栗縣第04選區,林寶珠,1,女,1951,中國國民黨,5631,8.88%,*,是
苗栗縣第04選區,洪水桔,2,男,1955,中國國民黨,4164,6.57%,,否
苗栗縣第04選區,鄭秋風,3,男,1958,中國國民黨,6890,10.87%,*,是
苗栗縣第04選區,謝芳紋,4,女,1975,民主進步黨,6843,10.80%,*,否
苗栗縣第04選區,林清錦,5,男,1963,無黨籍及未經政黨推薦,3686,5.81%,,否
苗栗縣第04選區,解萬安,6,男,1955,無黨籍及未經政黨推薦,1811,2.85%,,否
苗栗縣第04選區,林樹文,7,男,1947,中國國民黨,3955,6.24%,,否
苗栗縣第04選區,陳明朝,8,男,1952,中國國民黨,6933,10.94%,*,是
苗栗縣第04選區,李文斌,9,男,1973,中國國民黨,6727,10.61%,*,是
苗栗縣第04選區,陳志平,10,男,1963,無黨籍及未經政黨推薦,861,1.35%,,否
苗栗縣第04選區,陳碧華,11,女,1954,中國國民黨,4690,7.40%,*,否
苗栗縣第04選區,謝端容,12,女,1957,無黨籍及未經政黨推薦,5862,9.25%,*,否
苗栗縣第04選區,蔡平偉,13,男,1972,無黨籍及未經政黨推薦,5292,8.35%,*,否
苗栗縣第05選區,羅雪珠,1,女,1958,無黨籍及未經政黨推薦,5225,9.90%,*,否
苗栗縣第05選區,劉福明,2,男,1955,中國國民黨,3527,6.68%,,否
苗栗縣第05選區,陳月娥,3,女,1958,無黨籍及未經政黨推薦,857,1.62%,,否
苗栗縣第05選區,陳永賢,4,男,1956,中國國民黨,4858,9.20%,*,否
苗栗縣第05選區,陳秀龍,5,男,1937,無黨籍及未經政黨推薦,2895,5.48%,,否
苗栗縣第05選區,李清枝,6,男,1956,中國國民黨,3930,7.44%,,否
苗栗縣第05選區,邱秋琴,7,女,1958,無黨籍及未經政黨推薦,4175,7.91%,*,是
苗栗縣第05選區,饒鴻奇,8,男,1937,無黨籍及未經政黨推薦,2929,5.55%,,是
苗栗縣第05選區,游忠鈿,9,男,1954,中國國民黨,6087,11.53%,*,是
苗栗縣第05選區,練錫忠,10,男,1954,中國國民黨,2488,4.71%,,否
苗栗縣第05選區,溫志強,11,男,1970,中國國民黨,5727,10.85%,*,是
苗栗縣第05選區,鍾福貴,12,男,1963,中國國民黨,4567,8.65%,*,否
苗栗縣第05選區,李貴富,13,男,1970,民主進步黨,5504,10.43%,*,否
苗栗縣第06選區,楊恭林,1,男,1961,無黨籍及未經政黨推薦,6245,27.24%,*,是
苗栗縣第06選區,朱泰平,2,男,1955,無黨籍及未經政黨推薦,482,2.10%,,否
苗栗縣第06選區,徐欽鴻,3,男,1956,無黨籍及未經政黨推薦,6883,30.03%,*,是
苗栗縣第06選區,陳春暖,4,女,1964,無黨籍及未經政黨推薦,4295,18.74%,,否
苗栗縣第06選區,楊慶汶,5,男,1951,無黨籍及未經政黨推薦,5013,21.87%,*,否
彰化縣第01選區,白閔傑,1,男,1976,無黨籍及未經政黨推薦,11525,7.80%,*,否
彰化縣第01選區,陳慧敏,2,女,1964,無黨籍及未經政黨推薦,3796,2.56%,,否
彰化縣第01選區,涂元生,3,男,1955,中國國民黨,3579,2.42%,,否
彰化縣第01選區,許原龍,4,男,1962,無黨籍及未經政黨推薦,8593,5.81%,*,是
彰化縣第01選區,黃秀芳,5,女,1971,民主進步黨,12732,8.61%,*,是
彰化縣第01選區,張東正,6,男,1969,無黨籍及未經政黨推薦,5451,3.68%,,是
彰化縣第01選區,曾世勇,7,男,1960,中國國民黨,6824,4.61%,*,是
彰化縣第01選區,唐鎮林,8,男,1942,無黨籍及未經政黨推薦,5619,3.80%,,否
彰化縣第01選區,白玉如,9,女,1968,中國國民黨,7788,5.27%,*,否
彰化縣第01選區,黃千宴,10,女,1972,中國國民黨,6260,4.23%,*,否
彰化縣第01選區,顧黃水花,11,女,1953,中國國民黨,6875,4.65%,*,是
彰化縣第01選區,盧盈宏,12,男,1963,無黨籍及未經政黨推薦,9823,6.64%,*,是
彰化縣第01選區,施淑珍,13,女,1960,無黨籍及未經政黨推薦,2232,1.51%,,否
彰化縣第01選區,黃健彰,14,男,1985,無黨籍及未經政黨推薦,8948,6.05%,*,否
彰化縣第01選區,賴岸璋,15,男,1964,民主進步黨,12858,8.70%,*,是
彰化縣第01選區,許加慧,16,女,1978,無黨籍及未經政黨推薦,2191,1.48%,,否
彰化縣第01選區,黃育寬,17,男,1956,民主進步黨,6744,4.56%,*,否
彰化縣第01選區,林維浩,18,男,1969,民主進步黨,5110,3.45%,,否
彰化縣第01選區,林滄喜,19,男,1947,無黨籍及未經政黨推薦,9803,6.63%,*,否
彰化縣第01選區,林茂明,20,男,1958,無黨籍及未經政黨推薦,6101,4.12%,*,是
彰化縣第01選區,林招膨,21,男,1959,台灣團結聯盟,4885,3.30%,,否
彰化縣第02選區,林聖哲,1,男,1953,中國國民黨,9861,11.31%,*,是
彰化縣第02選區,梁禎祥,2,男,1947,民主進步黨,11015,12.63%,*,是
彰化縣第02選區,葉寧鋒,3,男,1951,無黨籍及未經政黨推薦,11199,12.84%,*,否
彰化縣第02選區,施性鍾,4,男,1952,中國國民黨,7998,9.17%,,是
彰化縣第02選區,凃淑媚,5,女,1964,中國國民黨,10608,12.16%,*,是
彰化縣第02選區,楊竣程,6,男,1975,中國國民黨,8614,9.88%,*,是
彰化縣第02選區,陳益昌,7,男,1960,無黨籍及未經政黨推薦,4992,5.72%,,否
彰化縣第02選區,黃振彥,8,男,1965,民主進步黨,13221,15.16%,*,是
彰化縣第02選區,陳秀寶,9,女,1972,無黨籍及未經政黨推薦,9666,11.08%,*,否
彰化縣第03選區,柯振杯,1,男,1960,中國國民黨,7515,11.64%,*,否
彰化縣第03選區,阮厚爵,2,男,1970,中國國民黨,13860,21.47%,*,是
彰化縣第03選區,王文東,3,男,1958,台灣團結聯盟,2073,3.21%,,否
彰化縣第03選區,王國忠,4,男,1962,無黨籍及未經政黨推薦,4270,6.61%,,否
彰化縣第03選區,黃寶隆,5,男,1961,無黨籍及未經政黨推薦,4849,7.51%,*,否
彰化縣第03選區,蔡端欉,6,男,1948,中國國民黨,3830,5.93%,,是
彰化縣第03選區,賴清美,7,女,1961,民主進步黨,11001,17.04%,*,是
彰化縣第03選區,陳錦玉,8,女,1953,中國國民黨,5867,9.08%,*,是
彰化縣第03選區,羅文保,9,男,1960,無黨籍及未經政黨推薦,2827,4.37%,,否
彰化縣第03選區,尤瑞春,10,女,1962,民主進步黨,8455,13.09%,*,是
彰化縣第04選區,黃正盛,1,男,1978,無黨籍及未經政黨推薦,8189,8.88%,*,否
彰化縣第04選區,陳素月,2,女,1966,民主進步黨,13888,15.06%,*,是
彰化縣第04選區,張錦昆,3,男,1965,中國國民黨,10786,11.70%,*,是
彰化縣第04選區,黃建彰,4,男,1959,無黨籍及未經政黨推薦,6749,7.32%,,否
彰化縣第04選區,江瑞演,5,男,1953,民主進步黨,13032,14.13%,*,否
彰化縣第04選區,張雪如,6,女,1966,中國國民黨,8812,9.55%,*,是
彰化縣第04選區,游振雄,7,男,1962,中國國民黨,7151,7.75%,*,是
彰化縣第04選區,賴炳輝,8,男,1962,中國國民黨,7097,7.69%,*,否
彰化縣第04選區,張仁城,9,男,1961,中國國民黨,2058,2.23%,,否
彰化縣第04選區,葉麗娟,10,女,1954,中國國民黨,6295,6.82%,,是
彰化縣第04選區,曹明正,11,男,1953,中國國民黨,8128,8.81%,*,是
彰化縣第05選區,陳玉姬,1,女,1963,無黨籍及未經政黨推薦,7712,12.46%,*,否
彰化縣第05選區,楊鴻振,2,男,1961,無黨籍及未經政黨推薦,2938,4.74%,,否
彰化縣第05選區,楊福建,3,男,1955,民主進步黨,10011,16.18%,*,是
彰化縣第05選區,張永泉,4,男,1956,中國國民黨,8809,14.24%,*,是
彰化縣第05選區,歐陽蓁珠,5,女,1955,民主進步黨,6705,10.83%,,否
彰化縣第05選區,楊淑鳳,6,女,1958,中國國民黨,8257,13.34%,*,是
彰化縣第05選區,黃錦滄,7,男,1956,中國國民黨,6575,10.62%,,是
彰化縣第05選區,陳重嘉,8,男,1981,無黨籍及未經政黨推薦,10848,17.53%,*,否
彰化縣第06選區,劉錦昌,1,男,1959,民主進步黨,15708,30.68%,*,是
