地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
新竹縣,彭紹瑾,1,男,1957,民主進步黨,71625,55.97%,*,否
新竹縣,鄭永堂,2,男,1955,中國國民黨,56342,44.03%,,否
