地區,姓名,號次,得票數,得票率
臺北市第01選區北投區,林世宗,1,7190,5.22%
臺北市第01選區北投區,林瑞圖,2,11477,8.33%
臺北市第01選區北投區,陳碧峰,3,5230,3.79%
臺北市第01選區北投區,藍世聰,4,4773,3.46%
臺北市第01選區北投區,陳正德,5,6474,4.70%
臺北市第01選區北投區,賴素如,6,16839,12.22%
臺北市第01選區北投區,陳政忠,7,5000,3.63%
臺北市第01選區北投區,吳思瑤,8,8690,6.31%
臺北市第01選區北投區,陳重文,9,9094,6.60%
臺北市第01選區北投區,王育誠,10,3085,2.24%
臺北市第01選區北投區,陳建銘,11,6104,4.43%
臺北市第01選區北投區,吳碧珠,12,7101,5.15%
臺北市第01選區北投區,汪志冰,13,6026,4.37%
臺北市第01選區北投區,莊瑞雄,14,15711,11.40%
臺北市第01選區北投區,黃平洋,15,6250,4.53%
臺北市第01選區北投區,潘懷宗,16,11650,8.45%
臺北市第01選區北投區,何志偉,17,7013,5.09%
臺北市第01選區士林區,林世宗,1,6155,3.84%
臺北市第01選區士林區,林瑞圖,2,8338,5.20%
臺北市第01選區士林區,陳碧峰,3,11137,6.95%
臺北市第01選區士林區,藍世聰,4,5182,3.23%
臺北市第01選區士林區,陳正德,5,4250,2.65%
臺北市第01選區士林區,賴素如,6,12254,7.65%
臺北市第01選區士林區,陳政忠,7,13733,8.57%
臺北市第01選區士林區,吳思瑤,8,8838,5.51%
臺北市第01選區士林區,陳重文,9,3268,2.04%
臺北市第01選區士林區,王育誠,10,1937,1.20%
臺北市第01選區士林區,陳建銘,11,11032,6.88%
臺北市第01選區士林區,吳碧珠,12,16152,10.08%
臺北市第01選區士林區,汪志冰,13,6573,4.10%
臺北市第01選區士林區,莊瑞雄,14,18539,11.57%
臺北市第01選區士林區,黃平洋,15,9368,5.85%
臺北市第01選區士林區,潘懷宗,16,13950,8.71%
臺北市第01選區士林區,何志偉,17,9420,5.88%
臺北市第02選區內湖區,李建昌,1,10262,7.23%
臺北市第02選區內湖區,李亦杜,2,4717,3.32%
臺北市第02選區內湖區,李彥秀,3,12147,8.56%
臺北市第02選區內湖區,高嘉瑜,4,16329,11.51%
臺北市第02選區內湖區,劉珮如,5,549,0.38%
臺北市第02選區內湖區,李盈萱,6,3638,2.56%
臺北市第02選區內湖區,吳世正,7,18615,13.12%
臺北市第02選區內湖區,陳義洲,8,19455,13.71%
臺北市第02選區內湖區,侯衍泰,9,3832,2.70%
臺北市第02選區內湖區,黃珊珊,10,19765,13.93%
臺北市第02選區內湖區,闕枚莎,11,9787,6.90%
臺北市第02選區內湖區,王孝維,12,11195,7.89%
臺北市第02選區內湖區,洪連佐,13,169,0.11%
臺北市第02選區內湖區,江志銘,14,11359,8.00%
臺北市第02選區南港區,李建昌,1,3601,5.75%
臺北市第02選區南港區,李亦杜,2,1542,2.46%
臺北市第02選區南港區,李彥秀,3,15805,25.27%
臺北市第02選區南港區,高嘉瑜,4,5469,8.74%
臺北市第02選區南港區,劉珮如,5,282,0.45%
臺北市第02選區南港區,李盈萱,6,1301,2.08%
臺北市第02選區南港區,吳世正,7,3170,5.06%
臺北市第02選區南港區,陳義洲,8,1037,1.65%
臺北市第02選區南港區,侯衍泰,9,464,0.74%
臺北市第02選區南港區,黃珊珊,10,5753,9.19%
臺北市第02選區南港區,闕枚莎,11,12079,19.31%
臺北市第02選區南港區,王孝維,12,5672,9.06%
臺北市第02選區南港區,洪連佐,13,96,0.15%
臺北市第02選區南港區,江志銘,14,6268,10.02%
臺北市第03選區松山區,戴錫欽,1,7098,6.49%
臺北市第03選區松山區,許淑華,2,10314,9.43%
臺北市第03選區松山區,陳淑華,3,4085,3.73%
臺北市第03選區松山區,洪士奇,4,4432,4.05%
臺北市第03選區松山區,潘翰聲,5,2313,2.11%
臺北市第03選區松山區,洪健益,6,8724,7.98%
臺北市第03選區松山區,王正德,7,6391,5.84%
