地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
第2選舉區,顏寬恒,1,男,1977,中國國民黨,66457,49.95%,*,否
第2選舉區,余思家,2,女,1963,全民的黨,1283,0.96%,,否
第2選舉區,陳世凱,3,男,1977,民主進步黨,65319,49.09%,,否
