地區,姓名,號次,得票數,得票率
臺北縣板橋市留侯里第0001投開票所,黃福卿,1,3,0.38%
臺北縣板橋市留侯里第0001投開票所,周錫瑋,2,455,57.81%
臺北縣板橋市留侯里第0001投開票所,陳誠鈞,3,1,0.13%
臺北縣板橋市留侯里第0001投開票所,陳俊傑,4,1,0.13%
臺北縣板橋市留侯里第0001投開票所,羅文嘉,5,327,41.55%
臺北縣板橋市留侯里第0001投開票所,黃茂全,6,0,0.00%
臺北縣板橋市流芳里第0002投開票所,黃福卿,1,3,0.39%
臺北縣板橋市流芳里第0002投開票所,周錫瑋,2,401,51.54%
臺北縣板橋市流芳里第0002投開票所,陳誠鈞,3,0,0.00%
臺北縣板橋市流芳里第0002投開票所,陳俊傑,4,3,0.39%
臺北縣板橋市流芳里第0002投開票所,羅文嘉,5,371,47.69%
臺北縣板橋市流芳里第0002投開票所,黃茂全,6,0,0.00%
臺北縣板橋市赤松里第0003投開票所,黃福卿,1,4,0.82%
臺北縣板橋市赤松里第0003投開票所,周錫瑋,2,274,56.26%
臺北縣板橋市赤松里第0003投開票所,陳誠鈞,3,0,0.00%
臺北縣板橋市赤松里第0003投開票所,陳俊傑,4,0,0.00%
臺北縣板橋市赤松里第0003投開票所,羅文嘉,5,209,42.92%
臺北縣板橋市赤松里第0003投開票所,黃茂全,6,0,0.00%
臺北縣板橋市黃石里第0004投開票所,黃福卿,1,0,0.00%
臺北縣板橋市黃石里第0004投開票所,周錫瑋,2,363,50.28%
臺北縣板橋市黃石里第0004投開票所,陳誠鈞,3,1,0.14%
臺北縣板橋市黃石里第0004投開票所,陳俊傑,4,1,0.14%
臺北縣板橋市黃石里第0004投開票所,羅文嘉,5,357,49.45%
臺北縣板橋市黃石里第0004投開票所,黃茂全,6,0,0.00%
臺北縣板橋市挹秀里第0005投開票所,黃福卿,1,2,0.36%
臺北縣板橋市挹秀里第0005投開票所,周錫瑋,2,371,66.01%
臺北縣板橋市挹秀里第0005投開票所,陳誠鈞,3,0,0.00%
臺北縣板橋市挹秀里第0005投開票所,陳俊傑,4,1,0.18%
臺北縣板橋市挹秀里第0005投開票所,羅文嘉,5,188,33.45%
