地區,姓名,號次,得票數,得票率
臺北市,章仁香,1,275,15.42%
臺北市,莊金生,2,145,8.13%
臺北市,李泰康,3,24,1.35%
臺北市,楊仁福,4,259,14.53%
臺北市,林正二,5,292,16.38%
臺北市,楊德金,6,185,10.38%
臺北市,楊仁煌,7,100,5.61%
臺北市,廖國棟,8,159,8.92%
臺北市,陳義信,9,322,18.06%
高雄市,章仁香,1,201,13.75%
高雄市,莊金生,2,114,7.80%
高雄市,李泰康,3,7,0.48%
高雄市,楊仁福,4,64,4.38%
高雄市,林正二,5,294,20.11%
高雄市,楊德金,6,132,9.03%
高雄市,楊仁煌,7,68,4.65%
高雄市,廖國棟,8,344,23.53%
高雄市,陳義信,9,238,16.28%
臺北縣,章仁香,1,1204,16.66%
臺北縣,莊金生,2,531,7.35%
臺北縣,李泰康,3,23,0.32%
臺北縣,楊仁福,4,1116,15.44%
臺北縣,林正二,5,1313,18.17%
臺北縣,楊德金,6,903,12.49%
臺北縣,楊仁煌,7,382,5.29%
臺北縣,廖國棟,8,791,10.94%
臺北縣,陳義信,9,965,13.35%
宜蘭縣,章仁香,1,79,21.24%
宜蘭縣,莊金生,2,19,5.11%
宜蘭縣,李泰康,3,1,0.27%
宜蘭縣,楊仁福,4,27,7.26%
宜蘭縣,林正二,5,50,13.44%
宜蘭縣,楊德金,6,47,12.63%
宜蘭縣,楊仁煌,7,76,20.43%
宜蘭縣,廖國棟,8,33,8.87%
宜蘭縣,陳義信,9,40,10.75%
桃園縣,章仁香,1,831,13.44%
桃園縣,莊金生,2,554,8.96%
桃園縣,李泰康,3,18,0.29%
桃園縣,楊仁福,4,667,10.79%
桃園縣,林正二,5,1811,29.29%
桃園縣,楊德金,6,459,7.42%
桃園縣,楊仁煌,7,374,6.05%
桃園縣,廖國棟,8,878,14.20%
桃園縣,陳義信,9,591,9.56%
新竹縣,章仁香,1,47,12.84%
新竹縣,莊金生,2,32,8.74%
新竹縣,李泰康,3,3,0.82%
新竹縣,楊仁福,4,58,15.85%
新竹縣,林正二,5,89,24.32%
新竹縣,楊德金,6,19,5.19%
新竹縣,楊仁煌,7,12,3.28%
新竹縣,廖國棟,8,48,13.11%
新竹縣,陳義信,9,58,15.85%
苗栗縣,章仁香,1,249,22.15%
苗栗縣,莊金生,2,83,7.38%
苗栗縣,李泰康,3,5,0.44%
苗栗縣,楊仁福,4,137,12.19%
苗栗縣,林正二,5,108,9.61%
苗栗縣,楊德金,6,283,25.18%
苗栗縣,楊仁煌,7,28,2.49%
苗栗縣,廖國棟,8,93,8.27%
苗栗縣,陳義信,9,138,12.28%
臺中縣,章仁香,1,184,14.58%
臺中縣,莊金生,2,70,5.55%
臺中縣,李泰康,3,3,0.24%
臺中縣,楊仁福,4,168,13.31%
臺中縣,林正二,5,329,26.07%
臺中縣,楊德金,6,69,5.47%
臺中縣,楊仁煌,7,59,4.68%
臺中縣,廖國棟,8,206,16.32%
臺中縣,陳義信,9,174,13.79%
彰化縣,章仁香,1,76,17.35%
彰化縣,莊金生,2,29,6.62%
彰化縣,李泰康,3,2,0.46%
彰化縣,楊仁福,4,71,16.21%
彰化縣,林正二,5,76,17.35%
彰化縣,楊德金,6,44,10.05%
彰化縣,楊仁煌,7,5,1.14%
彰化縣,廖國棟,8,85,19.41%
彰化縣,陳義信,9,50,11.42%
南投縣,章仁香,1,45,15.57%
南投縣,莊金生,2,15,5.19%
南投縣,李泰康,3,1,0.35%
南投縣,楊仁福,4,76,26.30%
南投縣,林正二,5,49,16.96%
南投縣,楊德金,6,11,3.81%
南投縣,楊仁煌,7,12,4.15%
南投縣,廖國棟,8,22,7.61%
南投縣,陳義信,9,58,20.07%
雲林縣,章仁香,1,16,17.20%
雲林縣,莊金生,2,3,3.23%
雲林縣,李泰康,3,1,1.08%
雲林縣,楊仁福,4,8,8.60%
雲林縣,林正二,5,26,27.96%
雲林縣,楊德金,6,4,4.30%
雲林縣,楊仁煌,7,1,1.08%
雲林縣,廖國棟,8,6,6.45%
雲林縣,陳義信,9,28,30.11%
嘉義縣,章仁香,1,14,12.28%
嘉義縣,莊金生,2,6,5.26%
嘉義縣,李泰康,3,0,0.00%
嘉義縣,楊仁福,4,7,6.14%
嘉義縣,林正二,5,15,13.16%
嘉義縣,楊德金,6,5,4.39%
嘉義縣,楊仁煌,7,3,2.63%
嘉義縣,廖國棟,8,37,32.46%
嘉義縣,陳義信,9,27,23.68%
臺南縣,章仁香,1,58,21.72%
臺南縣,莊金生,2,12,4.49%
臺南縣,李泰康,3,0,0.00%
臺南縣,楊仁福,4,30,11.24%
臺南縣,林正二,5,84,31.46%
臺南縣,楊德金,6,10,3.75%
臺南縣,楊仁煌,7,3,1.12%
臺南縣,廖國棟,8,27,10.11%
臺南縣,陳義信,9,43,16.10%
高雄縣,章仁香,1,91,14.44%
高雄縣,莊金生,2,32,5.08%
高雄縣,李泰康,3,4,0.63%
高雄縣,楊仁福,4,74,11.75%
高雄縣,林正二,5,125,19.84%
高雄縣,楊德金,6,65,10.32%
高雄縣,楊仁煌,7,30,4.76%
高雄縣,廖國棟,8,82,13.02%
高雄縣,陳義信,9,127,20.16%
屏東縣,章仁香,1,148,15.64%
屏東縣,莊金生,2,72,7.61%
屏東縣,李泰康,3,5,0.53%
屏東縣,楊仁福,4,135,14.27%
屏東縣,林正二,5,185,19.56%
屏東縣,楊德金,6,16,1.69%
屏東縣,楊仁煌,7,143,15.12%
屏東縣,廖國棟,8,61,6.45%
屏東縣,陳義信,9,181,19.13%
臺東縣,章仁香,1,6179,28.85%
臺東縣,莊金生,2,566,2.64%
臺東縣,李泰康,3,281,1.31%
臺東縣,楊仁福,4,514,2.40%
臺東縣,林正二,5,6369,29.74%
臺東縣,楊德金,6,388,1.81%
臺東縣,楊仁煌,7,229,1.07%
臺東縣,廖國棟,8,6014,28.08%
臺東縣,陳義信,9,878,4.10%
花蓮縣,章仁香,1,1157,5.38%
花蓮縣,莊金生,2,4480,20.84%
花蓮縣,李泰康,3,86,0.40%
花蓮縣,楊仁福,4,5739,26.70%
花蓮縣,林正二,5,1515,7.05%
花蓮縣,楊德金,6,4202,19.55%
花蓮縣,楊仁煌,7,2704,12.58%
花蓮縣,廖國棟,8,401,1.87%
花蓮縣,陳義信,9,1210,5.63%
澎湖縣,章仁香,1,0,0.00%
澎湖縣,莊金生,2,2,8.70%
澎湖縣,李泰康,3,2,8.70%
澎湖縣,楊仁福,4,1,4.35%
澎湖縣,林正二,5,8,34.78%
澎湖縣,楊德金,6,2,8.70%
澎湖縣,楊仁煌,7,0,0.00%
澎湖縣,廖國棟,8,5,21.74%
澎湖縣,陳義信,9,3,13.04%
基隆市,章仁香,1,338,16.78%
基隆市,莊金生,2,196,9.73%
基隆市,李泰康,3,4,0.20%
基隆市,楊仁福,4,224,11.12%
基隆市,林正二,5,421,20.90%
基隆市,楊德金,6,249,12.36%
基隆市,楊仁煌,7,98,4.87%
基隆市,廖國棟,8,273,13.56%
基隆市,陳義信,9,211,10.48%
新竹市,章仁香,1,24,14.63%
新竹市,莊金生,2,12,7.32%
新竹市,李泰康,3,2,1.22%
新竹市,楊仁福,4,14,8.54%
新竹市,林正二,5,35,21.34%
新竹市,楊德金,6,11,6.71%
新竹市,楊仁煌,7,7,4.27%
新竹市,廖國棟,8,29,17.68%
新竹市,陳義信,9,30,18.29%
臺中市,章仁香,1,53,11.18%
臺中市,莊金生,2,29,6.12%
臺中市,李泰康,3,1,0.21%
臺中市,楊仁福,4,95,20.04%
臺中市,林正二,5,121,25.53%
臺中市,楊德金,6,36,7.59%
臺中市,楊仁煌,7,24,5.06%
臺中市,廖國棟,8,41,8.65%
臺中市,陳義信,9,74,15.61%
嘉義市,章仁香,1,2,6.06%
嘉義市,莊金生,2,2,6.06%
嘉義市,李泰康,3,0,0.00%
嘉義市,楊仁福,4,4,12.12%
嘉義市,林正二,5,8,24.24%
嘉義市,楊德金,6,2,6.06%
