地區,姓名,號次,得票數,得票率
臺北市第07選區松山區莊敬里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區莊敬里,李芳儒,2,8,100.00%
臺北市第07選區松山區東榮里,馬耀．谷木,1,1,25.00%
臺北市第07選區松山區東榮里,李芳儒,2,3,75.00%
臺北市第07選區松山區三民里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區三民里,李芳儒,2,6,100.00%
臺北市第07選區松山區新益里,馬耀．谷木,1,2,28.57%
臺北市第07選區松山區新益里,李芳儒,2,5,71.42%
臺北市第07選區松山區富錦里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區富錦里,李芳儒,2,4,100.00%
臺北市第07選區松山區新東里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區新東里,李芳儒,2,3,100.00%
臺北市第07選區松山區富泰里,馬耀．谷木,1,3,100.00%
臺北市第07選區松山區富泰里,李芳儒,2,0,0.00%
臺北市第07選區松山區介壽里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區介壽里,李芳儒,2,4,100.00%
臺北市第07選區松山區精忠里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區精忠里,李芳儒,2,3,100.00%
臺北市第07選區松山區東光里,馬耀．谷木,1,1,25.00%
臺北市第07選區松山區東光里,李芳儒,2,3,75.00%
臺北市第07選區松山區龍田里,馬耀．谷木,1,1,20.00%
臺北市第07選區松山區龍田里,李芳儒,2,4,80.00%
臺北市第07選區松山區東昌里,馬耀．谷木,1,1,25.00%
臺北市第07選區松山區東昌里,李芳儒,2,3,75.00%
臺北市第07選區松山區東勢里,馬耀．谷木,1,2,25.00%
臺北市第07選區松山區東勢里,李芳儒,2,6,75.00%
臺北市第07選區松山區中華里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區中華里,李芳儒,2,3,100.00%
臺北市第07選區松山區民有里,馬耀．谷木,1,1,20.00%
臺北市第07選區松山區民有里,李芳儒,2,4,80.00%
臺北市第07選區松山區民福里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區民福里,李芳儒,2,2,100.00%
臺北市第07選區松山區慈祐里,馬耀．谷木,1,5,45.45%
臺北市第07選區松山區慈祐里,李芳儒,2,6,54.54%
臺北市第07選區松山區安平里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區安平里,李芳儒,2,7,100.00%
臺北市第07選區松山區鵬程里,馬耀．谷木,1,7,30.43%
臺北市第07選區松山區鵬程里,李芳儒,2,16,69.56%
臺北市第07選區松山區自強里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區自強里,李芳儒,2,10,100.00%
臺北市第07選區松山區吉祥里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區吉祥里,李芳儒,2,4,100.00%
臺北市第07選區松山區新聚里,馬耀．谷木,1,3,25.00%
臺北市第07選區松山區新聚里,李芳儒,2,9,75.00%
臺北市第07選區松山區復盛里,馬耀．谷木,1,1,5.88%
臺北市第07選區松山區復盛里,李芳儒,2,16,94.11%
臺北市第07選區松山區中正里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區中正里,李芳儒,2,2,100.00%
臺北市第07選區松山區中崙里,馬耀．谷木,1,1,50.00%
臺北市第07選區松山區中崙里,李芳儒,2,1,50.00%
臺北市第07選區松山區美仁里,馬耀．谷木,1,2,33.33%
臺北市第07選區松山區美仁里,李芳儒,2,4,66.66%
臺北市第07選區松山區吉仁里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區吉仁里,李芳儒,2,0,0.00%
臺北市第07選區松山區敦化里,馬耀．谷木,1,0,0.00%
臺北市第07選區松山區敦化里,李芳儒,2,2,100.00%
臺北市第07選區松山區復源里,馬耀．谷木,1,1,7.69%
臺北市第07選區松山區復源里,李芳儒,2,12,92.30%
臺北市第07選區松山區復建里,馬耀．谷木,1,1,50.00%
臺北市第07選區松山區復建里,李芳儒,2,1,50.00%
臺北市第07選區松山區復勢里,馬耀．谷木,1,2,20.00%
臺北市第07選區松山區復勢里,李芳儒,2,8,80.00%
臺北市第07選區松山區福成里,馬耀．谷木,1,1,25.00%
臺北市第07選區松山區福成里,李芳儒,2,3,75.00%
臺北市第07選區松山區松基里,馬耀．谷木,1,1,50.00%
臺北市第07選區松山區松基里,李芳儒,2,1,50.00%
臺北市第07選區信義區西村里,馬耀．谷木,1,0,0.00%
臺北市第07選區信義區西村里,李芳儒,2,0,0.00%
臺北市第07選區信義區正和里,馬耀．谷木,1,0,0.00%
臺北市第07選區信義區正和里,李芳儒,2,2,100.00%
臺北市第07選區信義區興隆里,馬耀．谷木,1,2,20.00%
臺北市第07選區信義區興隆里,李芳儒,2,8,80.00%
臺北市第07選區信義區中興里,馬耀．谷木,1,0,0.00%
臺北市第07選區信義區中興里,李芳儒,2,1,100.00%
臺北市第07選區信義區新仁里,馬耀．谷木,1,2,50.00%
臺北市第07選區信義區新仁里,李芳儒,2,2,50.00%
臺北市第07選區信義區興雅里,馬耀．谷木,1,1,25.00%
臺北市第07選區信義區興雅里,李芳儒,2,3,75.00%
臺北市第07選區信義區敦厚里,馬耀．谷木,1,1,100.00%
臺北市第07選區信義區敦厚里,李芳儒,2,0,0.00%
臺北市第07選區信義區廣居里,馬耀．谷木,1,2,50.00%
臺北市第07選區信義區廣居里,李芳儒,2,2,50.00%
臺北市第07選區信義區安康里,馬耀．谷木,1,6,46.15%
臺北市第07選區信義區安康里,李芳儒,2,7,53.84%
臺北市第07選區信義區六藝里,馬耀．谷木,1,0,0.00%
臺北市第07選區信義區六藝里,李芳儒,2,6,100.00%
臺北市第07選區信義區雅祥里,馬耀．谷木,1,1,9.09%
臺北市第07選區信義區雅祥里,李芳儒,2,10,90.90%
臺北市第07選區信義區五常里,馬耀．谷木,1,0,0.00%
臺北市第07選區信義區五常里,李芳儒,2,1,100.00%
臺北市第07選區信義區五全里,馬耀．谷木,1,1,33.33%
臺北市第07選區信義區五全里,李芳儒,2,2,66.66%
臺北市第07選區信義區永吉里,馬耀．谷木,1,1,50.00%
臺北市第07選區信義區永吉里,李芳儒,2,1,50.00%
臺北市第07選區信義區長春里,馬耀．谷木,1,1,50.00%
臺北市第07選區信義區長春里,李芳儒,2,1,50.00%
臺北市第07選區信義區四育里,馬耀．谷木,1,0,0.00%
臺北市第07選區信義區四育里,李芳儒,2,5,100.00%
臺北市第07選區信義區四維里,馬耀．谷木,1,2,25.00%
臺北市第07選區信義區四維里,李芳儒,2,6,75.00%
