地區,姓名,號次,得票數,得票率
苗栗縣南庄鄉第04選區東村第0408投開票所,謝建宇,1,6,15.38%
苗栗縣南庄鄉第04選區東村第0408投開票所,風英雄,2,5,12.82%
苗栗縣南庄鄉第04選區東村第0408投開票所,風勝華,3,13,33.33%
苗栗縣南庄鄉第04選區東村第0408投開票所,劉金鳳,4,15,38.46%
苗栗縣南庄鄉第04選區西村第0409投開票所,謝建宇,1,4,10.81%
苗栗縣南庄鄉第04選區西村第0409投開票所,風英雄,2,26,70.27%
苗栗縣南庄鄉第04選區西村第0409投開票所,風勝華,3,1,2.70%
苗栗縣南庄鄉第04選區西村第0409投開票所,劉金鳳,4,6,16.21%
苗栗縣南庄鄉第04選區南江村第0410投開票所,謝建宇,1,57,28.07%
苗栗縣南庄鄉第04選區南江村第0410投開票所,風英雄,2,51,25.12%
苗栗縣南庄鄉第04選區南江村第0410投開票所,風勝華,3,66,32.51%
苗栗縣南庄鄉第04選區南江村第0410投開票所,劉金鳳,4,29,14.28%
苗栗縣南庄鄉第04選區田美村第0413投開票所,謝建宇,1,2,28.57%
苗栗縣南庄鄉第04選區田美村第0413投開票所,風英雄,2,1,14.28%
苗栗縣南庄鄉第04選區田美村第0413投開票所,風勝華,3,3,42.85%
苗栗縣南庄鄉第04選區田美村第0413投開票所,劉金鳳,4,1,14.28%
苗栗縣南庄鄉第04選區獅山村第0414投開票所,謝建宇,1,3,23.07%
苗栗縣南庄鄉第04選區獅山村第0414投開票所,風英雄,2,3,23.07%
苗栗縣南庄鄉第04選區獅山村第0414投開票所,風勝華,3,6,46.15%
苗栗縣南庄鄉第04選區獅山村第0414投開票所,劉金鳳,4,1,7.69%
苗栗縣南庄鄉第04選區南富村第0415投開票所,謝建宇,1,0,0.00%
苗栗縣南庄鄉第04選區南富村第0415投開票所,風英雄,2,1,25.00%
苗栗縣南庄鄉第04選區南富村第0415投開票所,風勝華,3,0,0.00%
苗栗縣南庄鄉第04選區南富村第0415投開票所,劉金鳳,4,3,75.00%
苗栗縣南庄鄉第04選區員林村第0416投開票所,謝建宇,1,0,0.00%
苗栗縣南庄鄉第04選區員林村第0416投開票所,風英雄,2,1,33.33%
苗栗縣南庄鄉第04選區員林村第0416投開票所,風勝華,3,0,0.00%
苗栗縣南庄鄉第04選區員林村第0416投開票所,劉金鳳,4,2,66.66%
苗栗縣南庄鄉第04選區蓬萊村第0411投開票所,謝建宇,1,46,18.18%
苗栗縣南庄鄉第04選區蓬萊村第0411投開票所,風英雄,2,44,17.39%
苗栗縣南庄鄉第04選區蓬萊村第0411投開票所,風勝華,3,62,24.50%
苗栗縣南庄鄉第04選區蓬萊村第0411投開票所,劉金鳳,4,101,39.92%
苗栗縣南庄鄉第04選區東河村第0412投開票所,謝建宇,1,99,21.19%
苗栗縣南庄鄉第04選區東河村第0412投開票所,風英雄,2,185,39.61%
苗栗縣南庄鄉第04選區東河村第0412投開票所,風勝華,3,126,26.98%
苗栗縣南庄鄉第04選區東河村第0412投開票所,劉金鳳,4,57,12.20%
屏東縣滿州鄉第04選區滿州村第0606投開票所,潘義輝,1,155,100.00%
屏東縣滿州鄉第04選區里德村第0607投開票所,潘義輝,1,93,100.00%
屏東縣滿州鄉第04選區永靖村第0609投開票所,潘義輝,1,170,100.00%
屏東縣滿州鄉第04選區港口村第0610投開票所,潘義輝,1,107,100.00%
屏東縣滿州鄉第04選區响林村第0608投開票所,潘義輝,1,27,100.00%
屏東縣滿州鄉第04選區長樂村第0611投開票所,潘義輝,1,104,100.00%
屏東縣滿州鄉第04選區九棚村第0612投開票所,潘義輝,1,15,100.00%
屏東縣滿州鄉第04選區港仔村第0613投開票所,潘義輝,1,16,100.00%
臺東縣臺東市第05選區富岡里第0052投開票所,賴秀星,1,69,28.99%
臺東縣臺東市第05選區富岡里第0052投開票所,王福來,2,74,31.09%
臺東縣臺東市第05選區富岡里第0052投開票所,張健三,3,37,15.54%
臺東縣臺東市第05選區富岡里第0052投開票所,陳政宗,4,58,24.36%
臺東縣臺東市第05選區富豐里第0053投開票所,賴秀星,1,39,16.66%
臺東縣臺東市第05選區富豐里第0053投開票所,王福來,2,70,29.91%
臺東縣臺東市第05選區富豐里第0053投開票所,張健三,3,61,26.06%
臺東縣臺東市第05選區富豐里第0053投開票所,陳政宗,4,64,27.35%
臺東縣臺東市第05選區岩灣里第0056投開票所,賴秀星,1,38,29.68%
臺東縣臺東市第05選區岩灣里第0056投開票所,王福來,2,46,35.93%
臺東縣臺東市第05選區岩灣里第0056投開票所,張健三,3,19,14.84%
臺東縣臺東市第05選區岩灣里第0056投開票所,陳政宗,4,25,19.53%
臺東縣臺東市第05選區南王里第0059投開票所,賴秀星,1,258,82.69%
臺東縣臺東市第05選區南王里第0059投開票所,王福來,2,12,3.84%
臺東縣臺東市第05選區南王里第0059投開票所,張健三,3,3,0.96%
臺東縣臺東市第05選區南王里第0059投開票所,陳政宗,4,39,12.50%
臺東縣臺東市第05選區南王里第0060投開票所,賴秀星,1,248,86.11%
臺東縣臺東市第05選區南王里第0060投開票所,王福來,2,9,3.12%
臺東縣臺東市第05選區南王里第0060投開票所,張健三,3,6,2.08%
臺東縣臺東市第05選區南王里第0060投開票所,陳政宗,4,25,8.68%
臺東縣臺東市第05選區卑南里第0057投開票所,賴秀星,1,21,46.66%
臺東縣臺東市第05選區卑南里第0057投開票所,王福來,2,16,35.55%
臺東縣臺東市第05選區卑南里第0057投開票所,張健三,3,1,2.22%
臺東縣臺東市第05選區卑南里第0057投開票所,陳政宗,4,7,15.55%
臺東縣臺東市第05選區卑南里第0058投開票所,賴秀星,1,9,33.33%
臺東縣臺東市第05選區卑南里第0058投開票所,王福來,2,3,11.11%
臺東縣臺東市第05選區卑南里第0058投開票所,張健三,3,6,22.22%
臺東縣臺東市第05選區卑南里第0058投開票所,陳政宗,4,9,33.33%
臺東縣臺東市第05選區南榮里第0054投開票所,賴秀星,1,20,22.47%
臺東縣臺東市第05選區南榮里第0054投開票所,王福來,2,30,33.70%
臺東縣臺東市第05選區南榮里第0054投開票所,張健三,3,29,32.58%
臺東縣臺東市第05選區南榮里第0054投開票所,陳政宗,4,10,11.23%
臺東縣臺東市第05選區南榮里第0055投開票所,賴秀星,1,134,26.90%
臺東縣臺東市第05選區南榮里第0055投開票所,王福來,2,145,29.11%
臺東縣臺東市第05選區南榮里第0055投開票所,張健三,3,116,23.29%
臺東縣臺東市第05選區南榮里第0055投開票所,陳政宗,4,103,20.68%
臺東縣臺東市第05選區新生里第0026投開票所,賴秀星,1,13,7.14%
