地區,姓名,號次,得票數,得票率
宜蘭縣第11選區宜蘭市,孫湯玉惠,1,66,53.22%
宜蘭縣第11選區宜蘭市,陳慶喜,2,45,36.29%
宜蘭縣第11選區宜蘭市,洪林雨萍,3,12,9.67%
宜蘭縣第11選區宜蘭市,陳柳造,4,1,0.80%
宜蘭縣第11選區羅東鎮,孫湯玉惠,1,72,72.00%
宜蘭縣第11選區羅東鎮,陳慶喜,2,16,16.00%
宜蘭縣第11選區羅東鎮,洪林雨萍,3,11,11.00%
宜蘭縣第11選區羅東鎮,陳柳造,4,1,1.00%
宜蘭縣第11選區蘇澳鎮,孫湯玉惠,1,82,35.19%
宜蘭縣第11選區蘇澳鎮,陳慶喜,2,54,23.17%
宜蘭縣第11選區蘇澳鎮,洪林雨萍,3,39,16.73%
宜蘭縣第11選區蘇澳鎮,陳柳造,4,58,24.89%
宜蘭縣第11選區頭城鎮,孫湯玉惠,1,25,35.21%
宜蘭縣第11選區頭城鎮,陳慶喜,2,31,43.66%
宜蘭縣第11選區頭城鎮,洪林雨萍,3,7,9.85%
宜蘭縣第11選區頭城鎮,陳柳造,4,8,11.26%
宜蘭縣第11選區礁溪鄉,孫湯玉惠,1,40,49.38%
宜蘭縣第11選區礁溪鄉,陳慶喜,2,29,35.80%
宜蘭縣第11選區礁溪鄉,洪林雨萍,3,9,11.11%
宜蘭縣第11選區礁溪鄉,陳柳造,4,3,3.70%
宜蘭縣第11選區壯圍鄉,孫湯玉惠,1,23,57.50%
宜蘭縣第11選區壯圍鄉,陳慶喜,2,12,30.00%
宜蘭縣第11選區壯圍鄉,洪林雨萍,3,0,0.00%
宜蘭縣第11選區壯圍鄉,陳柳造,4,5,12.50%
宜蘭縣第11選區員山鄉,孫湯玉惠,1,22,66.66%
宜蘭縣第11選區員山鄉,陳慶喜,2,9,27.27%
宜蘭縣第11選區員山鄉,洪林雨萍,3,2,6.06%
宜蘭縣第11選區員山鄉,陳柳造,4,0,0.00%
宜蘭縣第11選區冬山鄉,孫湯玉惠,1,45,67.16%
宜蘭縣第11選區冬山鄉,陳慶喜,2,15,22.38%
宜蘭縣第11選區冬山鄉,洪林雨萍,3,4,5.97%
宜蘭縣第11選區冬山鄉,陳柳造,4,3,4.47%
宜蘭縣第11選區五結鄉,孫湯玉惠,1,35,53.84%
宜蘭縣第11選區五結鄉,陳慶喜,2,19,29.23%
宜蘭縣第11選區五結鄉,洪林雨萍,3,7,10.76%
宜蘭縣第11選區五結鄉,陳柳造,4,4,6.15%
宜蘭縣第11選區三星鄉,孫湯玉惠,1,14,20.58%
宜蘭縣第11選區三星鄉,陳慶喜,2,26,38.23%
宜蘭縣第11選區三星鄉,洪林雨萍,3,19,27.94%
宜蘭縣第11選區三星鄉,陳柳造,4,9,13.23%
宜蘭縣第11選區大同鄉,孫湯玉惠,1,28,59.57%
宜蘭縣第11選區大同鄉,陳慶喜,2,8,17.02%
宜蘭縣第11選區大同鄉,洪林雨萍,3,9,19.14%
宜蘭縣第11選區大同鄉,陳柳造,4,2,4.25%
宜蘭縣第11選區南澳鄉,孫湯玉惠,1,33,47.14%
宜蘭縣第11選區南澳鄉,陳慶喜,2,16,22.85%
宜蘭縣第11選區南澳鄉,洪林雨萍,3,14,20.00%
宜蘭縣第11選區南澳鄉,陳柳造,4,7,10.00%
新竹縣第11選區竹北市,彭文彬,1,18,16.82%
新竹縣第11選區竹北市,林光榮Kuying.Kalang,2,89,83.17%
新竹縣第11選區竹東鎮,彭文彬,1,17,13.07%
新竹縣第11選區竹東鎮,林光榮Kuying.Kalang,2,113,86.92%
