地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
第1選舉區,康世儒,1,男,1964,無,41696,50.98%,*,否
第1選舉區,陳鑾英,2,女,1958,中國國民黨,40096,49.02%,,否
