地區,姓名,號次,得票數,得票率
連江縣南竿鄉第01選區介壽村,楊清宇,1,147,12.50%
連江縣南竿鄉第01選區介壽村,陳其平,2,260,22.10%
連江縣南竿鄉第01選區介壽村,楊水英,3,59,5.01%
連江縣南竿鄉第01選區介壽村,饒瑞香,4,99,8.41%
連江縣南竿鄉第01選區介壽村,曹爾淼,5,107,9.09%
連江縣南竿鄉第01選區介壽村,陳志華,6,155,13.18%
連江縣南竿鄉第01選區介壽村,王志英,7,16,1.36%
連江縣南竿鄉第01選區介壽村,李忠堅,8,82,6.97%
連江縣南竿鄉第01選區介壽村,陳錦泰,9,138,11.73%
連江縣南竿鄉第01選區介壽村,林紹馨,10,113,9.60%
連江縣南竿鄉第01選區復興村、福沃村,楊清宇,1,103,8.64%
連江縣南竿鄉第01選區復興村、福沃村,陳其平,2,114,9.56%
連江縣南竿鄉第01選區復興村、福沃村,楊水英,3,76,6.37%
連江縣南竿鄉第01選區復興村、福沃村,饒瑞香,4,125,10.48%
連江縣南竿鄉第01選區復興村、福沃村,曹爾淼,5,287,24.07%
連江縣南竿鄉第01選區復興村、福沃村,陳志華,6,82,6.87%
連江縣南竿鄉第01選區復興村、福沃村,王志英,7,40,3.35%
連江縣南竿鄉第01選區復興村、福沃村,李忠堅,8,102,8.55%
連江縣南竿鄉第01選區復興村、福沃村,陳錦泰,9,114,9.56%
連江縣南竿鄉第01選區復興村、福沃村,林紹馨,10,149,12.50%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,楊清宇,1,129,9.52%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,陳其平,2,184,13.57%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,楊水英,3,158,11.66%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,饒瑞香,4,62,4.57%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,曹爾淼,5,133,9.81%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,陳志華,6,161,11.88%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,王志英,7,37,2.73%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,李忠堅,8,260,19.18%
連江縣南竿鄉第01選區清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村,陳錦泰,9,73,5.38%
