地區,姓名,號次,得票數,得票率
臺北市第08選區北投區建民里,高金建華,1,1,33.33%
臺北市第08選區北投區建民里,高正尚,2,0,0.00%
臺北市第08選區北投區建民里,黃鶴敏,3,1,33.33%
臺北市第08選區北投區建民里,高李茂俊,4,0,0.00%
臺北市第08選區北投區建民里,李傅中武,5,1,33.33%
臺北市第08選區北投區文林里,高金建華,1,0,0.00%
臺北市第08選區北投區文林里,高正尚,2,1,33.33%
臺北市第08選區北投區文林里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區文林里,高李茂俊,4,0,0.00%
臺北市第08選區北投區文林里,李傅中武,5,2,66.66%
臺北市第08選區北投區石牌里,高金建華,1,0,0.00%
臺北市第08選區北投區石牌里,高正尚,2,0,0.00%
臺北市第08選區北投區石牌里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區石牌里,高李茂俊,4,0,0.00%
臺北市第08選區北投區石牌里,李傅中武,5,1,100.00%
臺北市第08選區北投區福興里,高金建華,1,1,33.33%
臺北市第08選區北投區福興里,高正尚,2,2,66.66%
臺北市第08選區北投區福興里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區福興里,高李茂俊,4,0,0.00%
臺北市第08選區北投區福興里,李傅中武,5,0,0.00%
臺北市第08選區北投區榮光里,高金建華,1,0,0.00%
臺北市第08選區北投區榮光里,高正尚,2,3,75.00%
臺北市第08選區北投區榮光里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區榮光里,高李茂俊,4,0,0.00%
臺北市第08選區北投區榮光里,李傅中武,5,1,25.00%
臺北市第08選區北投區榮華里,高金建華,1,0,0.00%
臺北市第08選區北投區榮華里,高正尚,2,1,14.28%
臺北市第08選區北投區榮華里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區榮華里,高李茂俊,4,1,14.28%
臺北市第08選區北投區榮華里,李傅中武,5,5,71.42%
臺北市第08選區北投區裕民里,高金建華,1,0,0.00%
臺北市第08選區北投區裕民里,高正尚,2,3,75.00%
臺北市第08選區北投區裕民里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區裕民里,高李茂俊,4,0,0.00%
臺北市第08選區北投區裕民里,李傅中武,5,1,25.00%
臺北市第08選區北投區振華里,高金建華,1,0,0.00%
臺北市第08選區北投區振華里,高正尚,2,6,100.00%
臺北市第08選區北投區振華里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區振華里,高李茂俊,4,0,0.00%
臺北市第08選區北投區振華里,李傅中武,5,0,0.00%
臺北市第08選區北投區永和里,高金建華,1,0,0.00%
臺北市第08選區北投區永和里,高正尚,2,0,0.00%
臺北市第08選區北投區永和里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區永和里,高李茂俊,4,0,0.00%
臺北市第08選區北投區永和里,李傅中武,5,2,100.00%
臺北市第08選區北投區永欣里,高金建華,1,0,0.00%
臺北市第08選區北投區永欣里,高正尚,2,6,54.54%
臺北市第08選區北投區永欣里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區永欣里,高李茂俊,4,1,9.09%
臺北市第08選區北投區永欣里,李傅中武,5,4,36.36%
臺北市第08選區北投區永明里,高金建華,1,0,0.00%
臺北市第08選區北投區永明里,高正尚,2,2,66.66%
臺北市第08選區北投區永明里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區永明里,高李茂俊,4,0,0.00%
臺北市第08選區北投區永明里,李傅中武,5,1,33.33%
臺北市第08選區北投區東華里,高金建華,1,0,0.00%
臺北市第08選區北投區東華里,高正尚,2,1,25.00%
臺北市第08選區北投區東華里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區東華里,高李茂俊,4,0,0.00%
臺北市第08選區北投區東華里,李傅中武,5,3,75.00%
臺北市第08選區北投區吉利里,高金建華,1,2,12.50%
臺北市第08選區北投區吉利里,高正尚,2,4,25.00%
臺北市第08選區北投區吉利里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區吉利里,高李茂俊,4,0,0.00%
臺北市第08選區北投區吉利里,李傅中武,5,10,62.50%
臺北市第08選區北投區吉慶里,高金建華,1,0,0.00%
臺北市第08選區北投區吉慶里,高正尚,2,0,0.00%
臺北市第08選區北投區吉慶里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區吉慶里,高李茂俊,4,0,0.00%
臺北市第08選區北投區吉慶里,李傅中武,5,1,100.00%
臺北市第08選區北投區尊賢里,高金建華,1,0,0.00%
臺北市第08選區北投區尊賢里,高正尚,2,2,66.66%
臺北市第08選區北投區尊賢里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區尊賢里,高李茂俊,4,0,0.00%
臺北市第08選區北投區尊賢里,李傅中武,5,1,33.33%
臺北市第08選區北投區立賢里,高金建華,1,0,0.00%
臺北市第08選區北投區立賢里,高正尚,2,0,0.00%
臺北市第08選區北投區立賢里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區立賢里,高李茂俊,4,0,0.00%
臺北市第08選區北投區立賢里,李傅中武,5,3,100.00%
臺北市第08選區北投區立農里,高金建華,1,0,0.00%
臺北市第08選區北投區立農里,高正尚,2,0,0.00%
臺北市第08選區北投區立農里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區立農里,高李茂俊,4,0,0.00%
臺北市第08選區北投區立農里,李傅中武,5,7,100.00%
臺北市第08選區北投區八仙里,高金建華,1,1,11.11%
臺北市第08選區北投區八仙里,高正尚,2,4,44.44%
臺北市第08選區北投區八仙里,黃鶴敏,3,1,11.11%
臺北市第08選區北投區八仙里,高李茂俊,4,0,0.00%
臺北市第08選區北投區八仙里,李傅中武,5,3,33.33%
臺北市第08選區北投區洲美里,高金建華,1,1,100.00%
臺北市第08選區北投區洲美里,高正尚,2,0,0.00%
臺北市第08選區北投區洲美里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區洲美里,高李茂俊,4,0,0.00%
臺北市第08選區北投區洲美里,李傅中武,5,0,0.00%
臺北市第08選區北投區奇岩里,高金建華,1,1,10.00%
臺北市第08選區北投區奇岩里,高正尚,2,5,50.00%
臺北市第08選區北投區奇岩里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區奇岩里,高李茂俊,4,0,0.00%
臺北市第08選區北投區奇岩里,李傅中武,5,4,40.00%
臺北市第08選區北投區清江里,高金建華,1,2,33.33%
臺北市第08選區北投區清江里,高正尚,2,2,33.33%
臺北市第08選區北投區清江里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區清江里,高李茂俊,4,0,0.00%
臺北市第08選區北投區清江里,李傅中武,5,2,33.33%
臺北市第08選區北投區中央里,高金建華,1,2,33.33%
臺北市第08選區北投區中央里,高正尚,2,0,0.00%
臺北市第08選區北投區中央里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區中央里,高李茂俊,4,0,0.00%
臺北市第08選區北投區中央里,李傅中武,5,4,66.66%
臺北市第08選區北投區長安里,高金建華,1,3,33.33%
臺北市第08選區北投區長安里,高正尚,2,2,22.22%
臺北市第08選區北投區長安里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區長安里,高李茂俊,4,0,0.00%
臺北市第08選區北投區長安里,李傅中武,5,4,44.44%
臺北市第08選區北投區大同里,高金建華,1,0,0.00%
臺北市第08選區北投區大同里,高正尚,2,1,100.00%
臺北市第08選區北投區大同里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區大同里,高李茂俊,4,0,0.00%
臺北市第08選區北投區大同里,李傅中武,5,0,0.00%
臺北市第08選區北投區溫泉里,高金建華,1,0,0.00%
臺北市第08選區北投區溫泉里,高正尚,2,6,66.66%
臺北市第08選區北投區溫泉里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區溫泉里,高李茂俊,4,0,0.00%
臺北市第08選區北投區溫泉里,李傅中武,5,3,33.33%
臺北市第08選區北投區林泉里,高金建華,1,0,0.00%
臺北市第08選區北投區林泉里,高正尚,2,1,25.00%
臺北市第08選區北投區林泉里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區林泉里,高李茂俊,4,0,0.00%
臺北市第08選區北投區林泉里,李傅中武,5,3,75.00%
臺北市第08選區北投區中心里,高金建華,1,0,0.00%
臺北市第08選區北投區中心里,高正尚,2,0,0.00%
臺北市第08選區北投區中心里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區中心里,高李茂俊,4,0,0.00%
臺北市第08選區北投區中心里,李傅中武,5,4,100.00%
臺北市第08選區北投區中庸里,高金建華,1,0,0.00%
臺北市第08選區北投區中庸里,高正尚,2,2,100.00%
臺北市第08選區北投區中庸里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區中庸里,高李茂俊,4,0,0.00%
臺北市第08選區北投區中庸里,李傅中武,5,0,0.00%
臺北市第08選區北投區開明里,高金建華,1,0,0.00%
臺北市第08選區北投區開明里,高正尚,2,0,0.00%
臺北市第08選區北投區開明里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區開明里,高李茂俊,4,0,0.00%
臺北市第08選區北投區開明里,李傅中武,5,1,100.00%
臺北市第08選區北投區中和里,高金建華,1,0,0.00%
臺北市第08選區北投區中和里,高正尚,2,1,16.66%
臺北市第08選區北投區中和里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區中和里,高李茂俊,4,0,0.00%
臺北市第08選區北投區中和里,李傅中武,5,5,83.33%
臺北市第08選區北投區智仁里,高金建華,1,1,10.00%
臺北市第08選區北投區智仁里,高正尚,2,6,60.00%
臺北市第08選區北投區智仁里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區智仁里,高李茂俊,4,0,0.00%
臺北市第08選區北投區智仁里,李傅中武,5,3,30.00%
臺北市第08選區北投區秀山里,高金建華,1,0,0.00%
臺北市第08選區北投區秀山里,高正尚,2,0,0.00%
臺北市第08選區北投區秀山里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區秀山里,高李茂俊,4,0,0.00%
臺北市第08選區北投區秀山里,李傅中武,5,4,100.00%
臺北市第08選區北投區文化里,高金建華,1,1,14.28%
臺北市第08選區北投區文化里,高正尚,2,2,28.57%
臺北市第08選區北投區文化里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區文化里,高李茂俊,4,1,14.28%
臺北市第08選區北投區文化里,李傅中武,5,3,42.85%
臺北市第08選區北投區豐年里,高金建華,1,0,0.00%
臺北市第08選區北投區豐年里,高正尚,2,1,16.66%
臺北市第08選區北投區豐年里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區豐年里,高李茂俊,4,0,0.00%
臺北市第08選區北投區豐年里,李傅中武,5,5,83.33%
臺北市第08選區北投區稻香里,高金建華,1,0,0.00%
臺北市第08選區北投區稻香里,高正尚,2,5,41.66%
臺北市第08選區北投區稻香里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區稻香里,高李茂俊,4,0,0.00%
臺北市第08選區北投區稻香里,李傅中武,5,7,58.33%
臺北市第08選區北投區桃源里,高金建華,1,0,0.00%
臺北市第08選區北投區桃源里,高正尚,2,0,0.00%
臺北市第08選區北投區桃源里,黃鶴敏,3,1,16.66%
臺北市第08選區北投區桃源里,高李茂俊,4,0,0.00%
臺北市第08選區北投區桃源里,李傅中武,5,5,83.33%
臺北市第08選區北投區一德里,高金建華,1,0,0.00%
臺北市第08選區北投區一德里,高正尚,2,0,0.00%
臺北市第08選區北投區一德里,黃鶴敏,3,1,20.00%
臺北市第08選區北投區一德里,高李茂俊,4,0,0.00%
臺北市第08選區北投區一德里,李傅中武,5,4,80.00%
臺北市第08選區北投區關渡里,高金建華,1,3,20.00%
臺北市第08選區北投區關渡里,高正尚,2,2,13.33%
臺北市第08選區北投區關渡里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區關渡里,高李茂俊,4,1,6.66%
臺北市第08選區北投區關渡里,李傅中武,5,9,60.00%
臺北市第08選區北投區泉源里,高金建華,1,0,0.00%
臺北市第08選區北投區泉源里,高正尚,2,0,0.00%
臺北市第08選區北投區泉源里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區泉源里,高李茂俊,4,0,0.00%
臺北市第08選區北投區泉源里,李傅中武,5,0,0.00%
臺北市第08選區北投區湖山里,高金建華,1,0,0.00%
臺北市第08選區北投區湖山里,高正尚,2,0,0.00%
臺北市第08選區北投區湖山里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區湖山里,高李茂俊,4,1,50.00%
臺北市第08選區北投區湖山里,李傅中武,5,1,50.00%
臺北市第08選區北投區大屯里,高金建華,1,0,0.00%
臺北市第08選區北投區大屯里,高正尚,2,2,100.00%
臺北市第08選區北投區大屯里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區大屯里,高李茂俊,4,0,0.00%
臺北市第08選區北投區大屯里,李傅中武,5,0,0.00%
臺北市第08選區北投區湖田里,高金建華,1,0,0.00%
臺北市第08選區北投區湖田里,高正尚,2,0,0.00%
臺北市第08選區北投區湖田里,黃鶴敏,3,0,0.00%
臺北市第08選區北投區湖田里,高李茂俊,4,0,0.00%
臺北市第08選區北投區湖田里,李傅中武,5,0,0.00%
臺北市第08選區士林區仁勇里,高金建華,1,1,33.33%
臺北市第08選區士林區仁勇里,高正尚,2,0,0.00%
臺北市第08選區士林區仁勇里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區仁勇里,高李茂俊,4,0,0.00%
臺北市第08選區士林區仁勇里,李傅中武,5,2,66.66%
臺北市第08選區士林區義信里,高金建華,1,0,0.00%
臺北市第08選區士林區義信里,高正尚,2,0,0.00%
臺北市第08選區士林區義信里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區義信里,高李茂俊,4,0,0.00%
臺北市第08選區士林區義信里,李傅中武,5,0,0.00%
臺北市第08選區士林區福林里,高金建華,1,2,18.18%
臺北市第08選區士林區福林里,高正尚,2,5,45.45%
臺北市第08選區士林區福林里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福林里,高李茂俊,4,0,0.00%
臺北市第08選區士林區福林里,李傅中武,5,4,36.36%
臺北市第08選區士林區福德里,高金建華,1,0,0.00%
臺北市第08選區士林區福德里,高正尚,2,0,0.00%
臺北市第08選區士林區福德里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福德里,高李茂俊,4,0,0.00%
臺北市第08選區士林區福德里,李傅中武,5,0,0.00%
臺北市第08選區士林區福志里,高金建華,1,0,0.00%
臺北市第08選區士林區福志里,高正尚,2,0,0.00%
臺北市第08選區士林區福志里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福志里,高李茂俊,4,2,66.66%
臺北市第08選區士林區福志里,李傅中武,5,1,33.33%
臺北市第08選區士林區舊佳里,高金建華,1,0,0.00%
臺北市第08選區士林區舊佳里,高正尚,2,0,0.00%
臺北市第08選區士林區舊佳里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區舊佳里,高李茂俊,4,0,0.00%
臺北市第08選區士林區舊佳里,李傅中武,5,0,0.00%
臺北市第08選區士林區福佳里,高金建華,1,0,0.00%
臺北市第08選區士林區福佳里,高正尚,2,0,0.00%
臺北市第08選區士林區福佳里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福佳里,高李茂俊,4,0,0.00%
臺北市第08選區士林區福佳里,李傅中武,5,2,100.00%
臺北市第08選區士林區後港里,高金建華,1,0,0.00%
臺北市第08選區士林區後港里,高正尚,2,1,20.00%
臺北市第08選區士林區後港里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區後港里,高李茂俊,4,2,40.00%
臺北市第08選區士林區後港里,李傅中武,5,2,40.00%
臺北市第08選區士林區福中里,高金建華,1,0,0.00%
臺北市第08選區士林區福中里,高正尚,2,0,0.00%
臺北市第08選區士林區福中里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福中里,高李茂俊,4,3,60.00%
臺北市第08選區士林區福中里,李傅中武,5,2,40.00%
臺北市第08選區士林區前港里,高金建華,1,0,0.00%
臺北市第08選區士林區前港里,高正尚,2,0,0.00%
臺北市第08選區士林區前港里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區前港里,高李茂俊,4,0,0.00%
臺北市第08選區士林區前港里,李傅中武,5,1,100.00%
臺北市第08選區士林區百齡里,高金建華,1,0,0.00%
臺北市第08選區士林區百齡里,高正尚,2,0,0.00%
臺北市第08選區士林區百齡里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區百齡里,高李茂俊,4,0,0.00%
臺北市第08選區士林區百齡里,李傅中武,5,3,100.00%
臺北市第08選區士林區承德里,高金建華,1,0,0.00%
臺北市第08選區士林區承德里,高正尚,2,0,0.00%
臺北市第08選區士林區承德里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區承德里,高李茂俊,4,0,0.00%
臺北市第08選區士林區承德里,李傅中武,5,1,100.00%
臺北市第08選區士林區福華里,高金建華,1,1,16.66%
臺北市第08選區士林區福華里,高正尚,2,0,0.00%
臺北市第08選區士林區福華里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福華里,高李茂俊,4,0,0.00%
臺北市第08選區士林區福華里,李傅中武,5,5,83.33%
臺北市第08選區士林區明勝里,高金建華,1,0,0.00%
臺北市第08選區士林區明勝里,高正尚,2,0,0.00%
臺北市第08選區士林區明勝里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區明勝里,高李茂俊,4,0,0.00%
臺北市第08選區士林區明勝里,李傅中武,5,4,100.00%
臺北市第08選區士林區福順里,高金建華,1,1,6.66%
臺北市第08選區士林區福順里,高正尚,2,3,20.00%
臺北市第08選區士林區福順里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福順里,高李茂俊,4,1,6.66%
臺北市第08選區士林區福順里,李傅中武,5,10,66.66%
臺北市第08選區士林區富光里,高金建華,1,0,0.00%
臺北市第08選區士林區富光里,高正尚,2,0,0.00%
臺北市第08選區士林區富光里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區富光里,高李茂俊,4,1,12.50%
臺北市第08選區士林區富光里,李傅中武,5,7,87.50%
臺北市第08選區士林區葫蘆里,高金建華,1,0,0.00%
臺北市第08選區士林區葫蘆里,高正尚,2,0,0.00%
臺北市第08選區士林區葫蘆里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區葫蘆里,高李茂俊,4,0,0.00%
臺北市第08選區士林區葫蘆里,李傅中武,5,10,100.00%
臺北市第08選區士林區葫東里,高金建華,1,2,40.00%
臺北市第08選區士林區葫東里,高正尚,2,2,40.00%
臺北市第08選區士林區葫東里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區葫東里,高李茂俊,4,0,0.00%
臺北市第08選區士林區葫東里,李傅中武,5,1,20.00%
臺北市第08選區士林區社子里,高金建華,1,1,33.33%
臺北市第08選區士林區社子里,高正尚,2,0,0.00%
臺北市第08選區士林區社子里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區社子里,高李茂俊,4,0,0.00%
臺北市第08選區士林區社子里,李傅中武,5,2,66.66%
臺北市第08選區士林區社新里,高金建華,1,1,12.50%
臺北市第08選區士林區社新里,高正尚,2,0,0.00%
臺北市第08選區士林區社新里,黃鶴敏,3,1,12.50%
臺北市第08選區士林區社新里,高李茂俊,4,1,12.50%
臺北市第08選區士林區社新里,李傅中武,5,5,62.50%
臺北市第08選區士林區社園里,高金建華,1,0,0.00%
臺北市第08選區士林區社園里,高正尚,2,2,28.57%
臺北市第08選區士林區社園里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區社園里,高李茂俊,4,1,14.28%
臺北市第08選區士林區社園里,李傅中武,5,4,57.14%
臺北市第08選區士林區永倫里,高金建華,1,1,10.00%
臺北市第08選區士林區永倫里,高正尚,2,2,20.00%
臺北市第08選區士林區永倫里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區永倫里,高李茂俊,4,0,0.00%
臺北市第08選區士林區永倫里,李傅中武,5,7,70.00%
臺北市第08選區士林區福安里,高金建華,1,1,8.33%
臺北市第08選區士林區福安里,高正尚,2,3,25.00%
臺北市第08選區士林區福安里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區福安里,高李茂俊,4,2,16.66%
臺北市第08選區士林區福安里,李傅中武,5,6,50.00%
臺北市第08選區士林區富洲里,高金建華,1,3,25.00%
臺北市第08選區士林區富洲里,高正尚,2,0,0.00%
臺北市第08選區士林區富洲里,黃鶴敏,3,2,16.66%
臺北市第08選區士林區富洲里,高李茂俊,4,0,0.00%
臺北市第08選區士林區富洲里,李傅中武,5,7,58.33%
臺北市第08選區士林區岩山里,高金建華,1,0,0.00%
臺北市第08選區士林區岩山里,高正尚,2,0,0.00%
臺北市第08選區士林區岩山里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區岩山里,高李茂俊,4,0,0.00%
臺北市第08選區士林區岩山里,李傅中武,5,3,100.00%
臺北市第08選區士林區名山里,高金建華,1,0,0.00%
臺北市第08選區士林區名山里,高正尚,2,0,0.00%
臺北市第08選區士林區名山里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區名山里,高李茂俊,4,0,0.00%
臺北市第08選區士林區名山里,李傅中武,5,0,0.00%
臺北市第08選區士林區德行里,高金建華,1,2,50.00%
臺北市第08選區士林區德行里,高正尚,2,0,0.00%
臺北市第08選區士林區德行里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區德行里,高李茂俊,4,0,0.00%
臺北市第08選區士林區德行里,李傅中武,5,2,50.00%
臺北市第08選區士林區德華里,高金建華,1,0,0.00%
臺北市第08選區士林區德華里,高正尚,2,4,44.44%
臺北市第08選區士林區德華里,黃鶴敏,3,2,22.22%
臺北市第08選區士林區德華里,高李茂俊,4,0,0.00%
臺北市第08選區士林區德華里,李傅中武,5,3,33.33%
臺北市第08選區士林區聖山里,高金建華,1,0,0.00%
臺北市第08選區士林區聖山里,高正尚,2,0,0.00%
臺北市第08選區士林區聖山里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區聖山里,高李茂俊,4,0,0.00%
臺北市第08選區士林區聖山里,李傅中武,5,1,100.00%
臺北市第08選區士林區忠誠里,高金建華,1,1,33.33%
臺北市第08選區士林區忠誠里,高正尚,2,0,0.00%
臺北市第08選區士林區忠誠里,黃鶴敏,3,1,33.33%
臺北市第08選區士林區忠誠里,高李茂俊,4,0,0.00%
臺北市第08選區士林區忠誠里,李傅中武,5,1,33.33%
臺北市第08選區士林區芝山里,高金建華,1,0,0.00%
臺北市第08選區士林區芝山里,高正尚,2,0,0.00%
臺北市第08選區士林區芝山里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區芝山里,高李茂俊,4,0,0.00%
臺北市第08選區士林區芝山里,李傅中武,5,3,100.00%
臺北市第08選區士林區東山里,高金建華,1,0,0.00%
臺北市第08選區士林區東山里,高正尚,2,0,0.00%
臺北市第08選區士林區東山里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區東山里,高李茂俊,4,0,0.00%
臺北市第08選區士林區東山里,李傅中武,5,0,0.00%
臺北市第08選區士林區三玉里,高金建華,1,1,20.00%
臺北市第08選區士林區三玉里,高正尚,2,0,0.00%
臺北市第08選區士林區三玉里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區三玉里,高李茂俊,4,0,0.00%
臺北市第08選區士林區三玉里,李傅中武,5,4,80.00%
臺北市第08選區士林區蘭雅里,高金建華,1,0,0.00%
臺北市第08選區士林區蘭雅里,高正尚,2,0,0.00%
臺北市第08選區士林區蘭雅里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區蘭雅里,高李茂俊,4,0,0.00%
臺北市第08選區士林區蘭雅里,李傅中武,5,5,100.00%
臺北市第08選區士林區蘭興里,高金建華,1,0,0.00%
臺北市第08選區士林區蘭興里,高正尚,2,0,0.00%
臺北市第08選區士林區蘭興里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區蘭興里,高李茂俊,4,1,100.00%
臺北市第08選區士林區蘭興里,李傅中武,5,0,0.00%
臺北市第08選區士林區天福里,高金建華,1,1,20.00%
臺北市第08選區士林區天福里,高正尚,2,0,0.00%
臺北市第08選區士林區天福里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區天福里,高李茂俊,4,0,0.00%
臺北市第08選區士林區天福里,李傅中武,5,4,80.00%
臺北市第08選區士林區天祿里,高金建華,1,0,0.00%
臺北市第08選區士林區天祿里,高正尚,2,0,0.00%
臺北市第08選區士林區天祿里,黃鶴敏,3,0,0.00%
臺北市第08選區士林區天祿里,高李茂俊,4,0,0.00%
臺北市第08選區士林區天祿里,李傅中武,5,3,100.00%
臺北市第08選區士林區天壽里,高金建華,1,0,0.00%
臺北市第08選區士林區天壽里,高正尚,2,0,0.00%
