地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北市第02選區,陳義洲,9,男,1952,中國國民黨,13741,7.13%,*,否
臺北市第02選區,胡國樑,10,男,1956,無,488,0.25%,,否
臺北市第02選區,陳尤雪,11,女,1949,新黨,11423,5.93%,,否
臺北市第02選區,謝英美,12,女,1950,中國國民黨,19873,10.32%,*,是
臺北市第02選區,李建昌,13,男,1962,民主進步黨,17732,9.21%,*,是
臺北市第03選區,賴志威,1,男,1961,無,1419,0.57%,,否
臺北市第03選區,王俊元,2,男,1948,無,7629,3.04%,,否
臺北市第03選區,柯盛雄,3,男,1943,建國黨,1588,0.63%,,否
臺北市第03選區,許淵國,4,男,1956,新黨,19219,7.65%,*,是
臺北市第03選區,陳長榮,5,男,1946,民主進步黨,11429,4.55%,,否
臺北市第03選區,費鴻泰,6,男,1954,新黨,32985,13.14%,*,是
臺北市第03選區,陳孋輝,7,女,1962,中國國民黨,25393,10.11%,*,否
臺北市第03選區,陳燦鴻,8,男,1958,中國國民黨,10217,4.07%,,否
臺北市第03選區,王正德,9,男,1956,中國國民黨,14809,5.90%,*,否
臺北市第03選區,陳淑華,10,女,1953,民主進步黨,17387,6.92%,*,否
臺北市第03選區,李成嶽,11,男,1951,無,690,0.27%,,否
臺北市第03選區,許富男,12,男,1942,民主進步黨,21873,8.71%,*,否
臺北市第03選區,魏錦源,13,男,1955,民主進步黨,8688,3.46%,,否
臺北市第03選區,朱孟庠,14,女,1962,新國家連線,7946,3.16%,,否
臺北市第03選區,黃國隆,15,男,1960,中國國民黨,6874,2.74%,,否
臺北市第03選區,王博昱,16,男,1968,民主進步黨,11479,4.57%,*,否
臺北市第03選區,陳永德,17,男,1965,中國國民黨,22914,9.13%,*,是
臺北市第03選區,楊實秋,18,男,1958,中國國民黨,14142,5.63%,*,否
臺北市第03選區,張琦凰,19,女,1970,綠色本土清新黨,4198,1.67%,,否
臺北市第03選區,王高成,20,男,1961,新黨,10209,4.07%,,否
臺北市第04選區,詹昭全,1,男,1961,新黨,7098,3.61%,,否
臺北市第04選區,羅宗勝,2,男,1964,民主進步黨,18030,9.18%,*,否
臺北市第04選區,陳玉梅,3,女,1966,中國國民黨,28083,14.30%,*,是
臺北市第04選區,李承龍,4,男,1958,無,1926,0.98%,,是
臺北市第04選區,葉信義,5,男,1961,民主進步黨,15747,8.02%,*,否
臺北市第04選區,吳貞儀,6,女,1950,中國婦女黨,923,0.47%,,否
臺北市第04選區,張福美,7,男,1951,無,632,0.32%,,否
臺北市第04選區,林晉章,8,男,1949,中國國民黨,18142,9.24%,*,是
臺北市第04選區,楊鎮雄,9,男,1950,新黨,10135,5.16%,,是
臺北市第04選區,藍美津,10,女,1944,民主進步黨,24900,12.68%,*,是
臺北市第04選區,方瑞生,11,男,1946,中國國民黨,9781,4.98%,,否
臺北市第04選區,王世堅,12,男,1960,民主進步黨,21917,11.16%,*,否
臺北市第04選區,王浩,13,男,1957,中國國民黨,24234,12.34%,*,否
臺北市第04選區,張豐藤,14,男,1961,新國家連線,4257,2.17%,,否
臺北市第04選區,陳志銘,15,男,1955,建國黨,2470,1.26%,,否
臺北市第04選區,葛高凌風,16,男,1950,無,8104,4.13%,,否
臺北市第05選區,陳光宇,1,女,1968,綠色本土清新黨,4253,2.01%,,否
臺北市第05選區,段宜康,2,男,1963,民主進步黨,30201,14.27%,*,是
臺北市第05選區,林宏熙,3,男,1935,中國國民黨,13996,6.61%,,是
臺北市第05選區,龐建國,4,男,1953,無,19487,9.21%,*,是
臺北市第05選區,康耀忠,5,男,1960,民主進步黨,7747,3.66%,,否
臺北市第05選區,鍾小平,6,男,1962,新黨,15930,7.53%,*,否
臺北市第05選區,陳惠敏,7,男,1958,中國國民黨,15875,7.50%,*,否
臺北市第05選區,林如心,8,女,1959,無,3090,1.46%,,否
臺北市第05選區,謝麗珠,9,女,1948,無,1252,0.59%,,否
臺北市第05選區,邱智淵,10,男,1963,新黨,9909,4.68%,,否
臺北市第05選區,陳嘉銘,11,男,1949,民主進步黨,19765,9.34%,*,是
臺北市第05選區,邱錦添,12,男,1939,中國國民黨,13998,6.61%,,否
臺北市第05選區,李仁人,13,女,1941,中國國民黨,25524,12.06%,*,是
臺北市第05選區,陳英燦,14,男,1948,新國家連線,7864,3.72%,,否
臺北市第05選區,劉金富,15,男,1959,無,510,0.24%,,否
臺北市第05選區,顏聖冠,16,女,1968,民主進步黨,22276,10.52%,*,否
臺北市第06選區,鄧家基,1,男,1956,新黨,19243,6.20%,*,是
臺北市第06選區,李新,2,男,1953,新黨,16500,5.32%,*,否
臺北市第06選區,江蓋世,3,男,1958,民主進步黨,22906,7.38%,*,是
臺北市第06選區,陳錦祥,4,男,1959,中國國民黨,19910,6.41%,*,是
臺北市第06選區,厲耿桂芳,5,女,1946,中國國民黨,19418,6.26%,*,否
臺北市第06選區,郭儒釗,6,男,1956,無,731,0.24%,,否
臺北市第06選區,柯景昇,7,男,1954,民主進步黨,17210,5.54%,*,是
臺北市第06選區,彭渰雯,8,女,1971,綠色本土清新黨,10501,3.38%,,否
臺北市第06選區,曾文華,9,男,1944,建國黨,1987,0.64%,,否
臺北市第06選區,王長春,10,男,1947,中國國民黨,8441,2.72%,,否
臺北市第06選區,張裕泰,11,男,1952,無,9315,3.00%,,否
臺北市第06選區,周柏雅,12,男,1959,民主進步黨,19496,6.28%,*,是
臺北市第06選區,李慶元,13,男,1958,新黨,17821,5.74%,*,否
臺北市第06選區,秦儷舫,14,女,1958,新黨,39089,12.59%,*,是
臺北市第06選區,林美娜,15,女,1960,民主進步黨,11897,3.83%,,否
臺北市第06選區,蔣乃辛,16,男,1948,中國國民黨,32921,10.61%,*,是
臺北市第06選區,林奕華,17,女,1968,中國國民黨,16399,5.28%,*,否
臺北市第06選區,劉昌崙,18,男,1952,中國國民黨,15657,5.04%,,否
臺北市第06選區,李慶鋒,19,男,1967,民主進步黨,10950,3.53%,,否
高雄市第01選區,陳漢昇,1,男,1953,中國國民黨,13924,14.17%,*,是
高雄市第01選區,蕭裕正,2,男,1959,民主進步黨,14275,14.53%,*,是
高雄市第01選區,陳明吉,3,男,1940,中國國民黨,7965,8.10%,,是
高雄市第01選區,張省吾,4,男,1942,無,14175,14.42%,*,是
高雄市第01選區,趙幸男,5,男,1944,中國國民黨,8373,8.52%,,否
高雄市第01選區,蔡松雄,6,男,1945,無,12388,12.61%,*,是
高雄市第01選區,李喬如,7,女,1957,民主進步黨,17328,17.63%,*,是
高雄市第01選區,鄭瑞平,8,女,1949,中國國民黨,5510,5.61%,,否
高雄市第01選區,池學文,9,男,1946,新黨,3193,3.25%,,否
高雄市第01選區,陳建達,10,男,1958,無,1145,1.17%,,否
高雄市第02選區,林安亨,1,男,1956,建國黨,670,0.43%,,否
高雄市第02選區,謝天助,2,男,1936,無,2537,1.62%,,否
高雄市第02選區,張春粗,3,男,1954,無,7518,4.81%,,否
高雄市第02選區,陳萬達,4,男,1933,中國國民黨,11584,7.41%,*,是
高雄市第02選區,蔡朝鵬,5,男,1956,民主進步黨,6583,4.21%,,否
高雄市第02選區,周秋敏,6,女,1955,民主進步黨,6027,3.85%,,否
高雄市第02選區,張清泉,7,男,1960,民主進步黨,9816,6.28%,*,否
高雄市第02選區,藍星木,8,男,1948,中國國民黨,12384,7.92%,*,是
高雄市第02選區,蔡長根,9,男,1948,民主進步黨,8557,5.47%,,否
高雄市第02選區,師興中,10,男,1951,新黨,4269,2.73%,,否
高雄市第02選區,藍健菖,11,男,1970,中國國民黨,10653,6.81%,*,否
高雄市第02選區,楊色玉,12,女,1959,中國國民黨,15918,10.18%,*,是
高雄市第02選區,葉信誠,13,男,1952,新黨,5636,3.60%,,否
高雄市第02選區,陳雲龍,14,男,1951,中國國民黨,14406,9.21%,*,是
高雄市第02選區,周鍾溢,15,男,1955,中國國民黨,11388,7.28%,*,是
高雄市第02選區,黃石龍,16,男,1954,無,11546,7.38%,*,否
高雄市第02選區,劉麗娟,17,女,1965,無,3499,2.24%,,否
高雄市第02選區,戴德銘,18,男,1954,中國國民黨,13408,8.57%,*,否
高雄市第03選區,黃添財,1,男,1948,中國國民黨,13441,7.33%,*,是
高雄市第03選區,吳重新,2,男,1955,無,10581,5.77%,*,是
高雄市第03選區,鄭震源,3,男,1957,無,1602,0.87%,,否
高雄市第03選區,黃昭星,4,男,1950,民主進步黨,9832,5.36%,,是
高雄市第03選區,羅智強,5,男,1970,無,3234,1.76%,,否
高雄市第03選區,張榮顯,6,男,1943,中國國民黨,11289,6.16%,*,否
高雄市第03選區,陳麗伶,7,女,1965,無,2792,1.52%,,否
高雄市第03選區,顏陳秀鑾,8,女,1949,民主進步黨,6798,3.71%,,否
高雄市第03選區,徐傑堂,9,男,1958,民主進步黨,8374,4.57%,,否
高雄市第03選區,林永堅,10,男,1954,民主進步黨,18866,10.29%,*,是
高雄市第03選區,康月蓮,11,女,1954,無,415,0.23%,,否
高雄市第03選區,梅再興,12,男,1956,新黨,10018,5.47%,*,是
高雄市第03選區,黃啟川,13,男,1950,無,19097,10.42%,*,是
高雄市第03選區,林武忠,14,男,1955,民主進步黨,6719,3.67%,,否
高雄市第03選區,吳林淑敏,15,女,1947,中國國民黨,8132,4.44%,*,是
高雄市第03選區,陳富榮,16,男,1947,無,812,0.44%,,否
高雄市第03選區,蔡順安,17,男,1949,中國國民黨,4835,2.64%,,否
高雄市第03選區,劉少春,18,男,1950,中國國民黨,15016,8.19%,*,是
高雄市第03選區,吳長洪,19,男,1936,無,760,0.41%,,否
高雄市第03選區,曾長發,20,男,1943,中國國民黨,10277,5.61%,*,是
高雄市第03選區,楊文禮,21,男,1948,無,668,0.36%,,否
高雄市第03選區,蔡見興,22,男,1952,中國國民黨,13367,7.29%,*,是
高雄市第03選區,劉明松,23,男,1950,建國黨,954,0.52%,,否
高雄市第03選區,陳武勳,24,男,1942,建國黨,3520,1.92%,,否
高雄市第03選區,蔡財源,25,男,1940,無,1874,1.02%,,否
高雄市第04選區,劉文經,1,男,1951,無,532,0.32%,,否
高雄市第04選區,王志雄,2,男,1952,中國國民黨,19286,11.66%,*,否
高雄市第04選區,莊啟旺,3,男,1954,中國國民黨,12046,7.28%,*,否
高雄市第04選區,蔡龍居,4,男,1948,建國黨,6584,3.98%,,是
高雄市第04選區,林崑山,5,男,1953,民主進步黨,11005,6.65%,,否
高雄市第04選區,陳春生,6,男,1958,民主進步黨,14391,8.70%,*,否
高雄市第04選區,陳惠凰,7,女,1952,中國國民黨,4766,2.88%,,否
高雄市第04選區,龔睿宏,8,男,1956,中國國民黨,4094,2.48%,,否
高雄市第04選區,梁奕權,9,男,1949,無,217,0.13%,,否
高雄市第04選區,張瑞德,10,男,1949,中國國民黨,13424,8.12%,*,是
高雄市第04選區,陳村雄,11,男,1940,中國國民黨,14652,8.86%,*,否
高雄市第04選區,許榮貴,12,男,1951,無,292,0.18%,,否
高雄市第04選區,許崑源,13,男,1957,無,15653,9.46%,*,是
高雄市第04選區,黃芳仁,14,男,1940,無,12762,7.72%,*,是
高雄市第04選區,詹永龍,15,男,1951,民主進步黨,7507,4.54%,,否
高雄市第04選區,洪茂俊,16,男,1935,中國國民黨,14248,8.61%,*,是
高雄市第04選區,陳玲俐,17,女,1957,民主進步黨,10063,6.08%,*,否
高雄市第04選區,高洪達,18,男,1950,新黨,3872,2.34%,,否
高雄市第05選區,朱安雄,1,男,1944,中國國民黨,13862,7.51%,*,是
高雄市第05選區,卜明殿,2,男,1954,無,6185,3.35%,,否
高雄市第05選區,鄭明進,3,男,1943,無,2367,1.28%,,否
高雄市第05選區,林杰正,4,男,1954,無,1695,0.92%,,否
高雄市第05選區,江振陸,5,男,1954,民主進步黨,7232,3.92%,,是
高雄市第05選區,林崎,6,男,1938,無,1748,0.95%,,否
高雄市第05選區,洪清安,7,男,1945,無,3222,1.75%,,否
高雄市第05選區,宋石福,8,男,1949,建國黨,2979,1.61%,,否
高雄市第05選區,安家元,9,男,1948,中國國民黨,6947,3.77%,,否
高雄市第05選區,王青,10,女,1950,民主進步黨,8708,4.72%,*,是
高雄市第05選區,蔡媽福,11,男,1949,中國國民黨,11887,6.44%,*,是
高雄市第05選區,簡金城,12,男,1949,無,10144,5.50%,*,否
高雄市第05選區,楊敏郎,13,男,1967,中國國民黨,13207,7.16%,*,否
高雄市第05選區,蘇玉柱,14,男,1937,無,7201,3.90%,,否
高雄市第05選區,陳政吉,15,男,1950,中國國民黨,1026,0.56%,,否
高雄市第05選區,蔡文榮,16,男,1956,無,3642,1.97%,,否
高雄市第05選區,楊林宏,17,男,1956,新黨,3375,1.83%,,否
高雄市第05選區,朱文慶,18,男,1959,無,12120,6.57%,*,是
高雄市第05選區,蔡慶源,19,男,1953,中國國民黨,11445,6.20%,*,是
高雄市第05選區,曾阿緞,20,女,1951,民主進步黨,4925,2.67%,,否
高雄市第05選區,郭玟成,21,男,1955,民主進步黨,26194,14.20%,*,是
高雄市第05選區,洪居財,22,男,1966,無,286,0.16%,,否
高雄市第05選區,高宗英,23,男,1955,民主進步黨,8754,4.75%,*,否
高雄市第05選區,李復興,24,男,1946,中國國民黨,11227,6.09%,*,是
高雄市第05選區,曾茂城,25,男,1943,無,1630,0.88%,,否
高雄市第05選區,周寶枝,26,女,1958,中國國民黨,2451,1.33%,,否
