地區,姓名,號次,得票數,得票率
高雄市茂林區茂林里第0129投開票所,謝進財,1,255,43.14%
高雄市茂林區茂林里第0129投開票所,施貴成,2,183,30.96%
高雄市茂林區茂林里第0129投開票所,"宋能正 Angopaw．Komola",3,153,25.88%
高雄市茂林區萬山里第0128投開票所,謝進財,1,92,30.26%
高雄市茂林區萬山里第0128投開票所,施貴成,2,99,32.56%
高雄市茂林區萬山里第0128投開票所,"宋能正 Angopaw．Komola",3,113,37.17%
高雄市茂林區多納里第0127投開票所,謝進財,1,63,15.75%
高雄市茂林區多納里第0127投開票所,施貴成,2,87,21.75%
高雄市茂林區多納里第0127投開票所,"宋能正 Angopaw．Komola",3,250,62.50%
高雄市桃源區桃源里第0005投開票所,張德政,1,96,17.02%
高雄市桃源區桃源里第0005投開票所,謝英雄,2,301,53.36%
高雄市桃源區桃源里第0005投開票所,高豫,3,167,29.60%
高雄市桃源區寶山里第0008投開票所,張德政,1,84,24.48%
高雄市桃源區寶山里第0008投開票所,謝英雄,2,141,41.10%
高雄市桃源區寶山里第0008投開票所,高豫,3,118,34.40%
高雄市桃源區建山里第0007投開票所,張德政,1,54,12.02%
高雄市桃源區建山里第0007投開票所,謝英雄,2,94,20.93%
高雄市桃源區建山里第0007投開票所,高豫,3,301,67.03%
高雄市桃源區高中里第0006投開票所,張德政,1,43,9.70%
高雄市桃源區高中里第0006投開票所,謝英雄,2,244,55.07%
高雄市桃源區高中里第0006投開票所,高豫,3,156,35.21%
高雄市桃源區勤和里第0004投開票所,張德政,1,65,35.13%
高雄市桃源區勤和里第0004投開票所,謝英雄,2,84,45.40%
高雄市桃源區勤和里第0004投開票所,高豫,3,36,19.45%
高雄市桃源區復興里第0003投開票所,張德政,1,44,19.81%
高雄市桃源區復興里第0003投開票所,謝英雄,2,120,54.05%
高雄市桃源區復興里第0003投開票所,高豫,3,58,26.12%
高雄市桃源區拉芙蘭里第0002投開票所,張德政,1,10,5.10%
高雄市桃源區拉芙蘭里第0002投開票所,謝英雄,2,127,64.79%
高雄市桃源區拉芙蘭里第0002投開票所,高豫,3,59,30.10%
高雄市桃源區梅山里第0001投開票所,張德政,1,15,7.17%
高雄市桃源區梅山里第0001投開票所,謝英雄,2,89,42.58%
高雄市桃源區梅山里第0001投開票所,高豫,3,105,50.23%
高雄市那瑪夏區達卡努瓦里第0009投開票所,"白樣‧伊斯理鍛 Payan‧Islituan",1,234,38.23%
高雄市那瑪夏區達卡努瓦里第0009投開票所,"徐出世 Dahu‧Istanda",2,378,61.76%
高雄市那瑪夏區達卡努瓦里第0010投開票所,"白樣‧伊斯理鍛 Payan‧Islituan",1,258,56.57%
高雄市那瑪夏區達卡努瓦里第0010投開票所,"徐出世 Dahu‧Istanda",2,198,43.42%
高雄市那瑪夏區瑪雅里第0011投開票所,"白樣‧伊斯理鍛 Payan‧Islituan",1,164,34.30%
高雄市那瑪夏區瑪雅里第0011投開票所,"徐出世 Dahu‧Istanda",2,314,65.69%
高雄市那瑪夏區南沙魯里第0012投開票所,"白樣‧伊斯理鍛 Payan‧Islituan",1,235,55.16%
高雄市那瑪夏區南沙魯里第0012投開票所,"徐出世 Dahu‧Istanda",2,191,44.83%
新北市烏來區烏來里第2162投開票所,周守信,1,121,13.92%
新北市烏來區烏來里第2162投開票所,高富貫,2,438,50.40%
新北市烏來區烏來里第2162投開票所,林啟明,3,33,3.79%
新北市烏來區烏來里第2162投開票所,張德勝,4,37,4.25%
新北市烏來區烏來里第2162投開票所,蔡馬新,5,240,27.61%
新北市烏來區烏來里第2163投開票所,周守信,1,141,18.12%
新北市烏來區烏來里第2163投開票所,高富貫,2,288,37.01%
新北市烏來區烏來里第2163投開票所,林啟明,3,23,2.95%
新北市烏來區烏來里第2163投開票所,張德勝,4,171,21.97%
新北市烏來區烏來里第2163投開票所,蔡馬新,5,155,19.92%
新北市烏來區忠治里第2161投開票所,周守信,1,177,15.36%
新北市烏來區忠治里第2161投開票所,高富貫,2,517,44.87%
新北市烏來區忠治里第2161投開票所,林啟明,3,172,14.93%
新北市烏來區忠治里第2161投開票所,張德勝,4,56,4.86%
新北市烏來區忠治里第2161投開票所,蔡馬新,5,230,19.96%
新北市烏來區福山里第2166投開票所,周守信,1,86,19.02%
