地區,姓名,號次,得票數,得票率
臺北市北投區建民里,謝長廷,1,1396,51.64%
臺北市北投區建民里,馬英九,2,1307,48.35%
臺北市北投區文林里,謝長廷,1,1378,45.35%
臺北市北投區文林里,馬英九,2,1660,54.64%
臺北市北投區石牌里,謝長廷,1,1592,46.23%
臺北市北投區石牌里,馬英九,2,1851,53.76%
臺北市北投區福興里,謝長廷,1,1887,41.81%
臺北市北投區福興里,馬英九,2,2626,58.18%
臺北市北投區榮光里,謝長廷,1,1822,39.79%
臺北市北投區榮光里,馬英九,2,2757,60.20%
臺北市北投區榮華里,謝長廷,1,1891,38.19%
臺北市北投區榮華里,馬英九,2,3060,61.80%
臺北市北投區裕民里,謝長廷,1,1880,39.22%
臺北市北投區裕民里,馬英九,2,2913,60.77%
臺北市北投區振華里,謝長廷,1,1963,38.02%
臺北市北投區振華里,馬英九,2,3199,61.97%
臺北市北投區永和里,謝長廷,1,2230,40.31%
臺北市北投區永和里,馬英九,2,3302,59.68%
臺北市北投區永欣里,謝長廷,1,1589,33.56%
臺北市北投區永欣里,馬英九,2,3145,66.43%
臺北市北投區永明里,謝長廷,1,1113,36.73%
臺北市北投區永明里,馬英九,2,1917,63.26%
臺北市北投區東華里,謝長廷,1,1090,35.01%
臺北市北投區東華里,馬英九,2,2023,64.98%
臺北市北投區吉利里,謝長廷,1,1444,34.03%
臺北市北投區吉利里,馬英九,2,2799,65.96%
臺北市北投區吉慶里,謝長廷,1,1515,45.19%
臺北市北投區吉慶里,馬英九,2,1837,54.80%
臺北市北投區尊賢里,謝長廷,1,1407,46.22%
臺北市北投區尊賢里,馬英九,2,1637,53.77%
臺北市北投區立賢里,謝長廷,1,1468,43.76%
臺北市北投區立賢里,馬英九,2,1886,56.23%
臺北市北投區立農里,謝長廷,1,2444,42.92%
臺北市北投區立農里,馬英九,2,3250,57.07%
臺北市北投區八仙里,謝長廷,1,1488,45.61%
臺北市北投區八仙里,馬英九,2,1774,54.38%
臺北市北投區洲美里,謝長廷,1,781,62.73%
臺北市北投區洲美里,馬英九,2,464,37.26%
臺北市北投區奇岩里,謝長廷,1,2530,40.87%
臺北市北投區奇岩里,馬英九,2,3660,59.12%
臺北市北投區清江里,謝長廷,1,2575,45.42%
臺北市北投區清江里,馬英九,2,3094,54.57%
臺北市北投區中央里,謝長廷,1,2252,47.31%
臺北市北投區中央里,馬英九,2,2508,52.68%
臺北市北投區長安里,謝長廷,1,1673,43.69%
臺北市北投區長安里,馬英九,2,2156,56.30%
臺北市北投區大同里,謝長廷,1,1820,46.16%
臺北市北投區大同里,馬英九,2,2122,53.83%
臺北市北投區溫泉里,謝長廷,1,1776,43.19%
臺北市北投區溫泉里,馬英九,2,2336,56.80%
臺北市北投區林泉里,謝長廷,1,620,29.63%
臺北市北投區林泉里,馬英九,2,1472,70.36%
臺北市北投區中心里,謝長廷,1,1525,40.16%
臺北市北投區中心里,馬英九,2,2272,59.83%
臺北市北投區中庸里,謝長廷,1,1282,45.17%
臺北市北投區中庸里,馬英九,2,1556,54.82%
臺北市北投區開明里,謝長廷,1,1581,38.17%
臺北市北投區開明里,馬英九,2,2560,61.82%
臺北市北投區中和里,謝長廷,1,1246,38.15%
臺北市北投區中和里,馬英九,2,2020,61.84%
臺北市北投區智仁里,謝長廷,1,1437,36.54%
臺北市北投區智仁里,馬英九,2,2495,63.45%
臺北市北投區秀山里,謝長廷,1,850,38.06%
臺北市北投區秀山里,馬英九,2,1383,61.93%
臺北市北投區文化里,謝長廷,1,657,23.50%
臺北市北投區文化里,馬英九,2,2138,76.49%
臺北市北投區豐年里,謝長廷,1,1037,38.19%
臺北市北投區豐年里,馬英九,2,1678,61.80%
臺北市北投區稻香里,謝長廷,1,1130,36.62%
臺北市北投區稻香里,馬英九,2,1955,63.37%
臺北市北投區桃源里,謝長廷,1,1636,45.76%
臺北市北投區桃源里,馬英九,2,1939,54.23%
臺北市北投區一德里,謝長廷,1,1944,46.78%
臺北市北投區一德里,馬英九,2,2211,53.21%
臺北市北投區關渡里,謝長廷,1,2796,40.86%
臺北市北投區關渡里,馬英九,2,4046,59.13%
臺北市北投區泉源里,謝長廷,1,738,49.13%
臺北市北投區泉源里,馬英九,2,764,50.86%
臺北市北投區湖山里,謝長廷,1,555,43.42%
臺北市北投區湖山里,馬英九,2,723,56.57%
臺北市北投區大屯里,謝長廷,1,457,62.00%
臺北市北投區大屯里,馬英九,2,280,37.99%
臺北市北投區湖田里,謝長廷,1,270,45.22%
臺北市北投區湖田里,馬英九,2,327,54.77%
臺北市士林區仁勇里,謝長廷,1,1290,47.08%
臺北市士林區仁勇里,馬英九,2,1450,52.91%
臺北市士林區義信里,謝長廷,1,858,40.66%
臺北市士林區義信里,馬英九,2,1252,59.33%
臺北市士林區福林里,謝長廷,1,778,41.18%
臺北市士林區福林里,馬英九,2,1111,58.81%
臺北市士林區福德里,謝長廷,1,1175,40.40%
臺北市士林區福德里,馬英九,2,1733,59.59%
臺北市士林區福志里,謝長廷,1,1880,35.85%
臺北市士林區福志里,馬英九,2,3364,64.14%
臺北市士林區舊佳里,謝長廷,1,1926,45.58%
臺北市士林區舊佳里,馬英九,2,2299,54.41%
臺北市士林區福佳里,謝長廷,1,2160,42.56%
臺北市士林區福佳里,馬英九,2,2915,57.43%
臺北市士林區後港里,謝長廷,1,2555,48.48%
臺北市士林區後港里,馬英九,2,2715,51.51%
臺北市士林區福中里,謝長廷,1,1862,51.46%
臺北市士林區福中里,馬英九,2,1756,48.53%
臺北市士林區前港里,謝長廷,1,1325,47.15%
臺北市士林區前港里,馬英九,2,1485,52.84%
臺北市士林區百齡里,謝長廷,1,2289,48.67%
臺北市士林區百齡里,馬英九,2,2414,51.32%
臺北市士林區承德里,謝長廷,1,1419,39.29%
臺北市士林區承德里,馬英九,2,2192,60.70%
臺北市士林區福華里,謝長廷,1,1924,44.04%
臺北市士林區福華里,馬英九,2,2444,55.95%
臺北市士林區明勝里,謝長廷,1,1473,46.48%
臺北市士林區明勝里,馬英九,2,1696,53.51%
臺北市士林區福順里,謝長廷,1,1759,51.84%
臺北市士林區福順里,馬英九,2,1634,48.15%
臺北市士林區富光里,謝長廷,1,1958,51.13%
臺北市士林區富光里,馬英九,2,1871,48.86%
臺北市士林區葫蘆里,謝長廷,1,2207,44.34%
臺北市士林區葫蘆里,馬英九,2,2770,55.65%
臺北市士林區葫東里,謝長廷,1,1325,53.36%
臺北市士林區葫東里,馬英九,2,1158,46.63%
臺北市士林區社子里,謝長廷,1,2091,51.74%
臺北市士林區社子里,馬英九,2,1950,48.25%
臺北市士林區社新里,謝長廷,1,2883,53.55%
臺北市士林區社新里,馬英九,2,2500,46.44%
臺北市士林區社園里,謝長廷,1,2613,54.59%
臺北市士林區社園里,馬英九,2,2173,45.40%
臺北市士林區永倫里,謝長廷,1,2586,54.43%
臺北市士林區永倫里,馬英九,2,2165,45.56%
臺北市士林區福安里,謝長廷,1,2209,71.88%
臺北市士林區福安里,馬英九,2,864,28.11%
臺北市士林區富洲里,謝長廷,1,2347,65.26%
臺北市士林區富洲里,馬英九,2,1249,34.73%
臺北市士林區岩山里,謝長廷,1,824,33.13%
臺北市士林區岩山里,馬英九,2,1663,66.86%
臺北市士林區名山里,謝長廷,1,1795,37.34%
臺北市士林區名山里,馬英九,2,3011,62.65%
臺北市士林區德行里,謝長廷,1,1206,43.90%
臺北市士林區德行里,馬英九,2,1541,56.09%
臺北市士林區德華里,謝長廷,1,1736,45.97%
臺北市士林區德華里,馬英九,2,2040,54.02%
臺北市士林區聖山里,謝長廷,1,1083,32.43%
臺北市士林區聖山里,馬英九,2,2256,67.56%
臺北市士林區忠誠里,謝長廷,1,1033,27.28%
臺北市士林區忠誠里,馬英九,2,2753,72.71%
臺北市士林區芝山里,謝長廷,1,1820,37.91%
臺北市士林區芝山里,馬英九,2,2980,62.08%
臺北市士林區東山里,謝長廷,1,1099,31.14%
臺北市士林區東山里,馬英九,2,2430,68.85%
臺北市士林區三玉里,謝長廷,1,1458,39.33%
臺北市士林區三玉里,馬英九,2,2249,60.66%
臺北市士林區蘭雅里,謝長廷,1,2234,39.00%
臺北市士林區蘭雅里,馬英九,2,3494,60.99%
臺北市士林區蘭興里,謝長廷,1,1729,41.47%
臺北市士林區蘭興里,馬英九,2,2440,58.52%
臺北市士林區天福里,謝長廷,1,1546,37.93%
臺北市士林區天福里,馬英九,2,2529,62.06%
