地區,姓名,號次,得票數,得票率
宜蘭縣宜蘭市,林聰賢,1,23417,47.88%
宜蘭縣宜蘭市,呂國華,2,25488,52.11%
宜蘭縣羅東鎮,林聰賢,1,21293,58.45%
宜蘭縣羅東鎮,呂國華,2,15132,41.54%
宜蘭縣蘇澳鎮,林聰賢,1,12511,55.44%
宜蘭縣蘇澳鎮,呂國華,2,10055,44.55%
宜蘭縣頭城鎮,林聰賢,1,5814,35.53%
宜蘭縣頭城鎮,呂國華,2,10546,64.46%
宜蘭縣礁溪鄉,林聰賢,1,10082,52.42%
宜蘭縣礁溪鄉,呂國華,2,9150,47.57%
宜蘭縣壯圍鄉,林聰賢,1,8681,55.48%
宜蘭縣壯圍鄉,呂國華,2,6964,44.51%
宜蘭縣員山鄉,林聰賢,1,10181,59.75%
宜蘭縣員山鄉,呂國華,2,6857,40.24%
宜蘭縣冬山鄉,林聰賢,1,18556,64.12%
宜蘭縣冬山鄉,呂國華,2,10380,35.87%
宜蘭縣五結鄉,林聰賢,1,13735,63.64%
宜蘭縣五結鄉,呂國華,2,7845,36.35%
宜蘭縣三星鄉,林聰賢,1,7854,62.63%
宜蘭縣三星鄉,呂國華,2,4685,37.36%
宜蘭縣大同鄉,林聰賢,1,812,23.43%
宜蘭縣大同鄉,呂國華,2,2653,76.56%
宜蘭縣南澳鄉,林聰賢,1,458,14.43%
宜蘭縣南澳鄉,呂國華,2,2714,85.56%
桃園縣桃園市,吳富彤,1,2181,1.53%
桃園縣桃園市,鄭文燦,2,68844,48.42%
桃園縣桃園市,吳志揚,3,71127,50.03%
桃園縣龜山鄉,吳富彤,1,926,1.87%
桃園縣龜山鄉,鄭文燦,2,23357,47.26%
桃園縣龜山鄉,吳志揚,3,25133,50.86%
桃園縣八德市,吳富彤,1,990,1.49%
桃園縣八德市,鄭文燦,2,29935,45.18%
桃園縣八德市,吳志揚,3,35330,53.32%
桃園縣蘆竹鄉,吳富彤,1,677,1.33%
桃園縣蘆竹鄉,鄭文燦,2,26662,52.48%
桃園縣蘆竹鄉,吳志揚,3,23465,46.18%
桃園縣大園鄉,吳富彤,1,892,2.51%
桃園縣大園鄉,鄭文燦,2,18844,53.15%
桃園縣大園鄉,吳志揚,3,15717,44.33%
桃園縣大溪鎮,吳富彤,1,674,1.66%
桃園縣大溪鎮,鄭文燦,2,20669,51.18%
桃園縣大溪鎮,吳志揚,3,19035,47.14%
桃園縣復興鄉,吳富彤,1,80,1.79%
桃園縣復興鄉,鄭文燦,2,994,22.30%
桃園縣復興鄉,吳志揚,3,3382,75.89%
桃園縣中壢市,吳富彤,1,3073,2.13%
