地區,姓名,號次,得票數,得票率
臺北市,宋楚瑜,1,631538,39.79%
臺北市,連戰,2,347564,21.90%
臺北市,李敖,3,1876,0.12%
臺北市,許信良,4,8723,0.55%
臺北市,陳水扁,5,597465,37.64%
高雄市,宋楚瑜,1,259023,29.78%
高雄市,連戰,2,208544,23.97%
高雄市,李敖,3,877,0.10%
高雄市,許信良,4,3103,0.36%
高雄市,陳水扁,5,398381,45.79%
臺北縣,宋楚瑜,1,812821,40.26%
臺北縣,連戰,2,451707,22.37%
臺北縣,李敖,3,2384,0.12%
臺北縣,許信良,4,10641,0.53%
臺北縣,陳水扁,5,741596,36.73%
宜蘭縣,宋楚瑜,1,86549,33.05%
宜蘭縣,連戰,2,51082,19.51%
宜蘭縣,李敖,3,350,0.13%
宜蘭縣,許信良,4,736,0.28%
宜蘭縣,陳水扁,5,123157,47.03%
桃園縣,宋楚瑜,1,413370,43.83%
桃園縣,連戰,2,208881,22.15%
桃園縣,李敖,3,1140,0.12%
桃園縣,許信良,4,20581,2.18%
桃園縣,陳水扁,5,299120,31.72%
新竹縣,宋楚瑜,1,128231,51.58%
新竹縣,連戰,2,51442,20.69%
新竹縣,李敖,3,309,0.12%
新竹縣,許信良,4,7093,2.85%
新竹縣,陳水扁,5,61533,24.75%
苗栗縣,宋楚瑜,1,160533,49.64%
苗栗縣,連戰,2,71798,22.20%
苗栗縣,李敖,3,399,0.12%
苗栗縣,許信良,4,3931,1.22%
苗栗縣,陳水扁,5,86707,26.81%
臺中縣,宋楚瑜,1,318499,38.10%
臺中縣,連戰,2,206832,24.74%
臺中縣,李敖,3,1176,0.14%
臺中縣,許信良,4,4304,0.51%
臺中縣,陳水扁,5,305219,36.51%
彰化縣,宋楚瑜,1,251310,33.71%
彰化縣,連戰,2,191685,25.71%
彰化縣,李敖,3,1070,0.14%
彰化縣,許信良,4,2811,0.38%
彰化縣,陳水扁,5,298571,40.05%
南投縣,宋楚瑜,1,144863,46.94%
南投縣,連戰,2,56025,18.15%
南投縣,李敖,3,395,0.13%
南投縣,許信良,4,914,0.30%
南投縣,陳水扁,5,106440,34.49%
雲林縣,宋楚瑜,1,114188,27.70%
雲林縣,連戰,2,102177,24.78%
雲林縣,李敖,3,975,0.24%
雲林縣,許信良,4,1230,0.30%
雲林縣,陳水扁,5,193715,46.99%
嘉義縣,宋楚瑜,1,85890,26.98%
嘉義縣,連戰,2,73409,23.06%
嘉義縣,李敖,3,561,0.18%
嘉義縣,許信良,4,920,0.29%
嘉義縣,陳水扁,5,157512,49.49%
臺南縣,宋楚瑜,1,136217,21.10%
臺南縣,連戰,2,159443,24.70%
臺南縣,李敖,3,1164,0.18%
臺南縣,許信良,4,1582,0.25%
臺南縣,陳水扁,5,347210,53.78%
高雄縣,宋楚瑜,1,206616,28.43%
高雄縣,連戰,2,174021,23.95%
高雄縣,李敖,3,1024,0.14%
高雄縣,許信良,4,2478,0.34%
高雄縣,陳水扁,5,342553,47.14%
屏東縣,宋楚瑜,1,131371,25.48%
屏東縣,連戰,2,142934,27.73%
屏東縣,李敖,3,692,0.13%
屏東縣,許信良,4,1939,0.38%
屏東縣,陳水扁,5,238572,46.28%
臺東縣,宋楚瑜,1,63913,52.78%
臺東縣,連戰,2,28659,23.66%
臺東縣,李敖,3,136,0.11%
臺東縣,許信良,4,294,0.24%
臺東縣,陳水扁,5,28102,23.20%
花蓮縣,宋楚瑜,1,109962,58.81%
花蓮縣,連戰,2,36043,19.28%
花蓮縣,李敖,3,194,0.10%
花蓮縣,許信良,4,736,0.39%
花蓮縣,陳水扁,5,40044,21.42%
澎湖縣,宋楚瑜,1,17723,39.55%
澎湖縣,連戰,2,10418,23.25%
澎湖縣,李敖,3,64,0.14%
澎湖縣,許信良,4,119,0.27%
澎湖縣,陳水扁,5,16487,36.79%
基隆市,宋楚瑜,1,106032,47.01%
基隆市,連戰,2,48545,21.52%
基隆市,李敖,3,295,0.13%
基隆市,許信良,4,1116,0.49%
基隆市,陳水扁,5,69555,30.84%
新竹市,宋楚瑜,1,88412,42.83%
新竹市,連戰,2,46234,22.40%
新竹市,李敖,3,292,0.14%
新竹市,許信良,4,1746,0.85%
新竹市,陳水扁,5,69760,33.79%
臺中市,宋楚瑜,1,217486,41.37%
臺中市,連戰,2,111391,21.19%
臺中市,李敖,3,616,0.12%
臺中市,許信良,4,2463,0.47%
臺中市,陳水扁,5,193796,36.86%
嘉義市,宋楚瑜,1,43773,29.34%
嘉義市,連戰,2,34670,23.24%
嘉義市,李敖,3,169,0.11%
嘉義市,許信良,4,448,0.30%
嘉義市,陳水扁,5,70124,47.01%
臺南市,宋楚瑜,1,114299,27.53%
臺南市,連戰,2,107679,25.93%
臺南市,李敖,3,580,0.14%
臺南市,許信良,4,1408,0.34%
臺南市,陳水扁,5,191261,46.06%
金門縣,宋楚瑜,1,19991,81.81%
金門縣,連戰,2,3543,14.50%
金門縣,李敖,3,37,0.15%
金門縣,許信良,4,105,0.43%
金門縣,陳水扁,5,759,3.11%
連江縣,宋楚瑜,1,2362,73.31%
連江縣,連戰,2,787,24.43%
連江縣,李敖,3,7,0.22%
連江縣,許信良,4,8,0.25%
連江縣,陳水扁,5,58,1.80%
