地區,姓名,號次,得票數,得票率
臺北縣第11選區板橋市,宋進財,1,116,52.73%
臺北縣第11選區板橋市,張天明,2,23,10.45%
臺北縣第11選區板橋市,豐祥瑞,3,81,36.82%
臺北縣第11選區三重市,宋進財,1,47,51.09%
臺北縣第11選區三重市,張天明,2,12,13.04%
臺北縣第11選區三重市,豐祥瑞,3,33,35.87%
臺北縣第11選區中和市,宋進財,1,98,53.85%
臺北縣第11選區中和市,張天明,2,33,18.13%
臺北縣第11選區中和市,豐祥瑞,3,51,28.02%
臺北縣第11選區永和市,宋進財,1,13,24.53%
臺北縣第11選區永和市,張天明,2,27,50.94%
臺北縣第11選區永和市,豐祥瑞,3,13,24.53%
臺北縣第11選區新莊市,宋進財,1,192,61.94%
臺北縣第11選區新莊市,張天明,2,28,9.03%
臺北縣第11選區新莊市,豐祥瑞,3,90,29.03%
臺北縣第11選區新店市,宋進財,1,150,61.98%
臺北縣第11選區新店市,張天明,2,37,15.29%
臺北縣第11選區新店市,豐祥瑞,3,55,22.73%
臺北縣第11選區樹林市,宋進財,1,410,67.55%
臺北縣第11選區樹林市,張天明,2,53,8.73%
臺北縣第11選區樹林市,豐祥瑞,3,144,23.72%
臺北縣第11選區鶯歌鎮,宋進財,1,69,57.98%
臺北縣第11選區鶯歌鎮,張天明,2,12,10.08%
臺北縣第11選區鶯歌鎮,豐祥瑞,3,38,31.93%
臺北縣第11選區三峽鎮,宋進財,1,62,53.45%
臺北縣第11選區三峽鎮,張天明,2,23,19.83%
臺北縣第11選區三峽鎮,豐祥瑞,3,31,26.72%
臺北縣第11選區淡水鎮,宋進財,1,46,66.67%
臺北縣第11選區淡水鎮,張天明,2,16,23.19%
臺北縣第11選區淡水鎮,豐祥瑞,3,7,10.14%
臺北縣第11選區汐止市,宋進財,1,420,71.67%
臺北縣第11選區汐止市,張天明,2,30,5.12%
臺北縣第11選區汐止市,豐祥瑞,3,136,23.21%
臺北縣第11選區瑞芳鎮,宋進財,1,220,80.59%
臺北縣第11選區瑞芳鎮,張天明,2,16,5.86%
臺北縣第11選區瑞芳鎮,豐祥瑞,3,37,13.55%
臺北縣第11選區土城市,宋進財,1,291,55.85%
臺北縣第11選區土城市,張天明,2,104,19.96%
臺北縣第11選區土城市,豐祥瑞,3,126,24.18%
臺北縣第11選區蘆洲市,宋進財,1,106,66.25%
臺北縣第11選區蘆洲市,張天明,2,13,8.13%
臺北縣第11選區蘆洲市,豐祥瑞,3,41,25.63%
臺北縣第11選區五股鄉,宋進財,1,52,60.47%
臺北縣第11選區五股鄉,張天明,2,6,6.98%
臺北縣第11選區五股鄉,豐祥瑞,3,28,32.56%
臺北縣第11選區泰山鄉,宋進財,1,66,75.00%
臺北縣第11選區泰山鄉,張天明,2,5,5.68%
臺北縣第11選區泰山鄉,豐祥瑞,3,17,19.32%
臺北縣第11選區林口鄉,宋進財,1,54,54.00%
臺北縣第11選區林口鄉,張天明,2,7,7.00%
臺北縣第11選區林口鄉,豐祥瑞,3,39,39.00%
臺北縣第11選區深坑鄉,宋進財,1,4,30.77%
臺北縣第11選區深坑鄉,張天明,2,4,30.77%
臺北縣第11選區深坑鄉,豐祥瑞,3,5,38.46%
臺北縣第11選區石碇鄉,宋進財,1,1,100.00%
臺北縣第11選區石碇鄉,張天明,2,0,0.00%
臺北縣第11選區石碇鄉,豐祥瑞,3,0,0.00%
臺北縣第11選區坪林鄉,宋進財,1,1,100.00%
臺北縣第11選區坪林鄉,張天明,2,0,0.00%
臺北縣第11選區坪林鄉,豐祥瑞,3,0,0.00%
臺北縣第11選區三芝鄉,宋進財,1,10,76.92%
臺北縣第11選區三芝鄉,張天明,2,2,15.38%
臺北縣第11選區三芝鄉,豐祥瑞,3,1,7.69%
臺北縣第11選區石門鄉,宋進財,1,3,75.00%
臺北縣第11選區石門鄉,張天明,2,1,25.00%
臺北縣第11選區石門鄉,豐祥瑞,3,0,0.00%
臺北縣第11選區八里鄉,宋進財,1,12,44.44%
臺北縣第11選區八里鄉,張天明,2,9,33.33%
臺北縣第11選區八里鄉,豐祥瑞,3,6,22.22%
臺北縣第11選區平溪鄉,宋進財,1,7,63.64%
臺北縣第11選區平溪鄉,張天明,2,0,0.00%
臺北縣第11選區平溪鄉,豐祥瑞,3,4,36.36%
臺北縣第11選區雙溪鄉,宋進財,1,1,33.33%
臺北縣第11選區雙溪鄉,張天明,2,1,33.33%
臺北縣第11選區雙溪鄉,豐祥瑞,3,1,33.33%
臺北縣第11選區貢寮鄉,宋進財,1,2,50.00%
臺北縣第11選區貢寮鄉,張天明,2,0,0.00%
臺北縣第11選區貢寮鄉,豐祥瑞,3,2,50.00%
臺北縣第11選區金山鄉,宋進財,1,5,62.50%
臺北縣第11選區金山鄉,張天明,2,1,12.50%
臺北縣第11選區金山鄉,豐祥瑞,3,2,25.00%
臺北縣第11選區萬里鄉,宋進財,1,34,69.39%
臺北縣第11選區萬里鄉,張天明,2,9,18.37%
臺北縣第11選區萬里鄉,豐祥瑞,3,6,12.24%
臺北縣第11選區烏來鄉,宋進財,1,14,56.00%
臺北縣第11選區烏來鄉,張天明,2,3,12.00%
臺北縣第11選區烏來鄉,豐祥瑞,3,8,32.00%
桃園縣第13選區桃園市,洪國治,1,58,19.46%
桃園縣第13選區桃園市,吳春芳,2,144,48.32%
桃園縣第13選區桃園市,林明德,3,48,16.11%
桃園縣第13選區桃園市,林致百,4,16,5.37%
桃園縣第13選區桃園市,伍捻田,5,9,3.02%
桃園縣第13選區桃園市,莊林福,6,23,7.72%
桃園縣第13選區中壢市,洪國治,1,54,15.88%
桃園縣第13選區中壢市,吳春芳,2,103,30.29%
桃園縣第13選區中壢市,林明德,3,42,12.35%
桃園縣第13選區中壢市,林致百,4,37,10.88%
桃園縣第13選區中壢市,伍捻田,5,14,4.12%
桃園縣第13選區中壢市,莊林福,6,90,26.47%
桃園縣第13選區大溪鎮,洪國治,1,377,48.09%
桃園縣第13選區大溪鎮,吳春芳,2,135,17.22%
桃園縣第13選區大溪鎮,林明德,3,191,24.36%
桃園縣第13選區大溪鎮,林致百,4,35,4.46%
桃園縣第13選區大溪鎮,伍捻田,5,26,3.32%
桃園縣第13選區大溪鎮,莊林福,6,20,2.55%
桃園縣第13選區楊梅鎮,洪國治,1,25,21.74%
桃園縣第13選區楊梅鎮,吳春芳,2,44,38.26%
桃園縣第13選區楊梅鎮,林明德,3,23,20.00%
桃園縣第13選區楊梅鎮,林致百,4,2,1.74%
桃園縣第13選區楊梅鎮,伍捻田,5,3,2.61%
桃園縣第13選區楊梅鎮,莊林福,6,18,15.65%
桃園縣第13選區蘆竹鄉,洪國治,1,20,13.25%
桃園縣第13選區蘆竹鄉,吳春芳,2,67,44.37%
桃園縣第13選區蘆竹鄉,林明德,3,22,14.57%
桃園縣第13選區蘆竹鄉,林致百,4,10,6.62%
桃園縣第13選區蘆竹鄉,伍捻田,5,13,8.61%
桃園縣第13選區蘆竹鄉,莊林福,6,19,12.58%
桃園縣第13選區大園鄉,洪國治,1,36,10.11%
桃園縣第13選區大園鄉,吳春芳,2,132,37.08%
桃園縣第13選區大園鄉,林明德,3,71,19.94%
桃園縣第13選區大園鄉,林致百,4,33,9.27%
桃園縣第13選區大園鄉,伍捻田,5,7,1.97%
桃園縣第13選區大園鄉,莊林福,6,77,21.63%
桃園縣第13選區龜山鄉,洪國治,1,52,9.17%
桃園縣第13選區龜山鄉,吳春芳,2,236,41.62%
桃園縣第13選區龜山鄉,林明德,3,123,21.69%
桃園縣第13選區龜山鄉,林致百,4,13,2.29%
桃園縣第13選區龜山鄉,伍捻田,5,26,4.59%
桃園縣第13選區龜山鄉,莊林福,6,117,20.63%
桃園縣第13選區八德市,洪國治,1,124,17.79%
桃園縣第13選區八德市,吳春芳,2,159,22.81%
桃園縣第13選區八德市,林明德,3,253,36.30%
桃園縣第13選區八德市,林致百,4,45,6.46%
桃園縣第13選區八德市,伍捻田,5,72,10.33%
桃園縣第13選區八德市,莊林福,6,44,6.31%
桃園縣第13選區龍潭鄉,洪國治,1,22,10.05%
桃園縣第13選區龍潭鄉,吳春芳,2,119,54.34%
桃園縣第13選區龍潭鄉,林明德,3,32,14.61%
桃園縣第13選區龍潭鄉,林致百,4,10,4.57%
桃園縣第13選區龍潭鄉,伍捻田,5,17,7.76%
桃園縣第13選區龍潭鄉,莊林福,6,19,8.68%
桃園縣第13選區平鎮市,洪國治,1,123,32.45%
桃園縣第13選區平鎮市,吳春芳,2,99,26.12%
桃園縣第13選區平鎮市,林明德,3,80,21.11%
桃園縣第13選區平鎮市,林致百,4,29,7.65%
桃園縣第13選區平鎮市,伍捻田,5,8,2.11%
桃園縣第13選區平鎮市,莊林福,6,40,10.55%
桃園縣第13選區新屋鄉,洪國治,1,5,16.13%
桃園縣第13選區新屋鄉,吳春芳,2,14,45.16%
桃園縣第13選區新屋鄉,林明德,3,7,22.58%
桃園縣第13選區新屋鄉,林致百,4,0,0.00%
桃園縣第13選區新屋鄉,伍捻田,5,0,0.00%
桃園縣第13選區新屋鄉,莊林福,6,5,16.13%
桃園縣第13選區觀音鄉,洪國治,1,5,19.23%
桃園縣第13選區觀音鄉,吳春芳,2,6,23.08%
桃園縣第13選區觀音鄉,林明德,3,3,11.54%
