地區,姓名,號次,得票數,得票率
臺北市第01選區士林區仁勇里,翁儀賰,1,97,3.23%
臺北市第01選區士林區仁勇里,張盛玄,2,5,0.17%
臺北市第01選區士林區仁勇里,陳正德,3,256,8.53%
臺北市第01選區士林區仁勇里,林朝鑫,4,35,1.17%
臺北市第01選區士林區仁勇里,孫潤本,5,39,1.30%
臺北市第01選區士林區仁勇里,鄭政彥,6,0,0.00%
臺北市第01選區士林區仁勇里,魏憶龍,7,102,3.40%
臺北市第01選區士林區仁勇里,呂月娥,8,48,1.60%
臺北市第01選區士林區仁勇里,林政毓,9,205,6.83%
臺北市第01選區士林區仁勇里,張振宇,10,37,1.23%
臺北市第01選區士林區仁勇里,陳進棋,11,27,0.90%
臺北市第01選區士林區仁勇里,蔡秋凰,12,217,7.23%
臺北市第01選區士林區仁勇里,陳政忠,13,146,4.86%
臺北市第01選區士林區仁勇里,吳碧珠,14,1150,38.31%
臺北市第01選區士林區仁勇里,張金溪,15,12,0.40%
臺北市第01選區士林區仁勇里,陳雪芬,16,180,6.00%
臺北市第01選區士林區仁勇里,陳茂德,17,3,0.10%
臺北市第01選區士林區仁勇里,高建智,18,116,3.86%
臺北市第01選區士林區仁勇里,賴素如,19,68,2.27%
臺北市第01選區士林區仁勇里,李康雷,20,20,0.67%
臺北市第01選區士林區仁勇里,潘懷宗,21,61,2.03%
臺北市第01選區士林區仁勇里,潘行一,22,37,1.23%
臺北市第01選區士林區仁勇里,陳碧峰,23,93,3.10%
臺北市第01選區士林區仁勇里,張昭仁,24,48,1.60%
臺北市第01選區士林區義信里,翁儀賰,1,51,2.67%
臺北市第01選區士林區義信里,張盛玄,2,1,0.05%
臺北市第01選區士林區義信里,陳正德,3,136,7.11%
臺北市第01選區士林區義信里,林朝鑫,4,13,0.68%
臺北市第01選區士林區義信里,孫潤本,5,17,0.89%
臺北市第01選區士林區義信里,鄭政彥,6,2,0.10%
臺北市第01選區士林區義信里,魏憶龍,7,50,2.61%
臺北市第01選區士林區義信里,呂月娥,8,16,0.84%
臺北市第01選區士林區義信里,林政毓,9,133,6.95%
臺北市第01選區士林區義信里,張振宇,10,7,0.37%
臺北市第01選區士林區義信里,陳進棋,11,15,0.78%
臺北市第01選區士林區義信里,蔡秋凰,12,129,6.74%
臺北市第01選區士林區義信里,陳政忠,13,89,4.65%
臺北市第01選區士林區義信里,吳碧珠,14,962,50.29%
臺北市第01選區士林區義信里,張金溪,15,5,0.26%
臺北市第01選區士林區義信里,陳雪芬,16,89,4.65%
臺北市第01選區士林區義信里,陳茂德,17,1,0.05%
臺北市第01選區士林區義信里,高建智,18,39,2.04%
臺北市第01選區士林區義信里,賴素如,19,31,1.62%
臺北市第01選區士林區義信里,李康雷,20,10,0.52%
臺北市第01選區士林區義信里,潘懷宗,21,24,1.25%
臺北市第01選區士林區義信里,潘行一,22,21,1.10%
臺北市第01選區士林區義信里,陳碧峰,23,47,2.46%
臺北市第01選區士林區義信里,張昭仁,24,25,1.31%
臺北市第01選區士林區福林里,翁儀賰,1,51,1.89%
臺北市第01選區士林區福林里,張盛玄,2,31,1.15%
臺北市第01選區士林區福林里,陳正德,3,144,5.33%
臺北市第01選區士林區福林里,林朝鑫,4,38,1.41%
臺北市第01選區士林區福林里,孫潤本,5,34,1.26%
臺北市第01選區士林區福林里,鄭政彥,6,1,0.04%
臺北市第01選區士林區福林里,魏憶龍,7,199,7.36%
臺北市第01選區士林區福林里,呂月娥,8,23,0.85%
臺北市第01選區士林區福林里,林政毓,9,497,18.39%
臺北市第01選區士林區福林里,張振宇,10,31,1.15%
臺北市第01選區士林區福林里,陳進棋,11,37,1.37%
臺北市第01選區士林區福林里,蔡秋凰,12,187,6.92%
臺北市第01選區士林區福林里,陳政忠,13,139,5.14%
臺北市第01選區士林區福林里,吳碧珠,14,449,16.62%
臺北市第01選區士林區福林里,張金溪,15,6,0.22%
臺北市第01選區士林區福林里,陳雪芬,16,189,6.99%
臺北市第01選區士林區福林里,陳茂德,17,0,0.00%
臺北市第01選區士林區福林里,高建智,18,67,2.48%
臺北市第01選區士林區福林里,賴素如,19,79,2.92%
臺北市第01選區士林區福林里,李康雷,20,59,2.18%
臺北市第01選區士林區福林里,潘懷宗,21,157,5.81%
臺北市第01選區士林區福林里,潘行一,22,169,6.25%
臺北市第01選區士林區福林里,陳碧峰,23,63,2.33%
臺北市第01選區士林區福林里,張昭仁,24,52,1.92%
臺北市第01選區士林區福德里,翁儀賰,1,56,2.15%
臺北市第01選區士林區福德里,張盛玄,2,8,0.31%
臺北市第01選區士林區福德里,陳正德,3,300,11.52%
臺北市第01選區士林區福德里,林朝鑫,4,18,0.69%
臺北市第01選區士林區福德里,孫潤本,5,41,1.57%
臺北市第01選區士林區福德里,鄭政彥,6,2,0.08%
臺北市第01選區士林區福德里,魏憶龍,7,123,4.72%
臺北市第01選區士林區福德里,呂月娥,8,26,1.00%
臺北市第01選區士林區福德里,林政毓,9,292,11.21%
臺北市第01選區士林區福德里,張振宇,10,32,1.23%
臺北市第01選區士林區福德里,陳進棋,11,31,1.19%
臺北市第01選區士林區福德里,蔡秋凰,12,162,6.22%
臺北市第01選區士林區福德里,陳政忠,13,176,6.76%
臺北市第01選區士林區福德里,吳碧珠,14,709,27.23%
臺北市第01選區士林區福德里,張金溪,15,12,0.46%
臺北市第01選區士林區福德里,陳雪芬,16,186,7.14%
臺北市第01選區士林區福德里,陳茂德,17,1,0.04%
臺北市第01選區士林區福德里,高建智,18,113,4.34%
臺北市第01選區士林區福德里,賴素如,19,78,3.00%
臺北市第01選區士林區福德里,李康雷,20,17,0.65%
臺北市第01選區士林區福德里,潘懷宗,21,67,2.57%
臺北市第01選區士林區福德里,潘行一,22,49,1.88%
臺北市第01選區士林區福德里,陳碧峰,23,61,2.34%
臺北市第01選區士林區福德里,張昭仁,24,44,1.69%
臺北市第01選區士林區福志里,翁儀賰,1,135,2.77%
臺北市第01選區士林區福志里,張盛玄,2,21,0.43%
臺北市第01選區士林區福志里,陳正德,3,309,6.33%
臺北市第01選區士林區福志里,林朝鑫,4,37,0.76%
臺北市第01選區士林區福志里,孫潤本,5,86,1.76%
臺北市第01選區士林區福志里,鄭政彥,6,4,0.08%
臺北市第01選區士林區福志里,魏憶龍,7,418,8.57%
臺北市第01選區士林區福志里,呂月娥,8,50,1.02%
臺北市第01選區士林區福志里,林政毓,9,568,11.64%
臺北市第01選區士林區福志里,張振宇,10,50,1.02%
臺北市第01選區士林區福志里,陳進棋,11,72,1.48%
臺北市第01選區士林區福志里,蔡秋凰,12,473,9.69%
臺北市第01選區士林區福志里,陳政忠,13,164,3.36%
臺北市第01選區士林區福志里,吳碧珠,14,403,8.26%
臺北市第01選區士林區福志里,張金溪,15,27,0.55%
臺北市第01選區士林區福志里,陳雪芬,16,365,7.48%
臺北市第01選區士林區福志里,陳茂德,17,3,0.06%
臺北市第01選區士林區福志里,高建智,18,199,4.08%
臺北市第01選區士林區福志里,賴素如,19,147,3.01%
臺北市第01選區士林區福志里,李康雷,20,97,1.99%
臺北市第01選區士林區福志里,潘懷宗,21,506,10.37%
臺北市第01選區士林區福志里,潘行一,22,542,11.11%
臺北市第01選區士林區福志里,陳碧峰,23,95,1.95%
臺北市第01選區士林區福志里,張昭仁,24,109,2.23%
臺北市第01選區士林區舊佳里,翁儀賰,1,132,3.06%
臺北市第01選區士林區舊佳里,張盛玄,2,25,0.58%
臺北市第01選區士林區舊佳里,陳正德,3,413,9.59%
臺北市第01選區士林區舊佳里,林朝鑫,4,24,0.56%
臺北市第01選區士林區舊佳里,孫潤本,5,73,1.69%
臺北市第01選區士林區舊佳里,鄭政彥,6,2,0.05%
臺北市第01選區士林區舊佳里,魏憶龍,7,206,4.78%
臺北市第01選區士林區舊佳里,呂月娥,8,64,1.49%
臺北市第01選區士林區舊佳里,林政毓,9,1071,24.86%
臺北市第01選區士林區舊佳里,張振宇,10,59,1.37%
臺北市第01選區士林區舊佳里,陳進棋,11,61,1.42%
臺北市第01選區士林區舊佳里,蔡秋凰,12,383,8.89%
臺北市第01選區士林區舊佳里,陳政忠,13,169,3.92%
臺北市第01選區士林區舊佳里,吳碧珠,14,511,11.86%
臺北市第01選區士林區舊佳里,張金溪,15,47,1.09%
臺北市第01選區士林區舊佳里,陳雪芬,16,294,6.82%
臺北市第01選區士林區舊佳里,陳茂德,17,3,0.07%
臺北市第01選區士林區舊佳里,高建智,18,211,4.90%
臺北市第01選區士林區舊佳里,賴素如,19,150,3.48%
臺北市第01選區士林區舊佳里,李康雷,20,30,0.70%
臺北市第01選區士林區舊佳里,潘懷宗,21,144,3.34%
臺北市第01選區士林區舊佳里,潘行一,22,65,1.51%
臺北市第01選區士林區舊佳里,陳碧峰,23,119,2.76%
臺北市第01選區士林區舊佳里,張昭仁,24,52,1.21%
臺北市第01選區士林區福佳里,翁儀賰,1,143,3.10%
臺北市第01選區士林區福佳里,張盛玄,2,14,0.30%
臺北市第01選區士林區福佳里,陳正德,3,436,9.45%
臺北市第01選區士林區福佳里,林朝鑫,4,23,0.50%
臺北市第01選區士林區福佳里,孫潤本,5,59,1.28%
臺北市第01選區士林區福佳里,鄭政彥,6,7,0.15%
臺北市第01選區士林區福佳里,魏憶龍,7,203,4.40%
臺北市第01選區士林區福佳里,呂月娥,8,68,1.47%
臺北市第01選區士林區福佳里,林政毓,9,986,21.38%
臺北市第01選區士林區福佳里,張振宇,10,57,1.24%
