地區,姓名,號次,得票數,得票率
臺北市北投區建民里,陳水扁,1,1605,51.41%
臺北市北投區建民里,連戰,2,1517,48.59%
臺北市北投區文林里,陳水扁,1,1641,54.50%
臺北市北投區文林里,連戰,2,1370,45.50%
臺北市北投區石牌里,陳水扁,1,1877,53.45%
臺北市北投區石牌里,連戰,2,1635,46.55%
臺北市北投區福興里,陳水扁,1,2223,49.91%
臺北市北投區福興里,連戰,2,2231,50.09%
臺北市北投區榮光里,陳水扁,1,2244,47.96%
臺北市北投區榮光里,連戰,2,2435,52.04%
臺北市北投區榮華里,陳水扁,1,2171,44.34%
臺北市北投區榮華里,連戰,2,2725,55.66%
臺北市北投區裕民里,陳水扁,1,2071,46.58%
臺北市北投區裕民里,連戰,2,2375,53.42%
臺北市北投區振華里,陳水扁,1,2372,45.04%
臺北市北投區振華里,連戰,2,2894,54.96%
臺北市北投區永和里,陳水扁,1,2492,47.61%
臺北市北投區永和里,連戰,2,2742,52.39%
臺北市北投區永欣里,陳水扁,1,1611,37.75%
臺北市北投區永欣里,連戰,2,2656,62.25%
臺北市北投區永明里,陳水扁,1,1321,45.32%
臺北市北投區永明里,連戰,2,1594,54.68%
臺北市北投區東華里,陳水扁,1,1292,42.22%
臺北市北投區東華里,連戰,2,1768,57.78%
臺北市北投區吉利里,陳水扁,1,1779,41.97%
臺北市北投區吉利里,連戰,2,2460,58.03%
臺北市北投區吉慶里,陳水扁,1,1766,52.58%
臺北市北投區吉慶里,連戰,2,1593,47.42%
臺北市北投區尊賢里,陳水扁,1,1688,53.83%
臺北市北投區尊賢里,連戰,2,1448,46.17%
臺北市北投區立賢里,陳水扁,1,1730,51.02%
臺北市北投區立賢里,連戰,2,1661,48.98%
臺北市北投區立農里,陳水扁,1,2856,50.47%
臺北市北投區立農里,連戰,2,2803,49.53%
臺北市北投區八仙里,陳水扁,1,1695,53.17%
臺北市北投區八仙里,連戰,2,1493,46.83%
臺北市北投區洲美里,陳水扁,1,835,70.23%
臺北市北投區洲美里,連戰,2,354,29.77%
臺北市北投區奇岩里,陳水扁,1,2992,48.55%
臺北市北投區奇岩里,連戰,2,3171,51.45%
臺北市北投區清江里,陳水扁,1,3024,53.11%
臺北市北投區清江里,連戰,2,2670,46.89%
臺北市北投區中央里,陳水扁,1,2699,55.57%
臺北市北投區中央里,連戰,2,2158,44.43%
臺北市北投區長安里,陳水扁,1,1904,51.27%
臺北市北投區長安里,連戰,2,1810,48.73%
臺北市北投區大同里,陳水扁,1,2106,53.57%
臺北市北投區大同里,連戰,2,1825,46.43%
臺北市北投區溫泉里,陳水扁,1,1970,47.49%
臺北市北投區溫泉里,連戰,2,2178,52.51%
臺北市北投區林泉里,陳水扁,1,724,34.38%
臺北市北投區林泉里,連戰,2,1382,65.62%
臺北市北投區中心里,陳水扁,1,1714,46.30%
臺北市北投區中心里,連戰,2,1988,53.70%
臺北市北投區中庸里,陳水扁,1,1457,52.20%
臺北市北投區中庸里,連戰,2,1334,47.80%
臺北市北投區開明里,陳水扁,1,1869,44.87%
臺北市北投區開明里,連戰,2,2296,55.13%
臺北市北投區中和里,陳水扁,1,1450,43.81%
臺北市北投區中和里,連戰,2,1860,56.19%
臺北市北投區智仁里,陳水扁,1,1671,42.24%
臺北市北投區智仁里,連戰,2,2285,57.76%
臺北市北投區秀山里,陳水扁,1,1015,43.88%
臺北市北投區秀山里,連戰,2,1298,56.12%
臺北市北投區文化里,陳水扁,1,827,29.16%
臺北市北投區文化里,連戰,2,2009,70.84%
臺北市北投區豐年里,陳水扁,1,1262,46.48%
臺北市北投區豐年里,連戰,2,1453,53.52%
臺北市北投區稻香里,陳水扁,1,1277,41.94%
臺北市北投區稻香里,連戰,2,1768,58.06%
臺北市北投區桃源里,陳水扁,1,1860,54.40%
臺北市北投區桃源里,連戰,2,1559,45.60%
臺北市北投區一德里,陳水扁,1,2318,56.88%
臺北市北投區一德里,連戰,2,1757,43.12%
臺北市北投區關渡里,陳水扁,1,3154,48.43%
臺北市北投區關渡里,連戰,2,3358,51.57%
臺北市北投區泉源里,陳水扁,1,876,55.65%
臺北市北投區泉源里,連戰,2,698,44.35%
臺北市北投區湖山里,陳水扁,1,661,48.85%
臺北市北投區湖山里,連戰,2,692,51.15%
臺北市北投區大屯里,陳水扁,1,512,67.19%
臺北市北投區大屯里,連戰,2,250,32.81%
臺北市北投區湖田里,陳水扁,1,322,54.39%
臺北市北投區湖田里,連戰,2,270,45.61%
臺北市士林區仁勇里,陳水扁,1,1573,54.62%
臺北市士林區仁勇里,連戰,2,1307,45.38%
臺北市士林區義信里,陳水扁,1,1057,50.00%
臺北市士林區義信里,連戰,2,1057,50.00%
臺北市士林區福林里,陳水扁,1,987,37.82%
臺北市士林區福林里,連戰,2,1623,62.18%
臺北市士林區福德里,陳水扁,1,1465,48.57%
臺北市士林區福德里,連戰,2,1551,51.43%
臺北市士林區福志里,陳水扁,1,2141,45.33%
臺北市士林區福志里,連戰,2,2582,54.67%
臺北市士林區舊佳里,陳水扁,1,2241,51.46%
臺北市士林區舊佳里,連戰,2,2114,48.54%
臺北市士林區福佳里,陳水扁,1,2559,51.22%
臺北市士林區福佳里,連戰,2,2437,48.78%
臺北市士林區後港里,陳水扁,1,2891,56.38%
臺北市士林區後港里,連戰,2,2237,43.62%
臺北市士林區福中里,陳水扁,1,2113,58.34%
臺北市士林區福中里,連戰,2,1509,41.66%
臺北市士林區前港里,陳水扁,1,1654,57.17%
臺北市士林區前港里,連戰,2,1239,42.83%
臺北市士林區百齡里,陳水扁,1,2618,55.26%
臺北市士林區百齡里,連戰,2,2120,44.74%
臺北市士林區承德里,陳水扁,1,1809,49.71%
臺北市士林區承德里,連戰,2,1830,50.29%
臺北市士林區福華里,陳水扁,1,2235,50.58%
臺北市士林區福華里,連戰,2,2184,49.42%
臺北市士林區明勝里,陳水扁,1,1751,53.89%
臺北市士林區明勝里,連戰,2,1498,46.11%
臺北市士林區福順里,陳水扁,1,2150,61.27%
臺北市士林區福順里,連戰,2,1359,38.73%
臺北市士林區富光里,陳水扁,1,2299,59.21%
臺北市士林區富光里,連戰,2,1584,40.79%
臺北市士林區葫蘆里,陳水扁,1,2453,51.17%
臺北市士林區葫蘆里,連戰,2,2341,48.83%
臺北市士林區葫東里,陳水扁,1,1532,60.60%
臺北市士林區葫東里,連戰,2,996,39.40%
臺北市士林區社子里,陳水扁,1,2486,59.80%
臺北市士林區社子里,連戰,2,1671,40.20%
臺北市士林區社新里,陳水扁,1,3254,60.32%
臺北市士林區社新里,連戰,2,2141,39.68%
臺北市士林區社園里,陳水扁,1,2903,61.99%
臺北市士林區社園里,連戰,2,1780,38.01%
臺北市士林區永倫里,陳水扁,1,2962,62.06%
臺北市士林區永倫里,連戰,2,1811,37.94%
臺北市士林區福安里,陳水扁,1,2487,76.38%
臺北市士林區福安里,連戰,2,769,23.62%
臺北市士林區富洲里,陳水扁,1,2548,69.98%
臺北市士林區富洲里,連戰,2,1093,30.02%
臺北市士林區岩山里,陳水扁,1,924,37.70%
臺北市士林區岩山里,連戰,2,1527,62.30%
臺北市士林區名山里,陳水扁,1,2020,43.32%
臺北市士林區名山里,連戰,2,2643,56.68%
臺北市士林區德行里,陳水扁,1,1347,50.36%
臺北市士林區德行里,連戰,2,1328,49.64%
臺北市士林區德華里,陳水扁,1,1964,52.84%
臺北市士林區德華里,連戰,2,1753,47.16%
臺北市士林區聖山里,陳水扁,1,1278,36.88%
臺北市士林區聖山里,連戰,2,2187,63.12%
臺北市士林區忠誠里,陳水扁,1,1197,31.12%
臺北市士林區忠誠里,連戰,2,2649,68.88%
臺北市士林區芝山里,陳水扁,1,2114,44.88%
臺北市士林區芝山里,連戰,2,2596,55.12%
臺北市士林區東山里,陳水扁,1,1180,35.12%
臺北市士林區東山里,連戰,2,2180,64.88%
臺北市士林區三玉里,陳水扁,1,1800,48.35%
臺北市士林區三玉里,連戰,2,1923,51.65%
臺北市士林區蘭雅里,陳水扁,1,2546,47.44%
臺北市士林區蘭雅里,連戰,2,2821,52.56%
臺北市士林區蘭興里,陳水扁,1,2006,49.58%
臺北市士林區蘭興里,連戰,2,2040,50.42%
臺北市士林區天福里,陳水扁,1,1785,43.98%
臺北市士林區天福里,連戰,2,2274,56.02%
臺北市士林區天祿里,陳水扁,1,1653,48.36%
臺北市士林區天祿里,連戰,2,1765,51.64%
臺北市士林區天壽里,陳水扁,1,1399,45.87%
臺北市士林區天壽里,連戰,2,1651,54.13%
臺北市士林區天和里,陳水扁,1,2070,43.42%
臺北市士林區天和里,連戰,2,2697,56.58%
臺北市士林區天山里,陳水扁,1,1959,44.57%
臺北市士林區天山里,連戰,2,2436,55.43%
臺北市士林區天玉里,陳水扁,1,2362,44.16%
臺北市士林區天玉里,連戰,2,2987,55.84%
臺北市士林區天母里,陳水扁,1,1749,43.08%
臺北市士林區天母里,連戰,2,2311,56.92%
臺北市士林區永福里,陳水扁,1,562,61.35%
臺北市士林區永福里,連戰,2,354,38.65%
臺北市士林區公館里,陳水扁,1,644,65.58%
臺北市士林區公館里,連戰,2,338,34.42%
臺北市士林區新安里,陳水扁,1,803,57.56%
臺北市士林區新安里,連戰,2,592,42.44%
臺北市士林區陽明里,陳水扁,1,1040,48.15%
臺北市士林區陽明里,連戰,2,1120,51.85%
臺北市士林區菁山里,陳水扁,1,641,57.90%
臺北市士林區菁山里,連戰,2,466,42.10%
臺北市士林區平等里,陳水扁,1,731,73.84%
臺北市士林區平等里,連戰,2,259,26.16%
臺北市士林區溪山里,陳水扁,1,611,61.72%
臺北市士林區溪山里,連戰,2,379,38.28%
臺北市士林區翠山里,陳水扁,1,472,22.78%
臺北市士林區翠山里,連戰,2,1600,77.22%
臺北市士林區臨溪里,陳水扁,1,810,42.12%
臺北市士林區臨溪里,連戰,2,1113,57.88%
臺北市中山區正守里,陳水扁,1,973,50.05%
臺北市中山區正守里,連戰,2,971,49.95%
臺北市中山區正義里,陳水扁,1,1217,43.94%
臺北市中山區正義里,連戰,2,1553,56.06%
臺北市中山區正得里,陳水扁,1,888,44.56%
臺北市中山區正得里,連戰,2,1105,55.44%
臺北市中山區民安里,陳水扁,1,1706,52.61%
臺北市中山區民安里,連戰,2,1537,47.39%
臺北市中山區康樂里,陳水扁,1,591,42.49%
臺北市中山區康樂里,連戰,2,800,57.51%
臺北市中山區中山里,陳水扁,1,1607,46.38%
臺北市中山區中山里,連戰,2,1858,53.62%
臺北市中山區聚盛里,陳水扁,1,1011,49.03%
臺北市中山區聚盛里,連戰,2,1051,50.97%
臺北市中山區集英里,陳水扁,1,2111,55.68%
臺北市中山區集英里,連戰,2,1680,44.32%
臺北市中山區聚葉里,陳水扁,1,1180,48.92%
臺北市中山區聚葉里,連戰,2,1232,51.08%
臺北市中山區恆安里,陳水扁,1,985,48.26%
臺北市中山區恆安里,連戰,2,1056,51.74%
臺北市中山區晴光里,陳水扁,1,1163,44.92%
臺北市中山區晴光里,連戰,2,1426,55.08%
臺北市中山區圓山里,陳水扁,1,1228,52.17%
臺北市中山區圓山里,連戰,2,1126,47.83%
臺北市中山區新庄里,陳水扁,1,1671,51.34%
臺北市中山區新庄里,連戰,2,1584,48.66%
臺北市中山區劍潭里,陳水扁,1,365,14.17%
臺北市中山區劍潭里,連戰,2,2211,85.83%
臺北市中山區大直里,陳水扁,1,2511,39.66%
臺北市中山區大直里,連戰,2,3821,60.34%
臺北市中山區成功里,陳水扁,1,902,43.89%
臺北市中山區成功里,連戰,2,1153,56.11%
臺北市中山區永安里,陳水扁,1,2396,43.74%
臺北市中山區永安里,連戰,2,3082,56.26%
臺北市中山區大佳里,陳水扁,1,551,67.69%
臺北市中山區大佳里,連戰,2,263,32.31%
臺北市中山區新喜里,陳水扁,1,1722,53.61%
臺北市中山區新喜里,連戰,2,1490,46.39%
臺北市中山區新福里,陳水扁,1,1810,56.04%
臺北市中山區新福里,連戰,2,1420,43.96%
臺北市中山區松江里,陳水扁,1,2094,51.87%
臺北市中山區松江里,連戰,2,1943,48.13%
