地區,姓名,號次,得票數,得票率
臺北市松山區,章仁香,1,11,12.64%
臺北市松山區,莊金生,2,4,4.60%
臺北市松山區,李泰康,3,1,1.15%
臺北市松山區,楊仁福,4,14,16.09%
臺北市松山區,林正二,5,21,24.14%
臺北市松山區,楊德金,6,7,8.05%
臺北市松山區,楊仁煌,7,3,3.45%
臺北市松山區,廖國棟,8,7,8.05%
臺北市松山區,陳義信,9,19,21.84%
臺北市信義區,章仁香,1,8,8.00%
臺北市信義區,莊金生,2,6,6.00%
臺北市信義區,李泰康,3,0,0.00%
臺北市信義區,楊仁福,4,21,21.00%
臺北市信義區,林正二,5,24,24.00%
臺北市信義區,楊德金,6,10,10.00%
臺北市信義區,楊仁煌,7,7,7.00%
臺北市信義區,廖國棟,8,6,6.00%
臺北市信義區,陳義信,9,18,18.00%
臺北市大安區,章仁香,1,15,13.89%
臺北市大安區,莊金生,2,8,7.41%
臺北市大安區,李泰康,3,2,1.85%
臺北市大安區,楊仁福,4,12,11.11%
臺北市大安區,林正二,5,29,26.85%
臺北市大安區,楊德金,6,10,9.26%
臺北市大安區,楊仁煌,7,1,0.93%
臺北市大安區,廖國棟,8,13,12.04%
臺北市大安區,陳義信,9,18,16.67%
臺北市中山區,章仁香,1,12,12.50%
臺北市中山區,莊金生,2,4,4.17%
臺北市中山區,李泰康,3,1,1.04%
臺北市中山區,楊仁福,4,17,17.71%
臺北市中山區,林正二,5,18,18.75%
臺北市中山區,楊德金,6,8,8.33%
臺北市中山區,楊仁煌,7,2,2.08%
臺北市中山區,廖國棟,8,12,12.50%
臺北市中山區,陳義信,9,22,22.92%
臺北市中正區,章仁香,1,4,6.45%
臺北市中正區,莊金生,2,4,6.45%
臺北市中正區,李泰康,3,1,1.61%
臺北市中正區,楊仁福,4,3,4.84%
臺北市中正區,林正二,5,24,38.71%
臺北市中正區,楊德金,6,4,6.45%
臺北市中正區,楊仁煌,7,2,3.23%
臺北市中正區,廖國棟,8,7,11.29%
臺北市中正區,陳義信,9,13,20.97%
臺北市大同區,章仁香,1,0,0.00%
臺北市大同區,莊金生,2,1,2.08%
臺北市大同區,李泰康,3,2,4.17%
臺北市大同區,楊仁福,4,0,0.00%
