地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
宜蘭縣冬山鄉第04選區,陳鏗芳,1,男,1966,民主進步黨,1873,32.92%,*,是
宜蘭縣冬山鄉第04選區,游智慧,2,男,1952,中國國民黨,2556,44.92%,*,是
宜蘭縣冬山鄉第04選區,陳光隆,3,男,1961,中國國民黨,1260,22.14%,*,是
宜蘭縣五結鄉第01選區,陳長泉,1,男,1966,無黨籍及未經政黨推薦,902,23.91%,,否
宜蘭縣五結鄉第01選區,鄒春龍,2,男,1952,民主進步黨,1040,27.57%,*,是
宜蘭縣五結鄉第01選區,羅淑惠,3,女,1969,無黨籍及未經政黨推薦,615,16.30%,,否
宜蘭縣五結鄉第01選區,沈信雄,4,男,1967,民主進步黨,1214,32.19%,*,是
宜蘭縣五結鄉第02選區,簡宏奇,1,男,1954,中國國民黨,976,29.49%,,是
宜蘭縣五結鄉第02選區,簡石木,2,男,1940,無黨籍及未經政黨推薦,1063,32.12%,*,否
宜蘭縣五結鄉第02選區,廖啟賢,3,男,1959,民主進步黨,1270,38.38%,*,是
宜蘭縣五結鄉第03選區,陳啟生,1,男,1970,民主進步黨,1222,24.39%,*,是
宜蘭縣五結鄉第03選區,萬美麗,2,女,1965,無黨籍及未經政黨推薦,291,5.80%,,否
宜蘭縣五結鄉第03選區,陳奕穎,3,女,1964,無黨籍及未經政黨推薦,1104,22.03%,*,否
宜蘭縣五結鄉第03選區,陳林煌,4,男,1963,無黨籍及未經政黨推薦,1486,29.66%,*,是
宜蘭縣五結鄉第03選區,陳正順,5,男,1948,無黨籍及未經政黨推薦,907,18.10%,,否
宜蘭縣五結鄉第04選區,黃火東,1,男,1953,無黨籍及未經政黨推薦,481,11.97%,,否
宜蘭縣五結鄉第04選區,吳明吉,2,男,1962,無黨籍及未經政黨推薦,800,19.91%,,否
宜蘭縣五結鄉第04選區,林裕淵,3,男,1974,民主進步黨,807,20.08%,,否
宜蘭縣五結鄉第04選區,黃武助,4,男,1941,中國國民黨,871,21.68%,*,是
宜蘭縣五結鄉第04選區,何秀美,5,女,1959,無黨籍及未經政黨推薦,1058,26.33%,*,否
宜蘭縣五結鄉第05選區,李柏瑨,1,男,1955,民主進步黨,1939,39.25%,*,否
宜蘭縣五結鄉第05選區,郭輝陽,2,男,1953,中國國民黨,1141,23.10%,,否
宜蘭縣五結鄉第05選區,陳美華,3,女,1958,民主進步黨,1859,37.63%,*,是
宜蘭縣三星鄉第01選區,温慶華,1,男,1960,中國國民黨,828,26.91%,*,否
宜蘭縣三星鄉第01選區,林璧玉,2,女,1951,民主進步黨,372,12.09%,,否
宜蘭縣三星鄉第01選區,宋毅祥,3,男,1963,中國國民黨,450,14.62%,,是
宜蘭縣三星鄉第01選區,謝文通,4,男,1953,無黨籍及未經政黨推薦,383,12.45%,,否
宜蘭縣三星鄉第01選區,林清風,5,男,1951,無黨籍及未經政黨推薦,577,18.75%,*,是
宜蘭縣三星鄉第01選區,游正義,6,男,1949,民主進步黨,466,15.14%,*,否
宜蘭縣三星鄉第02選區,江美香,1,女,1951,民主進步黨,818,32.23%,*,否
宜蘭縣三星鄉第02選區,吳承修,2,男,1968,中國國民黨,1001,39.44%,*,是
宜蘭縣三星鄉第02選區,張榮華,3,男,1957,民主進步黨,719,28.32%,,是
宜蘭縣三星鄉第03選區,曾茂照,1,男,1964,無黨籍及未經政黨推薦,1160,31.09%,*,是
宜蘭縣三星鄉第03選區,蘇東啓,2,男,1966,中國國民黨,1521,40.77%,*,是
宜蘭縣三星鄉第03選區,陳真勇,3,男,1944,民主進步黨,1049,28.12%,*,是
宜蘭縣三星鄉第04選區,陳世玉,1,女,1965,民主進步黨,755,22.28%,*,是
宜蘭縣三星鄉第04選區,陳換廷,2,男,1946,民主進步黨,823,24.29%,*,是
