地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺灣省,蔡正治,1,男,1943,無,37256,0.44%,,否
臺灣省,朱高正,2,男,1943,新黨,362377,4.31%,,否
臺灣省,宋楚瑜,3,男,1942,中國國民黨,4726012,56.22%,*,是
臺灣省,吳梓,4,男,1939,無,25398,0.30%,,否
臺灣省,陳定南,5,男,1943,民主進步黨,3254887,38.72%,,否
