地區,姓名,號次,得票數,得票率
臺北市北投區建民里第0001投開票所,陳履安,1,87,10.30%
臺北市北投區建民里第0001投開票所,李登輝,2,307,36.33%
臺北市北投區建民里第0001投開票所,彭明敏,3,175,20.71%
臺北市北投區建民里第0001投開票所,林洋港,4,276,32.66%
臺北市北投區建民里第0002投開票所,陳履安,1,114,10.52%
臺北市北投區建民里第0002投開票所,李登輝,2,466,42.99%
臺北市北投區建民里第0002投開票所,彭明敏,3,378,34.87%
臺北市北投區建民里第0002投開票所,林洋港,4,126,11.62%
臺北市北投區建民里第0003投開票所,陳履安,1,97,9.64%
臺北市北投區建民里第0003投開票所,李登輝,2,465,46.22%
臺北市北投區建民里第0003投開票所,彭明敏,3,300,29.82%
臺北市北投區建民里第0003投開票所,林洋港,4,144,14.31%
臺北市北投區文林里第0004投開票所,陳履安,1,144,11.89%
臺北市北投區文林里第0004投開票所,李登輝,2,541,44.67%
臺北市北投區文林里第0004投開票所,彭明敏,3,359,29.64%
臺北市北投區文林里第0004投開票所,林洋港,4,167,13.79%
臺北市北投區文林里第0005投開票所,陳履安,1,159,12.55%
臺北市北投區文林里第0005投開票所,李登輝,2,507,40.02%
臺北市北投區文林里第0005投開票所,彭明敏,3,406,32.04%
臺北市北投區文林里第0005投開票所,林洋港,4,195,15.39%
臺北市北投區石牌里第0006投開票所,陳履安,1,127,11.69%
臺北市北投區石牌里第0006投開票所,李登輝,2,492,45.30%
臺北市北投區石牌里第0006投開票所,彭明敏,3,311,28.64%
臺北市北投區石牌里第0006投開票所,林洋港,4,156,14.36%
臺北市北投區石牌里第0007投開票所,陳履安,1,137,12.80%
臺北市北投區石牌里第0007投開票所,李登輝,2,484,45.23%
臺北市北投區石牌里第0007投開票所,彭明敏,3,269,25.14%
臺北市北投區石牌里第0007投開票所,林洋港,4,180,16.82%
臺北市北投區石牌里第0008投開票所,陳履安,1,115,9.96%
臺北市北投區石牌里第0008投開票所,李登輝,2,526,45.54%
臺北市北投區石牌里第0008投開票所,彭明敏,3,373,32.29%
臺北市北投區石牌里第0008投開票所,林洋港,4,141,12.21%
臺北市北投區榮光里第0009投開票所,陳履安,1,85,8.64%
臺北市北投區榮光里第0009投開票所,李登輝,2,500,50.81%
臺北市北投區榮光里第0009投開票所,彭明敏,3,255,25.91%
臺北市北投區榮光里第0009投開票所,林洋港,4,144,14.63%
臺北市北投區榮光里第0010投開票所,陳履安,1,118,10.74%
臺北市北投區榮光里第0010投開票所,李登輝,2,487,44.31%
臺北市北投區榮光里第0010投開票所,彭明敏,3,317,28.84%
臺北市北投區榮光里第0010投開票所,林洋港,4,177,16.11%
臺北市北投區榮光里第0011投開票所,陳履安,1,137,12.06%
臺北市北投區榮光里第0011投開票所,李登輝,2,516,45.42%
臺北市北投區榮光里第0011投開票所,彭明敏,3,282,24.82%
臺北市北投區榮光里第0011投開票所,林洋港,4,201,17.69%
臺北市北投區榮光里第0012投開票所,陳履安,1,111,12.08%
臺北市北投區榮光里第0012投開票所,李登輝,2,369,40.15%
臺北市北投區榮光里第0012投開票所,彭明敏,3,207,22.52%
