地區,姓名,號次,得票數,得票率
連江縣南竿鄉介壽村第0001投開票所,陳振國,1,667,56.42%
連江縣南竿鄉介壽村第0001投開票所,林樹清,2,237,20.05%
連江縣南竿鄉介壽村第0001投開票所,曹容華,3,278,23.51%
連江縣南竿鄉復興村、福沃村第0002投開票所,陳振國,1,630,53.03%
連江縣南竿鄉復興村、福沃村第0002投開票所,林樹清,2,272,22.89%
連江縣南竿鄉復興村、福沃村第0002投開票所,曹容華,3,286,24.07%
連江縣南竿鄉清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村第0003投開票所,陳振國,1,708,52.36%
連江縣南竿鄉清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村第0003投開票所,林樹清,2,326,24.11%
連江縣南竿鄉清水村、仁愛村、津沙村、馬祖村、珠螺村、四維村第0003投開票所,曹容華,3,318,23.52%
連江縣北竿鄉塘岐村、后沃村、橋仔村第0004投開票所,吳金平,1,449,47.97%
連江縣北竿鄉塘岐村、后沃村、橋仔村第0004投開票所,陳如嵐,2,487,52.02%
連江縣北竿鄉芹壁村、坂里村、白沙村第0005投開票所,吳金平,1,136,35.88%
連江縣北竿鄉芹壁村、坂里村、白沙村第0005投開票所,陳如嵐,2,243,64.11%
連江縣莒光鄉青帆村、田沃村、西坵村第0006投開票所,謝春欗,1,330,100.00%
連江縣莒光鄉大坪村、福正村第0007投開票所,謝春欗,1,342,100.00%
連江縣東引鄉中柳村、樂華村第0008投開票所,楊雲成,1,438,54.27%
連江縣東引鄉中柳村、樂華村第0008投開票所,林德建,2,369,45.72%
金門縣金城鎮東門里第0001投開票所,石兆瑉,1,446,46.70%
金門縣金城鎮東門里第0001投開票所,歐陽彥木,2,509,53.29%
金門縣金城鎮東門里第0002投開票所,石兆瑉,1,549,49.10%
金門縣金城鎮東門里第0002投開票所,歐陽彥木,2,569,50.89%
金門縣金城鎮西門里第0006投開票所,石兆瑉,1,614,62.08%
金門縣金城鎮西門里第0006投開票所,歐陽彥木,2,375,37.91%
金門縣金城鎮西門里第0007投開票所,石兆瑉,1,652,65.99%
金門縣金城鎮西門里第0007投開票所,歐陽彥木,2,336,34.00%
金門縣金城鎮西門里第0008投開票所,石兆瑉,1,506,55.17%
金門縣金城鎮西門里第0008投開票所,歐陽彥木,2,411,44.82%
金門縣金城鎮西門里第0009投開票所,石兆瑉,1,541,55.60%
金門縣金城鎮西門里第0009投開票所,歐陽彥木,2,432,44.39%
金門縣金城鎮南門里第0003投開票所,石兆瑉,1,372,54.30%
金門縣金城鎮南門里第0003投開票所,歐陽彥木,2,313,45.69%
金門縣金城鎮南門里第0004投開票所,石兆瑉,1,340,52.55%
金門縣金城鎮南門里第0004投開票所,歐陽彥木,2,307,47.44%
金門縣金城鎮南門里第0005投開票所,石兆瑉,1,448,54.70%
金門縣金城鎮南門里第0005投開票所,歐陽彥木,2,371,45.29%
金門縣金城鎮北門里第0010投開票所,石兆瑉,1,453,54.97%
金門縣金城鎮北門里第0010投開票所,歐陽彥木,2,371,45.02%
金門縣金城鎮北門里第0011投開票所,石兆瑉,1,429,58.20%
金門縣金城鎮北門里第0011投開票所,歐陽彥木,2,308,41.79%
金門縣金城鎮古城里第0015投開票所,石兆瑉,1,264,50.00%
金門縣金城鎮古城里第0015投開票所,歐陽彥木,2,264,50.00%
金門縣金城鎮古城里第0016投開票所,石兆瑉,1,421,47.78%
金門縣金城鎮古城里第0016投開票所,歐陽彥木,2,460,52.21%
金門縣金城鎮金水里第0014投開票所,石兆瑉,1,434,54.11%
金門縣金城鎮金水里第0014投開票所,歐陽彥木,2,368,45.88%
金門縣金城鎮珠沙里第0017投開票所,石兆瑉,1,494,49.30%
金門縣金城鎮珠沙里第0017投開票所,歐陽彥木,2,508,50.69%
金門縣金城鎮賢庵里第0012投開票所,石兆瑉,1,500,55.37%
金門縣金城鎮賢庵里第0012投開票所,歐陽彥木,2,403,44.62%
金門縣金城鎮賢庵里第0013投開票所,石兆瑉,1,363,52.53%
金門縣金城鎮賢庵里第0013投開票所,歐陽彥木,2,328,47.46%
金門縣金沙鎮汶沙里第0050投開票所,陳其德,1,590,100.00%
金門縣金沙鎮汶沙里第0051投開票所,陳其德,1,548,100.00%
金門縣金沙鎮汶沙里第0052投開票所,陳其德,1,461,100.00%
金門縣金沙鎮三山里第0058投開票所,陳其德,1,587,100.00%
金門縣金沙鎮大洋里第0059投開票所,陳其德,1,348,100.00%
金門縣金沙鎮光前里第0060投開票所,陳其德,1,382,100.00%
金門縣金沙鎮光前里第0061投開票所,陳其德,1,298,100.00%
金門縣金沙鎮何斗里第0053投開票所,陳其德,1,654,100.00%
金門縣金沙鎮西園里第0056投開票所,陳其德,1,433,100.00%
金門縣金沙鎮官嶼里第0057投開票所,陳其德,1,541,100.00%
金門縣金沙鎮浦山里第0054投開票所,陳其德,1,401,100.00%
金門縣金沙鎮浦山里第0055投開票所,陳其德,1,304,100.00%
金門縣金湖鎮新市里第0037投開票所,林長鴻,1,376,44.13%
金門縣金湖鎮新市里第0037投開票所,蔡西湖,2,476,55.86%
金門縣金湖鎮新市里第0038投開票所,林長鴻,1,329,36.43%
金門縣金湖鎮新市里第0038投開票所,蔡西湖,2,574,63.56%
金門縣金湖鎮山外里第0039投開票所,林長鴻,1,256,37.37%
金門縣金湖鎮山外里第0039投開票所,蔡西湖,2,429,62.62%
金門縣金湖鎮山外里第0040投開票所,林長鴻,1,186,30.24%
金門縣金湖鎮山外里第0040投開票所,蔡西湖,2,429,69.75%
金門縣金湖鎮正義里第0047投開票所,林長鴻,1,309,32.94%
金門縣金湖鎮正義里第0047投開票所,蔡西湖,2,629,67.05%
金門縣金湖鎮料羅里第0043投開票所,林長鴻,1,192,28.78%
金門縣金湖鎮料羅里第0043投開票所,蔡西湖,2,475,71.21%
金門縣金湖鎮瓊林里第0048投開票所,林長鴻,1,72,12.32%
金門縣金湖鎮瓊林里第0048投開票所,蔡西湖,2,512,87.67%
金門縣金湖鎮瓊林里第0049投開票所,林長鴻,1,113,19.05%
金門縣金湖鎮瓊林里第0049投開票所,蔡西湖,2,480,80.94%
金門縣金湖鎮新湖里第0044投開票所,林長鴻,1,366,41.21%
金門縣金湖鎮新湖里第0044投開票所,蔡西湖,2,522,58.78%
金門縣金湖鎮新湖里第0045投開票所,林長鴻,1,363,47.32%
金門縣金湖鎮新湖里第0045投開票所,蔡西湖,2,404,52.67%
金門縣金湖鎮新湖里第0046投開票所,林長鴻,1,411,42.37%
金門縣金湖鎮新湖里第0046投開票所,蔡西湖,2,559,57.62%
金門縣金湖鎮溪湖里第0041投開票所,林長鴻,1,127,23.51%
金門縣金湖鎮溪湖里第0041投開票所,蔡西湖,2,413,76.48%
金門縣金湖鎮蓮庵里第0042投開票所,林長鴻,1,151,25.42%
金門縣金湖鎮蓮庵里第0042投開票所,蔡西湖,2,443,74.57%
金門縣金寧鄉古寧村第0018投開票所,楊忠俊,1,150,23.58%
金門縣金寧鄉古寧村第0018投開票所,陳成勇,2,486,76.41%
金門縣金寧鄉古寧村第0019投開票所,楊忠俊,1,97,18.16%
金門縣金寧鄉古寧村第0019投開票所,陳成勇,2,437,81.83%
金門縣金寧鄉安美村第0020投開票所,楊忠俊,1,259,27.96%
金門縣金寧鄉安美村第0020投開票所,陳成勇,2,667,72.03%
金門縣金寧鄉安美村第0021投開票所,楊忠俊,1,311,44.81%
金門縣金寧鄉安美村第0021投開票所,陳成勇,2,383,55.18%
金門縣金寧鄉后盤村第0028投開票所,楊忠俊,1,166,30.85%
金門縣金寧鄉后盤村第0028投開票所,陳成勇,2,372,69.14%
金門縣金寧鄉湖埔村第0022投開票所,楊忠俊,1,661,75.97%
金門縣金寧鄉湖埔村第0022投開票所,陳成勇,2,209,24.02%
金門縣金寧鄉湖埔村第0023投開票所,楊忠俊,1,404,31.98%
金門縣金寧鄉湖埔村第0023投開票所,陳成勇,2,859,68.01%
金門縣金寧鄉榜林村第0024投開票所,楊忠俊,1,395,33.47%
金門縣金寧鄉榜林村第0024投開票所,陳成勇,2,785,66.52%
金門縣金寧鄉榜林村第0025投開票所,楊忠俊,1,164,27.06%
金門縣金寧鄉榜林村第0025投開票所,陳成勇,2,442,72.93%
金門縣金寧鄉盤山村第0026投開票所,楊忠俊,1,237,23.23%
金門縣金寧鄉盤山村第0026投開票所,陳成勇,2,783,76.76%
金門縣金寧鄉盤山村第0027投開票所,楊忠俊,1,384,32.68%
金門縣金寧鄉盤山村第0027投開票所,陳成勇,2,791,67.31%
金門縣烈嶼鄉上岐村第0034投開票所,洪成發,1,970,100.00%
金門縣烈嶼鄉上林村第0033投開票所,洪成發,1,413,100.00%
金門縣烈嶼鄉西口村第0032投開票所,洪成發,1,845,100.00%
金門縣烈嶼鄉林湖村第0029投開票所,洪成發,1,451,100.00%
金門縣烈嶼鄉林湖村第0030投開票所,洪成發,1,540,100.00%
金門縣烈嶼鄉黃埔村第0031投開票所,洪成發,1,533,100.00%
金門縣烏坵鄉大坵村第0035投開票所,蔡永富,1,129,86.00%
金門縣烏坵鄉大坵村第0035投開票所,陳金城,2,21,14.00%
金門縣烏坵鄉小坵村第0036投開票所,蔡永富,1,97,51.32%
金門縣烏坵鄉小坵村第0036投開票所,陳金城,2,92,48.67%
宜蘭縣宜蘭市神農里第0023投開票所,呂金宏,1,135,30.61%
宜蘭縣宜蘭市神農里第0023投開票所,賴瑞鼎,2,154,34.92%
宜蘭縣宜蘭市神農里第0023投開票所,江聰淵,3,152,34.46%
宜蘭縣宜蘭市神農里第0024投開票所,呂金宏,1,149,27.04%
宜蘭縣宜蘭市神農里第0024投開票所,賴瑞鼎,2,167,30.30%
宜蘭縣宜蘭市神農里第0024投開票所,江聰淵,3,235,42.64%
宜蘭縣宜蘭市神農里第0025投開票所,呂金宏,1,161,28.59%
宜蘭縣宜蘭市神農里第0025投開票所,賴瑞鼎,2,181,32.14%
宜蘭縣宜蘭市神農里第0025投開票所,江聰淵,3,221,39.25%
宜蘭縣宜蘭市民權里第0021投開票所,呂金宏,1,175,30.80%
宜蘭縣宜蘭市民權里第0021投開票所,賴瑞鼎,2,191,33.62%
宜蘭縣宜蘭市民權里第0021投開票所,江聰淵,3,202,35.56%
宜蘭縣宜蘭市民權里第0022投開票所,呂金宏,1,101,33.89%
宜蘭縣宜蘭市民權里第0022投開票所,賴瑞鼎,2,91,30.53%
宜蘭縣宜蘭市民權里第0022投開票所,江聰淵,3,106,35.57%
宜蘭縣宜蘭市進士里第0029投開票所,呂金宏,1,156,21.87%
宜蘭縣宜蘭市進士里第0029投開票所,賴瑞鼎,2,237,33.23%
宜蘭縣宜蘭市進士里第0029投開票所,江聰淵,3,320,44.88%
宜蘭縣宜蘭市進士里第0030投開票所,呂金宏,1,171,28.31%
宜蘭縣宜蘭市進士里第0030投開票所,賴瑞鼎,2,214,35.43%
宜蘭縣宜蘭市進士里第0030投開票所,江聰淵,3,219,36.25%
宜蘭縣宜蘭市南橋里第0031投開票所,呂金宏,1,126,16.05%
宜蘭縣宜蘭市南橋里第0031投開票所,賴瑞鼎,2,303,38.59%
宜蘭縣宜蘭市南橋里第0031投開票所,江聰淵,3,356,45.35%
宜蘭縣宜蘭市建業里第0035投開票所,呂金宏,1,113,19.05%
宜蘭縣宜蘭市建業里第0035投開票所,賴瑞鼎,2,202,34.06%
宜蘭縣宜蘭市建業里第0035投開票所,江聰淵,3,278,46.88%
宜蘭縣宜蘭市建業里第0036投開票所,呂金宏,1,76,16.52%
宜蘭縣宜蘭市建業里第0036投開票所,賴瑞鼎,2,141,30.65%
宜蘭縣宜蘭市建業里第0036投開票所,江聰淵,3,243,52.82%
宜蘭縣宜蘭市南津里第0033投開票所,呂金宏,1,146,28.85%
宜蘭縣宜蘭市南津里第0033投開票所,賴瑞鼎,2,159,31.42%
宜蘭縣宜蘭市南津里第0033投開票所,江聰淵,3,201,39.72%
宜蘭縣宜蘭市南津里第0034投開票所,呂金宏,1,286,47.82%
宜蘭縣宜蘭市南津里第0034投開票所,賴瑞鼎,2,149,24.91%
宜蘭縣宜蘭市南津里第0034投開票所,江聰淵,3,163,27.25%
宜蘭縣宜蘭市凱旋里第0032投開票所,呂金宏,1,169,21.01%
宜蘭縣宜蘭市凱旋里第0032投開票所,賴瑞鼎,2,230,28.60%
宜蘭縣宜蘭市凱旋里第0032投開票所,江聰淵,3,405,50.37%
宜蘭縣宜蘭市黎明里第0051投開票所,呂金宏,1,119,23.19%
