地區,姓名,號次,得票數,得票率
臺北縣板橋市,謝深山,1,82116,37.59%
臺北縣板橋市,周荃,2,4470,2.05%
臺北縣板橋市,楊泰順,3,3682,1.69%
臺北縣板橋市,林志嘉,4,21706,9.94%
臺北縣板橋市,蘇貞昌,5,98583,45.13%
臺北縣板橋市,廖學廣,6,7907,3.62%
臺北縣三重市,謝深山,1,50415,31.66%
臺北縣三重市,周荃,2,3642,2.29%
臺北縣三重市,楊泰順,3,1747,1.10%
臺北縣三重市,林志嘉,4,19046,11.96%
臺北縣三重市,蘇貞昌,5,78439,49.26%
臺北縣三重市,廖學廣,6,5951,3.74%
臺北縣中和市,謝深山,1,74821,44.61%
臺北縣中和市,周荃,2,4577,2.73%
臺北縣中和市,楊泰順,3,6092,3.63%
臺北縣中和市,林志嘉,4,18479,11.02%
臺北縣中和市,蘇貞昌,5,57162,34.08%
臺北縣中和市,廖學廣,6,6577,3.92%
臺北縣永和市,謝深山,1,44910,45.86%
臺北縣永和市,周荃,2,2744,2.80%
臺北縣永和市,楊泰順,3,4680,4.78%
臺北縣永和市,林志嘉,4,11642,11.89%
臺北縣永和市,蘇貞昌,5,29937,30.57%
臺北縣永和市,廖學廣,6,4022,4.11%
臺北縣新莊市,謝深山,1,44892,33.63%
臺北縣新莊市,周荃,2,2821,2.11%
臺北縣新莊市,楊泰順,3,1731,1.30%
臺北縣新莊市,林志嘉,4,16580,12.42%
臺北縣新莊市,蘇貞昌,5,62848,47.08%
臺北縣新莊市,廖學廣,6,4621,3.46%
臺北縣新店市,謝深山,1,50342,45.81%
臺北縣新店市,周荃,2,3484,3.17%
臺北縣新店市,楊泰順,3,6751,6.14%
臺北縣新店市,林志嘉,4,11776,10.72%
臺北縣新店市,蘇貞昌,5,32789,29.83%
臺北縣新店市,廖學廣,6,4760,4.33%
臺北縣樹林市,謝深山,1,19714,34.50%
臺北縣樹林市,周荃,2,1121,1.96%
臺北縣樹林市,楊泰順,3,690,1.21%
臺北縣樹林市,林志嘉,4,6324,11.07%
臺北縣樹林市,蘇貞昌,5,27752,48.57%
臺北縣樹林市,廖學廣,6,1538,2.69%
臺北縣鶯歌鎮,謝深山,1,12085,40.56%
臺北縣鶯歌鎮,周荃,2,648,2.17%
臺北縣鶯歌鎮,楊泰順,3,305,1.02%
臺北縣鶯歌鎮,林志嘉,4,2698,9.06%
臺北縣鶯歌鎮,蘇貞昌,5,13365,44.86%
臺北縣鶯歌鎮,廖學廣,6,693,2.33%
臺北縣三峽鎮,謝深山,1,12239,40.31%
臺北縣三峽鎮,周荃,2,630,2.08%
臺北縣三峽鎮,楊泰順,3,461,1.52%
臺北縣三峽鎮,林志嘉,4,3242,10.68%
臺北縣三峽鎮,蘇貞昌,5,12952,42.66%
臺北縣三峽鎮,廖學廣,6,837,2.76%
臺北縣淡水鎮,謝深山,1,20868,48.18%
臺北縣淡水鎮,周荃,2,990,2.29%
臺北縣淡水鎮,楊泰順,3,959,2.21%
臺北縣淡水鎮,林志嘉,4,4638,10.71%
臺北縣淡水鎮,蘇貞昌,5,14065,32.47%
臺北縣淡水鎮,廖學廣,6,1793,4.14%
臺北縣汐止市,謝深山,1,16957,29.03%
臺北縣汐止市,周荃,2,921,1.58%
臺北縣汐止市,楊泰順,3,1516,2.60%
臺北縣汐止市,林志嘉,4,3528,6.04%
臺北縣汐止市,蘇貞昌,5,14900,25.51%
臺北縣汐止市,廖學廣,6,20594,35.25%
臺北縣瑞芳鎮,謝深山,1,9432,43.34%
臺北縣瑞芳鎮,周荃,2,464,2.13%
臺北縣瑞芳鎮,楊泰順,3,201,0.92%
臺北縣瑞芳鎮,林志嘉,4,1923,8.84%
臺北縣瑞芳鎮,蘇貞昌,5,8797,40.42%
臺北縣瑞芳鎮,廖學廣,6,947,4.35%
臺北縣土城市,謝深山,1,30000,37.25%
臺北縣土城市,周荃,2,1975,2.45%
臺北縣土城市,楊泰順,3,1574,1.95%
臺北縣土城市,林志嘉,4,7897,9.81%
臺北縣土城市,蘇貞昌,5,35963,44.66%
臺北縣土城市,廖學廣,6,3118,3.87%
臺北縣蘆洲市,謝深山,1,17711,31.08%
臺北縣蘆洲市,周荃,2,1255,2.20%
臺北縣蘆洲市,楊泰順,3,619,1.09%
臺北縣蘆洲市,林志嘉,4,6661,11.69%
臺北縣蘆洲市,蘇貞昌,5,28674,50.32%
臺北縣蘆洲市,廖學廣,6,2058,3.61%
臺北縣五股鄉,謝深山,1,7615,29.86%
臺北縣五股鄉,周荃,2,448,1.76%
臺北縣五股鄉,楊泰順,3,333,1.31%
臺北縣五股鄉,林志嘉,4,6948,27.24%
臺北縣五股鄉,蘇貞昌,5,9466,37.11%
臺北縣五股鄉,廖學廣,6,696,2.73%
臺北縣泰山鄉,謝深山,1,9269,37.72%
臺北縣泰山鄉,周荃,2,507,2.06%
臺北縣泰山鄉,楊泰順,3,409,1.66%
臺北縣泰山鄉,林志嘉,4,3663,14.90%
臺北縣泰山鄉,蘇貞昌,5,9834,40.01%
臺北縣泰山鄉,廖學廣,6,894,3.64%
臺北縣林口鄉,謝深山,1,6608,35.52%
臺北縣林口鄉,周荃,2,389,2.09%
臺北縣林口鄉,楊泰順,3,388,2.09%
臺北縣林口鄉,林志嘉,4,2712,14.58%
臺北縣林口鄉,蘇貞昌,5,7868,42.29%
臺北縣林口鄉,廖學廣,6,641,3.45%
臺北縣深坑鄉,謝深山,1,3238,40.77%
臺北縣深坑鄉,周荃,2,226,2.85%
臺北縣深坑鄉,楊泰順,3,235,2.96%
臺北縣深坑鄉,林志嘉,4,675,8.50%
臺北縣深坑鄉,蘇貞昌,5,3013,37.94%
臺北縣深坑鄉,廖學廣,6,555,6.99%
臺北縣石碇鄉,謝深山,1,1440,39.44%
臺北縣石碇鄉,周荃,2,66,1.81%
臺北縣石碇鄉,楊泰順,3,51,1.40%
臺北縣石碇鄉,林志嘉,4,154,4.22%
臺北縣石碇鄉,蘇貞昌,5,1728,47.33%
臺北縣石碇鄉,廖學廣,6,212,5.81%
臺北縣坪林鄉,謝深山,1,903,35.38%
臺北縣坪林鄉,周荃,2,26,1.02%
臺北縣坪林鄉,楊泰順,3,16,0.63%
臺北縣坪林鄉,林志嘉,4,116,4.55%
臺北縣坪林鄉,蘇貞昌,5,1405,55.05%
臺北縣坪林鄉,廖學廣,6,86,3.37%
臺北縣三芝鄉,謝深山,1,6179,65.40%
臺北縣三芝鄉,周荃,2,166,1.76%
臺北縣三芝鄉,楊泰順,3,73,0.77%
臺北縣三芝鄉,林志嘉,4,708,7.49%
臺北縣三芝鄉,蘇貞昌,5,2034,21.53%
臺北縣三芝鄉,廖學廣,6,288,3.05%
臺北縣石門鄉,謝深山,1,2756,57.13%
臺北縣石門鄉,周荃,2,100,2.07%
臺北縣石門鄉,楊泰順,3,23,0.48%
臺北縣石門鄉,林志嘉,4,320,6.63%
臺北縣石門鄉,蘇貞昌,5,1501,31.12%
臺北縣石門鄉,廖學廣,6,124,2.57%
臺北縣八里鄉,謝深山,1,4539,44.36%
臺北縣八里鄉,周荃,2,210,2.05%
臺北縣八里鄉,楊泰順,3,133,1.30%
臺北縣八里鄉,林志嘉,4,1042,10.18%
臺北縣八里鄉,蘇貞昌,5,3955,38.65%
臺北縣八里鄉,廖學廣,6,353,3.45%
臺北縣平溪鄉,謝深山,1,1228,40.89%
臺北縣平溪鄉,周荃,2,33,1.10%
臺北縣平溪鄉,楊泰順,3,30,1.00%
臺北縣平溪鄉,林志嘉,4,283,9.42%
臺北縣平溪鄉,蘇貞昌,5,1230,40.96%
臺北縣平溪鄉,廖學廣,6,199,6.63%
臺北縣雙溪鄉,謝深山,1,2431,44.60%
臺北縣雙溪鄉,周荃,2,56,1.03%
臺北縣雙溪鄉,楊泰順,3,18,0.33%
臺北縣雙溪鄉,林志嘉,4,333,6.11%
臺北縣雙溪鄉,蘇貞昌,5,2466,45.24%
臺北縣雙溪鄉,廖學廣,6,147,2.70%
臺北縣貢寮鄉,謝深山,1,2217,34.72%
臺北縣貢寮鄉,周荃,2,74,1.16%
臺北縣貢寮鄉,楊泰順,3,21,0.33%
臺北縣貢寮鄉,林志嘉,4,225,3.52%
臺北縣貢寮鄉,蘇貞昌,5,3755,58.81%
臺北縣貢寮鄉,廖學廣,6,93,1.46%
臺北縣金山鄉,謝深山,1,3704,43.18%
臺北縣金山鄉,周荃,2,137,1.60%
臺北縣金山鄉,楊泰順,3,50,0.58%
臺北縣金山鄉,林志嘉,4,646,7.53%
臺北縣金山鄉,蘇貞昌,5,3621,42.21%
臺北縣金山鄉,廖學廣,6,421,4.91%
臺北縣萬里鄉,謝深山,1,3933,47.75%
臺北縣萬里鄉,周荃,2,175,2.12%
