地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
第2選舉區,吳宜臻,1,女,1970,民主進步黨,32966,40.74%,,否
第2選舉區,徐志榮,2,男,1955,中國國民黨,47105,58.21%,*,否
第2選舉區,陳淑芬,3,女,1960,無,851,1.05%,,否
