地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺東縣卑南鄉第03選區,田明元,1,男,1956,中國國民黨,589,19.00%,*,否
臺東縣卑南鄉第03選區,陳四德,2,男,1948,中國國民黨,552,17.80%,*,是
臺東縣卑南鄉第03選區,黃學臺,3,男,1962,無黨籍及未經政黨推薦,497,16.03%,-,否
臺東縣卑南鄉第03選區,李芳媚,4,女,1958,中國國民黨,412,13.29%,!,是
臺東縣卑南鄉第03選區,鄭崗山,5,男,1970,中國國民黨,708,22.83%,*,是
臺東縣卑南鄉第03選區,陳秀瑛,6,女,1966,中國國民黨,342,11.03%,,否
臺東縣鹿野鄉第03選區,陽勝榮,1,男,1953,無黨籍及未經政黨推薦,292,26.52%,*,否
臺東縣鹿野鄉第03選區,李鴻斌,2,男,1971,無黨籍及未經政黨推薦,246,22.34%,,否
臺東縣鹿野鄉第03選區,周菊英,3,女,1961,中國國民黨,279,25.34%,,是
臺東縣鹿野鄉第03選區,陽志明,4,男,1966,中國國民黨,284,25.79%,*,否
臺東縣池上鄉第04選區,李三郎,1,男,1970,無黨籍及未經政黨推薦,141,15.25%,,否
臺東縣池上鄉第04選區,蔡錦祥,2,男,1940,中國國民黨,283,30.62%,*,是
臺東縣池上鄉第04選區,林阿貴,3,男,1948,無黨籍及未經政黨推薦,185,20.02%,,否
臺東縣池上鄉第04選區,陳仁和,4,男,1950,中國國民黨,315,34.09%,*,是
臺東縣東河鄉第02選區,"陳金勝 Poya",1,男,1957,中國國民黨,501,20.74%,*,是
臺東縣東河鄉第02選區,張瑜,2,男,1951,中國國民黨,428,17.72%,*,是
臺東縣東河鄉第02選區,黃金妹,3,女,1958,中國國民黨,289,11.96%,,是
臺東縣東河鄉第02選區,"陳光明 Sawmah Futor",4,男,1964,中國國民黨,318,13.16%,,否
臺東縣東河鄉第02選區,李春成,5,男,1948,無黨籍及未經政黨推薦,452,18.71%,*,是
臺東縣東河鄉第02選區,黃美珠,6,女,1964,中國國民黨,427,17.68%,*,否
臺東縣長濱鄉第02選區,"王掙強 Kapa‧Piaw",1,男,1954,中國國民黨,387,15.49%,,否
臺東縣長濱鄉第02選區,白金榮,2,男,1962,中國國民黨,463,18.53%,*,是
臺東縣長濱鄉第02選區,吳國星,3,男,1959,無黨籍及未經政黨推薦,425,17.01%,*,否
臺東縣長濱鄉第02選區,"張美英 Panay‧Simoy",4,女,1964,無黨籍及未經政黨推薦,361,14.45%,,是
臺東縣長濱鄉第02選區,"林錦顯 Kacaw‧Lafa",5,男,1979,無黨籍及未經政黨推薦,419,16.77%,*,否
臺東縣長濱鄉第02選區,"李光蘭 Coko‧ufad",6,女,1957,中國國民黨,443,17.73%,*,是
臺東縣太麻里鄉第03選區,林秋月,1,女,1968,中國國民黨,228,9.24%,,否
臺東縣太麻里鄉第03選區,林志堅,2,男,1952,中國國民黨,475,19.26%,*,是
臺東縣太麻里鄉第03選區,"林秀芳 talealan juku",3,女,1961,中國國民黨,464,18.82%,*,是
臺東縣太麻里鄉第03選區,李高明珠,4,女,1959,中國國民黨,496,20.12%,*,否
臺東縣太麻里鄉第03選區,江金珠,5,女,1970,中國國民黨,309,12.53%,,是
臺東縣太麻里鄉第03選區,邱天生,6,男,1959,中國國民黨,493,20.00%,*,是
臺東縣大武鄉第03選區,王俊明,1,男,1961,無黨籍及未經政黨推薦,259,12.77%,,否
臺東縣大武鄉第03選區,金勝男,2,男,1955,無黨籍及未經政黨推薦,440,21.69%,*,是
臺東縣大武鄉第03選區,林梅英,3,女,1956,中國國民黨,181,8.92%,,否
臺東縣大武鄉第03選區,張金福,4,男,1956,無黨籍及未經政黨推薦,262,12.91%,,否
臺東縣大武鄉第03選區,蔡宇嫻,5,女,1961,無黨籍及未經政黨推薦,376,18.54%,*,否
臺東縣大武鄉第03選區,高春花,6,女,1954,無黨籍及未經政黨推薦,510,25.14%,*,是
花蓮縣花蓮市第05選區,李正文,1,男,1965,中國國民黨,1462,47.48%,*,否
花蓮縣花蓮市第05選區,王乂航,2,男,1950,無黨籍及未經政黨推薦,237,7.69%,,否
花蓮縣花蓮市第05選區,平島‧部定,3,男,1966,中國國民黨,522,16.95%,*,否
花蓮縣花蓮市第05選區,李光勝A‧Ving,4,男,1952,無黨籍及未經政黨推薦,378,12.27%,,否
花蓮縣花蓮市第05選區,林明慶,5,男,1969,親民黨,480,15.58%,,否
花蓮縣鳳林鎮第04選區,"黃新德Amid ‧Apak",1,男,1962,中國國民黨,255,29.14%,*,是
花蓮縣鳳林鎮第04選區,高進福Nofo‧Mayaw,2,男,1961,無黨籍及未經政黨推薦,224,25.60%,*,否
花蓮縣鳳林鎮第04選區,劉玉珍Fadah‧Iyong,3,女,1950,無黨籍及未經政黨推薦,207,23.65%,,否
花蓮縣鳳林鎮第04選區,連金福,4,男,1966,無黨籍及未經政黨推薦,189,21.60%,,否
花蓮縣玉里鎮第03選區,許進德,1,男,1955,無黨籍及未經政黨推薦,438,52.08%,*,否
花蓮縣玉里鎮第03選區,林彩英,2,女,1963,中國國民黨,403,47.91%,,是
花蓮縣玉里鎮第04選區,陳慶安,1,男,1956,中國國民黨,536,23.21%,,否
花蓮縣玉里鎮第04選區,葉微琪,2,女,1970,無黨籍及未經政黨推薦,660,28.58%,*,否
花蓮縣玉里鎮第04選區,秀吉˙撒夫洛,3,男,1963,中國國民黨,752,32.56%,*,否
花蓮縣玉里鎮第04選區,楊敏雄,4,男,1961,無黨籍及未經政黨推薦,361,15.63%,,否
花蓮縣新城鄉第04選區,"張金生 Usingcidal．Tono",1,男,1948,中國國民黨,460,27.46%,,是
花蓮縣新城鄉第04選區,"葛秋夫 Di．Han．Ulawer．Panay",2,男,1952,中國國民黨,643,38.38%,*,否
花蓮縣新城鄉第04選區,田金峰,3,男,1954,中國國民黨,572,34.14%,*,是
花蓮縣吉安鄉第04選區,周駿宥,1,男,1982,中國國民黨,2902,66.43%,*,是
花蓮縣吉安鄉第04選區,陳進德,2,男,1966,中國國民黨,1466,33.56%,*,是
花蓮縣壽豐鄉第04選區,"古新松 Habay Ayal",1,男,1955,無黨籍及未經政黨推薦,213,7.39%,,否
花蓮縣壽豐鄉第04選區,吳國民,2,男,1965,無黨籍及未經政黨推薦,191,6.63%,,否
花蓮縣壽豐鄉第04選區,"張玉妹 Dungi Lu’uh",3,女,1950,無黨籍及未經政黨推薦,511,17.74%,*,否
花蓮縣壽豐鄉第04選區,許天榮,4,男,1954,中國國民黨,343,11.91%,,是
花蓮縣壽豐鄉第04選區,"馬其山 Lasang Cilu",5,男,1959,無黨籍及未經政黨推薦,457,15.87%,*,否
花蓮縣壽豐鄉第04選區,楊玉蓮,6,女,1955,無黨籍及未經政黨推薦,300,10.42%,,否
花蓮縣壽豐鄉第04選區,林勝智,7,男,1944,中國國民黨,406,14.10%,,是
花蓮縣壽豐鄉第04選區,林晨延,8,男,1955,中國國民黨,458,15.90%,*,是
花蓮縣光復鄉第03選區,蔡智輝,1,男,1961,無黨籍及未經政黨推薦,368,23.10%,*,否
花蓮縣光復鄉第03選區,楊榮川,2,男,1958,中國國民黨,292,18.33%,,否
花蓮縣光復鄉第03選區,吳榮豊,3,男,1955,中國國民黨,313,19.64%,*,否
花蓮縣光復鄉第03選區,黃賢治,4,男,1949,無黨籍及未經政黨推薦,239,15.00%,,是
花蓮縣光復鄉第03選區,"鄭萬正 Ipay-Kaeti",5,男,1962,中國國民黨,381,23.91%,*,否
花蓮縣光復鄉第04選區,"楊秀梅 Cihek . Kaleting",1,女,1968,中國國民黨,310,16.33%,!,是
花蓮縣光復鄉第04選區,楊天明,2,男,1958,無黨籍及未經政黨推薦,353,18.59%,-,否
花蓮縣光復鄉第04選區,"林金城 Fono . Namoh",3,男,1957,中國國民黨,451,23.76%,*,是
花蓮縣光復鄉第04選區,吳輝明,4,男,1952,中國國民黨,784,41.30%,*,否
花蓮縣豐濱鄉第02選區,邱福順Kacaw.Folaw,1,男,1967,中國國民黨,351,15.96%,*,是
花蓮縣豐濱鄉第02選區,吳素英,2,女,1959,無黨籍及未經政黨推薦,376,17.09%,*,否
花蓮縣豐濱鄉第02選區,陳天高,3,男,1957,中國國民黨,274,12.46%,,否
花蓮縣豐濱鄉第02選區,曾聰明,4,男,1956,中國國民黨,219,9.95%,,是
花蓮縣豐濱鄉第02選區,曾金水,5,男,1967,中國國民黨,310,14.09%,*,否
花蓮縣豐濱鄉第02選區,司玉花Akiyok.Sawmah,6,女,1966,中國國民黨,304,13.82%,*,是
花蓮縣豐濱鄉第02選區,林俊榮,7,男,1979,無黨籍及未經政黨推薦,28,1.27%,,是
花蓮縣豐濱鄉第02選區,嘎助.馬庫兒Kacu.Makur,8,男,1970,中國國民黨,337,15.32%,*,否
花蓮縣瑞穗鄉第03選區,鍾紫韻,1,女,1975,中國國民黨,195,8.98%,,是
花蓮縣瑞穗鄉第03選區,都承延,2,男,1974,無黨籍及未經政黨推薦,220,10.13%,-,否
花蓮縣瑞穗鄉第03選區,陳秀蘭,3,女,1967,無黨籍及未經政黨推薦,146,6.72%,,否
花蓮縣瑞穗鄉第03選區,黃忠盛,4,男,1947,中國國民黨,350,16.12%,*,否
花蓮縣瑞穗鄉第03選區,許素馨,5,女,1971,無黨籍及未經政黨推薦,42,1.93%,,否
花蓮縣瑞穗鄉第03選區,吳偉諍,6,男,1978,無黨籍及未經政黨推薦,142,6.54%,,否
花蓮縣瑞穗鄉第03選區,林玉芬,7,女,1966,無黨籍及未經政黨推薦,205,9.44%,!,否
花蓮縣瑞穗鄉第03選區,古阿宗,8,男,1951,無黨籍及未經政黨推薦,114,5.25%,,否
花蓮縣瑞穗鄉第03選區,"哈尼.噶照Hani Kacaw",9,男,1980,無黨籍及未經政黨推薦,308,14.19%,*,是
花蓮縣瑞穗鄉第03選區,林英光,10,男,1957,中國國民黨,161,7.41%,,否
花蓮縣瑞穗鄉第03選區,黃忠治,11,男,1959,中國國民黨,287,13.22%,*,是
花蓮縣富里鄉第03選區,"潘務本Saw Mah",1,男,1966,無黨籍及未經政黨推薦,250,35.66%,*,否
花蓮縣富里鄉第03選區,陳美齡,2,女,1954,中國國民黨,181,25.82%,*,是
花蓮縣富里鄉第03選區,陳盛發Sawmah‧Kisa,3,男,1961,無黨籍及未經政黨推薦,105,14.97%,,否
花蓮縣富里鄉第03選區,林同助,4,男,1943,中國國民黨,165,23.53%,,否
