地區,姓名,號次,得票數,得票率
臺北市北投區,陳履安,1,14748,11.30%
臺北市北投區,李登輝,2,58400,44.75%
臺北市北投區,彭明敏,3,32529,24.92%
臺北市北投區,林洋港,4,24835,19.03%
臺北市士林區,陳履安,1,17376,10.95%
臺北市士林區,李登輝,2,66450,41.89%
臺北市士林區,彭明敏,3,45302,28.56%
臺北市士林區,林洋港,4,29512,18.60%
臺北市中山區,陳履安,1,13188,11.44%
臺北市中山區,李登輝,2,45695,39.62%
臺北市中山區,彭明敏,3,32870,28.50%
臺北市中山區,林洋港,4,23566,20.44%
臺北市大同區,陳履安,1,7189,9.83%
臺北市大同區,李登輝,2,33107,45.26%
臺北市大同區,彭明敏,3,25081,34.29%
臺北市大同區,林洋港,4,7770,10.62%
臺北市松山區,陳履安,1,13532,12.37%
臺北市松山區,李登輝,2,38135,34.85%
臺北市松山區,彭明敏,3,26374,24.10%
臺北市松山區,林洋港,4,31374,28.67%
臺北市信義區,陳履安,1,16087,12.20%
臺北市信義區,李登輝,2,48346,36.68%
臺北市信義區,彭明敏,3,27529,20.88%
臺北市信義區,林洋港,4,39856,30.24%
臺北市南港區,陳履安,1,6973,11.69%
臺北市南港區,李登輝,2,26615,44.63%
臺北市南港區,彭明敏,3,13093,21.96%
臺北市南港區,林洋港,4,12953,21.72%
臺北市內湖區,陳履安,1,14848,12.66%
臺北市內湖區,李登輝,2,44454,37.89%
臺北市內湖區,彭明敏,3,26202,22.33%
臺北市內湖區,林洋港,4,31825,27.12%
臺北市大安區,陳履安,1,22716,13.40%
臺北市大安區,李登輝,2,55325,32.64%
臺北市大安區,彭明敏,3,35676,21.04%
臺北市大安區,林洋港,4,55807,32.92%
臺北市中正區,陳履安,1,10850,12.28%
臺北市中正區,李登輝,2,32205,36.46%
臺北市中正區,彭明敏,3,20558,23.27%
臺北市中正區,林洋港,4,24718,27.98%
臺北市萬華區,陳履安,1,12455,10.70%
臺北市萬華區,李登輝,2,49078,42.17%
臺北市萬華區,彭明敏,3,32258,27.72%
臺北市萬華區,林洋港,4,22600,19.42%
臺北市文山區,陳履安,1,15579,12.73%
臺北市文山區,李登輝,2,43911,35.88%
臺北市文山區,彭明敏,3,21423,17.51%
臺北市文山區,林洋港,4,41456,33.88%
高雄市鹽埕區,陳履安,1,1522,8.24%
高雄市鹽埕區,李登輝,2,9881,53.49%
高雄市鹽埕區,彭明敏,3,5376,29.10%
高雄市鹽埕區,林洋港,4,1694,9.17%
高雄市鼓山區,陳履安,1,5181,8.83%
高雄市鼓山區,李登輝,2,30143,51.37%
高雄市鼓山區,彭明敏,3,14228,24.25%
高雄市鼓山區,林洋港,4,9128,15.56%
高雄市左營區,陳履安,1,5968,8.81%
高雄市左營區,李登輝,2,31091,45.88%
高雄市左營區,彭明敏,3,13434,19.83%
高雄市左營區,林洋港,4,17268,25.48%
高雄市楠梓區,陳履安,1,6753,9.57%
高雄市楠梓區,李登輝,2,34501,48.91%
高雄市楠梓區,彭明敏,3,17966,25.47%
高雄市楠梓區,林洋港,4,11319,16.05%
高雄市三民區,陳履安,1,16088,9.50%
高雄市三民區,李登輝,2,86246,50.92%
高雄市三民區,彭明敏,3,51187,30.22%
高雄市三民區,林洋港,4,15862,9.36%
高雄市新興區,陳履安,1,3367,9.64%
高雄市新興區,李登輝,2,17201,49.23%
高雄市新興區,彭明敏,3,10211,29.23%
高雄市新興區,林洋港,4,4160,11.91%
高雄市前金區,陳履安,1,1878,9.47%
高雄市前金區,李登輝,2,9716,48.99%
高雄市前金區,彭明敏,3,5728,28.88%
高雄市前金區,林洋港,4,2509,12.65%
高雄市苓雅區,陳履安,1,11440,10.43%
高雄市苓雅區,李登輝,2,53629,48.91%
高雄市苓雅區,彭明敏,3,30818,28.10%
高雄市苓雅區,林洋港,4,13767,12.55%
高雄市前鎮區,陳履安,1,8944,8.79%
高雄市前鎮區,李登輝,2,51285,50.41%
