地區,姓名,號次,得票數,得票率
臺北市,章仁香,1,270,24.88%
臺北市,王清堅,2,133,12.26%
臺北市,莊金生,3,208,19.17%
臺北市,林榮元,4,59,5.44%
臺北市,高巍和,5,71,6.54%
臺北市,連飛雄,6,19,1.75%
臺北市,蔡中涵,7,215,19.82%
臺北市,馬賢生,8,74,6.82%
臺北市,李景崇,9,36,3.32%
高雄市,章仁香,1,241,22.17%
高雄市,王清堅,2,118,10.86%
高雄市,莊金生,3,99,9.11%
高雄市,林榮元,4,16,1.47%
高雄市,高巍和,5,128,11.78%
高雄市,連飛雄,6,8,0.74%
高雄市,蔡中涵,7,264,24.29%
高雄市,馬賢生,8,132,12.14%
高雄市,李景崇,9,81,7.45%
臺北縣,章仁香,1,1118,24.07%
臺北縣,王清堅,2,453,9.75%
臺北縣,莊金生,3,559,12.04%
臺北縣,林榮元,4,134,2.89%
臺北縣,高巍和,5,347,7.47%
臺北縣,連飛雄,6,204,4.39%
臺北縣,蔡中涵,7,1127,24.27%
臺北縣,馬賢生,8,577,12.42%
臺北縣,李景崇,9,125,2.69%
宜蘭縣,章仁香,1,20,10.47%
宜蘭縣,王清堅,2,8,4.19%
宜蘭縣,莊金生,3,24,12.57%
宜蘭縣,林榮元,4,4,2.09%
宜蘭縣,高巍和,5,65,34.03%
宜蘭縣,連飛雄,6,3,1.57%
宜蘭縣,蔡中涵,7,15,7.85%
宜蘭縣,馬賢生,8,50,26.18%
宜蘭縣,李景崇,9,2,1.05%
桃園縣,章仁香,1,715,20.34%
桃園縣,王清堅,2,399,11.35%
桃園縣,莊金生,3,470,13.37%
桃園縣,林榮元,4,64,1.82%
桃園縣,高巍和,5,242,6.88%
桃園縣,連飛雄,6,112,3.19%
桃園縣,蔡中涵,7,1096,31.18%
桃園縣,馬賢生,8,326,9.27%
桃園縣,李景崇,9,91,2.59%
新竹縣,章仁香,1,49,22.69%
新竹縣,王清堅,2,16,7.41%
新竹縣,莊金生,3,28,12.96%
新竹縣,林榮元,4,14,6.48%
新竹縣,高巍和,5,33,15.28%
新竹縣,連飛雄,6,12,5.56%
新竹縣,蔡中涵,7,53,24.54%
新竹縣,馬賢生,8,6,2.78%
新竹縣,李景崇,9,5,2.31%
苗栗縣,章仁香,1,141,13.34%
苗栗縣,王清堅,2,267,25.26%
苗栗縣,莊金生,3,143,13.53%
苗栗縣,林榮元,4,61,5.77%
苗栗縣,高巍和,5,235,22.23%
苗栗縣,連飛雄,6,6,0.57%
苗栗縣,蔡中涵,7,188,17.79%
苗栗縣,馬賢生,8,10,0.95%
苗栗縣,李景崇,9,6,0.57%
臺中縣,章仁香,1,144,19.86%
臺中縣,王清堅,2,141,19.45%
臺中縣,莊金生,3,140,19.31%
臺中縣,林榮元,4,27,3.72%
臺中縣,高巍和,5,59,8.14%
臺中縣,連飛雄,6,28,3.86%
臺中縣,蔡中涵,7,117,16.14%
臺中縣,馬賢生,8,46,6.34%
臺中縣,李景崇,9,23,3.17%
彰化縣,章仁香,1,64,27.12%
彰化縣,王清堅,2,17,7.20%
彰化縣,莊金生,3,19,8.05%
彰化縣,林榮元,4,8,3.39%
彰化縣,高巍和,5,59,25.00%
彰化縣,連飛雄,6,0,0.00%
彰化縣,蔡中涵,7,45,19.07%
彰化縣,馬賢生,8,22,9.32%
彰化縣,李景崇,9,2,0.85%
南投縣,章仁香,1,60,31.41%
南投縣,王清堅,2,6,3.14%
南投縣,莊金生,3,28,14.66%
南投縣,林榮元,4,12,6.28%
南投縣,高巍和,5,53,27.75%
南投縣,連飛雄,6,2,1.05%
南投縣,蔡中涵,7,28,14.66%
南投縣,馬賢生,8,0,0.00%
南投縣,李景崇,9,2,1.05%
雲林縣,章仁香,1,5,15.15%
雲林縣,王清堅,2,3,9.09%
雲林縣,莊金生,3,2,6.06%
雲林縣,林榮元,4,3,9.09%
雲林縣,高巍和,5,12,36.36%
雲林縣,連飛雄,6,0,0.00%
雲林縣,蔡中涵,7,6,18.18%
雲林縣,馬賢生,8,1,3.03%
雲林縣,李景崇,9,1,3.03%
嘉義縣,章仁香,1,4,7.27%
嘉義縣,王清堅,2,5,9.09%
嘉義縣,莊金生,3,6,10.91%
嘉義縣,林榮元,4,4,7.27%
