地區,姓名,號次,得票數,得票率
宜蘭縣第01選區宜蘭市,江聰淵,1,6056,12.54%
宜蘭縣第01選區宜蘭市,林錫明,2,4695,9.72%
宜蘭縣第01選區宜蘭市,余美雪,3,3706,7.67%
宜蘭縣第01選區宜蘭市,唐璟誼,4,949,1.96%
宜蘭縣第01選區宜蘭市,莊淑如,5,2795,5.78%
宜蘭縣第01選區宜蘭市,賴瑞鼎,6,5949,12.32%
宜蘭縣第01選區宜蘭市,張建榮,7,6560,13.58%
宜蘭縣第01選區宜蘭市,林岳賢,8,5857,12.13%
宜蘭縣第01選區宜蘭市,江碧華,9,6162,12.76%
宜蘭縣第01選區宜蘭市,吳福田,10,5546,11.48%
宜蘭縣第02選區頭城鎮,蔡文益,1,6226,38.77%
宜蘭縣第02選區頭城鎮,林連春,2,4084,25.43%
宜蘭縣第02選區頭城鎮,曹乾舜,3,5243,32.65%
宜蘭縣第02選區頭城鎮,吳幸義,4,502,3.12%
宜蘭縣第03選區礁溪鄉,李清林,1,8054,45.74%
宜蘭縣第03選區礁溪鄉,吳宏謀,2,9551,54.25%
宜蘭縣第04選區員山鄉,林萬春,1,3027,18.26%
宜蘭縣第04選區員山鄉,張漢東,2,7262,43.82%
宜蘭縣第04選區員山鄉,黃浴沂,3,6282,37.90%
宜蘭縣第05選區壯圍鄉,陳福山,1,5255,34.00%
宜蘭縣第05選區壯圍鄉,歐耀北,2,4480,28.99%
宜蘭縣第05選區壯圍鄉,林水金,3,5717,36.99%
宜蘭縣第06選區羅東鎮,黃素琴,1,6736,18.99%
宜蘭縣第06選區羅東鎮,吳秋齡,2,6177,17.41%
宜蘭縣第06選區羅東鎮,陳鴻禧,3,6753,19.03%
宜蘭縣第06選區羅東鎮,謝志得,4,5027,14.17%
宜蘭縣第06選區羅東鎮,劉添梧,5,6179,17.42%
宜蘭縣第06選區羅東鎮,陳漢鍾,6,4596,12.95%
宜蘭縣第07選區五結鄉,黃適超,1,7102,33.38%
宜蘭縣第07選區五結鄉,林富美,2,3247,15.26%
宜蘭縣第07選區五結鄉,沈德茂,3,4728,22.22%
宜蘭縣第07選區五結鄉,林朝旺,4,4334,20.37%
宜蘭縣第07選區五結鄉,陳長義,5,1860,8.74%
宜蘭縣第08選區冬山鄉,楊政誠,1,5766,20.33%
宜蘭縣第08選區冬山鄉,余玫,2,2560,9.02%
