"10","020","01","000","0000","1","陳泰山","999","1","0381005","70","臺灣省","碩士","N"," "," "
"64","000","06","000","0000","1","李鎔任","341","1","0411222","67","臺南市","專科","N"," "," "
"67","000","01","000","0000","1","康淑敏","191","2","0480625","60","高雄市","專科","N"," "," "
"66","000","03","000","0000","1","朱立凡","319","1","0690414","39","臺灣省","大學","N"," "," "
"63","000","05","000","0000","1","楊烱煌","292","1","0350304","73","臺中市","碩士","N"," "," "
"10","015","01","000","0000","1","蕭嘉豪","312","1","0770708","31","新北市","高中(職)","N"," "," "
"63","000","08","000","0000","1","蕭曉玲","348","2","0530919","55","臺灣省","大學","N"," "," "
"10","005","01","000","0000","1","鍾林芷綸","355","2","0550417","53","新北市","高中(職)","N"," "," "
"10","016","01","000","0000","1","呂應宏","348","1","0400222","68","臺灣省","大學","N"," "," "
"64","000","01","000","0000","1","晏揚清","101","1","0480103","60","臺中市","博士","N"," "," "
"66","000","04","000","0000","1","李家葳","113","2","0671019","41","臺中市","高中(職)","N"," "," "
"65","000","01","000","0000","1","歐崇敬","999","1","0560307","52","高雄市","博士","N"," "," "
"09","020","01","000","0000","1","洪志恒","302","1","0571007","51","金馬地區","大學","N"," "," "
"65","000","07","000","0000","1","朱盛興","346","1","0600128","48","新北市","碩士","N"," "," "
"64","000","03","000","0000","1","柳淑芳","273","2","0490830","59","高雄市","高中(職)","N"," "," "
"63","000","04","000","0000","1","郭正典","352","1","0420923","66","臺灣省","博士","N"," "," "
"63","000","06","000","0000","1","沈宜璇","356","2","0640704","44","臺北市","大學","N"," "," "
"68","000","03","000","0000","1","胡文中","307","2","0541030","54","臺北市","博士","N"," "," "
"10","010","01","000","0000","1","黃俊雄","348","1","0550402","53","臺灣省","專科","N"," "," "
"67","000","02","000","0000","1","王章記","319","1","0590622","49","臺南市","大學","N"," "," "
"65","000","04","000","0000","1","朱約翰","999","1","0460114","62","臺北市","其他","N"," "," "
"63","000","07","000","0000","1","王映心","303","2","0800115","28","臺北市","高中(職)","N"," "," "
"09","007","01","000","0000","1","曹爾忠","999","1","0430824","65","金馬地區","大學","N"," "," "
"65","000","03","000","0000","1","羅和讚","999","1","0500514","58","臺南市","碩士","N"," "," "
"10","007","04","000","0000","1","林怡彣","255","2","0650607","43","臺灣省","高中(職)","N"," "," "
"67","000","03","000","0000","1","陳西安","999","1","0471125","61","臺南市","大學","N"," "," "
"65","000","11","000","0000","1","廖再興","999","1","0390301","69","新北市","高中(職)以下","N"," "," "
"63","000","01","000","0000","1","王郁揚","999","1","0750708","33","其他國家","大學","N"," "," "
"67","000","04","000","0000","1","蔡明峰","999","1","0480321","60","臺南市","專科","N"," "," "
"66","000","06","000","0000","1","楊木蘭","999","2","0491108","59","臺中市","高中(職)","N"," "," "
"67","000","06","000","0000","1","李晉豪","346","1","0631223","45","臺南市","大學","N"," "," "
"65","000","09","000","0000","1","陳愷寧","356","2","0840202","24","臺北市","高中(職)","N"," "," "
"66","000","05","000","0000","1","段體佩","999","1","0530221","55","臺中市","專科","N"," "," "
"68","000","04","000","0000","1","林國政","341","1","0550427","53","臺中市","碩士","N"," "," "
"63","000","03","000","0000","1","何景榮","350","1","0661224","42","其他國家","博士","N"," "," "
"10","009","02","000","0000","1","彭新銘","999","1","0800604","28","臺灣省","大學","N"," "," "
"67","000","05","000","0000","1","李伯利","346","1","0690718","39","臺南市","高中(職)","N"," "," "
"10","013","02","000","0000","1","鄭朝明","999","1","0410309","67","臺灣省","碩士","N"," "," "
"10","010","02","000","0000","1","許能通","999","1","0420320","66","臺灣省","碩士","N"," "," "
"65","000","12","000","0000","1","賴嘉倫","267","1","0690822","39","臺灣省","碩士","N"," "," "
"64","000","08","000","0000","1","敖博勝","350","1","0650914","43","高雄市","大學","N"," "," "
